parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999145071614692,0,0,0,8.1163240028672465,4.9989618116579742,4.1273851855221846,7.3538501354222232,3.4190615332549807,7.1516979031527272,7.6659967980505472,19.688682722979753,20.640278783117893,9.7999242051707416,10.500865521809844,11.929153633834444,11.897976802982745,22.129288737942026,13.336361101589835,14.000003852573535,19.517045378710421,22.596039245101966,21.754131169057942,21.725913903054078,0.94470870478437274,4.520086111948288,0,inf,0,1
1,1.1809512003937457,1.7966294305480921,1.7329335818785352,2.1272126620345757,4.4840764046929724,6.9228107666475749,8.8475607859930925,10.296802386433436,6.1982008352000859,7.3940664179509765,10.417121832922353,13.232750698539354,19.560453616858567,9.4370908878858373,14.974842129632908,12.551948384320896,16.24935512629634,17.335388081982487,13.308977074092933,13.962739774688083,14.599886621583469,14.241551779866844,18.766954228761946,16.778478507561154,2.8692426849371802,0.94535484570412498,0,inf,0,1
2,1.9997728404293977,1.9203639182024706e-06,0,0,8.1151592325310986,4.9944605807334987,4.1270027125914623,7.3571807868657366,3.4187346709648652,7.1596577117017466,7.6648709540644315,19.692181188081946,20.639883503337312,9.8064945709033911,10.499855280661023,11.920756318194883,11.899982736743274,22.124069007022324,13.334602004928986,14.000289149489095,19.521305004738799,22.596680099985775,21.755228343619709,21.715073951312025,1.0738405220841831,4.051482536404249,0,0.21203344498858856,0,1
3,1.5109743237738482,1.0420629127445755,1.0343602231262738,1.2286504318432323,5.7506638786529756,6.0659890650771739,6.892724465815407,9.2029825816770323,4.749594161791209,7.2641700574010466,9.4189763148997496,15.693307588501124,20.181523125278545,9.7754610291811108,13.089140318358439,12.62329143259635,14.463438514599288,19.47156335882784,12.967331809276637,14.001198872574056,16.638163319642025,17.615273962948319,20.192423580642068,18.840854678535155,2.8492869804466672,0.96505367646194962,0,0.10914040555459102,0,1
4,1.9299750468807286,0.12369686608433293,0.1488155704137275,0.14537409466507642,7.7709909957898988,5.3334293642257666,4.5568163303213245,7.8450507987486846,3.3712445341721136,7.1313332354987704,7.8687555767439337,18.951970180092079,20.510399878834392,9.773971151849679,10.769600923214865,12.183340105442968,12.352767846496755,21.635303086069509,13.494482208576166,14.042333172919806,18.979191810777035,22.024541959264678,21.374068642130919,21.65415064571512,2.741415354035809,1.0980692164687336,0,0.10597030561127305,0,1
5,2,0.50518235889312146,0,0,8.9269452052656977,5.8398650352498693,4.4629934481591871,7.5311898452739996,5.011323794561382,8.5889918599200659,8.0740048368743267,17.478815363766817,20.076304825755056,8.8879460822414114,11.165056869680926,11.512421241673646,13.37708203133427,23.804266835594913,17.342421079807718,14.711817251764241,18.817131700471919,23.647363891912018,19.743364296305121,19.251507504609261,1.1660320407324003,3.8239750953820408,0,0.079577190493269889,0,1
6,1.9996510286191669,0.0006703245907825954,0.00069747624542646923,0.0010271073576634529,8.1181372968731296,4.9992243582857325,4.1313218398189875,7.3523539534320248,3.413407620612976,7.1527203372900638,7.6754627510493059,19.690370504396704,20.657676322263217,9.7985614815597479,10.498529612632657,11.919884336845691,11.905027530974964,22.136758775975697,13.338480430062132,13.999637745435871,19.516340081851752,22.612544343695497,21.752355760390643,21.722348032405463,2.4704591615105924,1.6449193547986134,0,0.078000658014668878,0,1
7,1.998478632346087,0.0029795265817764761,0.0032221485897534641,0.0029215934331226203,8.1057058476154431,5.0041807107871783,4.1433409566676005,7.3469766966684045,3.4368107043031055,7.143483466352909,7.6730087357364143,19.648868382544297,20.62707047710834,9.8038603409224052,10.50058089857937,11.956368030056263,11.897975763534658,22.130284345852846,13.335520576193504,14.002465199779657,19.479693286188429,22.572882572669577,21.74090886467846,21.713288368631154,2.5317265168449938,1.5348234321170082,0,0.076317447423198889,0,1
8,1.999782649011856,0,6.1979027939765081e-07,0,8.1140726967445556,4.9994543880633735,4.1259286110101812,7.3574888573951229,3.4151863328623588,7.1550818972354033,7.6621661507474697,19.691621558029986,20.638385504939588,9.8080133808481342,10.500409337003399,11.932568547757015,11.899355248683273,22.126121821432168,13.336728131202234,14.000396381984693,19.520123407340314,22.592312643459959,21.75929156776709,21.727246023839196,1.1701334005212489,3.5902428680726053,0,0.074535108124568691,0,1
9,1.9997217000265457,0.00097759625557175393,0,0.00024423622863105571,8.1198479578553933,4.9926167826407557,4.1407474677465581,7.344578410567669,3.4307473935034372,7.137678658764349,7.6680723376073212,19.651069791482428,20.628089372224078,9.8003241273373227,10.500379710461301,11.925983073912697,11.905017282437491,22.132888117593179,13.338262926271682,13.999992769633847,19.518093218742766,22.603560561778089,21.760986099674593,21.703503987795433,1.7314017001457334,2.5216479462901003,0,0.050977919580376556,0,1
