parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.2957643110886887,1.5430794257563873,1.490382200526158,1.8300527680857077,4.9946131789017363,6.6491113893448803,8.1846635333339819,9.8825792382987618,5.8061287131208399,7.3483420805621202,10.027514647736039,14.141273846774986,19.705013568332774,9.4900528756666311,14.343048900880675,12.462191712391899,15.626226741030397,18.009024223260763,13.302763724910898,13.968118227123183,15.289147646090083,15.405467075044466,19.182429693592287,17.494594843090781,2.8583490506030662,0.94472592101003849,0,inf,0,1
1,1.9999802604424419,0,0,0,8.1178075001262915,4.9970084489978657,4.1221586469408615,7.3579861895088028,3.4153204245589368,7.1591688138106271,7.6661592101059028,19.690369147403317,20.640687373197142,9.8000000008240598,10.500000000243144,11.923211017284878,11.900000000046914,22.132673213922658,13.336997778477654,14.000000000000062,19.520057886887873,22.600490315700718,21.755247506323755,21.719833801539121,0.89527841655550522,4.4706552653641225,0,inf,0,1
2,1.9999802668634039,1.6822402943817022e-10,0,0,8.1178075073251996,4.99700848151946,4.1221586476888108,7.35798621116873,3.4153203789960886,7.1591688090366992,7.6661591936851261,19.690369148669987,20.640687341123748,9.8000000005030703,10.500000000824002,11.923211068823136,11.900000001642136,22.132673193493705,13.33699779181288,14,19.520057890332385,22.60049028429432,21.755247474635535,21.719833871987444,0.96100151907841314,4.0295759817073691,0,0.2140017110605657,0,1
3,1.9999768388192478,5.1730255012277387e-06,7.803995255330428e-06,9.1955861016176674e-06,8.1177919029832406,4.9970141636246295,4.1221771699540843,7.3579965424225655,3.4153290412899491,7.1591561052941479,7.6661664893627259,19.690337756279995,20.640673699343981,9.8000000908902827,10.500012577479119,11.923220798832403,11.900002921241816,22.132656721760242,13.33698788503494,13.999999999997547,19.520030980538493,22.60044948832255,21.75523419276308,21.719835484656755,2.2317920421574584,1.6948083484814176,0,0.105213075997886,0,1
4,1.9998787548908099,0.00017609441064705131,0.00022939261327229436,0.00030243140504651118,8.1173668823192315,4.9971691716964219,4.1227364347627047,7.3582791081338765,3.4156047325022825,7.1587600176433481,7.6663783274677639,19.689714882601447,20.640323806255434,9.8000026463944678,10.500413746010278,11.92329254304582,11.900120444542539,22.132044555061906,13.336653545923792,14.000000660644515,19.519373217397973,22.599137685976583,21.75478184616648,21.720029305951591,2.3981059269215619,1.6856039157606406,0,0.098094682096273048,0,1
5,1.999980060055309,3.5762637963681493e-07,5.7074517307995288e-07,6.5048695288053305e-07,8.1178060331919681,4.9970085710598759,4.1221608788185362,7.3579865935956574,3.4153210574228789,7.1591667614006429,7.6661598637319246,19.690366809886665,20.640686216475583,9.8000000106317593,10.50000086592747,11.923212057377093,11.90000018310454,22.132671511062398,13.336996715960323,14.000000000087091,19.520055241548992,22.600487866021222,21.755246098979278,21.719835047256975,2.1248294787145445,1.7611196459992406,0,0.081516105346307197,0,1
6,1.9999786673916786,2.3983932461340494e-06,3.7152215480417696e-06,4.3031827769587142e-06,8.1177998522985568,4.9970109267811988,4.1221681485734161,7.3579907751423361,3.4153243674040725,7.1591618145299005,7.6661627245142379,19.69035392970461,20.640680811347277,9.8000000573621922,10.500005869251058,11.923216193755692,11.900001227967296,22.132665266500904,13.336992861164465,14.000000000011115,19.520044425336891,22.60047170086813,21.75524088794381,21.719835615814592,2.2004541657808603,1.7015696019402697,0,0.073294131128117529,0,1
7,1.9705964636387558,0.059225525927856265,0.063850243041839908,0.080915753142541916,7.9886760959460128,5.0573344877281237,4.2907871665709338,7.4554619347945881,3.5084367087490929,7.1180565217114369,7.7510688626176032,19.476147097534266,20.575889806044138,9.79240175607681,10.64476289107286,11.945249222758806,12.008777081465229,21.956198486095829,13.2973026712391,13.999265605890399,19.335514983196298,22.263863126204132,21.636870211733616,21.634447737254163,2.6927979921208456,1.1615470808333346,0,0.065671397881666482,0,1
8,1.9205515278541661,0.16959077100671835,0.16953667898687075,0.21034331288401409,7.7665611404884851,5.1759169646674481,4.5796104687360915,7.6359478603834487,3.6792478549968894,7.1382034413050315,7.9207417366775443,19.079414798310687,20.512915684334807,9.7696457480030947,10.919999494705705,11.983626473547933,12.279968196022217,21.663760663134312,13.30010516212398,13.996918346787838,19.035933443150082,21.757538498423184,21.455544593281449,21.32173531279869,2.7452295330342471,1.061281917429971,0,0.065341953295029731,0,1
9,1.999980260616858,0,5.6907302477463907e-14,0,8.1178075015421332,4.9970084627654749,4.122158644564446,7.357986196309021,3.4153204074347054,7.1591688166440619,7.6661592074042391,19.690369156567456,20.640687380921552,9.800000001253439,10.499999999846104,11.923211025263544,11.899999999389829,22.13267320651093,13.336997783266828,13.999999999998431,19.520057893961923,22.600490313707141,21.755247505617969,21.719833821199757,1.0371891035228074,3.9709903431916209,0,0.065279868099805655,0,1
10,1.9060629148668906,0.19864882960550329,0.20107007315883244,0.25037058199358203,7.7029053113244359,5.2054121412017729,4.6627468139928085,7.683789280184798,3.7249779708759405,7.1165196587507777,7.9622242296779566,18.974223152262883,20.480208520818717,9.7660516768221246,10.990931538846787,11.994520857403133,12.332267603684521,21.576618976355146,13.279434002230191,13.996573090736447,18.944675780690464,21.590519805945167,21.396861922841392,21.282209074214393,2.7607853184211959,1.0532700219673754,0,0.063242851726610538,0,1
11,1.6943400623957037,0.66687204676867984,0.64776511535586467,0.79678250457644184,6.762950742883854,5.7092957079800399,5.8848572896177478,8.4493570960268478,4.4493008898789439,7.2142368230738443,8.683507562734512,17.291535349470902,20.220383654663145,9.6684215032803102,12.159337774662507,12.156887739429004,13.491470061717104,20.34051724168539,13.301028138299651,13.98649160311853,17.679365685217629,19.45765911553061,20.632525798658214,19.936176946410196,2.8237606827829507,0.97934421615848311,0,0.059636596246020517,0,1
12,1.9999802076206494,1.3001493175674207e-07,1.7009112293386333e-07,2.2261168090796949e-07,8.1178069945968652,4.9970084762545763,4.1221593224565121,7.35798635738053,3.41532073368136,7.1591682101839913,7.6661594346242214,19.690368459438417,20.640686896604507,9.7999999940235618,10.500000273606224,11.923211302000828,11.900000118327082,22.132672528203379,13.336997403417774,14.000000000019343,19.520057083471031,22.600489345159573,21.755247068755047,21.719834039491996,2.0813930064888542,1.8276407910875636,0,0.056394974498825495,0,1
13,1.999980271247374,4.3338257035347148e-08,7.0629324773362588e-08,7.5143173747821003e-08,8.1178070455356952,4.9970082175679407,4.1221597669500767,7.3579859117868658,3.4153204997753974,7.1591675627336775,7.6661594077832511,19.690369222524975,20.640687262242807,9.7999999948882071,10.500000142696177,11.923211199486172,11.900000103956357,22.132672374247893,13.336997340765427,13.999999999759103,19.520057112112337,22.600490438289039,21.755246869433314,21.719835115744683,2.0465304750446713,1.9113674225871771,0,0.054475127044050886,0,1
