parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_13900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
2,1.9999802592006937,3.1195109687319924e-17,0,0,8.1178074823716582,4.9970083743273959,4.122158654099823,7.3579862128400286,3.4153205256394652,7.1591687803336006,7.6661591185006843,19.690369069312951,20.640687268843486,9.8000000023268363,10.500000000065572,11.923211201435555,11.900000000107637,22.132673227840296,13.33699784295924,14,19.520057881319385,22.600490359036684,21.755247521190828,21.719833708513779,0.92513623460912375,4.0363128616314041,0,0.15753813855543433,0,1
3,1.9997823645098929,0.00030508942154212887,0.00048065412715342766,0.00057592735418940345,8.1168510120679276,4.9973258526927911,4.1233309978722437,7.3586351576641711,3.4159255093335661,7.1583246787545969,7.6666479892423212,19.688292407716791,20.639779200192457,9.8000016248006681,10.500779085801186,11.923798880996596,11.900218121109678,22.131703064675222,13.336420896120096,14.000000000043535,19.518395214281874,22.597939413929343,21.754423421286141,21.719849616403337,2.4197782109031785,1.6514874849576908,0,0.12842120585004516,0,1
4,1.999976365748531,5.832390311411738e-06,8.2759385078590581e-06,1.0056132474478219e-05,8.1177914323450402,4.9970157900330774,4.1221770967198141,7.3579992127907179,3.4153297457280405,7.1591569241284079,7.6661650625110269,19.690338305220049,20.640674254148195,9.8000000000290743,10.500013900646243,11.92322493230143,11.900004530472835,22.132656029315527,13.336991592537773,13.999999999999998,19.520031791337622,22.60044774307363,21.755233291343675,21.719835298393704,2.1924682952737999,1.6515438028731628,0,0.11533263241928811,0,1
5,1.9999802087760166,2.5293478076440564e-10,3.7476374044849941e-09,4.0949886908966964e-09,8.117807489657487,4.9970086946636325,4.1221584691406541,7.3579859938127132,3.4153203956299958,7.1591692272919367,7.6661596524637314,19.690369635308024,20.640688162871722,9.8000000000178904,10.500000002413326,11.92321032416865,11.899999998683587,22.132673071020072,13.33699744633962,14,19.520058185286508,22.600489975559302,21.755247928434731,21.71983337526904,1.8799401484707075,2.1766142925928853,0,0.082093455573754942,0,1
6,1.9999803789132051,5.1790789292176909e-09,1.0418073357010649e-08,1.0821091217650124e-08,8.1178088056781608,4.9970096644223503,4.1221580267890063,7.3579849498354086,3.4153208862993059,7.1591709583263627,7.6661595246546232,19.69037060402183,20.64068792407944,9.8000000004131618,10.500000061658151,11.923208585058534,11.900000001546561,22.13267110833171,13.336997240208898,13.999999999999998,19.520058708832423,22.600488040981187,21.755250000352092,21.719830795083553,1.9307041669964891,2.0483016053185326,0,0.073655942475389063,0,1
7,1.9783866509894097,0.031360408976925221,0.046646218613439108,0.057670519443744871,8.0271940305208496,5.0288180639549243,4.2342892334008368,7.42287262235652,3.4764889505424073,7.0828713261600944,7.7148442984693562,19.500829543867717,20.556525824558896,9.7998587426838988,10.579652209028048,11.966774852026694,11.926386663677009,22.033636166829783,13.281560235535322,14.000000273252461,19.368805780563982,22.343079692701536,21.673303621040532,21.718104642896495,2.659695236935546,1.1959111779036071,0,0.070004166558305853,0,1
8,1.999979176683585,5.1887615912112554e-07,7.2748898941694582e-07,1.1233384604745098e-06,8.117802037419322,4.9970195770654167,4.1221586363478888,7.3580031341083174,3.4153098814716936,7.1591630194750522,7.666167218005973,19.690334648591097,20.640680644009979,9.8000002351202742,10.50000052141305,11.923217900299555,11.900000732554783,22.132682967277372,13.337002080633578,13.999999999999998,19.520047646432282,22.600476568898582,21.755240474410957,21.719841101945057,2.1023353288819324,1.7039007018114667,0,0.057950814009596563,0,1
9,1.9999784400119653,2.6282624958645965e-06,3.7692615788726983e-06,4.6291068923105531e-06,8.1178061122150602,4.9970159571877177,4.122165703367096,7.3580012639824242,3.4153196953831166,7.1591558346840429,7.6661630209602389,19.690327300836135,20.64066911688397,9.8000000047692915,10.500005753187672,11.923216516911543,11.900002236922768,22.132681592148305,13.337005524954298,14,19.520041806721867,22.60046693029253,21.755236480431982,21.719840165474732,2.1625879526537997,1.6605419321935022,0,0.057373840857737383,0,1
10,1.9872090764156558,0.015548356745236285,0.023033909844269663,0.029537834344401288,8.0787352999283151,5.0123621871152197,4.1725513156333411,7.391699043514242,3.4489825056055312,7.1245447754529732,7.6908779780386691,19.594211920412395,20.596907877728551,9.7999985504609111,10.540332326340092,11.933950926767787,11.913453166297737,22.089772740088851,13.311802103475198,14.000027014312669,19.453538310964174,22.464061033179615,21.716957558722818,21.711843317568537,2.6241038089770861,1.2815790838540844,0,0.05727880937152794,0,1
