parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_10300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
1,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.16003906374968846,0,1
3,1.9999776619226333,4.3898025141267791e-06,6.0998789080683242e-06,7.5088090463044626e-06,8.1177956557753355,4.9970131494515702,4.1221732830346376,7.3579943100903353,3.4153275370817129,7.1591595325921897,7.6661648696933797,19.690347735348038,20.640677119606909,9.8000000000367748,10.500010463281697,11.923216518756051,11.900003334945895,22.132658309788315,13.336990077492279,13.999999999999998,19.520038317293235,22.600456917098104,21.755236577550363,21.719835310794494,2.1801571813386169,1.6530274330600767,0,0.15642184775543505,0,1
4,1.9997860921690429,0.00030252681770060808,0.00046655657379769281,0.00055486878676533412,8.1168024388256814,4.9973077202949492,4.1234285117893981,7.358561019681841,3.415850636767765,7.1582232350028692,7.6666274183518723,19.688491862264865,20.639829599523026,9.8000026493108869,10.500752447237881,11.923847550488485,11.900201441987036,22.131561597125444,13.336354953844634,14.000000000025324,19.518326357673804,22.598110385871191,21.754359244399222,21.72010540446227,2.4182973324693107,1.6526741149813051,0,0.14142846836950906,0,1
5,1.9288813404845122,0.15533384797863525,0.1508877876657585,0.18423139990186121,7.7997324114697504,5.1638169998790096,4.5351234691157467,7.6132148660395424,3.656559999032766,7.1764969676767283,7.9056540064958405,19.119334323528655,20.544129584128445,9.7685539295071369,10.887649073054147,11.985763268238252,12.276660629067479,21.717985553018163,13.334579190113157,13.996746842434355,19.085989122385069,21.878500050768103,21.495796258051513,21.28972897104855,2.7456387416365176,1.0785171064944641,0,0.093788795083777576,0,1
6,1.4996956569633837,1.093804704533299,1.0600119412464206,1.3010557820855213,5.8954175210838962,6.1676519077124041,7.0122985594895333,9.1490520074560937,5.1110769534411942,7.2729506810386351,9.3403359433172373,15.739818690626086,19.96382986353008,9.5815223630176902,13.224145234900316,12.317386831227074,14.530988194410837,19.203258993455982,13.300092238635322,13.977518209708885,16.501537179810999,17.481978398401115,19.92356793912667,18.746926223660811,2.8471852589299909,0.95928305423654114,0,0.0920968458014019,0,1
7,1.9999799106956828,9.6631320537651854e-07,1.3425393845626541e-06,1.6612232300522423e-06,8.1178054757787077,4.9970096146392251,4.1221620511757378,7.3579874848893647,3.4153217508545732,7.1591671123495626,7.666159607268094,19.690365510157974,20.640684138554594,9.800000009369878,10.500002203299982,11.923211544745431,11.900000697810675,22.132668682113838,13.336996295186685,13.999999999999998,19.520052752209516,22.600483727567152,21.755245056685538,21.719834564524831,2.1211281370696566,1.6831621280888844,0,0.08917390993056247,0,1
8,1.9999800134414476,2.0452362098201793e-07,2.9717218614878647e-07,3.4471773176438017e-07,8.1178066913600588,4.9970085960689197,4.122159015269208,7.3579869404343912,3.4153208695241455,7.1591683932556895,7.6661597607956242,19.690367453345061,20.640687360380536,9.7999999951818513,10.500000511167906,11.923211910825044,11.900000125713451,22.132673439142987,13.336997491954561,14,19.52005750436377,22.600488489667327,21.755247117843442,21.719833435201345,2.0599743428866359,1.7556756196780396,0,0.065502730883558347,0,1
9,1.9891296844957482,0.015954260808239609,0.026150170498302754,0.030398651221324131,8.0613855434074946,5.0132678450095591,4.191627610924435,7.3908096333464188,3.4455014345297714,7.1072525099348107,7.692484789048402,19.575666608092053,20.590052429934421,9.800159757424451,10.540799457791413,11.963561597199725,11.910195002636243,22.075652030579452,13.302417044226095,13.999989124415997,19.420520736149083,22.469853817117919,21.708030834214163,21.728711058750417,2.6276231329604633,1.2742523124048342,0,0.063615105064281308,0,1
10,1.9999802603459245,7.5984208557993862e-10,8.8222388364274914e-10,2.0390225073364213e-10,8.1178075045052918,4.9970084493184492,4.1221586356275628,7.3579861943793885,3.4153204213531234,7.1591688222775431,7.6661592092258122,19.690369134416841,20.640687370027557,9.7999999995374569,10.50000000192767,11.923211040092221,11.899999999902807,22.132673230728198,13.3369977796365,13.999999999999998,19.520057911583329,22.600490298578741,21.755247508870678,21.719833790616047,1.8308837662514608,2.2960724251508378,0,0.06046639285120043,0,1
11,1.9949473115463159,0.0055702865651546486,0.01395701227525283,0.01364417998220638,8.081871562577156,5.0033067578887094,4.1660857643625917,7.3722074359643992,3.4268757819148834,7.1175819282353787,7.6794391509767701,19.610068008157796,20.606731098185467,9.8005886416897336,10.515630733815534,11.967553666251231,11.897852143326206,22.106439056786503,13.315661375140856,14.000000009256441,19.449188651547086,22.546587339392985,21.729877272453017,21.735627738492461,2.5826497471725953,1.3706985544192702,0,0.060187199748353501,0,1
12,1.9999802313671273,5.5112684553233809e-08,8.6832292557959707e-08,9.8367633447809316e-08,8.1178074420509621,4.9970085267275239,4.1221586812138549,7.3579863576769036,3.4153205187898314,7.1591688551446406,7.6661591407445773,19.69036875042244,20.640687123808586,9.8000000007623793,10.500000115386905,11.923211221200159,11.900000011005547,22.13267316508135,13.336997835700258,13.999999999999998,19.520057673675637,22.600489946196948,21.755247463647059,21.719833620745092,2.0096297993769117,1.8451338044538033,0,0.059420042905868414,0,1
13,1.9999802639829154,0,8.0921067776230384e-10,2.0397111629478648e-10,8.1178075040917506,4.9970084504110588,4.1221586265759225,7.357986201846515,3.4153204179482546,7.1591688379948355,7.666159189511883,19.690369143190271,20.64068733269152,9.7999999999299821,10.499999999290484,11.923211039093967,11.899999997145661,22.132673218043983,13.336997781933759,13.999999999999998,19.520057881097888,22.600490299929923,21.755247492126848,21.719833796115257,1.5068042846760097,2.5796132791978987,0,0.05199301181640175,0,1
14,1.9999801468940763,1.3539098686017625e-07,2.2037451832138551e-07,2.3330891801941027e-07,8.1178071021072125,4.9970086315588551,4.122158788275641,7.3579866287947473,3.4153206835921353,7.1591687728497382,7.6661594015727772,19.690368143154707,20.640687076871501,9.8000000006489252,10.500000304323844,11.923211561213613,11.90000004558931,22.132673134801969,13.33699759349029,14,19.520057536431903,22.60048900516205,21.755247327053894,21.719833421211838,2.0437236000353076,1.7773998524540611,0,0.050684311762825812,0,1
