parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_8800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
1,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.1650771450500452,0,1
3,1.9997717004382252,0.00043629684810728175,0.00041532594149386369,0.00066455445618391641,8.1172197409981717,4.9973760420269873,4.123017522176835,7.3585867777417153,3.4159544091523109,7.158758624065098,7.666545169537617,19.690196271403927,20.640294318934806,9.7999995651662282,10.500960144027641,11.922427633675305,11.900404243864386,22.131216294867038,13.336343913007676,14.000002734807067,19.519494144456917,22.597351695415476,21.75430569214253,21.720227700228961,2.4342781374330165,1.6569064148096722,0,0.14794781360143208,0,1
4,1.9999782678796785,3.2626711237045379e-06,4.4877916452935932e-06,5.5684833077272877e-06,8.1177986744580846,4.9970118052721597,4.1221695368496851,7.3579922192783966,3.4153257957322802,7.1591617883679746,7.6661636361876626,19.690353201398345,20.640680040809343,9.7999999958929926,10.500007821204216,11.92321460728644,11.900002502753953,22.132662537827585,13.336992029661165,14,19.520043358228989,22.600465637843623,21.755239266473094,21.719834981052937,2.1707423904149863,1.6586816288611961,0,0.14421564860606081,0,1
5,1.8845410689088116,0.22062174674347476,0.25510746417523833,0.32746230589558423,7.6096394678043238,5.2148354568651083,4.7863604413648568,7.7238055382655686,3.7661498591344782,6.885879938510449,7.9706980413767861,18.874208891170031,20.325976853174936,9.7818671674426163,11.033563729132991,12.018846975102612,12.223701309389245,21.431225689179524,13.096808315573893,13.998403155592982,18.768492405029441,21.201987761429397,21.265762691327765,21.583296911823968,2.7734361930265505,1.0364481618907715,0,0.081287633059775238,0,1
6,1.9999802585137736,9.5385971993244822e-09,1.2120965537696775e-08,1.5373454180565263e-08,8.1178075004221864,4.99700847700624,4.1221586649190805,7.3579862056245631,3.4153204147491136,7.1591688146532713,7.6661592094579136,19.690369113993906,20.640687343185292,9.7999999995924618,10.500000022748489,11.923211029577645,11.900000007295324,22.132673186318623,13.336997778239454,13.999999999999998,19.5200578614431,22.600490242876816,21.755247481946441,21.719833818614884,1.9430582443790285,2.0162412998588897,0,0.0612171419126772,0,1
7,1.9999802610371133,2.5068259485289942e-09,5.5689423478045029e-09,5.6807339347695065e-09,8.1178075032866612,4.9970084572647986,4.122158637648063,7.3579862062678334,3.4153204221831186,7.1591688252225323,7.6661592059906276,19.690369100257339,20.640687335017326,9.8000000002324299,10.50000000542949,11.923211033280214,11.899999998784656,22.132673223153581,13.336997779685133,13.999999999999998,19.520057878427721,22.600490272709617,21.755247498820516,21.719833784266729,1.9071979322942849,2.1086547862577061,0,0.054371168011516195,0,1
8,1.9999800156813812,4.1033699857270319e-07,5.6848894751955929e-07,7.0236001300710009e-07,8.117806392481123,4.9970088821034579,4.122160029689983,7.3579869515930314,3.4153210791538404,7.1591679270158632,7.6661597306196887,19.690367163921778,20.640686421894458,9.7999999995435978,10.500000991702656,11.92321155901293,11.90000031737061,22.132671824394791,13.336997061180034,14,19.52005608310149,22.600487189185603,21.755246454776032,21.71983399218599,2.0855023123344631,1.7161726314867569,0,0.050467031942090824,0,1
9,1.9977504114987914,0.0033101571756884969,0.0053843316895081615,0.0066835280195992469,8.1066795414773107,5.0000321441990874,4.1363945038163719,7.3641335563675474,3.4210872226141968,7.1460979023139801,7.6707230628375056,19.671348457183903,20.629924531421825,9.8003109960090669,10.507962711526417,11.929310942631194,11.900000286676198,22.119315197437594,13.32756240410469,14.000033928038455,19.500743769634596,22.570739333378643,21.744386272628166,21.728063219589298,2.5454082145822094,1.4605805248050978,0,0.047779892098315624,0,1
10,1.9999793830676389,1.455040578844523e-06,2.0057909820581844e-06,2.4875058566209319e-06,8.1178035630218535,4.9970099778430761,4.1221635348421248,7.3579888822787183,3.4153227764741625,7.1591656740002421,7.6661611462381831,19.690362097903321,20.640684058853292,9.7999999976906889,10.50000349549302,11.923212674389948,11.90000112721752,22.132668354623384,13.33699521942378,14,19.520051381745287,22.600479295633839,21.755243786337243,21.719834423880755,2.1371419749979919,1.6717009341970388,0,0.046836710219410257,0,1
11,1.9999802550252113,1.0845845175054015e-08,2.1796989368971148e-08,2.212935845184662e-08,8.1178074832621938,4.9970084830714692,4.1221586527236012,7.3579862365536934,3.415320430676497,7.1591688235867066,7.6661592093184625,19.690369028995232,20.640687303629441,9.8000000010349719,10.500000028311925,11.923211084420672,11.900000000342718,22.132673198030496,13.336997772164512,14,19.520057851014386,22.60049017049252,21.755247489499379,21.719833767780255,1.9542953782358263,1.9772170536471649,0,0.046342487428786751,0,1
