parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
1,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
2,1.9999802622992566,4.9763527705438786e-15,0,0,8.1178075122950677,4.9970084543067292,4.1221586408676654,7.3579861866865617,3.4153204169333282,7.1591688258153319,7.6661592001330119,19.690369154057382,20.640687365120414,9.7999999999626919,10.500000000021078,11.923211017481162,11.900000000056856,22.132673212165269,13.336997786321229,14,19.520057890705814,22.600490320204639,21.755247508804683,21.719833800775326,0.93116637935437907,4.0326216500465195,0,0.16237617352298547,0,1
3,1.5776434444928082,0.92067652854635562,0.89535332735987028,1.1017344292205724,6.245841872611825,5.9798844215823461,6.5577478840920103,8.8648014278304501,4.8430380296282376,7.2274623203238884,9.0697808654246703,16.378446608738468,20.055821772560599,9.619030944444571,12.790424212680554,12.245990332004775,14.091699737273146,19.655514218156039,13.281201315190851,13.981428780717605,16.975317081247617,18.251873359297111,20.202085760878425,19.2696411674182,2.8450450242890581,0.97114490990759927,0,0.096477188794359861,0,1
4,1.9320576262264613,0.14576629438256022,0.14473852355607442,0.17922287558217556,7.8172759721908891,5.1512357245645601,4.5134766488714222,7.5968081234156628,3.6419707251925386,7.1482681437514755,7.8858189674856529,19.165472286096541,20.535130320209159,9.773276899693224,10.861402086303487,11.974910460663258,12.231635362778677,21.73230198280147,13.310937055737094,13.997279323048678,19.107226969961253,21.8848599000174,21.500530821160233,21.366379331362669,2.7415461006186761,1.0802999161451008,0,0.085995300359847412,0,1
5,1.9999801221292415,2.5598520906708076e-07,3.3581123087625119e-07,4.3049425028668693e-07,8.1178067426589973,4.9970086444654012,4.1221597288763618,7.3579865549654428,3.4153208398778125,7.1591680072911181,7.6661596028354442,19.69036809164713,20.640686844553166,9.7999999940557494,10.500000615001394,11.923211281461526,11.900000252286322,22.132672175207933,13.336997256590447,13.999999999891337,19.520056679870613,22.600488537216343,21.755246731386336,21.719834212147532,2.1092466655062831,1.7861553655617248,0,0.085730468801242743,0,1
6,1.9999336487354289,8.3359127094086177e-05,0.00010470346371141553,0.0001370232131696331,8.1176042910703092,4.9970874184764273,4.1224243241180405,7.3581257235117699,3.4154547762431591,7.1590072024223481,7.6662671320725071,19.690058261103896,20.640532573520854,9.7999984513175846,10.500198348377307,11.923248895991081,11.900080051646642,22.132386385712937,13.336860084246041,13.999999999999163,19.51974680871821,22.599886232194759,21.755038869900975,21.719875177954755,2.3516512837471857,1.691356750159696,0,0.08306581013337333,0,1
7,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.078860139084872632,0,1
8,1.9999802624227103,0,0,2.7757407078334134e-14,8.1178075098590643,4.9970084523724756,4.1221586416433604,7.3579861882504973,3.4153204173757064,7.1591688233947872,7.6661591999017507,19.690369151975325,20.640687363215925,9.800000000063978,10.500000000118719,11.923211023272335,11.900000000059183,22.132673211927251,13.336997784454692,14,19.520057892919237,22.60049031776289,21.755247506859227,21.719833802171419,1.0595886751723254,3.5895607081085852,0,0.06906826265212386,0,1
9,1.9999802610482467,0,0,3.6098082658499513e-11,8.1178075060788348,4.9970084573264675,4.1221586413107287,7.3579861886157323,3.4153204159812538,7.1591688256638779,7.66615920203086,19.690369159605865,20.64068737554625,9.8000000002080458,10.499999999856671,11.923211028603403,11.89999999990855,22.132673207970434,13.336997784879307,13.999999999999998,19.520057893588987,22.600490318641427,21.755247511038167,21.719833803021196,1.1096552248776379,3.3695033122545066,0,0.061527542018603512,0,1
