parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_10100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
1,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.15985226491216672,0,1
3,1.9997860921690429,0.00030252681770060808,0.00046655657379769281,0.00055486878676533412,8.1168024388256814,4.9973077202949492,4.1234285117893981,7.358561019681841,3.415850636767765,7.1582232350028692,7.6666274183518723,19.688491862264865,20.639829599523026,9.8000026493108869,10.500752447237881,11.923847550488485,11.900201441987036,22.131561597125444,13.336354953844634,14.000000000025324,19.518326357673804,22.598110385871191,21.754359244399222,21.72010540446227,2.4182973324693107,1.6526741149813051,0,0.15972796390592495,0,1
4,1.9999776619226333,4.3898025141267791e-06,6.0998789080683242e-06,7.5088090463044626e-06,8.1177956557753355,4.9970131494515702,4.1221732830346376,7.3579943100903353,3.4153275370817129,7.1591595325921897,7.6661648696933797,19.690347735348038,20.640677119606909,9.8000000000367748,10.500010463281697,11.923216518756051,11.900003334945895,22.132658309788315,13.336990077492279,13.999999999999998,19.520038317293235,22.600456917098104,21.755236577550363,21.719835310794494,2.1801571813386169,1.6530274330600767,0,0.15505689980227177,0,1
5,1.9999802638286774,1.1502028453287604e-09,2.4415677376270638e-09,2.1981091638369843e-09,8.1178074950248487,4.9970084620126984,4.122158657451096,7.3579861927393519,3.4153204071310976,7.1591688088732255,7.6661592055008256,19.690369147069813,20.640687359495978,9.8000000000074294,10.500000001992179,11.9232110561416,11.900000002260427,22.132673185534625,13.336997772910609,13.999999999999998,19.520057887054907,22.600490296527713,21.755247496434635,21.719833826458611,1.8763645949683923,2.1836987105025649,0,0.085556144076531601,0,1
6,1.9790165787011478,0.027147931187708942,0.054600258590591956,0.059057537009595873,7.9883102691008583,5.0249733617102708,4.282911906461389,7.4173650309728805,3.4668724805526345,7.013242833234214,7.7171647525648313,19.423461302441115,20.519494085082769,9.8021737187526039,10.570814644857638,12.050994204827781,11.899290691155439,22.016978637469524,13.251864682559933,14.00008781546649,19.276543400494482,22.3546829857655,21.652442086594544,21.781811319964476,2.6658422408051061,1.1966692663188805,0,0.080524458270955737,0,1
7,1.9999802623599718,1.9630342277439502e-10,4.4664551141135666e-10,4.641816160075352e-10,8.1178075077600393,4.9970084600484448,4.1221586431204411,7.3579861945999614,3.4153204096944401,7.1591688204865331,7.6661592013336701,19.690369146061183,20.640687359152732,9.8000000000517389,10.50000000056804,11.923211028092133,11.9000000004088,22.132673212520704,13.336997787701547,14,19.520057882987754,22.600490312722048,21.755247497567606,21.719833816593685,1.8238295518680114,2.3049888263375862,0,0.079886410630927579,0,1
8,1.8741200031330942,0.24111160880929683,0.28495650513954757,0.33566879612352085,7.4941983437934843,5.2529669151891412,4.9189951787557478,7.7801312247814796,3.806774906635837,6.9152327519471157,8.0519001130059209,18.515160509725749,20.301860911390275,9.7657379398081297,11.106260394903764,12.221436229621268,12.359424271720133,21.409491703906962,13.175578894346874,13.996234346350537,18.551133745136998,21.253960494181118,21.247812921301506,21.310920554725001,2.7774272366095123,1.0317916189104124,0,0.076820039269915097,0,1
9,1.9999796382027522,1.0210978149654079e-06,1.435728882764929e-06,1.7509427305675595e-06,8.1178046879530896,4.9970094946210528,4.1221619063781816,7.3579882230640576,3.4153221314978772,7.1591667428052217,7.6661604888841275,19.690363907693389,20.640684920253232,9.7999999995787892,10.500002442080515,11.923212599361507,11.900000752273495,22.132669969687178,13.33699601755082,13.999999999999998,19.520053473916395,22.600482413377183,21.755244998555149,21.719833923635186,2.1219908563917218,1.6798989480166377,0,0.065542991834475969,0,1
10,1.9999802798427269,9.7754843845988189e-08,1.543326100117201e-07,1.7076580595262502e-07,8.1178074403037783,4.9970086842365546,4.1221589510766945,7.3579862223576047,3.4153205002385296,7.159168819498885,7.6661591274719552,19.690368980395796,20.640686807853058,9.8000000028039569,10.500000194485205,11.923210972532225,11.900000057749873,22.132672447011281,13.336997608322642,13.999999999999998,19.520057287022745,22.600489508171325,21.755247313026445,21.71983384613624,2.0324270143693814,1.802325142451604,0,0.061127283464774883,0,1
11,1.9999801745397436,4.1813487504988535e-08,5.3535909641974289e-08,7.0869590248871945e-08,8.117807206714831,4.9970084602800524,4.1221588188070601,7.3579864514957416,3.4153204853673351,7.1591685214457952,7.6661594728464522,19.690368533410584,20.640687511944332,9.7999999988224662,10.500000139111563,11.923211310803749,11.900000050831187,22.132673430967795,13.336997705918943,14,19.520057842514753,22.600489922585769,21.755247334057493,21.719833861467912,1.9984875422289829,1.878895645710922,0,0.058381707023206622,0,1
12,1.9899188401187853,0.016139124958621635,0.024042109107586647,0.028680832769302105,8.0659599316508324,5.0130056448766904,4.1880032850351023,7.388006360793347,3.4430592285137185,7.1126177432320308,7.6909568718898553,19.594924181381497,20.598169507668807,9.7998836224394275,10.540014327723979,11.954649425471239,11.91290207045045,22.074257357527102,13.305262387013903,13.999975372691818,19.431835715906999,22.478184115826735,21.70932165514532,21.730778932175806,2.6273746052950107,1.2831270887676594,0,0.056168506145180416,0,1
13,1.9994479114534456,0.00070216697676522984,0.0013554328982759143,0.0014732052956504882,8.1146628656219608,4.9977498636661348,4.1260048113376389,7.3595581198397912,3.41670678153702,7.1559224836937929,7.6674826020552009,19.683641105380136,20.637761242264389,9.8000315058699226,10.501855415572926,11.926210570037506,11.900194933625032,22.129916035989183,13.335079986773,14.000000005476267,19.514198041551182,22.59432675005376,21.752807529072527,21.720735482194961,2.4701181270239307,1.5985310770165047,0,0.054630091973513442,0,1
14,1.9622046914768987,0.056066992751933713,0.094061128446752323,0.10504767360476294,7.901439812084484,5.0551161903207547,4.3927061983535465,7.4708281681835604,3.516036144978937,6.9557632428313614,7.7640911484915751,19.256036636849029,20.458637242665869,9.799824930259863,10.64380105618582,12.103814397888645,11.939608799898421,21.922067551026913,13.214595497180497,13.999805259249058,19.132564033473983,22.165196653279676,21.580657289440794,21.762181486316518,2.7030666438475093,1.1335658005161786,0,0.052983477826236199,0,1
