parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
1,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
2,1.9999802619243683,8.0090568801841909e-15,0,0,8.1178075109492873,4.997008454198502,4.1221586427533081,7.3579861858658973,3.4153204169661588,7.1591688241296589,7.666159201345665,19.690369155243243,20.640687368209694,9.8000000000198462,10.500000000148731,11.923211015963572,11.899999999997675,22.13267321109543,13.336997785515631,14,19.520057888853049,22.600490322688547,21.755247508878302,21.719833802519304,0.93086064110628419,4.0313733350233045,0,0.16237617352298547,0,1
3,1.5904750970227302,0.90194435189551936,0.86517007510476773,1.0600891845028839,6.3005893221889151,5.9654497163616647,6.4853135493854079,8.8331164678173764,4.8115528646304178,7.3132101679621426,9.0515349198629149,16.44797014436736,20.119729333402027,9.6149712681486008,12.748757716102688,12.237046210790634,14.108778542601906,19.738725381169299,13.351475956751189,13.980925130827755,17.066953240980432,18.44927170842816,20.269052778222058,19.181139402118074,2.8441073722122585,0.97307070680835261,0,0.10344587984615117,0,1
4,1.9401663406311715,0.13729806696782129,0.1245781722566571,0.14992403115153882,7.8510942378660182,5.147743940171555,4.4682720629099952,7.58193044940551,3.6264124173440524,7.2344971539206755,7.8831902101783466,19.198040751683042,20.592341771016436,9.7672244944957232,10.845256351431305,11.969586597364437,12.272950206409901,21.787792269051263,13.380367979263985,13.996571438947925,19.170350408826515,22.033419544561909,21.550068483015625,21.250995832515891,2.7373191123217251,1.0972362587815803,0,0.099510953326808177,0,1
5,1.9999802623420404,1.7857499053120221e-10,5.1247739299141633e-11,6.110826244199115e-10,8.1178075135881613,4.9970084612057111,4.1221586382804185,7.357986190879001,3.4153204106733521,7.1591688305541794,7.6661592013498856,19.690369158539013,20.640687368909408,9.8000000000103853,10.500000001591276,11.923211015512949,11.900000001787754,22.132673210019835,13.336997788090304,13.999999999999723,19.520057896210439,22.600490312535381,21.755247506926324,21.719833805454837,1.8429453625191936,2.3773512340046068,0,0.084617082592077689,0,1
6,1.9999336487354289,8.3359127094086177e-05,0.00010470346371141553,0.0001370232131696331,8.1176042910703092,4.9970874184764273,4.1224243241180405,7.3581257235117699,3.4154547762431591,7.1590072024223481,7.6662671320725071,19.690058261103896,20.640532573520854,9.7999984513175846,10.500198348377307,11.923248895991081,11.900080051646642,22.132386385712937,13.336860084246041,13.999999999999163,19.51974680871821,22.599886232194759,21.755038869900975,21.719875177954755,2.3516512837471857,1.691356750159696,0,0.07978807750391835,0,1
7,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.079410376354391965,0,1
8,1.9999802607023938,1.766580886001341e-11,1.0289519067951109e-10,1.1123516424070834e-10,8.1178075077417269,4.997008452247103,4.1221586388532279,7.3579861895120962,3.4153204212083628,7.1591688245295959,7.6661592057407413,19.690369146836222,20.640687370047992,9.7999999998182687,10.50000000002477,11.92321101879304,11.900000000150085,22.132673220588892,13.336997784759363,14,19.520057891996757,22.600490316819144,21.755247509786148,21.719833794299944,1.7730358723687591,2.3836905944162021,0,0.061355869841524024,0,1
9,1.9999801277298634,1.4743902848700707e-07,3.5646136368989994e-07,4.4124879523882484e-07,8.1178067251481174,4.9970085249211387,4.1221596982384128,7.3579864548853173,3.4153206958674058,7.1591673510877474,7.6661594066017695,19.690367947619848,20.640686425139041,9.8000000664638129,10.50000033698157,11.923211584488572,11.899999567820434,22.132672302418523,13.336996802098071,14.000000006964298,19.520056402161931,22.600488287008982,21.755246666006666,21.719835291995064,2.1105503404835977,1.7964536677959122,0,0.058667175395575318,0,1
10,1.9999802622076153,8.0935871108574313e-10,8.2174041708738344e-10,1.4339335723760004e-09,8.1178075086790784,4.9970084619469803,4.1221586428494614,7.3579861934405892,3.41532040974761,7.1591688243775504,7.6661592038102668,19.690369152689168,20.640687366914463,9.8000000001257472,10.500000002450438,11.923211022281523,11.90000000207035,22.132673206413813,13.336997784682447,14,19.520057893134073,22.600490306156036,21.755247502949643,21.719833811431702,1.8580067682136985,2.2366015505654424,0,0.057868663164814607,0,1
