parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_7700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
1,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
2,1.9999802622310248,2.5962016364143104e-15,0,0,8.117807509297263,4.9970084535918513,4.1221586409221755,7.3579861874296935,3.4153204181257286,7.1591688259293669,7.6661591992034639,19.690369155917313,20.640687364927707,9.8000000000336325,10.500000000073078,11.923211024872961,11.899999999948282,22.132673209097501,13.336997784331613,13.999999999999998,19.520057892229687,22.600490317219517,21.755247508605191,21.719833800256811,0.93060698250036589,4.0333263811712516,0,0.15919887275726127,0,1
3,1.9531288435215093,0.084469856101985166,0.10502305670368701,0.13786666167797121,7.9142363271847476,5.0765073755031418,4.3893708245074787,7.498147802609112,3.5509520766838194,6.9986651809884943,7.775176490598378,19.382668616496499,20.487566707415766,9.7982147805712145,10.700675481060415,11.957232987610636,11.983043761098598,21.842591106327756,13.19954538933831,13.999983605763449,19.210441528247028,21.993121894642979,21.545064504380402,21.759937969339781,2.7141667628947426,1.1051210334906576,0,0.1265041240711359,0,1
4,1.9999801065541254,2.6371372437825917e-07,3.7347716602889009e-07,4.5848932353175813e-07,8.1178067133618956,4.9970086916735195,4.1221596749320382,7.3579866490083283,3.4153208566851929,7.1591680695286231,7.6661595874217507,19.690367804360271,20.640686710728982,9.8000000002716927,10.500000638314493,11.92321140457012,11.900000201376393,22.132672240044226,13.336997242550497,14.000000000010376,19.520056581190886,22.600488318860382,21.755246749166151,21.719834074141822,2.1070612513824836,1.7771852587907597,0,0.11325809894279752,0,1
5,1.9999802612295146,4.2507006288403585e-10,6.8807916488803249e-10,9.5437106573480498e-10,8.11780750980415,4.9970084553742034,4.122158642424238,7.3579861882663877,3.4153204178164023,7.1591688237535145,7.6661592057712742,19.690369149184555,20.640687369888727,9.7999999999984606,10.500000001407289,11.923211012757145,11.900000000703582,22.132673213583363,13.33699778382714,13.999999999999998,19.520057890607106,22.600490314747201,21.755247509168644,21.719833799359986,1.8427678501205036,2.2618821584510305,0,0.11016018735164948,0,1
6,1.9603104632110886,0.070986599629232872,0.089095659021134171,0.11720313772624104,7.9455670407683234,5.0634287864299052,4.3483132624326197,7.4758468484977803,3.5294705627210106,7.018194628558561,7.7570530918759317,19.431629089524922,20.508373699111136,9.7990413837112449,10.668296272885122,11.951972261311719,11.965471959966198,21.886608888916303,13.216652005572421,14.000047852549599,19.257076593462259,22.082459233361686,21.576145806421273,21.763207439448237,2.7060236552220154,1.1231488654871851,0,0.082180550533655528,0,1
7,1.9880307512540063,0.021926966030885051,0.026663507341556106,0.034823029950305735,8.0657922719040887,5.0179259513826793,4.1903822492545384,7.394321239553741,3.4504074984534112,7.1218764154876499,7.6949798274682388,19.610576126964872,20.603544904883439,9.7991473709890222,10.552341892806981,11.931940432868196,11.924656720452848,22.059019757014422,13.304790750736952,13.999951400949717,19.441670275061906,22.448298378138222,21.702461666436275,21.723287364336922,2.6395558554485916,1.2617479673205307,0,0.081836928027319261,0,1
8,1.9999784755492978,2.9216393455447777e-06,4.0566940337901135e-06,5.007561134433198e-06,8.117799455212916,4.9970114475448471,4.1221686237393076,7.3579915752783993,3.4153252126830438,7.1591622684423752,7.6661631855809045,19.690354652865505,20.640680706970159,9.8000000007034878,10.500007026209845,11.923214578053495,11.900002204210884,22.132663497806583,13.336992518977846,14.000000000019925,19.52004467222789,22.600468147184468,21.755240033417021,21.719835084663362,2.2043982264275011,1.6978814427516877,0,0.081477078475796771,0,1
9,1.9999802625433065,2.9453893799425023e-11,7.4370017207838436e-11,7.2620164989372179e-11,8.1178075104632725,4.9970084491684839,4.1221586431565429,7.357986185844795,3.4153204212840902,7.1591688211048261,7.6661592008433077,19.69036915093217,20.640687360596694,9.8000000000573966,10.500000000007887,11.923211016533022,11.899999999996794,22.132673211626763,13.336997782400481,13.999999999999998,19.520057890695149,22.600490317756844,21.755247507273975,21.719833799513921,1.7637520444071515,2.3860976716802202,0,0.079624301524819169,0,1
10,1.9999453557514606,6.2710339081004812e-05,7.8335728295786473e-05,0.00010284998461135763,8.1176556107357598,4.9970676033415513,4.1223577720075415,7.3580906215758164,3.4154214178944056,7.1590481848997971,7.6662402380359245,19.690139212005505,20.640572320171366,9.7999987739765206,10.500149116151526,11.923237049322539,11.90006088355257,22.132457098774388,13.336894649334868,14.000000000000027,19.519826396486444,22.600036959498755,21.755090729967538,21.719865107173423,2.3355663670547715,1.6913686765932814,0,0.063969970088303976,0,1
