parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,0,0,8.1160956213833213,4.9849381498040017,4.1208930154941656,7.3638809486016985,3.4004501151669864,7.166792671304048,7.6583364804565992,19.693152646658632,20.635865529306159,9.8179737033303649,10.500044168182804,11.911549189363431,11.90566517100474,22.140406006323754,13.323935929578129,14.000169244685363,19.539005497642201,22.600470335748962,21.755067508818637,21.715349957082811,0.95022355786819734,4.5256002390584733,0,inf,0,1
1,1.1210024188019068,1.9359669294262654,1.8695797211314897,2.2011450477742969,3.9545431855170827,7.3544617555963407,9.1911415318970739,11.048694171116287,5.6070171721233404,7.4089624096992361,10.876021220397689,12.617029023017521,19.726618684837426,9.6046205366599313,15.429448207701238,13.119960383487548,17.077242056574693,17.023899751846407,13.29727908524171,13.903893092968524,14.328801560603411,13.585204893818167,18.592194455236665,16.992887041513665,2.8783307739984987,0.9508119916793305,0,inf,0,1
2,2,9.1682307846328637e-06,0,0,8.1044759020175015,4.9891365843784188,4.114078269268469,7.3617305916362543,3.4051321255971234,7.1690349982575325,7.66988075462619,19.701083563280388,20.649528319640019,9.8097643473890894,10.499815711996538,11.95563093412995,11.888017398442971,22.149627742823807,13.330544517599773,14.000666593363453,19.521357491596365,22.60418229936753,21.745638601760906,21.738011008199337,1.087181651263736,4.0389617413655818,0,0.21280175942240556,0,1
3,2,1.4529688772773719,0,0,10,7.2098515478042158,3.7950216027596104,4.9488106369197524,11.329587189780357,8.3569186821078016,7.7694438041464737,14.347514259554439,17.726573485944218,1.8010574488527769,10.574188304052345,8.7295724014767622,9.5126628233005661,23.702357098669459,17.882484814748338,20.490617183433226,13.742590653724948,18.097216697033979,19.389554537488461,16.158544932965732,1.1737838134669261,3.7935183158712711,0,0.080693141969535559,0,1
4,1.9986182844618872,0.0033523057706927751,0.0013037088375673566,0.0087856666496204123,8.1061755237387327,4.9690980684908075,4.1446127656955012,7.3455587419610024,3.4588229698081636,7.1475814797601531,7.6780743788130152,19.628381972636031,20.603205163191742,9.7994950677783308,10.498513240488281,11.920751445937485,11.901411630530648,22.115761452685209,13.307905350556762,14.007339670206415,19.520052323084716,22.575847191674534,21.727819703177531,21.670781906722841,2.5407377645525493,1.5105156958842239,0,0.078779776399689722,0,1
5,2,0,7.1899629818566384e-07,0,8.1104075520890468,4.9812854519680201,4.1388846261424126,7.3530502170270671,3.4194539750502879,7.1435455101146381,7.6624484870283487,19.673954263049918,20.62927044271326,9.8354961962694869,10.499460889292303,11.934860707740668,11.883689479089648,22.136806529921937,13.325842669199098,14.003102000985745,19.521047163921089,22.57898243585208,21.771717006719399,21.711018626852418,1.1781753522720781,3.5925301699819259,0,0.077005629115272992,0,1
6,1.7347985238024579,0.085485831569263565,0.57854776070919633,0.7646557211755689,6.6977669816615313,4.6885092713169163,5.1166156094485906,7.3484397140586637,4.1009407876319974,5.6966347509628292,7.5504930487811794,18.666986979133078,19.852044787624077,9.9194549394936011,10.634469846469107,12.150145224977098,10.487535448068323,19.675616471530255,9.9284334042954949,14.240996460511598,17.91215498600479,18.555903587869803,22.366807515070889,22.066624199450082,2.8074622549378052,1.0172322662578257,0,0.063924119109345395,0,1
7,1.9996565758063305,0.0027163844593172171,0,0.0086169581597556246,8.1017768263164918,4.9605055848554924,4.1301109460059591,7.3357619584260005,3.4666747304257912,7.1431471690706534,7.6937990472234494,19.670304953221422,20.611440636649046,9.7960739258470504,10.505668056829393,11.927331628590169,11.891108811167204,22.166780159498693,13.300405069216676,14.003588890620355,19.484012899186748,22.5384968976464,21.736412622718777,21.682695106942283,1.8078998108750399,2.5208917123094521,0,0.061590348639808438,0,1
8,1.9996145558351717,0.0001482244428383198,0.00079855164681522323,0.0042023445820125521,8.1204500722123196,4.9911612617364716,4.1421170175759681,7.3382128055974896,3.4326989245884256,7.1311408732274773,7.6733246772596404,19.651091006635788,20.627772330405392,9.8057583071464727,10.498219454333524,11.914989474166017,11.888245763684592,22.139310502985118,13.31553278504046,14.002578001661341,19.51136371906312,22.566602047741906,21.767749423393585,21.693998197669174,2.4891618266971856,1.6231410119195651,0,0.060056246080496298,0,1
9,1.9914450505013142,0.018063333302785971,0.019215369142837106,0.045783211105321048,8.3507964460866528,4.8665187974945692,4.1397554477045428,6.981287359430997,4.0542447861710817,7.176677440623628,7.3317283304663006,19.257249345827113,20.134565504847217,9.734772740368717,10.485664379715978,11.907375300271516,11.402903051697972,22.495697863257725,13.608923957319078,14.011595683896847,19.280230314756999,22.513492518287716,21.410859069238644,21.298854834857249,2.6577616188237552,1.2852581549831734,0,0.048011190890640619,0,1
