parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
1,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.16227450514891625,0,1
3,1.9999776367450104,4.4119889598873946e-06,6.141171715306175e-06,7.5485186856689779e-06,8.1177955544040934,4.9970131746830875,4.1221731941198234,7.3579944401709714,3.4153275911969674,7.1591596681187228,7.6661648254018999,19.690347600872805,20.640677087610179,9.7999999999617433,10.500010507298379,11.923216790004162,11.900003325643146,22.132658331511273,13.336990073824607,14,19.520038330056735,22.600456714105054,21.755236605583146,21.719835103940046,2.1807629723231727,1.6533574629937005,0,0.1505205371597465,0,1
4,1.9997860921690429,0.00030252681770060808,0.00046655657379769281,0.00055486878676533412,8.1168024388256814,4.9973077202949492,4.1234285117893981,7.358561019681841,3.415850636767765,7.1582232350028692,7.6666274183518723,19.688491862264865,20.639829599523026,9.8000026493108869,10.500752447237881,11.923847550488485,11.900201441987036,22.131561597125444,13.336354953844634,14.000000000025324,19.518326357673804,22.598110385871191,21.754359244399222,21.72010540446227,2.4182973324693107,1.6526741149813051,0,0.12754436210130929,0,1
5,1.9999803153061175,2.8361294055115586e-08,5.6805902792081276e-08,5.3299516658425033e-08,8.1178076301038882,4.9970086366265747,4.1221586347605355,7.3579861321386986,3.4153203429175729,7.1591690928548548,7.6661589204089964,19.690369448412117,20.640687024264039,9.8000000025281473,10.500000015960321,11.923210989590663,11.899999989438307,22.132672710882538,13.336997842429598,13.999999999999998,19.520057568023205,22.600490240097642,21.755247510990884,21.719833815788331,1.9895171117969417,1.8939766489938794,0,0.084112414125417673,0,1
6,1.8424257573569387,0.35060405351750001,0.33286293526655963,0.40196401964870432,7.4073194693732161,5.3779198790501468,5.0435553098839074,7.9337219167268174,3.9577595190232802,7.2566380699004638,8.2157485584070802,18.391630392817873,20.457707113813989,9.7232954421621915,11.378972716451306,12.072482834284919,12.79528643322838,21.219055728802008,13.381146225628795,13.991986322988176,18.559130545839345,21.052420937135039,21.193479409943581,20.649234544038766,2.7912053012229077,1.0190341809686827,0,0.07921670295243774,0,1
7,1.9999799753122049,1.5012783360734892e-07,1.8507626598696344e-07,2.5554854135126344e-07,8.1178065667105876,4.9970082648170751,4.1221589930874192,7.3579869683697865,3.4153209727596558,7.1591681566314005,7.6661599195151098,19.690367342403967,20.640687664307936,9.7999999926946355,10.500000458201587,11.923211825187325,11.900000134003934,22.132673961461755,13.336997470672712,14,19.520057766205028,22.600488951352848,21.755247071420637,21.719833429601032,2.0469417346502636,1.7800619327309968,0,0.071887009934434254,0,1
8,1.9999802628310159,1.7187237114779166e-10,1.7023213582731335e-11,2.5603428114624939e-10,8.117807516305847,4.9970084637877603,4.1221586408572284,7.3579861865521581,3.4153204107420039,7.1591688302500431,7.666159201652567,19.690369153061805,20.640687366725167,9.7999999998612601,10.500000000424668,11.923211014634795,11.90000000059333,22.13267320697398,13.336997789000369,14,19.520057888606036,22.600490315479043,21.755247512334172,21.719833801366196,1.7839813099220629,2.3754790426118375,0,0.069728890883166111,0,1
9,1.999980259689389,3.1931892699204738e-10,2.8718095881902351e-10,5.7830059124799241e-10,8.1178075049480718,4.9970084538929855,4.12215863786329,7.3579861939831392,3.4153204201501488,7.1591688220499554,7.666159211040724,19.690369141464345,20.640687373265273,9.8000000000232266,10.500000000855751,11.923211019203055,11.900000000341175,22.132673225594466,13.336997782596651,14,19.52005789559394,22.600490306934468,21.755247506955619,21.719833797195719,1.8253046549040794,2.3010066932262236,0,0.051872487710180465,0,1
10,1.9999795568541603,1.1999151969989739e-06,1.6530423209572574e-06,2.044809356289836e-06,8.1178042235445265,4.9970097206461039,4.1221627643368759,7.3579883082692881,3.4153223199021263,7.1591662029280059,7.6661607382521284,19.690363653122049,20.640684743591486,9.7999999976799419,10.500002857849243,11.923212513566837,11.900000939966841,22.132668942195835,13.336995645880451,14,19.520052539329882,22.600481413744333,21.755244479640616,21.71983445259448,2.1292410003900746,1.6766453120372939,0,0.04960904640861051,0,1
11,1.9953021613081787,0.0072038912602971506,0.010996348214677187,0.014519767647295241,8.0966473331263451,5.0031774870388377,4.1497958456930917,7.3704743008451432,3.4274243433523468,7.1322586731910613,7.6746440092901116,19.659200864927101,20.619276858619976,9.8008679842777262,10.516695662388688,11.929608833114077,11.898806518837979,22.103315755295725,13.315709169437847,14.000108800051976,19.484819074672238,22.533954628932268,21.732035923543389,21.741449638558802,2.5920876048540014,1.3792693139033529,0,0.046614540976352918,0,1
12,1.9912065185821908,0.018222801493669224,0.019110953894959745,0.023218934036488142,8.0771985344186064,5.0163172962609819,4.1747733883659057,7.3883702827456252,3.443911688071744,7.1525519441370857,7.6941892151315052,19.61764089109046,20.623884569628874,9.7968612780846271,10.545367357590271,11.934918986465062,11.939599704025602,22.081108395988036,13.331164675231351,13.99967310905522,19.461632577421486,22.507944902838354,21.721383208224978,21.679682107119039,2.6288224608272515,1.310050235558001,0,0.045856627134126818,0,1
13,1.9999802616635558,1.4108996483162489e-11,2.5146397369079765e-11,5.1285100626018036e-11,8.1178075080810945,4.9970084567463084,4.1221586421065384,7.357986188565949,3.4153204147409606,7.1591688256896955,7.666159199838769,19.690369155920525,20.640687370903375,9.8000000000686693,10.50000000001509,11.923211026651607,11.900000000018279,22.132673208930346,13.336997787121108,14,19.520057889871389,22.60049032337324,21.755247509798828,21.71983380334607,1.7456207817207305,2.4060265481461887,0,0.045827916206485519,0,1
14,1.9999799067940285,6.5566877094461732e-07,9.4097698395093733e-07,1.1317003624290281e-06,8.1178058486994598,4.9970092589216595,4.1221605927555167,7.3579874768695355,3.4153214625144992,7.1591677763206922,7.6661598480926845,19.690365880286997,20.640685508868938,9.8000000029172138,10.500001529185802,11.923211974657077,11.900000447435216,22.132670939159123,13.336996716993886,13.999999999999998,19.52005491079694,22.600485148374865,21.75524597903085,21.719833722579832,2.1052951530779946,1.6955530897415385,0,0.043333628037991068,0,1
