parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_19700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
1,0.81949510251419755,0.74094114189794957,2.696185524353452,2.936563675536608,8.1286181585881057,4.810439986138352,4.1627511921196145,7.3209464414824224,3.5120390046485044,7.0489641739030278,7.6178742655796103,19.497758800493113,20.536727328290663,9.7952719438543365,10.516283599683325,12.085616234552312,11.889050736073349,22.258923519520447,13.300007102470108,13.999999999999998,19.672353674746631,22.644343875610531,21.771175652267921,21.615008870684136,2.8018582469481643,0.87417947355181214,0,inf,0,1
2,1.9999802592006937,3.1195109687319924e-17,0,0,8.1178074823716582,4.9970083743273959,4.122158654099823,7.3579862128400286,3.4153205256394652,7.1591687803336006,7.6661591185006843,19.690369069312951,20.640687268843486,9.8000000023268363,10.500000000065572,11.923211201435555,11.900000000107637,22.132673227840296,13.33699784295924,14,19.520057881319385,22.600490359036684,21.755247521190828,21.719833708513779,0.92513623460912375,4.0363128616314041,0,0.16226704216260895,0,1
3,1.9999803679988495,0,9.0225646924211969e-10,6.4517742888674954e-11,8.1178072492016291,4.9970067795356545,4.1221596468886919,7.3579858475066482,3.415322187843242,7.1591675954664167,7.6661593962606043,19.690365972819034,20.640685073226894,9.8000000154618689,10.499999995913768,11.923209214759478,11.900000000114488,22.132673111209247,13.336997030158804,13.999999999999998,19.520056114988112,22.600490734852301,21.755247868178195,21.719831462629461,1.4959977133054871,2.611873503221454,0,0.053426467365965173,0,1
4,1.9999802622196003,4.3000103574830662e-12,0,1.1537505585398208e-11,8.1178075063931878,4.9970084527919028,4.1221586412339626,7.3579861913072584,3.4153204160444091,7.1591688237878852,7.6661591967033758,19.69036915380493,20.640687361841888,9.8000000000537746,10.499999999961998,11.923211032858578,11.899999999999999,22.132673211290722,13.336997786495351,14,19.52005788926482,22.600490320863731,21.755247502927954,21.719833806585783,1.272119287774816,3.1371015273246927,0,0.051446425750894337,0,1
5,1.999980262234206,6.7128337353745076e-11,0,2.3651839555973676e-11,8.1178074996261742,4.997008440160557,4.1221586273453159,7.3579861812583722,3.4153204516399067,7.1591688289424029,7.6661592134624881,19.69036915945702,20.64068737102297,9.7999999998346521,10.500000000022823,11.923211081865881,11.900000000000004,22.132673208339178,13.336997756242901,13.999999999999998,19.520057962449194,22.60049023648946,21.755247530790069,21.719833750907121,1.3211557949067654,3.1239424477766504,0,0.049183029449032203,0,1
6,2,0.0015780774578402579,0.0058342030144537685,0.0063622628207358253,8.1023365717332538,4.9712511916292144,4.1406398661512513,7.3463560238258037,3.4402697811535634,7.1432363126601883,7.6793294724308723,19.65786718124571,20.612450756098617,9.7999440993103928,10.499846673588117,11.90413587580611,11.90000551073147,22.109921991992081,13.299985315233732,13.999999999999998,19.503822514861035,22.584805679568472,21.760876774381334,21.683909387707164,2.4761814960682651,1.416905757985212,0,0.046702152624951851,0,1
7,1.9999802613897741,2.9764322088759223e-12,1.0758756052230183e-11,0,8.1178075086226755,4.9970084519087807,4.1221586406370196,7.3579861877894768,3.4153204202860379,7.1591688242114966,7.6661592018661668,19.690369152729183,20.64068736840667,9.8000000000002547,10.499999999999924,11.923211021269992,11.900000000020768,22.132673214532574,13.336997784904941,13.999999999999998,19.520057892439517,22.600490319498245,21.755247509579569,21.719833797847212,1.188077327822173,3.2269098062643335,0,0.045750061421926537,0,1
8,1.9999802616014857,1.4653262818119447e-12,0,2.5894448142023145e-14,8.1178075097449458,4.997008456186915,4.1221586392999088,7.3579861891690284,3.4153204159448594,7.159168827350868,7.6661592006531167,19.690369155158837,20.640687368895424,9.8000000000006278,10.500000000089821,11.923211022459199,11.900000000027925,22.132673212948266,13.336997786948073,13.999999999999998,19.52005789150844,22.600490319075597,21.755247508737643,21.719833801315573,1.2463710685520359,3.2266469462608702,0,0.045726724145771683,0,1
9,1.9999810596513345,1.7249573879247299e-08,6.9159192227023927e-08,6.7316448749216328e-08,8.1178009880296855,4.9970077781964308,4.1221612943576496,7.3579892239786657,3.4153084895680186,7.1591610378063519,7.6661582866155173,19.690379766389459,20.640694860329557,9.8000000232099378,10.499999984835116,11.92324016142366,11.899999927767396,22.132674237010825,13.336994260095837,13.999999999999998,19.52007414997388,22.600491375115876,21.755235344919555,21.719860338476614,1.9949248181336505,1.8918806417983536,0,0.045535271484735511,0,1
10,1.9999809564230606,8.7624566630084807e-09,3.9128492205744021e-08,3.7128923502207283e-08,8.1178001744695845,4.9970061222790259,4.1221616561652281,7.3579894452007348,3.4153149756683092,7.1591630024107165,7.6661600368423111,19.690369515827086,20.640686060084768,9.7999999882821296,10.500000011453521,11.92322561119774,11.899999964709663,22.132672667154228,13.336992340852238,14,19.520059795531481,22.600489570200377,21.755237183385034,21.719847734193987,1.9725771356326485,1.9463969716154983,0,0.044822513008221897,0,1
11,1.9999797924170306,0,2.6396697731075172e-10,2.5831796351896935e-09,8.1178074099965603,4.9970117916439536,4.122156727124648,7.3579871678069555,3.4153172967228893,7.1591720956412477,7.6661573864441213,19.69037658732897,20.640693151055263,9.8000000433327905,10.499999995047988,11.923215635284688,11.899999995839403,22.132672693090338,13.337000919127473,14,19.520059800435547,22.600493279272801,21.755247656057918,21.719837565096796,1.5321479221343095,2.5401870634561337,0,0.043270292133940513,0,1
12,1.9995624225151589,0.0023601436708074281,0.0083590226119197135,0.0091355154510933852,8.1071354371273063,4.9881525387255721,4.1269812535879815,7.3525965733239076,3.4411568925480038,7.1634978767197897,7.685241727398421,19.65175036466302,20.621481732438703,9.8000345501875756,10.500830292554744,11.893977179010394,11.90010845911547,22.113447559985993,13.306669953068385,14,19.50432402904158,22.562875710377764,21.776032593113488,21.659448990026515,2.5024233994448908,1.3827100979859215,0,0.040966051197269163,0,1
