parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9991393353004001,0,0,0,8.1283756807456218,5.0006514597756855,4.1207057135413319,7.408143463680835,3.3793696818836532,7.1812890442261628,7.6994783620872873,19.741160568382206,20.711571886066789,9.7762017558203276,10.49786142353061,11.865839737513864,11.900130237364179,22.054898636330211,13.371980612669404,14.029678947746627,19.670614060549902,22.654191334354465,21.734530015897995,21.76668084181015,0.95552208396998195,4.530906074994097,0,inf,0,1
1,1.1210024188019068,1.9359669294262654,1.8695797211314897,2.2011450477742969,3.9545431855170827,7.3544617555963407,9.1911415318970739,11.048694171116287,5.6070171721233404,7.4089624096992361,10.876021220397689,12.617029023017521,19.726618684837426,9.6046205366599313,15.429448207701238,13.119960383487548,17.077242056574693,17.023899751846407,13.29727908524171,13.903893092968524,14.328801560603411,13.585204893818167,18.592194455236665,16.992887041513665,2.8783307739984987,0.9508119916793305,0,inf,0,1
2,2,9.069848475369246e-06,0,0,8.1028891612619685,4.9812466233078885,4.1392907542660708,7.3662819475505978,3.4117991809792589,7.1628654286607283,7.654405605168134,19.67586538000716,20.621823767725839,9.8209817764209166,10.500567273009612,11.928474436693008,11.881494364939702,22.102336376409955,13.324376867708205,14.00121829578781,19.545309518967905,22.594780204753786,21.749599560090797,21.706200257336974,1.0892590058613252,4.0412305370184498,0,0.22191959966694402,0,1
3,1.9582839029160597,2.9844603667291274,0,0,7.4692183353156238,9.1026302257300724,6.4475298838692288,15.623361292322883,2.2116978896440131,16.422932509123491,12.54085136858977,9.3464570709852275,19.205813681412593,7.6560333517976575,21.908570696141968,15.001561618243402,26.402005032237344,26.917388924479678,26.359499513495511,11.744083212248279,22.455124994308974,25.479020437010071,12.664692712854812,7.7290032739332419,1.1972162663953081,3.7906328215788849,0,0.09249906256907782,0,1
4,1.9988110157918104,0,1.0513523408097028e-05,0,8.1565587081807038,5.0256797773481212,4.145083149599512,7.3366570992883586,3.4361120566534633,7.149573751765991,7.6189226902453457,19.708839866328951,20.63622595079827,9.7771966496604819,10.518332683764722,11.883426489314015,11.873760179488567,22.04823658547193,13.403713771774445,14.004366509718237,19.542673581792663,22.658472078959541,21.762713570765278,21.75408482377118,1.2022965279321376,3.5154510382275284,0,0.091534185863031206,0,1
5,1.5939309001922086,0,0.89925500065611019,1.2629187777220752,6.4288988587304523,4.3402881530209561,5.4567879712932541,6.8517345674213397,5.3196881274816672,5.0743092245367718,7.1589960312394005,18.015119928240036,18.777457319525993,9.4938529607832631,11.195233042395751,11.610865691381674,9.0024827515537869,18.950468060685267,8.358189260190251,14.268408424599569,17.409325325026092,16.090081223783947,22.319448655089765,21.470687673055728,2.2609567100944954,1.7678528871110011,0,0.060183081056997045,0,1
6,1.9997213638719009,1.8471217753578918e-05,7.7022904975750312e-05,2.6038067737861785e-05,8.1102488852378851,4.9922566591097182,4.1360713024122493,7.3465946673610363,3.4109479578980024,7.171201232193944,7.6688247305926218,19.702312167133961,20.691843903407023,9.8263121824589827,10.504953090439901,11.951642305469898,11.921309255622681,22.128393106818059,13.357779496808398,14.013493428063283,19.571524334348734,22.650715401847055,21.757457610623234,21.71895040881618,2.3388061154098172,1.7369020872100605,0,0.056527029198032819,0,1
7,1.6499223860073449,0.67749605298328164,0.78321331625120783,0.87521853252539628,6.6398479584094963,5.7805845667606865,6.0885997933505234,8.2521188289789418,4.8081240957925759,6.9246722651478629,8.6819426950821406,17.373989326627516,20.062448490597486,9.8015327599279658,12.013016997842627,12.266332979657813,13.771964679586322,19.91845025043478,13.161564224673093,14.038834053810936,17.038615899061888,18.900292532511941,20.445078831480142,20.380671962832213,2.8313486126232141,0.97673040109223297,0,0.056172978281010436,0,1
8,1.9498482684013676,0,0.070706393681026602,0,8.1623827175227071,4.3027850841538502,4.2036850669224251,7.4014904847189351,3.3206061413908161,7.6422597359927824,7.5923542860225322,18.937757762581501,21.005895768798315,10.654254363303956,9.9379038060849521,11.696779472997376,11.916296286456079,23.119125586573901,13.46338891141729,14.000490024581651,19.869044183685155,24.132268234834442,21.581470826837986,20.460899709491205,1.2787562268992176,3.3532738752192781,0,0.053247451066731365,0,1
9,1.8205484879860332,0.11793651782193162,0.34723759278992083,0.46357934481834168,7.456376659083702,4.8081316863133381,4.8977082773558864,7.7323942233765965,3.4274536465719283,6.3390333087661883,7.7666281818240934,19.260345661280883,20.673178637662232,10.180339277403935,10.151337103609322,11.402914095311242,11.83089282667499,20.467994677416065,12.035007899673166,13.981442231736041,18.925623909333858,21.676140579988555,22.219819240636507,21.70132693514245,2.783278371482933,1.0315859972190922,0,0.052479352453118869,0,1
10,1.9966941225460082,9.3648436130004041e-05,7.1088748291743667e-06,0,8.074922058876755,4.9343368875768121,4.1913829576432189,7.3080366232040372,3.513836814450995,7.1355347077425684,7.6105612137490022,19.599314038621873,20.582413015891987,9.8325644988702372,10.509403184438275,12.086789675590095,11.6660187367566,22.044001636547076,13.327021275152552,13.946834865548853,19.459843402857466,22.61988886413948,21.789454285668651,21.584335642406575,1.5066974596498499,3.0229471922724658,0,0.048977071381771174,0,1
11,1.9951829709999651,0,0,0.028186616859052868,8.1086976238974806,4.9364148643105414,4.2130072790786377,7.2594897129619049,3.5715328237386159,7.0988146143558994,7.7145281400255765,19.793836965900944,20.715605445910924,9.7909720144609693,10.569311533006321,11.893198341029146,11.747468657661452,22.065283918139048,13.31484782725259,13.985912405192327,19.501831791663943,22.48724395841646,21.805592330451226,21.606144131408051,1.4335732086704254,3.23441011297722,0,0.048762964280038415,0,1
12,1.9871234285508925,0.00031581819853104506,0.0030549501227156153,0.053793974497645274,8.0575042714769793,4.8832631891635501,4.1922470331007888,7.45604281977739,3.5437979634782897,7.1808915245945508,7.7053675786113667,19.456935868337141,20.53019073558249,9.8704027456473504,10.57529676734471,11.790718767330379,11.91417006425854,22.049530712786868,13.280648720990865,13.955341939435737,19.689626963811961,22.527254758775211,21.720455140825035,21.365834489029485,2.5810557756628327,1.4553967808772237,0,0.048562547168365895,0,1
13,1.995637111195911,0.0016028669849548322,0.0037453899624564227,0.0051668501588544181,8.0415763731945358,4.9205936657549909,4.1536108733772537,7.3142557622769315,3.4936118764398345,7.167707901212883,7.6741993345163548,19.584448084905347,20.595851636563513,9.8861579088329172,10.481509561074649,12.081056452863248,11.900863625857564,22.209833050264571,13.280409293589475,14.003543074246553,19.416767022026193,22.567630394630612,21.729787551086957,21.613351483625301,2.5449027727534919,1.5229130275344058,0,0.046227808089369618,0,1
14,1.974331820227295,0.019264122524023573,0.021575727181688147,0.10517190654869515,7.9570901011448134,4.843473597153567,4.2970014605105709,7.38368782139161,3.7115271207101563,7.14415708104519,7.807913977151963,19.246812214279949,20.41400025976063,9.8329961579156571,10.500816559605006,11.88663863137795,11.862152581590621,21.866490457773498,13.055469013342744,13.999840937124997,19.533716151704262,22.210477089290666,21.625758961877615,21.149789964634213,2.6670913772610403,1.2198107296668881,0,0.044937882507855742,0,1
15,1.9950378707951131,0.0050338158474717244,0,0.018658213414733945,8.0526447412158806,4.8526279582355079,4.2591986744184993,7.2334665386156152,3.6399330083220853,7.0739275541809894,7.7435000257964699,19.580309549835498,20.620730905605114,9.8178870175665445,10.514259341755329,12.07625869552076,11.649363425882184,22.121045313922675,13.297919352961166,14.001251031278391,19.454392785055781,22.583196305054969,21.621884645202922,21.619087613763231,1.8343775027805709,2.5182848107395546,0,0.044074131936140779,0,1
16,2,0,0,0.52782370950638713,7.2129253336174903,3.524478394297248,4.1078317261966362,6.7794169587796915,5.0597775917314189,6.5177023819064059,8.5630748349395578,20.655292764355661,19.625275870259596,9.2086565611524485,12.40625571725567,11.200609330057006,10.608183682749491,21.86094129245468,10.782222410997884,13.373478913539518,21.419185505636445,19.569719499882034,21.859072637980567,20.222670946996764,1.495911519801969,3.1195871856330273,0,0.044047431939320467,0,1
17,1.9991957785775256,0,0,0.0021450220483615941,8.0845262454249571,4.9648487595107094,4.1378291431588332,7.3188751723442271,3.4611923156979398,7.1871155020486803,7.6346269811595597,19.63452946536534,20.629856071964337,9.8623582715058848,10.525220913618599,12.017470643286355,11.914604017450145,22.183665169963596,13.328590162820021,13.998152635412467,19.487732632847163,22.608075849778832,21.775400234267362,21.621466411392255,1.3946708918405402,3.2999426076745952,0,0.043557005347596947,0,1
18,1.9934913110886432,0,0.019333843768599247,0.088256946140402678,8.0633345411734556,4.8103082904853149,4.2151145880303558,7.2833622069317698,3.6898004725563371,7.0738384906967751,7.7053515953619875,19.491265768470935,20.460430119733076,9.7359992510528066,10.553687224873313,11.759413108120391,11.625739482665125,22.027613393987647,13.017446451813047,13.977916516259011,19.545759295932083,22.190443860452433,21.789602027690648,21.282766016991015,2.1304367474968204,1.9033532539364901,0,0.043160753195269658,0,1
19,1.9999153490622013,0.0018373512307672604,0,0.0061304761498050322,8.1049113653998361,4.9711410102735574,4.1486885517573571,7.3396994044429116,3.4854401240885315,7.1648029479305482,7.653601021497904,19.641340717442972,20.589477857715057,9.7934665163615922,10.527229057063964,11.903551662203652,11.91805257268595,22.103972205627095,13.310115735559885,13.999755450791415,19.51550957246592,22.568377945291562,21.699367290329409,21.653502454971896,1.8027082064013964,2.5281640665664393,0,0.042698675554395896,0,1
20,1.9563563277252223,0.092935651995508017,0.028963205650852298,0.10733775024148626,7.9370843788649443,5.0030777970831259,4.4806362575370811,7.6512708552959223,3.5565270853268185,7.0055222757089277,7.7189142880784729,18.985953876970303,20.346257195968924,9.8008378703864789,10.459156963741414,11.91771781649347,11.897511432270257,21.60177239528652,13.440850131208098,13.925189964182483,19.429363352556901,22.699886929829571,21.433635597519167,21.316202142972749,2.6912869192832023,1.1659307640540024,0,0.041024410434912464,0,1
21,1.9971375578708728,0,0.017859168398239519,0.026337183847886254,8.0656578116493538,5.0028855742575402,4.1398318500276154,7.4265214268457163,3.3185933663149658,7.2002180728031338,7.6567935082997076,19.566949519956378,20.661205658377639,9.8833548516588134,10.512722812222492,11.932049758101531,11.965050589381789,22.147623257611652,13.248901483507195,13.941976966125262,19.632206492933658,22.570925785819913,21.932470126280354,21.38438669687098,2.1027925257291549,1.9614041153044157,0,0.040551871266046813,0,1
22,1.992524489119669,0.042354285177146733,0,0.029841817462497255,7.9867642516125903,5.1611349878308861,4.3462374622174442,7.4180067395124114,3.5233833864039967,6.9180527500328521,7.7493463276983503,19.342572066274663,20.408917729775851,9.6989997533902503,10.656426501599457,12.336345827669673,11.945307191722256,21.902327955715393,13.511694513588859,13.903847917623258,19.32502744410861,22.523985748566435,21.595107181145693,21.747604587700778,1.8764274643806638,2.507633049821306,0,0.03992392411539912,0,1
23,1.9989533762313274,0.00050925295518586733,0,0.0010589133756291672,8.0908850342465417,4.9694596477429895,4.1312616673850258,7.3325081984715297,3.4265438605596068,7.153723726820342,7.6935007759198255,19.684656460982268,20.678230362199404,9.8320365374536056,10.500919138671971,12.007036546660739,11.903225304697136,22.184715273683224,13.329103655913837,14.001401494881105,19.521447564405896,22.61548022953265,21.7608504672585,21.708700509069178,1.7582489738651197,2.5294057218955985,0,0.037578157154999035,0,1
24,1.9182720372702784,0,0.23292586458506723,0.21017544296895307,8.0214688198486748,4.6231099216052947,4.3042695009604532,6.3361345179705415,4.7726995178770633,7.0267894457913789,7.2969255252619805,19.784153747108803,20.277884940577792,9.8157399612745415,10.509524705381693,11.599203555464241,11.331604999160998,21.786251189698046,12.26222497393022,14.213447910107361,18.110383001773737,20.852496745813383,22.029546649136165,21.288203007298556,2.1899265268286427,1.8080548020978957,0,0.036952305732450529,0,1
25,2,3.113353119417174e-05,4.9517989564026086e-05,0,8.1189294899250104,4.9860446896075326,4.1136673929214105,7.3449919578802332,3.4094575494076351,7.1634477638390894,7.6327153873477638,19.640993955090767,20.618362505661661,9.8319489343970421,10.503122256847629,11.96550578662981,11.905141625119395,22.181657422716786,13.339759396517962,13.997214244948818,19.511865734843376,22.613673543781417,21.806455392729355,21.690027422259835,1.5100932585346136,2.9706497638184226,0,0.036347697302361329,0,1
26,1.9550286298687178,0,0.073456030344181425,0.16063956655839892,7.8324398041392351,5.0115489359067782,4.3303883639447198,7.5849882042904735,3.4890950000338239,7.2379948040105724,7.8048505370486163,19.064441174450639,20.54547674127906,10.047639237372143,10.517319553619421,11.715617068470237,12.004310217782177,21.676623716511521,12.748626428118317,13.948919115569792,19.575821297612102,21.821026648124711,21.91948958121602,20.867269864695338,2.1661414420800131,1.8433062481421039,0,0.035727561052246629,0,1
27,2,0.00016940043800726601,0,1.6282347332837065e-06,8.1056618850608508,4.9723590688110564,4.1379127076009841,7.347447901720467,3.4315732685611651,7.1404657237301743,7.671474933946441,19.663050470680407,20.626532243755594,9.822766330301441,10.497688709058725,11.950179138825719,11.867201740961971,22.152016497207573,13.318006211032163,13.998658542836578,19.509262600587885,22.57445401906244,21.76623627107676,21.700770099369191,1.6533378489920318,2.5807457846316657,0,0.035047486905043335,0,1
