parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619780334,0,0,0,8.1178075079808227,4.9970084563444415,4.1221586458286072,7.3579861871855412,3.4153204149297469,7.1591688169763277,7.6661592059650276,19.690369157020776,20.640687370320695,9.8000000002080281,10.499999999286226,11.923211015617651,11.900000000199137,22.132673206770935,13.336997781665668,13.999999999999998,19.520057889622894,22.600490315808734,21.755247506321655,21.719833812433745,0.86133171281707599,4.4367085616126536,0,inf,0,1
1,1.2957643110886887,1.5430794257563873,1.490382200526158,1.8300527680857077,4.9946131789017363,6.6491113893448803,8.1846635333339819,9.8825792382987618,5.8061287131208399,7.3483420805621202,10.027514647736039,14.141273846774986,19.705013568332774,9.4900528756666311,14.343048900880675,12.462191712391899,15.626226741030397,18.009024223260763,13.302763724910898,13.968118227123183,15.289147646090083,15.405467075044466,19.182429693592287,17.494594843090781,2.8583490506030662,0.94472592101003849,0,inf,0,1
2,1.9999802668634039,1.6822402943817022e-10,0,0,8.1178075073251996,4.99700848151946,4.1221586476888108,7.35798621116873,3.4153203789960886,7.1591688090366992,7.6661591936851261,19.690369148669987,20.640687341123748,9.8000000005030703,10.500000000824002,11.923211068823136,11.900000001642136,22.132673193493705,13.33699779181288,14,19.520057890332385,22.60049028429432,21.755247474635535,21.719833871987444,0.96100151907841314,4.0295759817073691,0,0.26059081151803437,0,1
3,1.9434073699934766,0.11830083868030838,0.12155330587199212,0.15201413715798417,7.8682112002165345,5.1202837461806707,4.4475477130165162,7.5521682998252251,3.6000958473054392,7.1205995575802508,7.8409135416888898,19.263592501527022,20.537265883375497,9.7809535126377565,10.791623418501917,11.966010691706028,12.148103157216198,21.796562776133822,13.292263032264261,13.99809261049543,19.171391680965044,21.982535493829914,21.53646617809666,21.480154152715635,2.7312260989999935,1.0964775403412379,0,0.14072742878249522,0,1
4,1.9999802602838732,0,2.3310765158870593e-11,0,8.1178074994283715,4.9970084566609643,4.122158640419074,7.3579861941013789,3.4153204176049723,7.1591688179144715,7.6661592157530185,19.690369146276431,20.640687375083239,9.8000000000692342,10.4999999987406,11.923211019368155,11.900000000204018,22.132673219056713,13.33699777779473,13.999999999999998,19.520057888798668,22.600490305308842,21.755247504040856,21.719833805984518,1.0233194618727768,3.8099815972982052,0,0.11365995740305485,0,1
5,1.9999260635662628,9.5625647495674407e-05,0.00012271884587663069,0.00016253477620439941,8.1175705470783583,4.9970973295532595,4.1224700899156117,7.3581459972519667,3.4154762284473916,7.1589611593414553,7.6662808409177536,19.690018902970873,20.64049723160154,9.8000000041696484,10.500226877681547,11.923250376560377,11.90007841096439,22.132331756574111,13.336822122872162,14.000000230910015,19.519693460802301,22.599768248648708,21.75499758163398,21.719917970511581,2.3644912154851188,1.6946138091416545,0,0.082621995869153642,0,1
6,1.9999768388192478,5.1730255012277387e-06,7.803995255330428e-06,9.1955861016176674e-06,8.1177919029832406,4.9970141636246295,4.1221771699540843,7.3579965424225655,3.4153290412899491,7.1591561052941479,7.6661664893627259,19.690337756279995,20.640673699343981,9.8000000908902827,10.500012577479119,11.923220798832403,11.900002921241816,22.132656721760242,13.33698788503494,13.999999999997547,19.520030980538493,22.60044948832255,21.75523419276308,21.719835484656755,2.2317920421574584,1.6948083484814176,0,0.077438059157747069,0,1
7,1.9999802618702649,6.3474238495644274e-12,3.8496506220628504e-11,0,8.117807507248143,4.9970084539268012,4.1221586496587843,7.3579861851334307,3.4153204129970902,7.1591688154612161,7.666159202105912,19.690369155263234,20.64068737136763,9.8000000001997805,10.500000000339105,11.923211023253934,11.899999999333867,22.132673207082412,13.336997782869755,13.999999999999998,19.520057886893021,22.600490326972949,21.755247505633179,21.719833815118175,1.2105050728577154,3.2371928486912864,0,0.071880731777555162,0,1
8,1.9999802620181222,3.5595792253755793e-13,0,6.0547856620200258e-12,8.1178075076998493,4.9970084547684559,4.1221586448849621,7.3579861872612833,3.4153204178478775,7.1591688185419464,7.6661592051744698,19.690369152839217,20.640687366181854,9.8000000000077296,10.499999999464649,11.923211019094198,11.900000000522013,22.132673208580844,13.336997782104474,13.999999999999945,19.520057888488491,22.600490314120194,21.755247506148841,21.719833806780578,1.3269753703134508,3.235880774539043,0,0.07039205714769832,0,1
9,1.9933802099186513,0.011699723203556571,0.014857596217710017,0.019588031338515,8.0891734016892123,5.0078852111376273,4.1597567805570916,7.3774378921622885,3.4341706267313787,7.1347189291973745,7.6810001783526856,19.647627943139796,20.618136626850941,9.7999501009957708,10.527672251345455,11.928023160829946,11.909927171540115,22.091671104411386,13.316200134749279,14.000020096304439,19.476123103080891,22.513577884516774,21.725238127899811,21.72888608581319,2.6071689391010056,1.3342754964474097,0,0.067028443040874852,0,1
10,1.9972840087424533,0.004577496783431851,0.0061351241565827559,0.0081813924851925762,8.1061550959512179,5.001113996558141,4.1374865395769049,7.3656239750380772,3.4227615173325097,7.1472562429376056,7.671688774494454,19.673588465812237,20.630464388061146,9.8001887172505775,10.510694217444742,11.925158559766162,11.902225123543463,22.115746653304292,13.326999806830731,14.000031578556833,19.501794050992718,22.563555226319171,21.742553722439993,21.72709950731808,2.563102708046388,1.4444039967311442,0,0.066618001373770913,0,1
11,1.9999799283644752,4.3819640797494999e-07,8.3717204480649175e-07,8.8690417842754755e-07,8.1178056095280393,4.9970089538176241,4.1221609186179213,7.3579871709433391,3.4153212063038652,7.1591668970608007,7.6661599879622786,19.690364938859563,20.640685586262329,9.8000000246646763,10.500001115130386,11.923212941369767,11.900000052968393,22.1326716297805,13.336996623591883,13.999999999821643,19.52005429764759,22.600486539780128,21.755246075312606,21.719834328204033,2.1374459397803216,1.7469010079071445,0,0.065719703159882167,0,1
12,1.9999783305121162,3.2245918195469602e-06,4.510023472571962e-06,5.5418978619134861e-06,8.1177981278820361,4.9970113401803848,4.1221709694417505,7.3579916193452517,3.4153256944189794,7.1591598435405084,7.6661637549811923,19.690353256902426,20.640679863071423,9.8000000186063954,10.50000771831518,11.923215311080879,11.900002283929846,22.132661680818995,13.336991336825958,14.000000001700087,19.520042343259654,22.60046640662944,21.755238581630969,21.719837149768725,2.2142970095068542,1.702396719980253,0,0.062161295671361277,0,1
13,1.9999803098107047,9.0604235382119582e-09,4.5106710814679321e-08,2.679867266343828e-08,8.117806883997094,4.997008059297368,4.1221600922281256,7.3579857169998419,3.415320482743438,7.1591670564328567,7.6661594675884066,19.690368991489141,20.640687119141361,9.799999998696288,10.500000000223721,11.923211535507564,11.900000004919457,22.132672284024967,13.336997183908318,13.999999999999622,19.520056717299877,22.600490857179555,21.755246783803802,21.719835504499855,2.0005081954746222,1.9858802334237158,0,0.056185302350803754,0,1
14,1.9999802680060006,4.4001918290710968e-09,1.1167257876038748e-08,1.0986063347795646e-08,8.1178074111308529,4.9970084298956126,4.1221588094304575,7.3579861666425073,3.4153204365334044,7.1591686107179742,7.6661592498526732,19.690369077130633,20.640687280227088,9.7999999989147728,10.500000002064509,11.923211111501562,11.900000005143152,22.13267307715218,13.336997696598619,13.999999999999606,19.520057720014808,22.60049027120813,21.755247403904541,21.719833989966737,1.9670445685977693,2.0854326503032117,0,0.05564558296574685,0,1
15,1.99998026482592,1.3599711666227841e-07,6.3527109683600291e-08,3.0051785109831774e-07,8.1178073259806212,4.9970082797054838,4.1221594138174229,7.3579860080792745,3.4153206524862085,7.1591677114704009,7.6661592847902158,19.690370671341217,20.640687234308366,9.8000000257034117,10.50000025135486,11.923209985067146,11.900000012718207,22.13267185523447,13.336997019016682,14.000000007546893,19.520057955819219,22.600489089868905,21.755246650141672,21.719835733607916,2.078499976659447,1.8448092886542493,0,0.053116582961352826,0,1
16,1.9999802629058543,6.0884831741463964e-10,8.5001930073054018e-10,9.6311718735217725e-10,8.1178074974754839,4.9970084568083948,4.1221586520045665,7.3579861971973326,3.4153204099266627,7.1591688076702749,7.6661592047134093,19.69036914559144,20.64068735612808,9.8000000003770467,10.500000001050999,11.923211036295871,11.900000001249779,22.132673199987568,13.336997777092302,14,19.520057882308723,22.60049030375129,21.755247490738103,21.719833828881214,1.850554639313974,2.253619151959084,0,0.049046197054205196,0,1
17,1.999980279671479,3.3156857152444617e-08,7.2096426803553458e-08,8.2066245311847426e-08,8.1178069987849852,4.9970082352772609,4.12215968416288,7.3579859580394151,3.4153205115200858,7.1591675447303356,7.666159417182806,19.690368910764963,20.640687059495118,9.800000003588476,10.50000005167006,11.923211398168837,11.899999988076926,22.132672454074829,13.336997278122171,14.000000000728411,19.520056975898029,22.600490304007277,21.755246926379922,21.719835025981094,2.0439249065010094,1.9104053187182441,0,0.046783898196052817,0,1
18,1.9999802613917501,2.0913009844682901e-10,5.0952297252307097e-10,5.8749538922841515e-10,8.1178074986173687,4.9970084495099947,4.1221586436912085,7.357986194402895,3.4153204214350072,7.1591688186989844,7.666159205093261,19.690369142373289,20.640687359435237,9.8000000001553715,10.500000000787562,11.923211026947014,11.900000000355059,22.132673211629065,13.33699777732477,13.999999999999998,19.520057884247574,22.600490309084435,21.755247500323954,21.719833801576179,1.8295404511188229,2.295453916648595,0,0.046675505043404147,0,1
19,1.9679827186285448,0.065360782605156001,0.069251126451986098,0.087351579614258545,7.9769899709611414,5.0641443020808232,4.305941180321347,7.4654506662417273,3.5178361376701712,7.1226147399882711,7.7609080466559242,19.454202178781603,20.57444868110958,9.790830773902325,10.660258827347077,11.947273731774333,12.026291301432948,21.941229141620259,13.300187603485648,13.999100354336141,19.320445485377441,22.24001879331351,21.628182925673439,21.61161289855659,2.6942903898567589,1.149270839331558,0,0.045078325896902402,0,1
