parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_11500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
2,1.9999773763056043,4.8390075201898768e-06,6.7568737476155611e-06,8.2796865693258633e-06,8.1177944258269985,4.9970137809881052,4.1221745271018566,7.3579953552024939,3.4153282019623434,7.159158793904588,7.666165465028282,19.690345260553627,20.640676058638565,9.8000000000728207,10.500011521864845,11.923217459493069,11.900003646695669,22.132657036402534,13.336989380489509,14,19.520036494245321,22.600453166083998,21.755235536663296,21.719835239942164,2.1847112352506706,1.652843423595344,0,0.17862364353372051,0,1
3,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.15918088470901431,0,1
4,1.9997866526106627,0.00030139718369738533,0.00046536051842110965,0.00055324326168909447,8.1168039615422227,4.9973064233362319,4.1234269264699943,7.3585591112245989,3.4158490149748122,7.1582230940195721,7.6666266745748715,19.688493950022664,20.639830907903743,9.8000026706299739,10.500750029941262,11.923848127645034,11.900200375547989,22.131564691708768,13.336356004347875,14.000000000025526,19.518328166060854,22.598118182205777,21.754360853755244,21.720106517401273,2.4181660963793785,1.6528229362319189,0,0.12444673541684978,0,1
5,1.9999799591628957,4.8420902512395181e-07,6.4405539512545615e-07,8.1563026048202818e-07,8.1178060424598399,4.9970088796873791,4.1221603840240419,7.3579868231489787,3.4153211677861917,7.1591675781694706,7.6661598696956661,19.690367720417463,20.640686859098977,9.7999999991947071,10.500001070932989,11.9232120067021,11.900000362960409,22.132671412509893,13.336996830091726,14,19.52005603081836,22.600487055081786,21.755246246581429,21.719834536030806,2.0915017175636614,1.7096069833780014,0,0.077582181343751749,0,1
6,1.9999802621189258,1.7119916249917877e-10,2.6541913023951001e-09,5.969446772926766e-10,8.1178075285654163,4.9970084764177116,4.1221586163811086,7.3579862138482,3.415320410006335,7.1591688591382328,7.6661591799546764,19.690369102111166,20.640687332947664,9.7999999999268521,10.500000001350017,11.923211034456187,11.900000000046994,22.132673233545425,13.336997825866634,14,19.520057874248408,22.600490313428971,21.755247520215605,21.719833761759141,1.8444905609701161,2.2586140574938778,0,0.074817332792030372,0,1
7,1.9999802714721242,9.2694457365054046e-10,6.3030851021213701e-09,2.1515483953772159e-09,8.1178075539166343,4.9970084893941902,4.1221586043809815,7.3579862184841485,3.4153204215887225,7.1591688985887183,7.6661591699237439,19.690369044199414,20.640687245546346,9.7999999997319307,10.500000008462687,11.923210995580385,11.900000002095949,22.132673193894881,13.336997810889612,13.999999999999998,19.520057859663606,22.600490223979197,21.755247539169677,21.719833684324026,1.8881154296366258,2.1642824995243495,0,0.068509946822283729,0,1
8,1.8379432455364224,0.25678860179437585,0.46000445125182365,0.48205682590962146,6.8465305023847831,5.2381868608341806,5.8671064210289616,7.726996257460752,3.6913727653172983,5.5323219421653986,8.10751212297839,17.73742336691901,19.728384820074986,9.8173869834282002,11.099173845277203,13.23174401080399,11.907207967608104,20.763753899894709,12.490813397400469,14.00031550647771,17.185435564516883,20.812599988367534,20.651701823277733,22.94982946731519,2.7921646973947647,1.0058917997549024,0,0.065967711360633632,0,1
9,1.9999801611988262,7.6639663198155958e-08,1.0518953216361209e-07,1.3167436223557972e-07,8.1178070193690317,4.9970081334098859,4.1221591222309621,7.3579866095253434,3.4153207460243586,7.1591680727732587,7.6661594984009653,19.690367749156998,20.640686959644082,9.7999999983274559,10.500000258403755,11.923211224653796,11.900000093882408,22.132673539169012,13.336997589779974,13.999999999999989,19.520057429743385,22.600489788966009,21.75524699025684,21.719833863200765,2.0565989337879254,1.8605517361917585,0,0.05855778841143338,0,1
