parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
1,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
2,1.9999802622310248,2.5962016364143104e-15,0,0,8.117807509297263,4.9970084535918513,4.1221586409221755,7.3579861874296935,3.4153204181257286,7.1591688259293669,7.6661591992034639,19.690369155917313,20.640687364927707,9.8000000000336325,10.500000000073078,11.923211024872961,11.899999999948282,22.132673209097501,13.336997784331613,13.999999999999998,19.520057892229687,22.600490317219517,21.755247508605191,21.719833800256811,0.93060698250036589,4.0333263811712516,0,0.16237617352298547,0,1
3,1.9999802625927274,1.1870008390073511e-10,2.3655433517296424e-10,2.7507142142334243e-10,8.1178075098692215,4.9970084544872595,4.1221586435726385,7.3579861873269277,3.4153204167036382,7.1591688224160785,7.6661592011034321,19.690369153724948,20.640687362091807,9.8000000000737764,10.500000000356348,11.923211018859721,11.900000000208887,22.132673207645325,13.336997783075066,14,19.520057888360469,22.600490315011186,21.755247505520884,21.719833805496148,1.8064492736899802,2.3363242926628724,0,0.10807773409439042,0,1
4,1.5341655697546988,1.016654192112936,0.98714052622786297,1.2141014071206067,6.0528597393594117,6.083057903485483,6.8086893512973532,9.0217389066493485,4.9915554185831335,7.2458321011874407,9.2174306989233781,16.033525765873218,20.001582606019188,9.5991661720577888,13.029827286026995,12.279297175438346,14.328140182211992,19.401507296988267,13.284308817105845,13.979379078647083,16.715215656421471,17.812617078256114,20.044738322528048,18.996378788583282,2.8498639843526243,0.96773100920812816,0,0.081266095729173898,0,1
5,1.9999336487354289,8.3359127094086177e-05,0.00010470346371141553,0.0001370232131696331,8.1176042910703092,4.9970874184764273,4.1224243241180405,7.3581257235117699,3.4154547762431591,7.1590072024223481,7.6662671320725071,19.690058261103896,20.640532573520854,9.7999984513175846,10.500198348377307,11.923248895991081,11.900080051646642,22.132386385712937,13.336860084246041,13.999999999999163,19.51974680871821,22.599886232194759,21.755038869900975,21.719875177954755,2.3516512837471857,1.691356750159696,0,0.07978807750391835,0,1
6,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.076891497451695198,0,1
7,1.9084854738310926,0.19631353940700058,0.19498253198102722,0.24146209908783531,7.7129915845273258,5.2046862997411187,4.6492766294075034,7.6796221415158996,3.7205757550712728,7.1440737225193098,7.961937132054909,18.983488566939592,20.498289328254781,9.7640472692900815,10.986699308534492,11.992823269619773,12.346342228402834,21.593303444460116,13.301568473363428,13.996340164685554,18.963904791454198,21.636186712583388,21.412033177421453,21.244489959280703,2.7560257700841824,1.052474854181437,0,0.075917350035279052,0,1
8,1.9999802626839085,1.1658150793597186e-11,2.8899311629972187e-11,1.6541454075736564e-11,8.1178075103455818,4.9970084513419142,4.1221586434149593,7.3579861863317246,3.4153204181675321,7.1591688220733491,7.6661591990300924,19.690369152337212,20.640687361577729,9.8000000000057472,10.499999999981256,11.923211022549244,11.899999999894769,22.132673210199442,13.336997784217234,14,19.520057890387339,22.600490320255009,21.75524750690483,21.719833802644509,1.7324268087616754,2.4165843226800354,0,0.07271734926621147,0,1
9,1.9999801157330808,2.0144145506624591e-07,3.5177571666063648e-07,4.0862433373546358e-07,8.1178067547607302,4.9970086480549805,4.1221595606918822,7.3579866034377757,3.4153207636959264,7.159167971753889,7.6661594991609032,19.690367701870709,20.640686637545969,9.8000000204982953,10.50000049104974,11.923211593504012,11.899999973549887,22.132672449259218,13.336997195667532,14.000000001583894,19.520056551574271,22.600488488553083,21.75524683619075,21.719834262644387,2.1076361724501069,1.7905216891871989,0,0.071470585508714157,0,1
