parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802747704509,0,0,0,8.1178075252842952,4.9970083923106001,4.122158669193607,7.3579861581325785,3.4153204551691592,7.1591687678485592,7.6661591616940674,19.69036913299913,20.640687264598629,9.7999999987820594,10.50000000357883,11.923211107104546,11.899999991704133,22.132673225855033,13.336997775981388,14.000000000001398,19.520057907266366,22.600490301673553,21.755247461748919,21.719833831430424,0.90409924750289772,4.4794760961898481,0,inf,0,1
1,1.2957643110886887,1.5430794257563873,1.490382200526158,1.8300527680857077,4.9946131789017363,6.6491113893448803,8.1846635333339819,9.8825792382987618,5.8061287131208399,7.3483420805621202,10.027514647736039,14.141273846774986,19.705013568332774,9.4900528756666311,14.343048900880675,12.462191712391899,15.626226741030397,18.009024223260763,13.302763724910898,13.968118227123183,15.289147646090083,15.405467075044466,19.182429693592287,17.494594843090781,2.8583490506030662,0.94472592101003849,0,inf,0,1
2,1.9999802587558335,3.2627512500765743e-12,0,0,8.1178075126646139,4.997008313855301,4.1221586608824818,7.3579861358349303,3.4153205961947259,7.1591686499112202,7.6661592276119883,19.690369164130161,20.640687373197174,9.8000000044385178,10.499999996256538,11.923210973292193,11.899999986656487,22.132673341123159,13.336997755516434,14.000000000329724,19.520057947303698,22.60049027027048,21.755247535187422,21.719833803204896,0.99760744493683018,4.0829924401561319,0,0.16715394313949039,0,1
3,1.9526778684974548,0.098998557879854704,0.10153469128159641,0.12681511925948649,7.9090006555856638,5.1006396957704299,4.39428183826685,7.520814948457236,3.5702071890781784,7.1298610504128739,7.8131032788559596,19.332443693715298,20.555767089166281,9.7837315974450991,10.744767987045076,11.959158826953676,12.110272092270288,21.851881018785711,13.301893793028652,13.99836857412741,19.228912496770263,22.086008899033988,21.573045375377799,21.513936843415443,2.7189975291794894,1.1119733518268489,0,0.11751392774657696,0,1
4,1.6504695453506768,0.7684217522186193,0.73890378088912001,0.9061107314420308,6.5671401130766629,5.8211140013611802,6.1388845485788801,8.6147556185460861,4.6051137916173781,7.2765258807024491,8.8446791400247005,16.928030103376031,20.188624439215072,9.6436049579831398,12.414846589884323,12.190886745059645,13.771798858453707,20.088084124902444,13.338334694270301,13.9838911784716,17.424011716266062,19.046872628061685,20.48357780221075,19.579245920056927,2.8352841194699643,0.97837523285733752,0,0.1087121230683222,0,1
5,1.9999802691719981,6.7202875216681173e-13,5.0203417632478834e-11,8.4785385835394507e-13,8.1178073540011351,4.9970085375350282,4.1221588531138158,7.3579862870674333,3.4153204266077513,7.159168523159626,7.6661593670041599,19.690368760675522,20.640687168031999,9.8000000109486827,10.500000005093598,11.923211000039208,11.900000005263273,22.132673054474235,13.336997683019115,14.000000000241609,19.520057508450236,22.600490042338279,21.755247386240676,21.719833986170531,1.7371469736828291,2.4830084710990228,0,0.085082966942576388,0,1
6,1.9999795675603593,3.7621909475891157e-06,7.0336854441860163e-06,8.5363102224917847e-06,8.1177771385090765,4.9970065885737904,4.1221907074220905,7.3579940885877111,3.4153362666311549,7.1591363125191929,7.6661689719874753,19.690305272762586,20.640647980672906,9.7999999955293902,10.500004209995813,11.923251708379206,11.900000033788256,22.132646046736173,13.336979597655564,13.999999976846642,19.520002480407754,22.600456724352167,21.755232702627406,21.719831417347841,2.2278504153848808,1.6973554431286291,0,0.080966674085245202,0,1
7,1.9999268647203312,8.2030994918715135e-05,0.00012072854123866615,0.00014343615515442003,8.1175700254073533,4.9970927170180204,4.122446263859274,7.3581412597822524,3.4154512694672281,7.1589692641233755,7.6662731083454254,19.689912984285296,20.640491404099865,9.8000007579422679,10.500197378578324,11.923342802174973,11.9000472704779,22.132414564066426,13.336838731588227,14.000000022693332,19.519659697646063,22.5998602099062,21.755038728866989,21.719875676334365,2.3609882459095024,1.6968916645328611,0,0.078753202035928324,0,1
8,1.9667717577577906,0.068615377934140589,0.071596176010406548,0.089877988277308057,7.9712298417713656,5.0685448291668251,4.3131711978139009,7.4709988830949277,3.5229913273519728,7.1300398569579597,7.7671045909668273,19.442187013194342,20.576561482374377,9.7893860974520859,10.669236138229943,11.948583016760004,12.039812104855404,21.934325763891177,13.305734440525985,13.998957714157209,19.313854605643979,22.232600772544206,21.625479946472851,21.591050033812351,2.7002729982888156,1.1495561858129804,0,0.075795661692875327,0,1
9,1.9999859517735401,1.212637899746006e-06,1.0209563421371394e-06,2.8975050056280657e-07,8.1177875138290876,4.9970333256435451,4.1221615959224476,7.3579790297322063,3.4153016551492845,7.159114484175964,7.6661607467726558,19.690432076855458,20.640654181716908,9.7999863300287107,10.499977587987779,11.923240252423946,11.899992612861579,22.132605129973168,13.336957002563354,14.000000124964702,19.519995309179894,22.600450536694236,21.755250922704395,21.719940974502119,2.1474463867108655,1.7736765482425119,0,0.064946315411546704,0,1
