parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_13700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
2,1.9999802627413028,1.4946223948717756e-16,0,0,8.1178075162143504,4.9970084653029154,4.1221586489999336,7.3579861909886937,3.4153204002803168,7.1591688142221521,7.6661591949918391,19.690369151626584,20.640687366801519,9.8000000003714707,10.499999999295607,11.923211029609494,11.900000000071639,22.132673213895917,13.33699780312068,13.999999999999998,19.520057879895852,22.600490339310959,21.755247498811187,21.719833834442305,0.9283406523245914,4.0364781604417672,0,0.16099983741692775,0,1
3,1.999976365748531,5.832390311411738e-06,8.2759385078590581e-06,1.0056132474478219e-05,8.1177914323450402,4.9970157900330774,4.1221770967198141,7.3579992127907179,3.4153297457280405,7.1591569241284079,7.6661650625110269,19.690338305220049,20.640674254148195,9.8000000000290743,10.500013900646243,11.92322493230143,11.900004530472835,22.132656029315527,13.336991592537773,13.999999999999998,19.520031791337622,22.60044774307363,21.755233291343675,21.719835298393704,2.1924682952737999,1.6515438028731628,0,0.14374507500511277,0,1
4,1.9997823645098929,0.00030508942154212887,0.00048065412715342766,0.00057592735418940345,8.1168510120679276,4.9973258526927911,4.1233309978722437,7.3586351576641711,3.4159255093335661,7.1583246787545969,7.6666479892423212,19.688292407716791,20.639779200192457,9.8000016248006681,10.500779085801186,11.923798880996596,11.900218121109678,22.131703064675222,13.336420896120096,14.000000000043535,19.518395214281874,22.597939413929343,21.754423421286141,21.719849616403337,2.4197782109031785,1.6514874849576908,0,0.12138992115151,0,1
5,1.9999787000707436,1.3324927058491608e-06,2.6820205797109094e-06,2.5639361444202316e-06,8.1178166087022259,4.9970068119059254,4.1221701771629755,7.3579978586534596,3.4153262715155739,7.1591329232816898,7.6661820194421217,19.690277394908929,20.640666872479745,9.8000000105328837,10.500003112692685,11.923199764289349,11.900000738912961,22.132717970636854,13.337007544984894,13.999999999999998,19.520053540124806,22.600464904551703,21.755244556657242,21.719827676547418,2.1408322177794554,1.6696104883803331,0,0.081036980865980573,0,1
6,1.9870283956811419,0.029746379980983961,0.046421982315202635,0.051294465554085782,8.0003655925415131,5.0261832789305112,4.2724870292200867,7.40472136175143,3.4544283152916728,7.0399313614483718,7.7082731672227904,19.515371512629368,20.560070717537336,9.8004689974521231,10.569467230069819,12.026093907619105,11.914396846078199,21.99977398941844,13.264444009394943,13.999951405910027,19.315773561687664,22.399726222002894,21.655482211365488,21.792146620323891,2.661972038941395,1.2094417955675301,0,0.061327160970857511,0,1
7,1.9999800769248268,2.0265094957572317e-07,7.1831798403694152e-07,4.4692008387799165e-07,8.1178182804227728,4.9970037321708203,4.1221649523811488,7.3579875808683726,3.4153259378843615,7.1591465635514915,7.6661699474502365,19.690322542426543,20.640675149345174,9.7999999788717673,10.500000386748814,11.923199340652761,11.899999964946275,22.132700993623818,13.337005087622327,13.999999999999998,19.520060153880888,22.600482168072752,21.755248064994319,21.719830625560224,2.0754452111608588,1.7313887000182007,0,0.057450904600522504,0,1
8,1.9999801296681239,6.3614296895203077e-09,3.449970151984405e-08,2.1909996976676152e-08,8.1178071006311523,4.9970082245126362,4.1221589329482216,7.3579870643731793,3.4153204006664475,7.1591674362200903,7.666160426057095,19.690365388082167,20.640687101172574,9.7999999990204465,10.499999990500411,11.923210872178503,11.900000000184827,22.132675350076461,13.336997843868025,14,19.520057522296472,22.600489939667053,21.755247140062085,21.719833680281599,1.9549790702854339,1.9737115150117803,0,0.057084255977453327,0,1
9,1.9999790584543833,1.8174389154434076e-07,4.9117557030550928e-07,4.0193811648313055e-07,8.117804050606475,4.9970087867746038,4.1221591225912526,7.3579920387364819,3.4153208988906276,7.1591628535285237,7.6661692992914769,19.690345015527758,20.640688882444898,9.8000000104186746,10.500000500098436,11.923210634644485,11.900000033898573,22.132685994182584,13.336996273222253,13.999999999999998,19.520058376629191,22.60048199818165,21.755247880486337,21.7198283351409,2.066829514158897,1.7417229453369607,0,0.056857515953463222,0,1
10,1.9999801071143832,4.0206814610813561e-08,1.4804274779267649e-07,1.2006855722993148e-07,8.1178060124161959,4.9970088597278464,4.1221587969921822,7.3579894424131638,3.4153196095115015,7.159166936030017,7.6661609490928058,19.690359844817262,20.640685036956878,9.7999999985186257,10.500000097814366,11.92321333807344,11.900000023992202,22.132677008981954,13.336998310008124,14,19.520056019657446,22.600488357763844,21.755246040403549,21.719833381356136,2.0179741065460521,1.8300427073206715,0,0.054787002019662689,0,1
