parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_17200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
1,0.81949510251419755,0.74094114189794957,2.696185524353452,2.936563675536608,8.1286181585881057,4.810439986138352,4.1627511921196145,7.3209464414824224,3.5120390046485044,7.0489641739030278,7.6178742655796103,19.497758800493113,20.536727328290663,9.7952719438543365,10.516283599683325,12.085616234552312,11.889050736073349,22.258923519520447,13.300007102470108,13.999999999999998,19.672353674746631,22.644343875610531,21.771175652267921,21.615008870684136,2.8018582469481643,0.87417947355181214,0,inf,0,1
2,1.9999802592006937,3.1195109687319924e-17,0,0,8.1178074823716582,4.9970083743273959,4.122158654099823,7.3579862128400286,3.4153205256394652,7.1591687803336006,7.6661591185006843,19.690369069312951,20.640687268843486,9.8000000023268363,10.500000000065572,11.923211201435555,11.900000000107637,22.132673227840296,13.33699784295924,14,19.520057881319385,22.600490359036684,21.755247521190828,21.719833708513779,0.92513623460912375,4.0363128616314041,0,0.16380214809414975,0,1
3,1.9999351198128625,2.9249470051494551e-05,0.00010905243372559309,0.00011862986358556411,8.1176973213233357,4.9970652790365806,4.1221983216653717,7.358196071848691,3.4155434961293585,7.159178298385946,7.6662699453978966,19.689471532559832,20.640337507955113,9.8000021687205496,10.500132928234013,11.923330855925855,11.899999987487501,22.132784797195146,13.336958118222038,13.999999999999998,19.519744518877491,22.599835327546483,21.755260176591452,21.719332037869904,2.2944163784275409,1.6499328934397905,0,0.08190756966306649,0,1
4,1.999976365748531,5.832390311411738e-06,8.2759385078590581e-06,1.0056132474478219e-05,8.1177914323450402,4.9970157900330774,4.1221770967198141,7.3579992127907179,3.4153297457280405,7.1591569241284079,7.6661650625110269,19.690338305220049,20.640674254148195,9.8000000000290743,10.500013900646243,11.92322493230143,11.900004530472835,22.132656029315527,13.336991592537773,13.999999999999998,19.520031791337622,22.60044774307363,21.755233291343675,21.719835298393704,2.1924682952737999,1.6515438028731628,0,0.072962939576112898,0,1
5,1.9999802622196003,4.3000103574830662e-12,0,1.1537505585398208e-11,8.1178075063931878,4.9970084527919028,4.1221586412339626,7.3579861913072584,3.4153204160444091,7.1591688237878852,7.6661591967033758,19.69036915380493,20.640687361841888,9.8000000000537746,10.499999999961998,11.923211032858578,11.899999999999999,22.132673211290722,13.336997786495351,14,19.52005788926482,22.600490320863731,21.755247502927954,21.719833806585783,1.272119287774816,3.1371015273246927,0,0.051446425750894337,0,1
6,1.9999792474434983,0,2.3499731384392891e-10,3.2602360783471693e-09,8.1177995418905606,4.9970022007495398,4.1221525620487007,7.3579969824619971,3.4153111701065244,7.1591611723472885,7.666139810522445,19.690412166338959,20.640681564401376,9.7999999731430929,10.499999442596692,11.923247926983787,11.899999899538006,22.132686900109732,13.337009066503049,14,19.520057259859872,22.600504108904019,21.755203734290706,21.719894556174342,1.5399112445222258,2.5425351388203894,0,0.049907762775122391,0,1
7,1.9999739080831087,6.1123318122761559e-07,2.3974370268005405e-06,2.5606392279956015e-06,8.1177945236035551,4.9970118885899959,4.1221877001040426,7.3579845208597412,3.4152804530900309,7.159157767581112,7.6661658153978474,19.69038558999047,20.640734457525337,9.8000003306514962,10.499999843381447,11.923104655887455,11.899999936885495,22.13268129472349,13.337014646591767,13.999999999999998,19.519954515329669,22.600641971710154,21.75521934087141,21.719899171130411,2.1315987607025528,1.6739502695742734,0,0.048718216665674052,0,1
8,1.9999766273992758,5.238622583385007e-07,6.0672065110578775e-07,7.2046840935213393e-07,8.1178172976792649,4.9970076446348601,4.1221319401195506,7.3580078664745256,3.415327374458216,7.1591711148824562,7.6661415617631059,19.690364359365422,20.64067765504139,9.7999994963874464,10.500001287911171,11.923271395156275,11.900000315888468,22.132720098281993,13.337028308457361,14,19.520099760784287,22.600461918547442,21.755235905713462,21.719840414056222,2.0935237959687787,1.7165589515770083,0,0.046294570042339965,0,1
9,1.9999803801959775,0,1.2614323632537323e-09,9.6980894659292659e-11,8.1178080723399777,4.9970076288571743,4.1221590702646704,7.3579850919682803,3.4153215217319945,7.1591685083879852,7.6661589791031437,19.690369431303974,20.640687176264855,9.8000000040049802,10.500000008633455,11.923210815634096,11.900000000400224,22.132672508708211,13.336997437977065,13.999999999999998,19.520058994879737,22.60049027038086,21.755248671935018,21.719832335408888,1.503693208923393,2.5922047384060645,0,0.046184504646157462,0,1
10,1.9999802613897741,2.9764322088759223e-12,1.0758756052230183e-11,0,8.1178075086226755,4.9970084519087807,4.1221586406370196,7.3579861877894768,3.4153204202860379,7.1591688242114966,7.6661592018661668,19.690369152729183,20.64068736840667,9.8000000000002547,10.499999999999924,11.923211021269992,11.900000000020768,22.132673214532574,13.336997784904941,13.999999999999998,19.520057892439517,22.600490319498245,21.755247509579569,21.719833797847212,1.188077327822173,3.2269098062643335,0,0.045750061421926537,0,1
11,1.9999802616014857,1.4653262818119447e-12,0,2.5894448142023145e-14,8.1178075097449458,4.997008456186915,4.1221586392999088,7.3579861891690284,3.4153204159448594,7.159168827350868,7.6661592006531167,19.690369155158837,20.640687368895424,9.8000000000006278,10.500000000089821,11.923211022459199,11.900000000027925,22.132673212948266,13.336997786948073,13.999999999999998,19.52005789150844,22.600490319075597,21.755247508737643,21.719833801315573,1.2463710685520359,3.2266469462608702,0,0.045726724145771683,0,1
12,1.9999804696850643,1.7276852876158121e-08,3.1976994314315782e-08,2.5013978874498802e-08,8.1178145716030663,4.9970054111420987,4.1221579183937402,7.3579792797742058,3.4153279052091201,7.1591714280374745,7.6661540543600672,19.690375899924756,20.640689310072606,9.8000000327746672,10.500000203484474,11.923211636056271,11.900000016608804,22.132669515413955,13.337000960724035,13.999999999999998,19.520069103904273,22.600491623205599,21.755259279902855,21.719821202313202,1.9705571448347028,1.9563813534686538,0,0.043184051043583915,0,1
