parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_13100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.16564237759506523,0,1
3,1.999766673984146,0.00032866246538596985,0.00050768009903712132,0.00060282843703246222,8.1167199997211199,4.9973422572214075,4.1235236009686966,7.3586185435332245,3.4159011720710164,7.1581563440011644,7.6666632880957701,19.688326717602781,20.639763411134485,9.8000029271101212,10.500817158762148,11.923920532134934,11.900219151862391,22.131479010915317,13.336316955428845,14.000000000714923,19.518187269413847,22.597898245305501,21.754294454775554,21.720108869652311,2.4250446550198874,1.6515039489197898,0,0.13408821694290643,0,1
4,1.999976365748531,5.832390311411738e-06,8.2759385078590581e-06,1.0056132474478219e-05,8.1177914323450402,4.9970157900330774,4.1221770967198141,7.3579992127907179,3.4153297457280405,7.1591569241284079,7.6661650625110269,19.690338305220049,20.640674254148195,9.8000000000290743,10.500013900646243,11.92322493230143,11.900004530472835,22.132656029315527,13.336991592537773,13.999999999999998,19.520031791337622,22.60044774307363,21.755233291343675,21.719835298393704,2.1924682952737999,1.6515438028731628,0,0.13325425569680438,0,1
5,1.9371341681751242,0.29117578145559025,0.0089084825932832703,0.073240367005357743,8.061874061086872,5.289861261269948,4.4441656690370097,7.5203901084235953,3.5772577840265058,8.0298802024133664,7.997645644221806,20.555693091979723,21.488471228220135,9.6843087512912316,11.127626623781328,11.176691128850001,13.096524538382718,21.387088270255575,13.900405297736093,13.989103674239411,20.0045173271346,22.628321582989322,21.552812290137705,20.634787145614876,2.6906583204590628,1.2152317702128292,0,0.072346764265235633,0,1
6,1.9722279496874515,0.12920786109183433,0.0036528952615923331,0.032133799756609419,8.0932425334269702,5.1269131221091353,4.2651329459853828,7.4294957327468083,3.4866023271099977,7.5458571349027714,7.8131248407328773,20.076548309551075,21.018068309468006,9.7485997176660266,10.778323859693066,11.591661056443078,12.431438645045986,21.801415505040243,13.587453582928404,13.995158178802665,19.735796804811283,22.615028851624174,21.665451922663053,21.238947291437977,2.6454355880006419,1.3181306032885107,0,0.067543100194306926,0,1
7,1.9999802371200257,1.3698828713117955e-09,7.951894947222896e-09,3.3264740269563715e-09,8.1178074113812304,4.9970084981186149,4.1221586075327838,7.3579863683964426,3.4153204036289928,7.1591687320907376,7.6661593892334183,19.690368643629427,20.640687371363807,9.8000000009273194,10.500000005302773,11.923211155854961,11.899999999891014,22.132673458369638,13.336997757566568,13.999999999999998,19.520057949414433,22.60049004490207,21.755247512907406,21.719833692193827,1.8980640636454384,2.1307291402402262,0,0.064730224499888842,0,1
8,1.999980256603455,1.2848180716609861e-09,1.346714947440791e-09,7.6555501287798272e-10,8.117807442286562,4.9970084477420418,4.122158619221528,7.3579862256375836,3.4153203915735015,7.1591688627916108,7.6661591974497378,19.690369182779804,20.640687415413311,9.7999999991651379,10.500000002645605,11.923211116852586,11.899999999980814,22.132673200044007,13.33699775030021,13.999999999999998,19.520057921088892,22.600490333155697,21.755247498131904,21.719833796200739,1.8563723007448489,2.2359624627527479,0,0.063289367622785128,0,1
9,1.9999796892982524,9.0545212828689161e-08,1.8922583365206415e-07,1.9600904183862959e-07,8.1178074528904673,4.9970113501616433,4.1221558184220468,7.3579882501130509,3.4153210238794767,7.1591711211901101,7.6661620200224592,19.690365659732954,20.640688951920186,9.800000002159587,10.500000163676662,11.923211936778001,11.900000027057109,22.132676018346292,13.336998049627493,14,19.520060052746341,22.600482260684025,21.75524931323784,21.719829645974613,2.0356376340191717,1.7930128065588518,0,0.053552822002569868,0,1
10,1.9992763817195272,0.0012204702939287054,0.0018217336730827066,0.0022449928231969918,8.1142093529160242,4.9982412962622345,4.126546971469117,7.3604620235138052,3.4176571081439437,7.1562179670763335,7.6679749344504682,19.683167123660336,20.637378922776325,9.7999999919601137,10.503079410882744,11.924960172406312,11.900952230121366,22.128645366919443,13.334722544122533,14.000000382525638,19.513999036604403,22.590541947450884,21.752029197480407,21.719905088065314,2.4897827830495145,1.5652226138897989,0,0.053541612507576025,0,1
