parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802620171505,0,0,0,8.1178075040792717,4.9970084532268375,4.1221586497197542,7.3579861867258343,3.4153204118535525,7.1591688178227315,7.6661591978983479,19.690369164253536,20.640687376950009,9.800000001130849,10.500000000356387,11.923211027768717,11.899999999301709,22.132673201966323,13.336997784702589,14,19.520057889977792,22.600490335666116,21.755247506602096,21.719833816741165,0.86284442889637436,4.4382212776916203,0,inf,0,1
1,1.2957643110886887,1.5430794257563873,1.490382200526158,1.8300527680857077,4.9946131789017363,6.6491113893448803,8.1846635333339819,9.8825792382987618,5.8061287131208399,7.3483420805621202,10.027514647736039,14.141273846774986,19.705013568332774,9.4900528756666311,14.343048900880675,12.462191712391899,15.626226741030397,18.009024223260763,13.302763724910898,13.968118227123183,15.289147646090083,15.405467075044466,19.182429693592287,17.494594843090781,2.8583490506030662,0.94472592101003849,0,inf,0,1
2,1.9999802668634039,1.6822402943817022e-10,0,0,8.1178075073251996,4.99700848151946,4.1221586476888108,7.35798621116873,3.4153203789960886,7.1591688090366992,7.6661591936851261,19.690369148669987,20.640687341123748,9.8000000005030703,10.500000000824002,11.923211068823136,11.900000001642136,22.132673193493705,13.33699779181288,14,19.520057890332385,22.60049028429432,21.755247474635535,21.719833871987444,0.96100151907841314,4.0295759817073691,0,0.26024953422576097,0,1
3,1.9999802602838732,0,2.3310765158870593e-11,0,8.1178074994283715,4.9970084566609643,4.122158640419074,7.3579861941013789,3.4153204176049723,7.1591688179144715,7.6661592157530185,19.690369146276431,20.640687375083239,9.8000000000692342,10.4999999987406,11.923211019368155,11.900000000204018,22.132673219056713,13.33699777779473,13.999999999999998,19.520057888798668,22.600490305308842,21.755247504040856,21.719833805984518,1.0233194618727768,3.8099815972982052,0,0.1166463308616851,0,1
4,1.9190045999590968,0.17409967994437547,0.17244714441466913,0.21336796603187835,7.7594492828299391,5.1814163278478018,4.5887154416858102,7.6431990878513369,3.6859363309719044,7.1492759363550142,7.9288844994755534,19.063462135674037,20.516466282755687,9.7678056250398857,10.931824385630593,11.984913792737805,12.298296541109178,21.655678990546797,13.308350622913226,13.996718784532625,19.028386537894473,21.749665833240535,21.452299904325589,21.292692567625767,2.7510947722080474,1.0646202952820276,0,0.088548953560460178,0,1
5,1.5283963801050415,1.0314316326440744,0.99865883246332265,1.2271894087043933,6.0267742390344221,6.1001844078926917,6.8423216130963906,9.0457025089632914,5.0138977172936565,7.2677960990332346,9.2424425205385674,15.980764097184524,20.004620395329088,9.5944058806461179,13.067786110511429,12.283972281418484,14.378093957574411,19.369609418930622,13.299976535087664,13.978869741679832,16.683847781228511,17.768865607056284,20.028277283886084,18.923869372675814,2.8435356450732865,0.9604268008898863,0,0.088067264787299399,0,1
6,1.9999768388192478,5.1730255012277387e-06,7.803995255330428e-06,9.1955861016176674e-06,8.1177919029832406,4.9970141636246295,4.1221771699540843,7.3579965424225655,3.4153290412899491,7.1591561052941479,7.6661664893627259,19.690337756279995,20.640673699343981,9.8000000908902827,10.500012577479119,11.923220798832403,11.900002921241816,22.132656721760242,13.33698788503494,13.999999999997547,19.520030980538493,22.60044948832255,21.75523419276308,21.719835484656755,2.2317920421574584,1.6948083484814176,0,0.081264126932451969,0,1
7,1.9999802636806994,3.4188691220895666e-09,7.0802239279089363e-09,7.0206595723186782e-09,8.1178074706529237,4.9970084627705642,4.1221586606027927,7.3579862099689457,3.4153204286078824,7.1591687914152011,7.6661592148091886,19.690369098044449,20.640687306979501,9.7999999999481382,10.499999997709251,11.923211069587131,11.899999997419233,22.132673168002754,13.336997750741462,13.999999999995643,19.520057837145604,22.600490235156492,21.755247486554225,21.719833814258944,1.9539253711206519,2.1246125609606588,0,0.080876588767122046,0,1
8,1.9999260635662628,9.5625647495674407e-05,0.00012271884587663069,0.00016253477620439941,8.1175705470783583,4.9970973295532595,4.1224700899156117,7.3581459972519667,3.4154762284473916,7.1589611593414553,7.6662808409177536,19.690018902970873,20.64049723160154,9.8000000041696484,10.500226877681547,11.923250376560377,11.90007841096439,22.132331756574111,13.336822122872162,14.000000230910015,19.519693460802301,22.599768248648708,21.75499758163398,21.719917970511581,2.3644912154851188,1.6946138091416545,0,0.073828821320374063,0,1
9,1.9999784418145299,2.7679052783374102e-06,4.1629037902051209e-06,4.9134048533459909e-06,8.1177991838192369,4.9970115332521692,4.1221685168253366,7.3579917446909082,3.4153250117492839,7.1591620407369518,7.6661630993194496,19.690352417175841,20.640680024958847,9.8000000449909717,10.500006714961465,11.923216228310903,11.900001579585185,22.13266437210682,13.3369925017368,14.000000000003126,19.520043539622176,22.60046842396487,21.755240370284991,21.719834728653577,2.2047655803795791,1.6988807581066692,0,0.071223740726968035,0,1
10,1.9999802497977008,1.019990123362164e-08,3.8988722097575466e-08,1.7635163655031275e-08,8.1178073913734483,4.9970084083844792,4.122158993958438,7.3579860985299392,3.415320368435542,7.1591683974908644,7.6661592397775751,19.690369134181772,20.640687386426343,9.8000000027496199,10.500000049336395,11.923211113410002,11.899999973846406,22.13267304416927,13.336997663579965,14.000000000062675,19.52005760376467,22.600490417656243,21.755247308536322,21.719834342134117,2.0022291357032884,2.0145569182930618,0,0.065087951317047643,0,1
11,1.999979997265769,3.6724543817259401e-07,6.0449716438325528e-07,6.6491287702604891e-07,8.1178061805435799,4.9970087541394932,4.1221604014866848,7.3579868021937207,3.4153210221486963,7.1591673932823587,7.6661597998096207,19.690366699881576,20.640686412256624,9.80000001600121,10.500000925728685,11.923211942765498,11.900000142233452,22.132671895052287,13.33699689437036,13.999999999879355,19.520055533028888,22.60048762095931,21.755246378027678,21.719834416092709,2.1270262648675269,1.7602165254143873,0,0.064445742996399075,0,1
12,1.9977945493738307,0.0037961487646365694,0.0049449206001257471,0.006553479236444424,8.1083431074766228,5.00048281660714,4.1345946204591044,7.3643102389811235,3.421462269710394,7.1503426652468995,7.6708704482943935,19.676468673167125,20.632836290671502,9.8000628035563135,10.508930211841376,11.924802770048322,11.902589971888952,22.119033798973234,13.329541653915966,14.000015528265536,19.505387166318219,22.571170437425963,21.74514824040655,21.724184674289965,2.5513975848507919,1.4676512962922938,0,0.060953216387187564,0,1
