parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_15300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
2,1.9999802592006937,3.1195109687319924e-17,0,0,8.1178074823716582,4.9970083743273959,4.122158654099823,7.3579862128400286,3.4153205256394652,7.1591687803336006,7.6661591185006843,19.690369069312951,20.640687268843486,9.8000000023268363,10.500000000065572,11.923211201435555,11.900000000107637,22.132673227840296,13.33699784295924,14,19.520057881319385,22.600490359036684,21.755247521190828,21.719833708513779,0.92513623460912375,4.0363128616314041,0,0.16176728605033508,0,1
3,1.9997384612281832,0.00014911006111488855,0.0005528062713837258,0.00060144096517688195,8.1173409930795071,4.9973349958316655,4.1223210181531016,7.3590702348130828,3.4164187444948597,7.159204701238683,7.6667092529097731,19.68580624671614,20.638952978678105,9.800010765857408,10.50067487386465,11.923728474138375,11.899999631613124,22.133388570216436,13.336921059210948,13.999999999995973,19.518490471471196,22.597227998812663,21.755300525865909,21.717367738200316,2.4103817285470823,1.6506697339907284,0,0.12570473146808558,0,1
4,1.999976365748531,5.832390311411738e-06,8.2759385078590581e-06,1.0056132474478219e-05,8.1177914323450402,4.9970157900330774,4.1221770967198141,7.3579992127907179,3.4153297457280405,7.1591569241284079,7.6661650625110269,19.690338305220049,20.640674254148195,9.8000000000290743,10.500013900646243,11.92322493230143,11.900004530472835,22.132656029315527,13.336991592537773,13.999999999999998,19.520031791337622,22.60044774307363,21.755233291343675,21.719835298393704,2.1924682952737999,1.6515438028731628,0,0.11713650179310968,0,1
5,1.9544305823905017,0.039671407263497348,0.10674790104660499,0.11940785556621109,7.9941669962545818,5.0624986355656931,4.2176951134365854,7.5486774729893291,3.6051581764187328,7.1119887476282804,7.7727136636748497,18.926692528524722,20.343172950793875,9.8016152786027924,10.642185634366344,12.031699428941925,11.91341566081787,22.171451166738326,13.290867144098796,14.000000320515754,19.199158935254619,21.989033907953949,21.712220851015815,21.377592005464507,2.6947550828567168,1.1216618113146135,0,0.10223125313843878,0,1
6,1.9904726678229554,0.017893018269590628,0.02395946539048719,0.029470196073917959,8.0619118917409285,5.0131845618104052,4.1974314076196437,7.3850019979738555,3.4399124909156598,7.102548930299454,7.6910097405752529,19.61560516291788,20.604774731211727,9.7999779681499781,10.541688604065889,11.953903617562565,11.914093514310785,22.059285019126094,13.299989243723747,14.000000166913551,19.432210884346972,22.478508671692293,21.701099209495027,21.754550796785598,2.6164028852220294,1.2661211051428469,0,0.09137518724886784,0,1
7,1.9999802636537782,5.8976493291329579e-09,7.4059741214286368e-09,9.063927030761612e-09,8.1178067070489348,4.9970087541429615,4.1221588934151461,7.3579865406537968,3.4153195172816995,7.1591686954101741,7.6661597138143884,19.690369292325038,20.640687759361491,9.7999999847498991,10.500000008386605,11.923211025063612,11.899999999228056,22.132673082109822,13.336997224916075,14,19.52005695306012,22.600490641051415,21.755246499189568,21.719835200099119,1.9264182019249296,2.0651388566241868,0,0.071460449563267955,0,1
8,1.9999802366974695,2.1789176485747937e-09,1.8288784351121634e-09,3.496043221165474e-09,8.1178078597981234,4.9970086692815148,4.1221585604073239,7.3579864472173293,3.4153201104074382,7.1591684784294678,7.6661592632132312,19.690368569301096,20.640687253673676,9.7999999997159009,10.499999999941904,11.92321099450051,11.900000000477146,22.132674034767422,13.336998296245312,13.999999999999998,19.52005802017873,22.600490235736814,21.755247201366142,21.719834476000919,1.8839125474631697,2.1613697693943852,0,0.063186285498222985,0,1
9,1.9999802622196003,4.3000103574830662e-12,0,1.1537505585398208e-11,8.1178075063931878,4.9970084527919028,4.1221586412339626,7.3579861913072584,3.4153204160444091,7.1591688237878852,7.6661591967033758,19.69036915380493,20.640687361841888,9.8000000000537746,10.499999999961998,11.923211032858578,11.899999999999999,22.132673211290722,13.336997786495351,14,19.52005788926482,22.600490320863731,21.755247502927954,21.719833806585783,1.272119287774816,3.1371015273246927,0,0.048191362264326035,0,1
10,1.9999802667882862,6.0686911349172201e-11,0,1.7960791477238209e-11,8.1178075196012909,4.99700841968418,4.1221586586216388,7.3579861761276497,3.4153204464641989,7.1591687905020089,7.6661591813549173,19.690369122218282,20.640687321457982,9.7999999999965386,10.500000000210781,11.923211059374326,11.900000000004102,22.132673215009611,13.336997789339703,14,19.52005790983317,22.600490320860541,21.755247509800672,21.719833788359097,1.3213021788529566,3.1346001467248774,0,0.045050493315856213,0,1
