parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
1,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
2,1.9999802618032581,3.8489823625608585e-14,0,0,8.117807510005024,4.9970084543314224,4.1221586412725006,7.3579861872668237,3.415320417635749,7.1591688244566125,7.6661592019304932,19.690369154337166,20.640687368009758,9.7999999999992262,10.499999999850607,11.923211018797559,11.900000000087502,22.132673212312678,13.336997785373722,13.999999999999998,19.520057890706841,22.600490319620626,21.755247508933433,21.719833801312141,0.93504868440814515,4.0322912305403209,0,0.15875460341015143,0,1
3,1.9713608968038157,0.052701844291835033,0.063796439986586295,0.083215741329420528,7.9931795690253473,5.0474434451186996,4.2855639149539195,7.4453215565655233,3.4995984146985788,7.0717568705102787,7.735703406684225,19.498483770342617,20.552696308427503,9.7977537061136832,10.625938408584982,11.944219534470541,11.960826586745981,21.956504911434497,13.261351757058605,13.999860552286416,19.332584881697699,22.237431001485959,21.629282428879719,21.724547447892377,2.6909763563845388,1.1620397242791953,0,0.097995419547984061,0,1
4,1.8687524702690521,0.28342314491104925,0.27905673536577036,0.34467077365893883,7.5367629534912197,5.2979843327337788,4.8784933310056076,7.8221411356572652,3.8555299984007489,7.1552191468325104,8.0952977832653374,18.670207298245455,20.445737064267338,9.746508757559333,11.203674736843517,12.023257477611017,12.557023320651009,21.360696372118696,13.300006729143485,13.994535616134327,18.725255882734711,21.230589408103576,21.26698326628691,21.005212670031018,2.7698287176417393,1.0190306473580055,0,0.092000697776525892,0,1
5,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.089531571993794912,0,1
6,1.9999802621240812,2.1435963671145054e-10,7.938586329013959e-11,1.0352370436009629e-10,8.1178075129361513,4.9970084557787766,4.1221586404025672,7.3579861867009129,3.4153204166391173,7.1591688262834037,7.6661592012532251,19.690369154226907,20.640687366512221,9.8000000000371426,10.499999999959901,11.923211014898534,11.900000000014302,22.13267321232901,13.336997786651571,14,19.52005789067065,22.600490318857187,21.755247509726953,21.719833800615675,1.7835615353909291,2.3645905957214977,0,0.087709937114569814,0,1
7,1.9999275653875819,9.4105995561344824e-05,0.00011848230330467907,0.00015492095224329381,8.1175772390265095,4.9970976678719925,4.1224595818799132,7.3581439565899309,3.4154723278376058,7.158985303783294,7.6662813323539423,19.690015975851232,20.640511666882752,9.799998264656093,10.500224095477231,11.923255167791201,11.900090236120578,22.132348989682853,13.336841903390527,13.999999999928088,19.519704841288949,22.599807575912852,21.755011495058813,21.719880785274725,2.3608145215496048,1.6931823747815529,0,0.083205933611041255,0,1
8,1.9999802624227103,0,0,2.7757407078334134e-14,8.1178075098590643,4.9970084523724756,4.1221586416433604,7.3579861882504973,3.4153204173757064,7.1591688233947872,7.6661591999017507,19.690369151975325,20.640687363215925,9.800000000063978,10.500000000118719,11.923211023272335,11.900000000059183,22.132673211927251,13.336997784454692,14,19.520057892919237,22.60049031776289,21.755247506859227,21.719833802171419,1.0595886751723254,3.5895607081085852,0,0.074915860146246294,0,1
9,1.999980262300715,0,1.5821118192598782e-10,0,8.1178075081731045,4.9970084479839212,4.1221586415806701,7.3579861893951719,3.4153204213719532,7.1591688200299251,7.6661592008728165,19.690369144769591,20.640687358006588,9.799999999985948,10.499999999875184,11.923211023975167,11.899999999769653,22.132673216817007,13.336997782821504,13.999999999999998,19.52005789148302,22.600490315543745,21.755247504643595,21.719833799538527,1.0311022381833426,3.7579815304343112,0,0.074637297810897479,0,1
10,1.9999802620455081,0,2.1486094384549018e-14,0,8.1178075093583537,4.9970084496891243,4.1221586418146003,7.3579861863856397,3.415320421553345,7.1591688227132231,7.6661592004293668,19.690369151992112,20.640687364155948,9.7999999999867686,10.499999999713568,11.923211021456103,11.899999999914717,22.132673212824184,13.336997783874352,14,19.520057892233265,22.600490319877061,21.755247509326939,21.719833797369926,0.99212016395481972,3.943968064630285,0,0.065570733022881952,0,1
