parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802624938261,0,0,0,8.1178075096648179,4.9970084538490394,4.1221586429725461,7.3579861878397983,3.4153204153166103,7.1591688222968886,7.6661592005537438,19.690369152683541,20.640687364545798,9.7999999999839034,10.499999999965087,11.923211023490932,11.900000000174312,22.132673210788653,13.336997784732393,14,19.52005789129743,22.600490319590349,21.755247506244267,21.719833805678665,0.85822721742815766,4.4336040662193561,0,inf,0,1
1,1.2957643110886887,1.5430794257563873,1.490382200526158,1.8300527680857077,4.9946131789017363,6.6491113893448803,8.1846635333339819,9.8825792382987618,5.8061287131208399,7.3483420805621202,10.027514647736039,14.141273846774986,19.705013568332774,9.4900528756666311,14.343048900880675,12.462191712391899,15.626226741030397,18.009024223260763,13.302763724910898,13.968118227123183,15.289147646090083,15.405467075044466,19.182429693592287,17.494594843090781,2.8583490506030662,0.94472592101003849,0,inf,0,1
2,1.999980261755387,8.0524488083045611e-12,0,0,8.1178075063281341,4.9970084539052202,4.1221586418758767,7.357986189658849,3.4153204172591374,7.1591688230361692,7.6661592023502338,19.690369151275728,20.640687366477071,9.800000000042175,10.500000000000721,11.923211026106767,11.900000000060485,22.132673211587118,13.336997783311464,13.999999999999998,19.520057890632806,22.600490316275788,21.755247506653888,21.719833802609536,0.94519559340033499,4.0274054933026671,0,0.24625573803160256,0,1
3,1.9999802617573303,0,0,1.1984141896740935e-12,8.1178075068407054,4.9970084574648643,4.1221586426219909,7.3579861889423652,3.4153204142158771,7.1591688229264916,7.6661592032882897,19.690369156605176,20.64068737130458,9.800000000060864,10.499999999683272,11.923211025827873,11.900000000321771,22.132673208564356,13.336997784244994,13.999999999999998,19.520057891481919,22.600490317195558,21.755247507510731,21.71983380740804,1.085631084253573,3.4694948471641465,0,0.10063857489914793,0,1
4,1.9999802619273808,0,4.7566443331834269e-12,0,8.1178075060050094,4.9970084539630717,4.1221586447097476,7.3579861886080948,3.415320416238055,7.1591688199173715,7.666159202447238,19.690369152352364,20.640687366792843,9.8000000000743572,10.50000000004562,11.923211026516816,11.900000000132424,22.132673209354095,13.336997782995047,13.999999999999998,19.520057889122914,22.600490318198201,21.755247505315406,21.719833807298173,1.0132832695311138,3.8449171633303258,0,0.091656305730347748,0,1
5,1.8921006166321428,0.23211565416023688,0.22968939140017094,0.2841201917432315,7.6403474141455874,5.2429705127408361,4.7437657736031973,7.7382213867501042,3.7760742156851936,7.1475873923099584,8.0166240167248102,18.854651232172852,20.476036231120105,9.7569343829216617,11.07581814481947,12.005389186466033,12.432169914628432,21.497308897931688,13.300077936010716,13.995609288138784,18.865304883000206,21.468130650069657,21.351986605521073,21.147824319600421,2.7620113165457441,1.0363478950156786,0,0.088921843290115959,0,1
6,1.9999802682959995,0,2.2171384514040013e-09,0,8.1178074687438393,4.9970084259029734,4.1221587501491408,7.3579861545346654,3.4153204094182876,7.1591686921917486,7.6661592085685228,19.690369148409388,20.640687338444998,9.8000000000151495,10.499999999940931,11.923211072406081,11.900000000022509,22.132673138711795,13.336997746209255,14.000000000000679,19.520057809387804,22.600490368513288,21.755247446252149,21.719833948108644,1.0790081965716061,3.7145525096202769,0,0.082706881798129003,0,1
7,1.9999801640621129,1.7867539214444008e-07,2.8041829946204e-07,3.260206816098401e-07,8.117806762565019,4.9970084979461449,4.1221598172013705,7.3579863499668816,3.4153207086307229,7.1591676855746611,7.6661595331196954,19.690368107781943,20.640686821539081,9.8000000074020743,10.500000420350373,11.923211505216416,11.90000006699486,22.132672291842553,13.336997197368893,14.000000000572987,19.520056564142283,22.600489119194982,21.755246762365108,21.719834627103882,2.0987346485529068,1.8019716385703588,0,0.080689479260139363,0,1
8,1.9999802515912632,2.8107544459836591e-08,5.3855504564423511e-08,5.3755755548945079e-08,8.1178073172311773,4.9970084339086949,4.1221589793961737,7.3579861825859405,3.4153204570692521,7.1591684673697955,7.6661592763024666,19.690368907036458,20.640687229759386,9.8000000007782671,10.500000068835238,11.923211208452697,11.900000010551501,22.132672979187966,13.336997640520586,13.999999999940103,19.520057531435384,22.600490178373793,21.755247312345467,21.719834094025487,2.0296801354652754,1.9361568027932208,0,0.079647260616906274,0,1
9,1.9999275653875819,9.4105995561344824e-05,0.00011848230330467907,0.00015492095224329381,8.1175772390265095,4.9970976678719925,4.1224595818799132,7.3581439565899309,3.4154723278376058,7.158985303783294,7.6662813323539423,19.690015975851232,20.640511666882752,9.799998264656093,10.500224095477231,11.923255167791201,11.900090236120578,22.132348989682853,13.336841903390527,13.999999999928088,19.519704841288949,22.599807575912852,21.755011495058813,21.719880785274725,2.3608145215496048,1.6931823747815529,0,0.076240987246166889,0,1
10,1.999980261877176,4.5202497199855673e-10,0,3.6400757954996095e-10,8.1178075052964207,4.9970084576814822,4.1221586402416133,7.3579861934532031,3.4153204144401523,7.1591688248230652,7.6661592031504382,19.690369157318379,20.640687368215783,9.8000000000725009,10.500000000650823,11.923211025853925,11.900000001829717,22.132673207973586,13.336997783638243,13.999999999999998,19.520057894483223,22.600490309517212,21.755247503911676,21.719833807343079,1.368468508490349,3.027684603723769,0,0.074418715909379152,0,1
11,1.9999802621590108,0,2.9736217950529578e-11,2.9455521207398927e-12,8.1178075071760123,4.9970084538748152,4.122158644880245,7.3579861884207602,3.4153204152503398,7.159168819681069,7.6661592014024933,19.690369152275089,20.640687365261407,9.8000000000835801,10.500000000159098,11.92321102553781,11.899999999949376,22.132673209494481,13.336997783419571,14,19.520057888885717,22.600490319033561,21.755247504537948,21.719833809023335,1.4287174318342557,2.803388838984477,0,0.071191473535157576,0,1
12,1.9999769981589659,4.9941808290922277e-06,7.5672221398544598e-06,8.8931113719888994e-06,8.1177919367389535,4.9970136612850595,4.122177701016871,7.3579958198389184,3.4153287602104703,7.1591551100222359,7.6661664439586215,19.690338730840402,20.640673980668659,9.8000000870933963,10.500012143224666,11.923220903153124,11.900002825386776,22.132656540384581,13.336987751033497,13.999999999998121,19.520030981222124,22.600451343293603,21.755234047758105,21.719836860546305,2.230165855416919,1.6947099191973645,0,0.068684189977241725,0,1
13,1.9999802621659348,0,3.3635435152529405e-11,4.0756333558939801e-14,8.1178075077157708,4.9970084553047887,4.1221586436458955,7.3579861880167163,3.4153204150405667,7.1591688226623162,7.6661591997585514,19.690369156928355,20.6406873680926,9.8000000001579455,10.49999999997628,11.923211028121292,11.900000000042887,22.132673206745455,13.336997784770201,14.000000000000634,19.520057891762388,22.600490319956158,21.7552475075607,21.719833806905445,1.4248327545794703,2.9819909398111659,0,0.065913396154892556,0,1
14,1.9999802649587679,1.20618359736788e-10,0,2.3705979416859912e-11,8.1178075079543603,4.997008455161561,4.1221586562139523,7.35798618704648,3.4153204069893315,7.1591688061524543,7.666159195723405,19.690369155380303,20.640687352542514,9.8000000000886889,10.500000000251584,11.923211035472763,11.900000000587916,22.132673196041313,13.336997783460811,14,19.520057882473321,22.60049032146302,21.755247492896107,21.719833836064684,1.332454429957832,3.1250757649084253,0,0.063459620628732616,0,1
15,1.9999802575637358,1.3089980973416308e-08,1.9534319282130376e-08,2.635578958015331e-08,8.1178074615587352,4.9970084645958597,4.1221587199494962,7.3579862106696154,3.4153204346245913,7.1591687597678559,7.6661592180903595,19.690369100811061,20.640687316247021,9.7999999992439086,10.500000038188244,11.923211049474185,11.900000019054895,22.132673126404523,13.336997749052697,14,19.52005781703884,22.600490205850349,21.755247442982444,21.719833859387428,1.9605103947149607,1.9726771056323571,0,0.059948050851795928,0,1
16,1.9999802629058543,6.0884831741463964e-10,8.5001930073054018e-10,9.6311718735217725e-10,8.1178074974754839,4.9970084568083948,4.1221586520045665,7.3579861971973326,3.4153204099266627,7.1591688076702749,7.6661592047134093,19.69036914559144,20.64068735612808,9.8000000003770467,10.500000001050999,11.923211036295871,11.900000001249779,22.132673199987568,13.336997777092302,14,19.520057882308723,22.60049030375129,21.755247490738103,21.719833828881214,1.850554639313974,2.253619151959084,0,0.059566267488646372,0,1
