parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1809512003937457,1.7966294305480921,1.7329335818785352,2.1272126620345757,4.4840764046929724,6.9228107666475749,8.8475607859930925,10.296802386433436,6.1982008352000859,7.3940664179509765,10.417121832922353,13.232750698539354,19.560453616858567,9.4370908878858373,14.974842129632908,12.551948384320896,16.24935512629634,17.335388081982487,13.308977074092933,13.962739774688083,14.599886621583469,14.241551779866844,18.766954228761946,16.778478507561154,2.8692426849371802,0.94535484570412498,0,inf,0,1
1,1.9999801166536457,0,0,0,8.1178037258786944,4.9970086788816817,4.1221660405633793,7.3579864374448452,3.4153136289254973,7.1591541372170369,7.6661591480866713,19.690368247645338,20.640699005606223,9.8000000093452933,10.500000235342926,11.92322026111405,11.899998768808361,22.132674261777058,13.336997862213513,14.000000058996635,19.52005725349969,22.600503473184965,21.755250250893088,21.719853381722753,0.92081387149568728,4.4961907215252932,0,inf,0,1
2,1.9999790506045128,3.0533349938168797e-11,0,0,8.1178045941385175,4.9970325437907288,4.1221434401404178,7.3579964371185405,3.415281471311602,7.1591901649453717,7.666154429558409,19.69038308802509,20.640714622143751,9.7999985153834945,10.500001998464928,11.923234038236297,11.899996944376161,22.132679432002551,13.336999675078287,14.000000577416458,19.520066945128541,22.600499427304833,21.755250855753058,21.719862031400062,1.0225971389603223,4.0994480036715002,0,0.17639953445990283,0,1
3,1.5712849141787333,0.94062223003468282,0.90693302390072694,1.1130135975516773,6.2166675708698493,6.0034654223851875,6.5959579810906259,8.8967929736047449,4.8720980682790405,7.2851786935980609,9.1070570299179998,16.30721607121416,20.076326698312517,9.610520578401438,12.842848131917378,12.249316956008718,14.178920549422161,19.624387473191849,13.324641823683805,13.980440296800852,16.94682169551665,18.22990433599977,20.190238247264123,19.12650093760508,2.8455647085875975,0.97050508470212593,0,0.12011873391551514,0,1
4,1.9496907730119089,0.10852912488591386,0.10681282159398107,0.13167026207979449,7.8956267476937905,5.1122059820746886,4.4112403322824125,7.535857368895174,3.5841223841942211,7.1609261848701822,7.8308242971104409,19.297675557386405,20.567902812970082,9.7793597412699764,10.77002201411976,11.962279280656613,12.153353089606753,21.839007369046037,13.325241065863786,13.997876039190585,19.216978956712207,22.079561651546204,21.569535981805778,21.440134627762802,2.7256762593636914,1.1102398863101914,0,0.11140544604117522,0,1
5,1.9999787440910701,4.951801663654929e-07,2.3308152075320743e-06,1.5508130432602753e-06,8.117796144718449,4.9970186113941546,4.1221582661570473,7.3580107534394941,3.4152925757692421,7.1591765612661247,7.666153282584113,19.690359373570377,20.640669967617541,9.7999999911868532,10.499998747464407,11.923212502433058,11.900000737591089,22.132643795201002,13.336989517178237,14.000000605862985,19.520060700776511,22.600483616066498,21.75523145169177,21.719852328230232,2.1704135536764575,1.7319751448618406,0,0.085527372468698043,0,1
6,1.9999801208674568,2.8284276796385662e-07,5.8828043247806794e-07,2.3121922089858954e-07,8.1178079967770387,4.9969950109809638,4.1221622958942206,7.3579919217377387,3.4153167387064038,7.159166752899913,7.6661635013320293,19.690353857647541,20.640678966865124,9.7999999232028419,10.499998809415052,11.923191795505137,11.900000184847775,22.132678103673129,13.336990966767893,14.000000385717431,19.520073822909119,22.600497024626257,21.75522959587342,21.719832307247167,2.1159674992921329,1.799170956327159,0,0.058615638624165523,0,1
7,1.9999796969943613,2.3614894235924989e-10,4.3278048826325018e-08,0,8.1178096035099916,4.9970105191393435,4.1221583859830524,7.3579824286604261,3.4153168092553048,7.1591654605609216,7.6661505313221401,19.690395326687288,20.640702101224687,9.7999984956299997,10.49999987304518,11.923223650894172,11.899998555435991,22.132665414989429,13.337002713352513,13.999999984693874,19.520068629814485,22.600503130186247,21.755256599897955,21.719848407494055,1.3406968843503595,3.280653095409531,0,0.057876515799319676,0,1
8,1.9999768847043011,4.5193018133730966e-06,7.8749322914853525e-06,5.7670708562858774e-06,8.1177393182405879,4.9970369998680262,4.1222142528956809,7.3580366350237449,3.4152806908255289,7.1591233765243389,7.6661793329776566,19.690274444777256,20.640616886457007,9.8000088077972087,10.500008739614703,11.923270470288303,11.899999896629401,22.13260352665926,13.336948183287088,14.000000060581923,19.519957558684087,22.600403143767149,21.755163123714585,21.719912949723216,2.2309595003049107,1.7050398499544483,0,0.056661099037321451,0,1
9,1.9999769819393696,0,9.1424675145027842e-11,0,8.1177834985162427,4.9970392109811943,4.1221530497889027,7.3580219870116172,3.4152656406884883,7.1592047797174674,7.6661403950635112,19.690390610027706,20.640678206811511,9.8000047128036503,10.500005744682722,11.923236430702161,11.900003033594444,22.132617249161171,13.336977287936437,14.00000120181593,19.520055108665552,22.600460935088158,21.75521503969199,21.719876226164324,1.0992937824650846,3.8438934468052945,0,0.056570832948263039,0,1
