parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999812300257167,0,0,0,8.1177702509527077,4.9970243453694927,4.122191680187246,7.3580062166516047,3.4153431596297552,7.159140488404506,7.6661547362620626,19.690330229669094,20.640599007947117,9.8000002612485666,10.50000003971574,11.923262622113434,11.900008217482249,22.132585066947073,13.336980123554182,13.999999372146647,19.519975522080774,22.600408131673163,21.755217328057562,21.719838068684009,0.92568130529532044,4.5010581458706893,0,inf,0,1
1,1.1809512003937457,1.7966294305480921,1.7329335818785352,2.1272126620345757,4.4840764046929724,6.9228107666475749,8.8475607859930925,10.296802386433436,6.1982008352000859,7.3940664179509765,10.417121832922353,13.232750698539354,19.560453616858567,9.4370908878858373,14.974842129632908,12.551948384320896,16.24935512629634,17.335388081982487,13.308977074092933,13.962739774688083,14.599886621583469,14.241551779866844,18.766954228761946,16.778478507561154,2.8692426849371802,0.94535484570412498,0,inf,0,1
2,1.999976905607266,5.9351429517414929e-10,0,0,8.1177777367531334,4.996986251156402,4.1222066135398174,7.3580298216619289,3.4152643037026533,7.1591301566801473,7.6661663762668786,19.690358421732032,20.640684017697605,9.8000346899994319,10.500006834521644,11.923143155612419,11.900001212765872,22.132625517447231,13.336935804771752,14.000001166261184,19.520101354557223,22.600460612606017,21.755171723287752,21.719923130965888,1.0326525433865228,4.0938876380581304,0,0.17366472223677351,0,1
3,1.9266805943833587,0.15543376323884822,0.15664025435364951,0.19360154103905503,7.7938870753863165,5.1556152778710782,4.5464872489635839,7.6113120192314323,3.6612328035233723,7.1298548136623845,7.9012368070252412,19.129473956923167,20.517737949820237,9.7735507369700816,10.885704167052507,11.97269919911222,12.242788291172431,21.701018184613552,13.293151904955234,13.997146089731448,19.073728458440371,21.8155324435624,21.473849060357882,21.363665486067706,2.7456465605233777,1.0735147592299019,0,0.11428085719156798,0,1
4,1.9969173717687883,0.0057950520179666535,0.0068811902457302631,0.0094871459573957779,8.1042936014313227,5.0025829565596593,4.1401260701280798,7.368141353571767,3.4243879115983185,7.1505595246235973,7.6737909328608147,19.668181856018165,20.631397223938862,9.8000168678548292,10.514072960890696,11.925237745810398,11.907267702326557,22.113990332086708,13.329658228460696,13.99998350559764,19.499971044414441,22.561417173703216,21.741085610813752,21.719006398105307,2.5703423907877143,1.425320721259109,0,0.097414527118740546,0,1
5,1.9880302651498514,0.022167071237853147,0.026865441585254193,0.035576135793782861,8.0663430566383507,5.0157005637454404,4.1927390827665132,7.3943962468805067,3.4515561554283978,7.1188157053758303,7.695928400901126,19.612294536432099,20.602210170799953,9.7992939765456555,10.55305845261964,11.924965320250116,11.924398115875658,22.057425238420276,13.302509284557718,13.999999182540936,19.442875949963831,22.445261052950414,21.698262264496968,21.726691737793892,2.6350422431802878,1.2546726262142096,0,0.089642576982429195,0,1
6,1.9999822707782042,5.4162652694518847e-06,4.4679959111586869e-06,8.410484691121771e-06,8.1179529162852155,4.9968556949995104,4.1222742175349723,7.3577919819400366,3.4154574074048059,7.1588404975295665,7.6664383601633963,19.690281648080656,20.641148126134134,9.79999482945259,10.500000257336429,11.922913241388686,11.899985935412806,22.133235979060625,13.337152106622264,13.999999675754193,19.520218310204857,22.600863919275067,21.75536241301484,21.719886629958893,2.2355100364856675,1.7086806513421517,0,0.08296017974560424,0,1
7,1.9999784864145083,1.8266347463252465e-06,1.8040836474522679e-07,7.2055367116623573e-07,8.1178347981579382,4.997032753085457,4.1221326321519021,7.3579235285990583,3.4153613909018619,7.1591685268019285,7.6661953845453699,19.690458814647911,20.640846240649278,9.8000237760389588,10.500007136770678,11.923241489930906,11.900000415511926,22.13280870739889,13.33706548307884,14.000001062170513,19.52009958001338,22.600516004942342,21.755318919655871,21.719840062136655,2.1420650944648125,1.7753458343516511,0,0.081406007958201396,0,1
8,1.9994951802380321,0.0048536286874881849,0,0,8.117707117772806,5.0080919132476751,4.1224894345580712,7.3665284136866109,3.4158245233053623,7.1916221507271141,7.6725225788027638,19.679045075199689,20.658551997793115,9.7963455343064663,10.511155367465305,11.92438734716033,11.930933684295809,22.131945122653235,13.36619036122954,13.999848468266299,19.525649806339253,22.622787186111754,21.762335278447086,21.668160847359989,1.1162647216441903,3.9236616661658692,0,0.074534554858974561,0,1
9,1.9999762484740513,0,7.279898346464972e-09,0,8.1177806791879643,4.9970162153803983,4.1221652828640947,7.3579990903155075,3.4152450399395327,7.1591886513809495,7.6662018740813069,19.690396660835702,20.64074594241951,9.7999931514309893,10.500000692994023,11.92322896357388,11.90000543685963,22.13269712174295,13.336959415947661,14.000002307157295,19.520088859196822,22.600506255114503,21.755154111648054,21.719914216219014,1.1226673769644697,3.7143299474531988,0,0.068133465557355985,0,1
