parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1975819649644177,1.7620286236978959,1.6969435930188594,2.0818316696509993,4.5582971856228305,6.8858128079724352,8.7517082860614028,10.24037490225018,6.1443647157221841,7.4109400023040193,10.366801378999668,13.354794469968377,19.593590641633611,9.4428973648701824,14.890369030465939,12.537685502648939,16.180252887373452,17.43737324445307,13.326275791912078,13.96323280771524,14.705179738445819,14.429246409170412,18.831879667904971,16.838302722444649,2.8648041334932626,0.94230018385195924,0,inf,0,1
1,1.9999802620231131,0,0,0,8.1178075099956217,4.9970084532001637,4.1221586407553072,7.3579861872953831,3.4153204184332266,7.1591688253979617,7.6661592002806564,19.690369154352734,20.640687366147827,9.8000000000060528,10.500000000001871,11.923211022009685,11.900000000001885,22.13267321170342,13.336997785042689,13.999999999999998,19.520057892397464,22.600490318731914,21.755247509158234,21.719833799444668,0.85220762702432251,4.4275844758195175,0,inf,0,1
2,1.9999802618311844,8.0960014401843928e-14,0,0,8.1178075087309232,4.9970084537381023,4.1221586413489435,7.3579861882500444,3.4153204173706238,7.1591688242514548,7.6661592008788135,19.690369153903632,20.640687367386409,9.8000000000638199,10.50000000006435,11.923211023785036,11.899999999969364,22.132673211771916,13.336997784847268,14,19.520057892247287,22.600490318741304,21.755247508223501,21.719833801817298,0.93749746827195735,4.0330728454105929,0,0.16213919146647116,0,1
3,1.9999802616468585,0,1.0368767736506281e-10,0,8.1178075039340563,4.9970084527128735,4.1221586467449649,7.3579861889865494,3.4153204158304167,7.159168817984761,7.666159201573902,19.690369151211126,20.640687366666405,9.8000000001215373,10.500000000757689,11.923211030311307,11.899999999880562,22.132673209305853,13.336997782383577,14,19.520057886983224,22.600490320457158,21.755247502920103,21.719833810289369,1.0301615826523007,3.7707355893498491,0,0.097133441410839544,0,1
4,1.9999802620206182,0,0,1.3403333868545351e-13,8.1178075098698788,4.9970084521403821,4.1221586411175934,7.3579861877370885,3.4153204188253223,7.1591688237242677,7.6661592016126905,19.690369151528621,20.640687365180149,9.7999999999744034,10.500000000007848,11.923211019700616,11.900000000158981,22.132673213966857,13.336997784597182,13.999999999999998,19.520057891967046,22.600490318501159,21.755247507955751,21.719833799777977,1.0681052939972595,3.5368892868822481,0,0.0940459981859222,0,1
5,1.9999275653875819,9.4105995561344824e-05,0.00011848230330467907,0.00015492095224329381,8.1175772390265095,4.9970976678719925,4.1224595818799132,7.3581439565899309,3.4154723278376058,7.158985303783294,7.6662813323539423,19.690015975851232,20.640511666882752,9.799998264656093,10.500224095477231,11.923255167791201,11.900090236120578,22.132348989682853,13.336841903390527,13.999999999928088,19.519704841288949,22.599807575912852,21.755011495058813,21.719880785274725,2.3608145215496048,1.6931823747815529,0,0.084754900562902996,0,1
6,1.9005855058371113,0.21684041199550175,0.21066365484555197,0.25913486045934248,7.677204480220543,5.228604140761111,4.6953910802413636,7.7128652681497911,3.7515384108107375,7.1768349726408402,7.9969380456933026,18.910310332090145,20.50387006015367,9.7572363159606361,11.039540145789326,11.999229502094316,12.417318754932731,21.549850340853517,13.325117586125256,13.995609862515403,18.921401115483434,21.578273182002594,21.390086887675427,21.140215442291439,2.7639445875415216,1.0496017705648204,0,0.082830666282113691,0,1
7,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.080562290712517484,0,1
8,1.9664471084214767,0.068710010242284347,0.072505071366158996,0.09135471074575327,7.970187692615502,5.067721095285572,4.3147902764371446,7.4709317061534986,3.5230274429775541,7.1228853084272377,7.7660140578558057,19.442161011359737,20.572334747743771,9.7901712125206117,10.668590522369309,11.948442792532772,12.034273951954919,21.932229422627316,13.299999338670519,13.99903264356602,19.311203963415242,22.224222164710177,21.622542904275207,21.602671987192977,2.6920032014787947,1.1393584704425561,0,0.076036216215359442,0,1
9,1.9999795258719792,1.2474363371305838e-06,1.6785624104058875e-06,2.1229383656841097e-06,8.1178041883865699,4.9970096910925568,4.1221628675945396,7.3579884054103522,3.4153224674115505,7.1591660971248476,7.6661608782354236,19.690363530655098,20.640684676859259,9.7999999906460147,10.500003004180682,11.92321219674557,11.900001051368275,22.132668929461609,13.336995580654298,14.000000000180743,19.520052557674557,22.600480967734924,21.75524429162806,21.719834445098456,2.1727435789835026,1.7180946195755884,0,0.06998752567351868,0,1
