parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_18000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
1,0.81949510251419755,0.74094114189794957,2.696185524353452,2.936563675536608,8.1286181585881057,4.810439986138352,4.1627511921196145,7.3209464414824224,3.5120390046485044,7.0489641739030278,7.6178742655796103,19.497758800493113,20.536727328290663,9.7952719438543365,10.516283599683325,12.085616234552312,11.889050736073349,22.258923519520447,13.300007102470108,13.999999999999998,19.672353674746631,22.644343875610531,21.771175652267921,21.615008870684136,2.8018582469481643,0.87417947355181214,0,inf,0,1
2,1.9999802592006937,3.1195109687319924e-17,0,0,8.1178074823716582,4.9970083743273959,4.122158654099823,7.3579862128400286,3.4153205256394652,7.1591687803336006,7.6661591185006843,19.690369069312951,20.640687268843486,9.8000000023268363,10.500000000065572,11.923211201435555,11.900000000107637,22.132673227840296,13.33699784295924,14,19.520057881319385,22.600490359036684,21.755247521190828,21.719833708513779,0.92513623460912375,4.0363128616314041,0,0.16165000100964105,0,1
3,1.9999752894634764,5.9592072653906264e-08,4.6965893062155695e-08,6.8415267210962631e-08,8.1177684395066478,4.9969828383803288,4.1221412953083165,7.35799604495819,3.4153730866176097,7.1591807557964868,7.6661834312660391,19.69035025703975,20.640679116616955,9.7999998517049249,10.500000099814471,11.923222552195112,11.900000008191959,22.132678100096609,13.336955736264603,13.999999999999998,19.520061399915811,22.600421035063317,21.755254018890572,21.719757843233214,2.000653197232547,1.8785867517716384,0,0.052953638168082171,0,1
4,1.9999802888339309,0,8.1597895386331798e-11,3.5617512706599697e-11,8.1178076608276726,4.9970086107088418,4.1221586480207115,7.3579860390076943,3.4153203061291189,7.1591689449352733,7.6661594066667789,19.690369193857592,20.640687405590789,9.7999999959179398,10.500000000286096,11.923210359715439,11.899999999994529,22.132673051061552,13.336997597179101,13.999999999999998,19.5200578259876,22.600490087067751,21.755247620964255,21.71983372807302,1.464570479559874,2.6880275823036142,0,0.051858965610480617,0,1
5,2,2.9742850063623159e-07,4.0194020555063512e-07,4.6301585051977595e-07,8.1177998035686763,4.9969827455820148,4.1222596365941451,7.3579117054516407,3.4153079177686392,7.1591194930259059,7.6661432778275813,19.690372764139433,20.640679825194066,9.8000005509614958,10.500000150313491,11.923251964252115,11.900000169171088,22.132515644493129,13.336942206916465,13.999999999999998,19.520056401540675,22.600573347491263,21.755304874346567,21.71982641878936,2.0737701702949418,1.7385670744639903,0,0.051643381824545774,0,1
6,1.9999802622196003,4.3000103574830662e-12,0,1.1537505585398208e-11,8.1178075063931878,4.9970084527919028,4.1221586412339626,7.3579861913072584,3.4153204160444091,7.1591688237878852,7.6661591967033758,19.69036915380493,20.640687361841888,9.8000000000537746,10.499999999961998,11.923211032858578,11.899999999999999,22.132673211290722,13.336997786495351,14,19.52005788926482,22.600490320863731,21.755247502927954,21.719833806585783,1.272119287774816,3.1371015273246927,0,0.051446425750894337,0,1
7,1.9999781524136135,2.4827164265633206e-08,2.0109274296532487e-08,2.8897516789540632e-08,8.1177912649383206,4.9969984016114513,4.1221512448525344,7.3579903671759066,3.4153416225062698,7.1591745815160932,7.6661707747523966,19.690360444359289,20.640683521869875,9.7999998867104221,10.500000045262404,11.923209816159181,11.900000003646435,22.132675410007533,13.33697913795025,14,19.52005610030335,22.600461388175876,21.755249502748775,21.719802128581389,1.9692256991240156,1.9563265405819472,0,0.050386078242716167,0,1
8,1.9999802086166478,0,4.1456157545880482e-10,1.0905864371716844e-10,8.117806803790609,4.9970074949743548,4.1221582489105568,7.3579860837862476,3.4153224481489834,7.1591687606319274,7.6661596454676824,19.690368441427442,20.640687188870746,9.8000000129065405,10.500000000452156,11.92321347395348,11.900000000423374,22.132673164385071,13.336996716685562,13.999999999999998,19.520060159101721,22.600487326676795,21.755248649506093,21.719830869262648,1.4940073167061181,2.6134347292513076,0,0.048479542722284788,0,1
9,1.9999802613897741,2.9764322088759223e-12,1.0758756052230183e-11,0,8.1178075086226755,4.9970084519087807,4.1221586406370196,7.3579861877894768,3.4153204202860379,7.1591688242114966,7.6661592018661668,19.690369152729183,20.64068736840667,9.8000000000002547,10.499999999999924,11.923211021269992,11.900000000020768,22.132673214532574,13.336997784904941,13.999999999999998,19.520057892439517,22.600490319498245,21.755247509579569,21.719833797847212,1.188077327822173,3.2269098062643335,0,0.045750061421926537,0,1
10,1.9999802616014857,1.4653262818119447e-12,0,2.5894448142023145e-14,8.1178075097449458,4.997008456186915,4.1221586392999088,7.3579861891690284,3.4153204159448594,7.159168827350868,7.6661592006531167,19.690369155158837,20.640687368895424,9.8000000000006278,10.500000000089821,11.923211022459199,11.900000000027925,22.132673212948266,13.336997786948073,13.999999999999998,19.52005789150844,22.600490319075597,21.755247508737643,21.719833801315573,1.2463710685520359,3.2266469462608702,0,0.045726724145771683,0,1
11,2,7.0062999943780909e-07,9.2071896740362519e-07,1.0597074186076545e-06,8.1177736713484823,4.9969356704211423,4.1223342056262799,7.357865179466236,3.4153579210303087,7.1590848469787112,7.6661496488679122,19.690271651584297,20.640602246193019,9.8000006002237932,10.500000376303639,11.923251805622453,11.900000444662613,22.132388341817745,13.336863598566486,13.999999999999998,19.52001428236057,22.60056841047745,21.755372926259867,21.719703474027433,2.106884566645038,1.6988524816081958,0,0.04351077685321398,0,1
12,1.9991881346106537,0.00048166896745473995,0.0017168092499104098,0.0018728384151515608,8.1170454433004391,4.9977070570596789,4.1221392527867149,7.3596888375069742,3.4155313904126503,7.1591375155482835,7.6659193147835527,19.687398246362807,20.639111317384238,9.800012034697966,10.500657581527156,11.925278676153306,11.900019976264943,22.133652178015282,13.337775598801169,13.999999999999998,19.518035858915709,22.598213174622572,21.753786696218761,21.719969087576192,2.4271439237126473,1.5427234777477628,0,0.041665106208060312,0,1
