parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619833915,0,0,0,8.1178075108600893,4.9970084557198149,4.1221586411474238,7.3579861876442942,3.4153204158278214,7.1591688251546044,7.6661592013047963,19.690369154790165,20.640687367450536,9.8000000000455127,10.500000000000011,11.923211018546834,11.900000000016494,22.13267321167379,13.336997785997866,13.999999999999998,19.52005789035093,22.600490319285033,21.755247508240259,21.719833803220158,0.85202921502592088,4.4274060638214534,0,inf,0,1
1,1.2959434905977079,1.5416759093559464,1.490329613080241,1.830487346911406,4.9956444516349254,6.6469980637559569,8.1834605975639878,9.8803894324153632,5.8042195342371548,7.3386579920765467,10.024237562697611,14.146131901137611,19.700195693905144,9.4911801725183675,14.339013295210012,12.461933422605538,15.616105252259125,18.009184597601195,13.295244084362153,13.96824356410046,15.288668207531012,15.40011901671433,19.180906336216577,17.513560385220465,2.8549230653704352,0.94130701388172133,0,inf,0,1
2,1.9999802622310248,2.5962016364143104e-15,0,0,8.117807509297263,4.9970084535918513,4.1221586409221755,7.3579861874296935,3.4153204181257286,7.1591688259293669,7.6661591992034639,19.690369155917313,20.640687364927707,9.8000000000336325,10.500000000073078,11.923211024872961,11.899999999948282,22.132673209097501,13.336997784331613,13.999999999999998,19.520057892229687,22.600490317219517,21.755247508605191,21.719833800256811,0.93060698250036589,4.0333263811712516,0,0.16237617352298547,0,1
3,1.9999336487354289,8.3359127094086177e-05,0.00010470346371141553,0.0001370232131696331,8.1176042910703092,4.9970874184764273,4.1224243241180405,7.3581257235117699,3.4154547762431591,7.1590072024223481,7.6662671320725071,19.690058261103896,20.640532573520854,9.7999984513175846,10.500198348377307,11.923248895991081,11.900080051646642,22.132386385712937,13.336860084246041,13.999999999999163,19.51974680871821,22.599886232194759,21.755038869900975,21.719875177954755,2.3516512837471857,1.691356750159696,0,0.07978807750391835,0,1
4,1.9999779424877571,3.5176059806284215e-06,5.3137403230266649e-06,6.2570980178007507e-06,8.1177968269067318,4.9970123277561456,4.1221713549169019,7.3579932277981444,3.4153262738843684,7.1591600330205178,7.6661641731225076,19.690347725792776,20.640677991148856,9.8000000614789151,10.500008550346651,11.923217782242434,11.900001988422263,22.132661905142449,13.336991007491271,14.00000000000006,19.5200394653899,22.600462541475743,21.755238376011999,21.719835085086309,2.2121852307749235,1.6937438948367198,0,0.073433221796258705,0,1
5,1.99998026033898,7.8277224093536904e-10,1.8197265768307308e-09,1.7041032669633747e-09,8.1178075042729887,4.9970084561729058,4.1221586305693325,7.3579861999592495,3.415320423248617,7.1591688331786916,7.6661592047713647,19.690369130004179,20.640687357204751,9.8000000001069782,10.500000000614461,11.923211029456073,11.899999999030721,22.132673222940301,13.336997783702124,13.999999999999998,19.520057890087109,22.600490294642711,21.75524750974968,21.719833780443665,1.8674755911030632,2.2089741858714094,0,0.06281600407702978,0,1
6,1.7904110139701159,0.45560401915061355,0.44469004380131427,0.54780255864716809,7.1891978899440465,5.4826363268891498,5.3305284754450923,8.1037797543362249,4.1221666928322032,7.1811695659166119,8.3593569600962034,18.051164386516536,20.344229656632265,9.7114933348518431,11.632766005988236,12.083255574932135,12.976237519870297,20.902387240088341,13.300030716026184,13.990929156910193,18.255384721489097,20.433814227033672,20.981865379052653,20.526066458868758,2.798822499506497,0.99317373714542212,0,0.062521065079189891,0,1
7,1.9999802620715446,0,3.0343190523728939e-10,0,8.1178075023767295,4.997008443580639,4.1221586489965194,7.3579861870360119,3.4153204234738426,7.1591688118906793,7.6661591998323937,19.690369144341776,20.640687357996651,9.7999999999942276,10.499999999886436,11.92321103360092,11.899999999240318,22.132673212104681,13.336997779935297,13.999999999999998,19.520057885141988,22.600490323088536,21.755247501978246,21.719833805288975,1.0347059560581644,3.7399496724717314,0,0.058357999447329251,0,1
8,1.9999801765363836,1.2611431586010729e-07,2.1217530436175257e-07,2.3667922625249867e-07,8.1178069994433386,4.9970085677151577,4.1221593021235847,7.3579864198257843,3.415320623637891,7.1591682560331611,7.666159429529813,19.690368206772128,20.640686959222005,9.8000000042665381,10.500000312254457,11.923211433790705,11.900000050361216,22.132672709420294,13.336997451144931,13.999999999981146,19.520056988687909,22.600489335400965,21.755247073952184,21.719834065458002,2.0841312824250489,1.8201783914117109,0,0.056662353782046468,0,1
9,1.9999802620671305,0,0,4.855146520237984e-11,8.1178075130827381,4.9970084555152541,4.1221586409819606,7.357986185891833,3.4153204163271109,7.1591688262475346,7.6661592015347741,19.690369154867792,20.640687368297989,9.7999999999542222,10.500000000044707,11.923211014113658,11.900000000159725,22.132673212524754,13.33699778680535,14,19.520057890796881,22.600490321429838,21.755247510305349,21.719833800497618,1.1102362388414662,3.3601108699935947,0,0.056072587604711691,0,1
10,1.999980261619714,0,0,1.2475919192945151e-14,8.117807510256041,4.9970084575968041,4.1221586389007259,7.3579861888066489,3.4153204152432508,7.159168828525754,7.6661592009911299,19.690369156899866,20.640687370176501,9.8000000000558938,10.500000000087667,11.923211021619803,11.899999999971074,22.13267321160323,13.336997786718108,13.999999999999998,19.520057892273801,22.600490317694067,21.755247509707075,21.719833801252808,1.0545513954285068,3.6152153503870381,0,0.056068407000847392,0,1
