parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999806894417864,0,0,0,8.1178045375786692,4.997014878648435,4.1221544233078626,7.3579905283629081,3.4153224349054296,7.1591812155092507,7.6661623346582681,19.690353871603211,20.640686303124401,9.7999992433010608,10.500000227692668,11.923222326930404,11.900002375170445,22.132683431712774,13.337007732224176,14.00000000710844,19.52004456004989,22.60049206933693,21.755242991281222,21.7198182298898,0.9222243974423171,4.4976012426080718,0,inf,0,1
1,1.1809512003937457,1.7966294305480921,1.7329335818785352,2.1272126620345757,4.4840764046929724,6.9228107666475749,8.8475607859930925,10.296802386433436,6.1982008352000859,7.3940664179509765,10.417121832922353,13.232750698539354,19.560453616858567,9.4370908878858373,14.974842129632908,12.551948384320896,16.24935512629634,17.335388081982487,13.308977074092933,13.962739774688083,14.599886621583469,14.241551779866844,18.766954228761946,16.778478507561154,2.8692426849371802,0.94535484570412498,0,inf,0,1
2,1.9999790506045128,3.0533349938168797e-11,0,0,8.1178045941385175,4.9970325437907288,4.1221434401404178,7.3579964371185405,3.415281471311602,7.1591901649453717,7.666154429558409,19.69038308802509,20.640714622143751,9.7999985153834945,10.500001998464928,11.923234038236297,11.899996944376161,22.132679432002551,13.336999675078287,14.000000577416458,19.520066945128541,22.600499427304833,21.755250855753058,21.719862031400062,1.0225971389603223,4.0994480036715002,0,0.17425018994046851,0,1
3,1.5078886877179436,1.0768328037270702,1.0418711592782133,1.2798833453118947,5.9357643610220636,6.1480125961645449,6.960953136319973,9.1200636575896947,5.0849384484540794,7.279778316087941,9.3130835022369212,15.812818547869455,19.980140826251063,9.5852374547268582,13.18143127854287,12.301002535718533,14.491787104940359,19.253215412355512,13.304375953941756,13.977855509809098,16.561548935799713,17.565993113349489,19.954513249801249,18.78627644462382,2.850501952160025,0.96393336907028271,0,0.12111972496458437,0,1
4,1.9506225959309513,0.11112774358019868,0.10358886401615475,0.12600510243148813,7.8961229346930315,5.1211308530322146,4.4064705348961635,7.539568341893446,3.5859327174287547,7.1997722277242859,7.8388977385140608,19.290695473283996,20.589499299255138,9.7739810943595948,10.777992056203521,11.969970327277618,12.187337462267948,21.844156033033546,13.35617399351618,13.997428314595178,19.223152096345167,22.114631110243021,21.584653444577921,21.373752418506331,2.7261087682953908,1.1144606251105178,0,0.11543719162981311,0,1
5,1.9999793057226252,0,0,4.5166738935049818e-07,8.1177976305680026,4.9970112701829468,4.1221633486525535,7.3579970679553339,3.4153100971503969,7.1591727031521577,7.6661757548003386,19.690341670406529,20.640688417975419,9.800006068415021,10.500000003431376,11.923205595617835,11.900000345684324,22.13268889075124,13.336993912211103,14.000000192288955,19.520051961392472,22.600483198894572,21.75521950627342,21.71983659351449,1.2545300773464625,3.2987742500834178,0,0.069375041413087257,0,1
6,1.9999777114767536,0,1.0681816575214123e-09,0,8.1177725888188306,4.9970153019187995,4.1221769000713424,7.358004572448694,3.4152871425774105,7.1591746584309721,7.666192917915156,19.690334975707422,20.640693961538741,9.8000201921757437,10.500004900460722,11.923225016544576,11.900000109501558,22.132692255067589,13.336962918627304,13.999999929517482,19.520046198511565,22.600447189278253,21.755169754065609,21.719868614223422,1.1079070533603159,3.7696351105510293,0,0.065697160734531926,0,1
7,1.999978471919323,6.1048838093175908e-09,7.0591843955252786e-09,0,8.1177982853194095,4.9970334415601787,4.1221609446024425,7.357994700207815,3.4152983068071001,7.1591829450427786,7.66615323333611,19.690407884088071,20.640702993742725,9.8000051061735345,10.500003888616808,11.923219303705761,11.900006324220053,22.132637431070279,13.336997733224619,14.00000063372573,19.520054772912857,22.600478104233854,21.755240317635483,21.719862156668917,1.3489308147849908,3.2849202812124387,0,0.065639891602215589,0,1
8,1.9998271686294375,0.0012885980909876165,0,0,8.1169584313140071,4.9994338955209336,4.1220827324917204,7.3601915699292961,3.4158112586466438,7.1707215411826946,7.6687290867330296,19.68288707522299,20.646190351154377,9.7988357523052496,10.503484337205249,11.926560267820848,11.909807629973802,22.134881496012909,13.345925281334694,13.999831077458108,19.520608375800936,22.610064449098431,21.758988086509966,21.698122655336647,1.1068774156543677,3.9504653191244032,0,0.057456238361326344,0,1
9,1.9999662709818486,1.4357372073934346e-05,2.8261589624476335e-05,1.671511943998887e-05,8.1176224415924256,4.9971116979889851,4.1222917002953041,7.3580879169010522,3.4151976327652145,7.1589908341291224,7.6662270171355535,19.690062552756704,20.64060665717076,9.7999970193092647,10.500042490866578,11.923515224559099,11.899963321234685,22.132612839734829,13.336862906443356,14.000000000557854,19.519743891174684,22.600276936164427,21.755136923776686,21.720093693007879,2.2802141033858758,1.7032791109179208,0,0.054948283214209567,0,1
