parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_11000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
1,1.9999802623193992,0,0,0,8.1178075123164675,4.9970084569787732,4.1221586399045966,7.3579861869551095,3.4153204152013581,7.159168828380337,7.6661591990639755,19.690369157976235,20.640687366736945,9.7999999999989047,10.500000000017391,11.923211020389344,11.900000000000086,22.132673209110962,13.336997786834008,13.999999999999998,19.520057891639407,22.600490318794328,21.755247509736268,21.719833801675893,0.8510011830367451,4.4263780318294241,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.15896913401940466,0,1
3,1.9999773763056043,4.8390075201898768e-06,6.7568737476155611e-06,8.2796865693258633e-06,8.1177944258269985,4.9970137809881052,4.1221745271018566,7.3579953552024939,3.4153282019623434,7.159158793904588,7.666165465028282,19.690345260553627,20.640676058638565,9.8000000000728207,10.500011521864845,11.923217459493069,11.900003646695669,22.132657036402534,13.336989380489509,14,19.520036494245321,22.600453166083998,21.755235536663296,21.719835239942164,2.1847112352506706,1.652843423595344,0,0.15141813325260772,0,1
4,1.9997866526106627,0.00030139718369738533,0.00046536051842110965,0.00055324326168909447,8.1168039615422227,4.9973064233362319,4.1234269264699943,7.3585591112245989,3.4158490149748122,7.1582230940195721,7.6666266745748715,19.688493950022664,20.639830907903743,9.8000026706299739,10.500750029941262,11.923848127645034,11.900200375547989,22.131564691708768,13.336356004347875,14.000000000025526,19.518328166060854,22.598118182205777,21.754360853755244,21.720106517401273,2.4181660963793785,1.6528229362319189,0,0.14136545841432779,0,1
5,1.999979622941114,1.137608627336253e-06,1.6060885738192951e-06,1.9546462617032757e-06,8.1178042857865833,4.9970100884138198,4.1221623144364417,7.3579888321664324,3.415321783970688,7.1591664715243946,7.666160839340483,19.690362710970557,20.640684190856479,9.7999999920263079,10.500002739264193,11.923212916380576,11.900000886378303,22.132669564445038,13.336995812138447,13.999999999999998,19.520052514473562,22.600480913143368,21.755244196822662,21.719834540830341,2.1283189181134947,1.6785528712429323,0,0.083727329553712704,0,1
6,1.5464765286486009,0.55335049616162157,1.0820613356695326,1.2383057750642732,5.906763457484189,5.5880852380433819,6.6416108135683434,8.7782512584371233,4.7404526536804656,5.0778730583612042,8.6764274091388636,14.333422406566445,18.216479431974193,9.8344859754127452,12.013734653195433,13.720850563564815,12.011830052670922,20.310852523710334,11.886274523720733,14.002140199253413,15.409278841973878,17.053137735072475,20.051930035894276,21.751695769082321,2.8420564881378199,0.968215222592128,0,0.074249115839418331,0,1
7,1.9999801666686583,2.4688820567704393e-07,3.6598250238788553e-07,4.3742220920470809e-07,8.1178068640262566,4.9970088754059212,4.1221592691761977,7.3579868531748174,3.4153205977604677,7.1591686608643998,7.6661592448056872,19.690367786315704,20.640686317036185,9.7999999984059798,10.50000058336038,11.923211597064666,11.90000014604939,22.132672278792619,13.336997448356774,14,19.520056519457345,22.600488371501015,21.755246771922778,21.719833831968266,2.0675786984400562,1.7417911204999053,0,0.070840718857068066,0,1
8,1.8777947077291197,0.16119894558453807,0.29969560085652774,0.33527060594474162,7.4615840368228374,5.1679732619538932,4.9051340034287678,7.732128085695595,3.7556387095419104,6.5345179683538612,7.9609914324610287,18.222585050845442,20.00306565079325,9.8051601255322929,10.929933057624432,12.489229115328481,11.968011317913339,21.5582582223816,12.939854536693778,13.999991827140596,18.312486309234082,21.15746163008053,21.245458650991182,21.793418674317135,2.7641554617365847,1.0279554369768329,0,0.06897893177877959,0,1
9,1.9999802768907302,1.0066101455438713e-09,1.1627343537270495e-09,1.4035206824102557e-09,8.1178075529757443,4.9970084513269768,4.1221586295767514,7.3579861817029073,3.4153204225020612,7.1591688595136391,7.6661591591446703,19.690369123851621,20.640687236101485,9.7999999990539735,10.500000001122373,11.923210967597903,11.899999998794872,22.13267318350491,13.3369977897831,13.999999999999998,19.520057838556173,22.600490286160909,21.755247490982921,21.719833767962704,1.8639909735681588,2.2256308610692028,0,0.044135474412840242,0,1
