parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_12600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
1,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.15942156360139698,0,1
3,1.9997676000416613,0.0003297855143969825,0.00050874795157482592,0.00060487273912399389,8.116713098144654,4.9973370408961308,4.1235381110321603,7.3586165219154482,3.4159001028760119,7.1581419924572884,7.6666674472333929,19.688319909522086,20.639754617327906,9.8000028885245065,10.500820155397124,11.923913359964727,11.900219906573758,22.131467820521056,13.336304567462875,14.00000000071905,19.518174077246648,22.597895430593372,21.754282541247715,21.720123653236591,2.4251805554142174,1.651354845341283,0,0.13223377443260498,0,1
4,1.999975919002756,6.1654739128050268e-06,8.8085851925397195e-06,1.0627562193068694e-05,8.1177907342894535,4.9970166558529243,4.1221769256921084,7.3580001192636448,3.4153311469973358,7.1591575537873275,7.6661656426728824,19.690336944020522,20.640674374601762,9.8000000000681116,10.500014680982678,11.923225914368752,11.900004778332775,22.132655814916934,13.336991640095722,13.999999999999998,19.520031304859291,22.600443764903869,21.755233558304099,21.719833277260019,2.1953920735658259,1.6518584978359037,0,0.12792848080528266,0,1
5,1.9977151398108177,0.003143981113168064,0.0047777576089793015,0.0056558347618457612,8.1070425118997473,5.0000511608544622,4.1362618568456151,7.3634694710902568,3.4202693901537295,7.1481009254400991,7.6709199235831234,19.672034987841382,20.632086995311745,9.8000499926768967,10.507630586539111,11.930395927584348,11.901885314030981,22.120193762156237,13.329917643500368,14.000001766398462,19.501528975321946,22.57676622853187,21.745435567811679,21.725061095515318,2.5428580085229457,1.4783038507369666,0,0.063154092026161082,0,1
6,1.9999802955453347,3.8651556605388313e-09,4.6790893869218324e-09,8.2199995517588466e-09,8.1178076490525584,4.9970084827274039,4.1221587214328821,7.357986178059992,3.4153204248514246,7.1591687644171831,7.6661591049609754,19.690368837016145,20.640687082082174,9.8000000015118793,10.50000000695943,11.923211045356618,11.90000000648743,22.132673138620216,13.336997902290818,14,19.520057805401922,22.600490302120193,21.755247587054527,21.719833698578704,1.9159416304973726,2.0918164907798471,0,0.059950409801001685,0,1
7,1.9999802622196003,4.3000103574830662e-12,0,1.1537505585398208e-11,8.1178075063931878,4.9970084527919028,4.1221586412339626,7.3579861913072584,3.4153204160444091,7.1591688237878852,7.6661591967033758,19.69036915380493,20.640687361841888,9.8000000000537746,10.499999999961998,11.923211032858578,11.899999999999999,22.132673211290722,13.336997786495351,14,19.52005788926482,22.600490320863731,21.755247502927954,21.719833806585783,1.272119287774816,3.1371015273246927,0,0.055601480167721096,0,1
8,1.9857245764711757,0.023879099935674556,0.040025610613421317,0.046197070011606028,8.0318675615245834,5.0216163376845886,4.2259663373930287,7.4088727044122704,3.4622153753935465,7.0821195653565798,7.7058234655717097,19.510286226906171,20.561570842186249,9.8002757354432646,10.561632046878637,11.986978108061555,11.914678765345009,22.048876198888038,13.285074726298472,13.99998097253148,19.367122770260849,22.401348945800237,21.685172784932426,21.728081943883986,2.652335664806396,1.2251247222730117,0,0.055395348167531208,0,1
9,1.9991520011459503,0.0012712720032661399,0.0018911489105649256,0.0021764989075509834,8.1130262469674683,4.9981802586150064,4.1288142546683337,7.3597557439370531,3.4167962256369355,7.1535007406646516,7.6680167982435341,19.683744455947107,20.637432524681486,9.8000360850108628,10.502914939935037,11.926910838882565,11.900579911886068,22.126743456731617,13.333744357141185,14.000001127204623,19.511787675295309,22.591944694542587,21.75072885992109,21.724082360919251,2.4959991660360634,1.5703808152655108,0,0.053949687147774129,0,1
10,1.9999802614518312,5.6868448298484365e-10,0,5.773054058907136e-12,8.1178075110122432,4.9970084322624215,4.1221586525042397,7.3579861690908981,3.4153204328395597,7.1591688113625782,7.6661592012541728,19.690369169968509,20.640687379648188,9.7999999999893426,10.500000000224277,11.923211004966117,11.899999999990177,22.132673209198469,13.336997775970111,13.999999999999998,19.520057903209377,22.600490343368442,21.75524751744155,21.71983379491687,1.3235921531067953,3.1347838389466367,0,0.052246917547316835,0,1
11,1.9999802636149386,7.2782941121891772e-12,9.9916276199114965e-10,9.6875474831192543e-10,8.1178075200316542,4.997008465711807,4.1221586380093003,7.3579861786886696,3.4153204203109495,7.1591688624187082,7.6661591755822442,19.690369176473954,20.640687357329139,9.8000000002054382,10.500000000790452,11.923210999186301,11.90000000005063,22.132673174043077,13.336997800783246,14,19.520057853183353,22.600490351881056,21.755247530846081,21.719833765892794,1.8201793012738303,2.3109279078559619,0,0.051120025332372879,0,1
12,1.9999802795067687,9.6138184660677833e-09,1.0229829713017977e-08,1.7860491116825421e-08,8.1178075374589227,4.9970085185439981,4.1221587448584938,7.3579862739185966,3.4153202511608889,7.1591687004521285,7.6661591626901471,19.690368829717478,20.640687279239685,9.8000000003991641,10.500000020915339,11.923211233435785,11.900000009960193,22.132673209050356,13.336997872538909,14,19.520057913563925,22.600490379644093,21.755247498044316,21.71983393997855,1.9432620926417736,2.0148865932010329,0,0.048992893922070804,0,1
13,1.9999802798447253,2.3021840692570141e-09,2.7263136999757237e-09,4.4848464117490434e-09,8.1178075899958291,4.9970084879330381,4.1221586939820751,7.3579861451514645,3.4153204197615521,7.1591687994911393,7.6661591781885123,19.690369073353896,20.640687257560295,9.8000000014726094,10.500000005448348,11.923210966678198,11.90000000285338,22.132673128751744,13.336997812379323,13.999999999999998,19.520057845319652,22.600490272363622,21.755247549914838,21.71983377619965,1.8966343524566169,2.1430825753637937,0,0.045967636564030939,0,1
14,1.9958521772733413,0.0071942281491942156,0.011992643068019877,0.013689465515257054,8.0903543379131886,5.0041659679844983,4.1569159103420263,7.3717210032116602,3.4275903642554768,7.1309998734092801,7.6777757565509877,19.639196619943473,20.61730826795057,9.8002096780401633,10.51790895771096,11.945039233871871,11.903235897731751,22.10404328873712,13.31938218984277,14.000004238740095,19.471138409770838,22.54320943359302,21.731881070495508,21.731206143518069,2.5883021042590864,1.3750433254207677,0,0.045215206288123776,0,1
15,1.9916387963712845,0.012070430645583961,0.020577434417172351,0.023588023352753083,8.0713843004515713,5.0090520158682166,4.1806995494443182,7.3817677252812706,3.4366848624429363,7.1107286940409757,7.6859656540533914,19.601429402142681,20.599629288932888,9.8004704311080673,10.530331243982944,11.959937749501252,11.904583313507022,22.084998002528039,13.306489538124699,14.000020710478294,19.436887324561695,22.500720841017628,21.715670585565753,21.739067555541943,2.6162537492609759,1.3081839567675611,0,0.045182475224962562,0,1
16,1.9999802613897741,2.9764322088759223e-12,1.0758756052230183e-11,0,8.1178075086226755,4.9970084519087807,4.1221586406370196,7.3579861877894768,3.4153204202860379,7.1591688242114966,7.6661592018661668,19.690369152729183,20.64068736840667,9.8000000000002547,10.499999999999924,11.923211021269992,11.900000000020768,22.132673214532574,13.336997784904941,13.999999999999998,19.520057892439517,22.600490319498245,21.755247509579569,21.719833797847212,1.188077327822173,3.2269098062643335,0,0.044215452411504833,0,1
17,1.9693294604049691,0.19747471098579594,0.039850663789281981,0.061406872297983917,7.8042019752656921,5.1665609397040821,4.8241602495448479,7.3232226677085297,3.3451412863549193,7.039670516782583,7.8636731109061673,20.351943322789751,21.112587727504341,9.7449902195641389,10.859837318179833,11.87463629871354,12.49330334806133,21.21381345709186,13.394825976723471,13.994452769893185,19.295853445051812,22.752002854234654,21.308048514273118,22.079179966349415,2.7017828576210969,1.1715283974180788,0,0.042874035054866262,0,1
18,1.9999802561185087,1.1246369281077144e-11,3.9981311167752408e-10,1.6448583148516358e-10,8.1178074662649955,4.9970084394079457,4.1221586215467267,7.3579862294626004,3.415320409821248,7.1591688426227842,7.6661591911674059,19.690369122775333,20.640687385597637,9.7999999995270439,10.499999999981194,11.923211091680773,11.900000000023295,22.132673242115242,13.336997789331706,14,19.52005789856663,22.600490360089445,21.755247504691084,21.719833776715042,1.7881981517189871,2.3620357122169122,0,0.042198165238664556,0,1
19,1.9912547524410957,0.01610881668930934,0.025447333604736177,0.029314171113834008,8.0586856627538292,5.012727481245391,4.198604555022575,7.3864417546096899,3.4405878989387606,7.0982308644902341,7.6910390042271413,19.588108877601609,20.593529717892185,9.8003168868129649,10.539189674328487,11.968029269702507,11.908563056035263,22.067164594993795,13.299032490548631,13.999999999105805,19.416441846045117,22.479320836334526,21.703386309162855,21.748584941281365,2.6175980503958609,1.2683101831729922,0,0.041758516433343607,0,1
20,1.9999802744772133,0,0,5.6094052663895777e-10,8.1178075598863035,4.9970084828658416,4.1221586321464372,7.3579861715674193,3.4153204378792825,7.1591688859047897,7.6661591626830683,19.690369094813271,20.640687286872836,9.8000000002908099,10.499999999682572,11.923211014788182,11.900000001352803,22.132673133761376,13.336997806256599,14,19.520057881021675,22.600490274365718,21.755247597862777,21.71983366140396,1.1334631073552908,3.3080711507407483,0,0.041370252187647491,0,1
21,1.9968085616322968,0.0041309411517728468,0.0060355074916959147,0.0069595405902373427,8.1008445494278991,5.0004217187268063,4.1476296875463854,7.3617280897602111,3.4178728566180614,7.1343233553523779,7.6716378079963103,19.674041021127469,20.630660047542083,9.8003514088939454,10.508596249473671,11.937056556644485,11.899917083402546,22.109173167090649,13.32349201502327,14.000027745311099,19.490774859473834,22.574688804967234,21.737632436615762,21.745886243849686,2.5556602232767482,1.4535771572910563,0,0.040062074701377869,0,1
22,1.9791165712151508,0.035580777147124557,0.061202683096093509,0.069980713211513709,7.9862415857051881,5.0340945716607974,4.2792045201723798,7.4362373911497608,3.4873520516216576,7.0423484875485238,7.7266030185312626,19.406807206389946,20.517247044333089,9.8004615514518445,10.592841699295157,12.025160151523234,11.921099319879886,22.0091784270485,13.25864581519785,13.999963624654752,19.283705786772305,22.298632173844126,21.65044959529677,21.727085543933065,2.676950423938401,1.178006563225185,0,0.039940869998257411,0,1
23,1.9966938662673823,0.0063785238098556544,0.0095470257142301999,0.011019342386843153,8.0943850518337221,5.0029856123137773,4.1538321889924372,7.36758034110205,3.4235398445303122,7.1330785472783242,7.6754270492815708,19.655905331517111,20.624078848790624,9.8001428983060066,10.514839279729948,11.940927232070285,11.903194585432651,22.104398164047829,13.321401216257279,14.000002418132384,19.479582540755427,22.556439009771893,21.733639108532408,21.737247144117173,2.5776943134908104,1.3990000064933759,0,0.038751181122261023,0,1
24,1.9999802610181929,2.0037716557289226e-10,1.4827258263431656e-11,1.1849176678587098e-11,8.1178075125510585,4.9970084476164551,4.122158645170928,7.3579861811420084,3.4153204245661568,7.159168813325075,7.666159204774841,19.690369160192532,20.640687373055609,9.8000000001580698,10.499999999784857,11.923211015640284,11.900000000109793,22.132673218307549,13.336997784566865,14,19.520057899247803,22.600490319501002,21.75524750762688,21.719833807585715,1.7431899940945614,2.4144273480960341,0,0.038502316033149499,0,1
25,1.9999802618971125,2.3773775967737902e-13,0,3.8049408010660336e-13,8.1178075005669754,4.9970084540455337,4.122158640217723,7.3579861901257759,3.4153204132323887,7.1591688368126531,7.6661591941305742,19.690369163122611,20.640687372606877,9.7999999999438945,10.500000000050809,11.923211029569314,11.899999999998174,22.132673198972075,13.336997783092118,13.999999999999998,19.52005788376805,22.600490337320657,21.755247512347392,21.719833793901028,1.2615331351658954,3.22112165245683,0,0.038487604974597647,0,1
26,1.9566483942980575,0.075862297529515926,0.12589330512746136,0.14434276754716022,7.8337278651163871,5.072784308157761,4.4789824127313977,7.5056305949634448,3.548455948982955,6.8758632155351007,7.7890867878176664,19.149441856592002,20.39542395075944,9.8018222437294895,10.690133888084439,12.143319864641576,11.937779758748404,21.838620479832095,13.156593142483452,14.000017432190722,19.01485414651442,21.992486546422988,21.514737094237059,21.818768755502884,2.7185521571302926,1.1006129069628741,0,0.038469852773622679,0,1
27,1.9999802616014857,1.4653262818119447e-12,0,2.5894448142023145e-14,8.1178075097449458,4.997008456186915,4.1221586392999088,7.3579861891690284,3.4153204159448594,7.159168827350868,7.6661592006531167,19.690369155158837,20.640687368895424,9.8000000000006278,10.500000000089821,11.923211022459199,11.900000000027925,22.132673212948266,13.336997786948073,13.999999999999998,19.52005789150844,22.600490319075597,21.755247508737643,21.719833801315573,1.2463710685520359,3.2266469462608702,0,0.038144405093056451,0,1
28,1.9993913551541176,0.00078126621265840073,0.0011201251679381456,0.0013462619993745851,8.1152412484901753,4.9977427803698369,4.1256311251117372,7.3592235465066738,3.4164331447830927,7.1564559640538121,7.6672896590752897,19.686440145012114,20.638788837902517,9.8000079071395483,10.501849535199224,11.924780890800815,11.90051325338926,22.129467226122422,13.3352731057283,14.00000034901084,19.515728985235281,22.594912168662098,21.752800859673602,21.721398987499303,2.4701428153260023,1.6083329047505315,0,0.036201753119477029,0,1
