parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_11900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9999802619943059,0,0,0,8.1178075116406063,4.9970084596436077,4.1221586372727783,7.3579861846401631,3.4153204165534832,7.1591688342314797,7.6661592025127812,19.690369165834699,20.640687373135247,9.800000000010046,10.500000000011909,11.923211016459973,11.900000000000006,22.132673204266652,13.336997782171199,13.999999999999998,19.520057895770133,22.600490310854141,21.755247514662969,21.71983379532217,0.84991199063002143,4.4252888394254617,0,inf,0,1
1,1.1990986046226748,1.755176645648264,1.6953223814996772,2.0795702711567445,4.5612676280088298,6.877564818180665,8.7470399430644328,10.231145050767177,6.1353151252583418,7.3807149171664541,10.355949385061674,13.359321480985194,19.578159409257793,9.4462528976513855,14.873014082149428,12.549169120808369,16.147311904226967,17.446239645448145,13.306913356800445,13.963574521853102,14.698895030750091,14.431691196171613,18.831744832449825,16.891998984633243,2.8633253396842107,0.94093131975485178,0,inf,0,1
2,1.9999802614339759,5.2649936394395914e-15,0,0,8.1178075084793555,4.9970084554196372,4.1221586389108795,7.3579861886803073,3.4153204177176772,7.1591688284262958,7.6661592012938087,19.690369156246888,20.640687369931022,9.8000000000019973,10.500000000107546,11.923211022358961,11.899999999997483,22.132673211686512,13.336997785148723,14,19.520057892029588,22.600490317685178,21.75524751014169,21.719833798060325,0.92863151285330914,4.029975996387579,0,0.15942156360139698,0,1
3,1.9999773763056043,4.8390075201898768e-06,6.7568737476155611e-06,8.2796865693258633e-06,8.1177944258269985,4.9970137809881052,4.1221745271018566,7.3579953552024939,3.4153282019623434,7.159158793904588,7.666165465028282,19.690345260553627,20.640676058638565,9.8000000000728207,10.500011521864845,11.923217459493069,11.900003646695669,22.132657036402534,13.336989380489509,14,19.520036494245321,22.600453166083998,21.755235536663296,21.719835239942164,2.1847112352506706,1.652843423595344,0,0.13861848066927321,0,1
4,1.9997866526106627,0.00030139718369738533,0.00046536051842110965,0.00055324326168909447,8.1168039615422227,4.9973064233362319,4.1234269264699943,7.3585591112245989,3.4158490149748122,7.1582230940195721,7.6666266745748715,19.688493950022664,20.639830907903743,9.8000026706299739,10.500750029941262,11.923848127645034,11.900200375547989,22.131564691708768,13.336356004347875,14.000000000025526,19.518328166060854,22.598118182205777,21.754360853755244,21.720106517401273,2.4181660963793785,1.6528229362319189,0,0.12265422981226573,0,1
5,1.521393982996355,0.48250243906460194,1.1594225023935048,1.3567468868022363,6.4661148857777953,5.645718750585262,5.1929887986773862,9.4914261031923992,5.5482587913093884,6.8461605875147393,8.7891156968219821,12.327608379067517,17.644617719857855,9.8119385697148473,12.172247548019126,13.035082451408559,12.194774525318305,21.959684191270298,12.552238899736393,14.000474994247297,16.224448401060602,15.716865448211912,21.02510323661857,18.162512333851549,2.8353976046586848,0.95878205117278481,0,0.07906606667784348,0,1
6,1.8799590301725171,0.099227748640349223,0.29320580751764541,0.34104715970910898,7.7362722534514203,5.1438185464485819,4.2996107279894629,7.9161425527194869,3.9781104714155844,7.1111693149976301,7.9320351497097503,17.699763488833241,19.810699973537933,9.8092120172945059,10.887161717374351,12.211343751355807,11.907695506313143,22.215239895556333,13.137108750689801,14.000737495387687,18.707342446022984,20.8088045409005,21.631684856610271,20.726314006661998,2.7604034376831246,1.0383119634338316,0,0.077743472545273057,0,1
7,1.9999802649857878,0,2.7178883786631641e-10,2.0981168163808684e-10,8.1178074981533541,4.9970084316630441,4.1221586573055395,7.3579862001114034,3.4153204221347027,7.1591687957356305,7.6661591847232771,19.690369105136064,20.640687318606968,9.7999999998887581,10.499999998997628,11.923211058109191,11.900000000060713,22.13267322289493,13.336997793398503,14,19.520057860651647,22.600490346612588,21.755247481665517,21.719833815634441,1.4947945828786313,2.6004116610232586,0,0.07140121003499654,0,1
8,1.999980107906064,1.7986910264844719e-07,2.4364983826848894e-07,3.0720711072110753e-07,8.1178064076108249,4.997008011994164,4.1221597619649053,7.357986505813785,3.4153210904870828,7.1591674158853422,7.6661597455160768,19.690367960748755,20.640686980350278,9.8000000017331512,10.500000427755307,11.923211921592525,11.900000164466574,22.132672836470341,13.336997050357766,13.999999999999998,19.520057065966078,22.600489033783358,21.755246514256946,21.719834434537979,2.0536419852227272,1.7642641925890614,0,0.067487190588602225,0,1
9,1.999980197714285,4.2162960000993001e-07,6.1448695667780668e-07,7.3161298518819187e-07,8.1178062118918604,4.9970091912483738,4.1221601655580109,7.3579871212166088,3.4153202897163695,7.1591682451551897,7.6661594346552011,19.690367195447745,20.640685656888881,9.7999999970801728,10.500001020790057,11.923211958924979,11.900000282337073,22.132670855738716,13.336996640620869,14,19.520055597732789,22.600487001225265,21.755246003886906,21.719834613601474,2.0884604179692206,1.7147383626136314,0,0.066217435795649732,0,1
10,1.9992987640747071,0.00095685188685452329,0.002139682687265468,0.0022251491676051642,8.1128026432825138,4.9980870503343349,4.1280662156757346,7.3605055595135847,3.4175287017582159,7.1540211773607103,7.6682469441046255,19.678467516081021,20.635679147386835,9.8000604428315761,10.502698035732013,11.928657027804025,11.900071189068029,22.12900373391518,13.334086373920469,13.999999383737393,19.510384136105653,22.591165187447348,21.751700289373858,21.720652965700836,2.4938274513080581,1.5698346898724727,0,0.060561230540856922,0,1
11,1.9999802821454813,0,8.0954423080749564e-09,4.0180107466551642e-10,8.1178075582583364,4.9970085206261325,4.1221586349517132,7.3579862459171101,3.4153203137515584,7.1591688392140078,7.6661591749528011,19.690368946689361,20.640687229107929,9.8000000003721066,10.499999996723878,11.923211058414591,11.89999999200389,22.13267322635906,13.336997830440076,13.999999999999998,19.520057845187747,22.600490291739042,21.755247500528419,21.719833816758179,1.5383504039502114,2.5207647906073944,0,0.057396122112844283,0,1
12,1.999980265849588,0,1.0409497963413635e-10,7.2500430547851915e-11,8.1178075148888276,4.9970084263454284,4.1221586597961748,7.3579861829282187,3.4153204310338316,7.1591687919951239,7.6661591933446447,19.690369107926081,20.64068732734405,9.7999999999375067,10.499999999959734,11.92321102632474,11.899999999959029,22.132673221420347,13.336997784393732,13.999999999999998,19.520057887894868,22.600490333431452,21.755247502480536,21.719833798024947,1.4724137910164865,2.6554440529165668,0,0.056087669712782978,0,1
13,1.9992948437107858,0.0047636235598315195,0.0041107914542981546,0.0045373914687168795,8.0985033117064145,4.9999584538166939,4.1574376970465483,7.3545282001426635,3.4100090826256473,7.1248567734280366,7.6704099087325766,19.698466219004555,20.64045960127298,9.8001560627537128,10.507036403761676,11.939314487073371,11.901560321781414,22.096042879927438,13.321409608299598,14.0000040280253,19.489657769611618,22.593374773695015,21.731345783606102,21.771677008387492,2.5411851908162273,1.4853812368451591,0,0.053871337058300259,0,1
14,1.9999801887664594,5.6358875856744139e-08,1.4140888596694706e-07,1.0930623820655165e-07,8.1178073127804939,4.9970088347256407,4.1221584281059043,7.3579868397726464,3.4153203674584156,7.1591691514752762,7.6661589934869063,19.690368106804652,20.640687003212854,9.8000000016105862,10.500000126955278,11.923212062446188,11.900000014643943,22.132673427222176,13.336998244957693,14,19.520057528511011,22.600489829040534,21.755247508770989,21.719833332879336,2.0180808562969963,1.8280909374858951,0,0.051028832535374026,0,1
15,1.9999802251976007,1.2793892116395384e-08,9.7801746099560335e-09,2.0131022385321466e-08,8.1178073996508022,4.9970084521386342,4.1221585897544282,7.3579862188404412,3.4153205773299575,7.1591689046707048,7.6661592758801564,19.690369260809792,20.640687449058561,9.7999999999359861,10.500000031659562,11.923210979200194,11.900000018620696,22.132673180411299,13.336997707326068,14,19.520057856212677,22.600490075617174,21.755247503870585,21.719833640033059,1.9467857913830757,2.0051089141745888,0,0.043986243608687116,0,1
16,1.9999801861271911,3.9148087760623092e-08,9.9333368474793789e-08,7.7320891885316702e-08,8.1178073055445399,4.9970086964735012,4.122158564981218,7.3579867023321608,3.4153203162567953,7.1591689608020319,7.6661589582290821,19.690368395842583,20.640687242983148,9.8000000001962242,10.500000088974037,11.923211970524058,11.900000014309114,22.132673463340012,13.336998295872402,14,19.52005751326195,22.600490441687331,21.755247458941557,21.719833645818444,2.0039336510948509,1.8560430191456851,0,0.042935122866282566,0,1
17,1.9999788628066346,1.3263218598417781e-06,1.9364526254512543e-06,2.2866543033880652e-06,8.1178024842115057,4.9970092049792312,4.1221619700476824,7.3579897651338575,3.4153246389583156,7.1591665049368443,7.6661608415675735,19.690362194556798,20.640685658219972,9.8000000080928427,10.500003146643666,11.923215433764954,11.900001041764924,22.132670906694386,13.336996608948979,14,19.520051919676877,22.600480592082928,21.755244615335716,21.719831833808815,2.1346627399438765,1.6737512520965041,0,0.042905648664940933,0,1
18,1.9853962083455536,0.01182121682821605,0.034719705384244827,0.034140227013334759,8.0421038666353901,5.013457443561065,4.199376531804818,7.4060865992205791,3.4586622143549701,7.0966392465792403,7.700793471637513,19.454837525307319,20.549108795105017,9.8006350622700715,10.540619139116849,12.019281856960944,11.900768722005539,22.10361498106689,13.301744296988296,13.999922562585175,19.36470457677386,22.450866303557746,21.714851500135545,21.681227391331266,2.6300042155193211,1.2624479615147757,0,0.042887069043799159,0,1
19,1.9999802734179131,3.5891397061754337e-09,1.1624605587804549e-08,6.6153983860002043e-09,8.1178076174346963,4.9970086372502545,4.1221585181146514,7.3579863186611032,3.4153202928090898,7.1591690124168625,7.6661591179922342,19.690368909977487,20.640687262102734,9.7999999993588638,10.500000014896584,11.923211207226379,11.89999999850326,22.132673244998166,13.336997944699338,13.999999999999998,19.520057968454648,22.600490161172903,21.755247626708467,21.719833637427701,1.9220329944822536,2.073424230199266,0,0.041526115407700001,0,1
20,1.9999802616014857,1.4653262818119447e-12,0,2.5894448142023145e-14,8.1178075097449458,4.997008456186915,4.1221586392999088,7.3579861891690284,3.4153204159448594,7.159168827350868,7.6661592006531167,19.690369155158837,20.640687368895424,9.8000000000006278,10.500000000089821,11.923211022459199,11.900000000027925,22.132673212948266,13.336997786948073,13.999999999999998,19.52005789150844,22.600490319075597,21.755247508737643,21.719833801315573,1.2463710685520359,3.2266469462608702,0,0.040752293314352823,0,1
21,1.9999802625571901,4.7674713868314073e-13,2.2340341389405187e-11,9.1132394536708213e-12,8.1178075095447468,4.9970084462277109,4.1221586425445649,7.3579861870980059,3.4153204247630016,7.1591688199375056,7.666159199280064,19.690369145201799,20.640687356712604,9.8000000000110798,10.499999999955653,11.923211024860448,11.899999999999618,22.132673214790852,13.336997783485126,14,19.520057892691963,22.600490316270818,21.755247507601975,21.719833794812658,1.7009561739087848,2.4255623027287383,0,0.038357837180847239,0,1
22,1.9999802757582574,1.8365114012728479e-08,5.9173513644450769e-08,3.8952375234305705e-08,8.1178075573530801,4.9970087669838108,4.1221584524191863,7.3579865238913804,3.4153202044603428,7.1591690902380387,7.6661590994695334,19.690368569699821,20.64068703589081,9.8000000006729397,10.500000043714177,11.92321148696567,11.899999996125452,22.132673271677834,13.336997972406534,13.999999999999998,19.520057881445478,22.600489836699854,21.755247531388918,21.719833607393738,1.98087568160516,1.9133060082049198,0,0.037971323924363067,0,1
23,1.969433411672348,0.005677946779205174,0.070026488970769393,0.072035900963722477,8.0405763534467987,5.0233277807418215,4.1057140716503442,7.5109097595380439,3.5696077045343588,7.1954834499939375,7.729270377252166,19.045679115378608,20.392956876110482,9.802668451864216,10.570295127347883,12.044469217592404,11.88192731348725,22.266129332549287,13.320734677119059,14.000068217160971,19.310952974218747,22.190415595623172,21.784668459403321,21.329937210754778,2.6606080920465955,1.2210748835777427,0,0.037592067079567637,0,1
24,1.9884558227182771,0.010401882103525311,0.025296399617910609,0.025210662632789673,8.0581184727354032,5.0096973827430231,4.1901387833900872,7.3890899544490694,3.4423979366779967,7.1025165581559886,7.6915830487071908,19.536270027819434,20.579490468102108,9.8004155338179118,10.531147758284645,11.994271336403013,11.902138301587904,22.095893441788419,13.306596182614932,13.999942856873808,19.402252584596983,22.495901888784282,21.717098855269807,21.716177261789205,2.6200689081077928,1.3003527733010005,0,0.03699812192796699,0,1
25,1.9999802616843543,0,1.1119060339154956e-15,0,8.1178075108620593,4.9970084564581629,4.1221586405002268,7.3579861866294394,3.4153204158439472,7.159168827873085,7.6661592003534906,19.69036915899903,20.640687371786836,9.8000000000584819,10.500000000233891,11.923211020305201,11.900000000003407,22.132673209559179,13.336997786333841,13.999999999999998,19.5200578930204,22.600490321049353,21.755247511490715,21.719833800682597,0.97883859068495083,3.9766071934629856,0,0.036631426921365479,0,1
26,1.9999802601280283,0,1.057580698414841e-10,1.029230058760662e-11,8.1178075085046437,4.9970084368143848,4.1221586434271078,7.357986193068955,3.4153204350246082,7.159168809978893,7.6661592011702879,19.690369125157652,20.640687344397289,9.7999999999506802,10.500000000379053,11.923210999283702,11.899999999783025,22.132673239564092,13.336997792563727,13.999999999999998,19.520057863703396,22.600490331439733,21.755247492900548,21.719833797009951,1.4535387227059813,2.7244449028601343,0,0.03490444851861594,0,1
27,1.9218965529871381,0.082000608828832977,0.20388367347860348,0.22729712035291383,7.7576004101623832,5.1017249335595309,4.446545918006179,7.6796612859975344,3.7255699277667462,6.9241094311312459,7.8586080381090824,18.43798465322244,20.116750308805063,9.8055034745028244,10.769073869036417,12.255393525703733,11.913787904922897,21.995589915490097,13.136749568151961,14.000217520291008,18.801596122916866,21.511001977851105,21.551438268888717,21.377797951421638,2.7411866165538599,1.066629170983167,0,0.034700251976866825,0,1
28,1.9999802613897741,2.9764322088759223e-12,1.0758756052230183e-11,0,8.1178075086226755,4.9970084519087807,4.1221586406370196,7.3579861877894768,3.4153204202860379,7.1591688242114966,7.6661592018661668,19.690369152729183,20.64068736840667,9.8000000000002547,10.499999999999924,11.923211021269992,11.900000000020768,22.132673214532574,13.336997784904941,13.999999999999998,19.520057892439517,22.600490319498245,21.755247509579569,21.719833797847212,1.188077327822173,3.2269098062643335,0,0.034364551567300158,0,1
