parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.1809512003937457,1.7966294305480921,1.7329335818785352,2.1272126620345757,4.4840764046929724,6.9228107666475749,8.8475607859930925,10.296802386433436,6.1982008352000859,7.3940664179509765,10.417121832922353,13.232750698539354,19.560453616858567,9.4370908878858373,14.974842129632908,12.551948384320896,16.24935512629634,17.335388081982487,13.308977074092933,13.962739774688083,14.599886621583469,14.241551779866844,18.766954228761946,16.778478507561154,2.8692426849371802,0.94535484570412498,0,inf,0,1
1,1.9999829096064292,0,0,0,8.1179187214788548,4.9969710532057707,4.1222265506280902,7.3578371189557199,3.4155427213731131,7.1589655178449867,7.6662305346901594,19.690505529618942,20.640864072695152,9.8000444337793216,10.499999978254314,11.923000855245743,11.90001809798451,22.132769646395797,13.337140999362733,14.000000626950811,19.52016615458373,22.600527116818778,21.755434029582229,21.719828862780073,0.92942725685163263,4.5048040831647951,0,inf,0,1
2,1.9999773906144049,2.5077443361707698e-09,0,0,8.1177862130768474,4.9969872269943387,4.1221833193318504,7.3580256159230837,3.4152534570040918,7.1591577504938613,7.6661824087116166,19.690394355696235,20.640693065991229,9.8000104903094361,10.500002878675524,11.923142913993054,11.900024449800872,22.132646755733383,13.336941436277304,14.000001986004646,19.520106605558322,22.600477984560587,21.755152615490047,21.71992172810122,1.0383570211752633,4.0896956930528354,0,0.18000616590478175,0,1
3,1.9797107055119949,0.041441864640959794,0.044139603518163394,0.057047459259023062,8.0314028633461945,5.0312302563110718,4.2413611502859361,7.4240848440013671,3.4832739944260993,7.1194047073059021,7.7256834283644311,19.547502883047525,20.587849702711665,9.7966133867433616,10.597942046148365,11.921192335773599,11.969632940394348,22.011531312933176,13.301125361301949,13.999573787149622,19.393321119680706,22.357887064012743,21.66317010979634,21.675035101568202,2.6704041279923421,1.1998755221421975,0,0.11279208594594167,0,1
4,1.9160285428417367,0.17991527977918115,0.17883737601719374,0.22175293625365675,7.7467415661126777,5.1862396476253583,4.6078622473171649,7.6516609109697686,3.7001679529713862,7.1475708000987792,7.940819032993419,19.046103140513331,20.511840165008291,9.7660303850979346,10.948365962706641,11.980931880775808,12.31502309262477,21.636333678901032,13.306290089029686,13.996877975624537,19.01159672012567,21.715199575442281,21.436645536499395,21.276539321767032,2.7527235578032352,1.0611080523585907,0,0.10154639714801006,0,1
5,1.9304516254538553,0.14708316222343065,0.15009317371419034,0.19120379730396461,7.8119165620598405,5.1519893217455799,4.5275799303839035,7.5948140462724618,3.6469770572405658,7.1021073265557648,7.8812358476201796,19.180776555664597,20.509946620592896,9.7734872724832584,10.858569152703916,11.967418722238987,12.204686187522091,21.708723765676805,13.282060286633698,13.999076357830688,19.087558338640761,21.829193529239443,21.471770836423456,21.446480874365424,2.7434119464241995,1.0759119563146509,0,0.081422390975889825,0,1
6,1.9994951802380321,0.0048536286874881849,0,0,8.117707117772806,5.0080919132476751,4.1224894345580712,7.3665284136866109,3.4158245233053623,7.1916221507271141,7.6725225788027638,19.679045075199689,20.658551997793115,9.7963455343064663,10.511155367465305,11.92438734716033,11.930933684295809,22.131945122653235,13.36619036122954,13.999848468266299,19.525649806339253,22.622787186111754,21.762335278447086,21.668160847359989,1.1162647216441903,3.9236616661658692,0,0.068344840626886505,0,1
7,1.9999794807509375,0,4.3337671609660553e-09,0,8.1179004831483645,4.9969409740998607,4.1222972306125198,7.3579285173783742,3.4154511627505539,7.1589525216463601,7.6661696752574162,19.690604000765706,20.640812089104124,9.8002147102963235,10.500010329532039,11.92274705304385,11.900055341556456,22.13263097560343,13.337061025561106,13.999999516312162,19.520235048957606,22.600410147560765,21.75534979902314,21.719947896758494,1.1250406750568835,3.7360223484558004,0,0.064331807408682481,0,1
8,1.999983778932426,2.6092389218221806e-06,9.944432229330098e-07,3.4514899778942087e-06,8.1178926660940771,4.9969964556363493,4.1222149509720394,7.3578978555416734,3.415499346478831,7.1590156980305411,7.666189424300649,19.690474211265236,20.64079416710997,9.8000145962035301,10.4999982657503,11.923019034496223,11.90001019843243,22.132684924279239,13.337131024110221,13.999999254625424,19.52005497184355,22.600549334386859,21.755419877367576,21.719800678217901,2.1955904742472088,1.7273120817135963,0,0.061081343796066778,0,1
9,1.9999741484460256,0,5.5545356605992598e-06,5.8541013981879301e-06,8.1178869447480491,4.9969234924348251,4.1222496274726135,7.3579696881178656,3.4153542469246214,7.1590015850569229,7.6663236882986654,19.690293222267485,20.640907886092492,9.8001250348457436,10.50000745704053,11.922772615675395,11.899999186658627,22.132942521961414,13.337031132509248,13.999998896347709,19.520208875911766,22.600528936034234,21.755244939008737,21.719877287281882,1.8071265701134602,2.4933834489829025,0,0.060112218938633166,0,1
10,1.999954527032014,3.2157971985828918e-05,3.2016028998698814e-05,0,8.1176538930769286,4.9976498696839737,4.1216639847836083,7.3580683099670434,3.4148064470168218,7.1592290250252386,7.6654489467747764,19.691147760082092,20.640831668827364,9.8001949255556262,10.500004897437611,11.924635067476638,11.899823707553169,22.132484281169678,13.337161784881499,14.000000111908333,19.520138322988263,22.600159422736013,21.756022055959786,21.72097601336101,1.4818541964354726,2.9622790060580906,0,0.059609177906296218,0,1
11,1.9897437770585265,0.01922112660290333,0.023770876511979056,0.032492325377524153,8.0742100342546834,5.0081424562261079,4.1859829890739029,7.383641174067626,3.4523119745093531,7.1120297617708017,7.6938997045973228,19.633589367623074,20.603302740562206,9.7998397111160251,10.545260807047052,11.915895091844586,11.916549523924468,22.066723572227687,13.298764544508268,14.000020185467049,19.453600226455809,22.455513150319518,21.701317567784386,21.739852508210245,2.6304323719550018,1.2700786688844439,0,0.055549953843526144,0,1
12,1.9965070807891789,0,0.0091364135452878109,0.014194059522284291,8.1053760012704856,4.9875175480816605,4.1428377727484742,7.357233033667872,3.4230515411779412,7.100081793884792,7.6641386019667994,19.686165423254057,20.608217179075453,9.8080180559309689,10.500333689361506,11.9178538521842,11.862065367727038,22.11422721511088,13.289146831695113,14.000226915575807,19.496218595022341,22.524636393453303,21.727724662377735,21.802323192374327,2.0656154045125428,2.0042651191617242,0,0.052728661694568718,0,1
13,1.9999821403855358,0,0,1.3018988317646557e-06,8.1179255201298961,4.9969723080328752,4.1221196291584077,7.3577525455626809,3.4155672248626221,7.1590794836591538,7.6663073881699901,19.690656580099645,20.641043125216232,9.8000178782593395,10.499974414838944,11.923144472587119,11.900018960106904,22.133010435360415,13.337181286034479,14.000000006629701,19.520221584306235,22.600585583170911,21.755383279250204,21.719808696536745,1.2736469379572399,3.3054819712144239,0,0.051739082963322289,0,1
14,1.9999932728949621,8.1650500012466452e-06,1.3829579341097821e-05,7.8623984442227656e-05,8.1183894205462526,4.9964700483780122,4.1223518860127237,7.3582982204491216,3.4142110919093671,7.1587531412712417,7.6662806014196061,19.690736202439126,20.640913636303072,9.8000283472899969,10.500009720760369,11.920487207443006,11.900000646973862,22.132965847348316,13.336517603923641,14.000000426130732,19.52112355576196,22.601393705987871,21.754421789776387,21.721193359745413,2.2959441368207494,1.7052212662542425,0,0.050975339419675629,0,1
15,1.9999798900575649,3.3044604381908401e-06,4.4288115172731061e-08,2.0209900336972495e-06,8.1178357698761214,4.9969702239625962,4.1222442590960711,7.3579423586820134,3.4152664954377694,7.1590360140459799,7.6662919758326646,19.690295181913243,20.640887416948356,9.8000652523883254,10.499988748809049,11.923102524247362,11.900002135513843,22.132913328362235,13.337023574546132,13.999998767584929,19.520124732803467,22.600624958274505,21.755194421354322,21.719960664848138,2.1513883190339529,1.7717381025588699,0,0.048688587609689415,0,1
