parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9595197703958116,4,6,8,0.052193819071857772,0.0056554547209341534,0,2.5661269309597876,8.1821140238584711,11.623352691027385,7.0054496698342748,8.0862740267549444,10.524242188989382,1.2324320571334344,10.07481250752422,5.692272440066918,9.2954194620241353,32.696521339698819,15.988947573647035,1.374721695156274,5.0640374505721581,19.367699009996759,22.541262829498958,21.53263685171903,2.5183110528523667,0.55016699081815346,0,inf,0,1
1,0,0,0,0,7.8130532792535465,12,6.4219089863218342,6.958435179391496,3.5137440398199953,6.0679015959905707,4.1659716294108815,21.317054913065267,5.0726240500520996,19.19289263264497,8.974757084419128,20.216955599081729,9.0012063413579551,8.4269749855976688,9.6693131037569735,12.988980244320041,22.897746348444112,9.6758690319576726,4.7493721913707159,13.830092898044578,0.33109422068557204,4.3310942206855723,0,inf,0,1
2,1.1320858609210795,0.89537774196097863,0.79442506414463232,1.1053764116577474,6.4552213940205556,10.298094936918002,4.5153558518676178,4.7127248099397976,7.0151188275366048,6.5937305453992776,5.9404101089792603,6.9104661766898383,6.2477487906559048,6.0500742711024227,7.4769788696339905,10.840459711556127,9.0942922693024304,12.583729535494145,10.224884483877815,8.4199004854137396,26.144334464266418,9.6311597128555597,9.5800819506628123,10.047603291836859,0.97079222953145661,3.8199061678113453,0,0.061969842196699043,0,1
3,1.0744014789959513,1.2305111624356861,1.0315541018503991,1.2117903669994838,5.6072458204132065,10.109964064773644,4.2060857577780073,4.8186280363836866,6.9665797855890528,6.6126793228244658,6.0998920023171772,7.1455932291153035,6.5820143761791021,6.4612263181452878,8.0046324541450193,10.781300443273469,9.3443103851234177,11.473049088063334,11.906345879189828,8.7447391702588604,25.222995600236853,9.8493086154704521,10.044072214987995,10.267736252023546,1.0373196373937672,3.7380481658240532,0,0.061751321412885647,0,1
4,0.53364794817504446,0,0.13079255305103321,0.067449928567655137,8.1434905719354322,11.756215153489645,5.4861965291666772,5.6252699068917975,5.1805133233039982,6.3309757673844453,4.6909076879235094,14.717363537063418,5.4792013492503386,12.486530681080838,8.6087530470298557,15.846493515330561,9.5658146661625967,9.8332119057872127,8.3570126925670074,10.42410290494446,24.449292011896354,8.9501457179832951,6.2125430285286587,11.80634386276772,0.49741506638483768,4.2374532797248801,0,0.061129446115965894,0,1
5,1.1376052482454948,4,6,7.994889195584209,0.020341177516340778,0,0.018306531736713511,6.4205720229786332,7.3781590890042716,7.3204912756735387,8.7606586842463638,8.7614127006748816,11.173119845043985,8.7980013781900119,9.8806721424303117,7.1768258695585754,10.316123531284266,11.250459772905002,26.268604490897459,11.010389667653888,17.805066948528253,16.779947940170487,18.010136720681565,13.162772485524302,2.2480650869617826,0.951834399652848,0,0.059992378293707523,0,1
6,0.80805140243406903,0,0,0,8.2065954179397327,12,5.5397568828011572,5.2508864591154811,5.9941304582912451,6.3055130539388777,5.0256720781466093,11.932575952873247,5.7278330268598037,9.8823191426947581,8.5782796237222296,14.038106059819217,9.8493404819173378,10.854154002597413,8.1912810980287638,9.5630670860970177,25.20984373835967,9.4317189142923077,7.3074765987639472,11.210236833259009,0.5533613662843917,4.1871291805673625,0,0.059079313662672314,0,1
7,0.96055728688117448,2.3814733873934033,1.6258519807100675,2.0968181569851017,4.3618400106709974,8.368753958581177,4.7016680756696454,4.7854445092585465,6.398268585986834,6.9381131756473371,6.4010449059691359,6.5436992661792779,6.8644134317149348,6.8467089359708933,7.6854810017362425,9.9725796525999062,8.1016110299796704,11.394398589763465,16.008015922471454,8.9268420369653558,23.246831809170526,11.338819702203519,10.492919588493244,10.658508366544346,1.2954607826675339,3.342347245455326,0,0.058693246137538124,0,1
8,1.2626432317622736,4,6,7.9505943357294617,0,0,0,5.9381714807140531,7.6352577734930804,8.0851334000892869,8.7257459819659715,8.8394420036724544,11.449794029686098,7.8335376118326492,9.4821886805083011,6.6901932955272496,10.086415545050558,14.489397271848276,25.267632358628205,9.6527262438754331,15.614048604498329,17.472058405007697,19.149843603669428,14.673662528156122,2.2876457076778793,0.8959710623058279,0,0.051228656662922936,0,1
9,1.5743495368641414,3.9938278517412411,6,8,0,0,0,4.029312952750761,7.6858942964027568,9.8406499341727809,7.5606123080802359,8.1220163687292928,10.694701464186368,4.2344447278883584,9.1739246387600719,6.477116821329437,9.1888440522781547,23.07855610366283,19.990979384549249,5.3229172396635711,10.440682079683572,17.498100541360706,19.907693567875373,18.164775296436694,2.3651796843110464,0.70859346353939845,0,0.049152177794796026,0,1
