parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.972397829081034,3.9504594482907738,6,8,0,0.0061359585184472751,0.12069686983629663,3.0731447274216261,8.0324484386074655,12.020711660972216,7.2058715862651841,8.0754092990233808,10.183257499827914,0,17.980084122935772,6.8987038567535048,12.357637670751137,36,18.275866591644913,0.37746409161531874,0.62923169001774204,18.776980426731242,30.028705035033767,22.746944560343845,2.6121913529826211,0.65342959699471637,0,inf,0,1
1,0,0,0,0,7.6718700061598311,12,5.3906662796268412,7.3561073557621972,3.9736607680853169,5.6223001254168965,4.4342430276730935,21.524803281783552,4.6577887352443907,20.684883033035113,7.7700293010846684,21.099640184280897,8.699475424904314,7.690890997458129,9.0335091294477312,13.61717566971417,25.561330872549153,9.9705788746527979,4.0252779088403008,13.542842838523194,0.33995300504878712,4.3399530050487876,0,inf,0,1
2,0.48547910671342681,0.27275905576153753,0.028087274516468509,0,7.0330828267930459,12,6.6514905112504916,6.4871133194468156,5.2947449290841035,5.6713241313146154,4.8315445075615013,16.476251395683434,5.8675662061970986,14.855701720878807,7.6798506239848603,17.126502898431276,9.4308567155945138,8.9729866830460416,8.9257753306701257,12.017062036199874,25.89971507560556,9.6403191460305528,5.818626264724168,12.237630214483229,0.52512173139731233,4.2471930096824817,0,0.074135455647814,0,1
3,0.6730732155918463,0.51312448256273924,0,0,6.8925302010337663,12,6.7168843263059816,6.0943297496615774,5.7239227267414234,5.7556791779253951,5.0965651489407993,14.296878096554581,6.1347601450364326,12.577712287406813,7.2212390521594241,15.359136892838002,9.3931200040387814,9.6514785446190814,9.3858823971032184,11.110526762825099,26.11418365600441,10.180428377905606,5.9300625412693551,11.555868205255161,0.61506497889352785,4.1855697212234295,0,0.07156326142870853,0,1
4,1.033290200915475,1.0514067604206281,0.10066784168296718,0.35091263113745197,5.8234811513382185,11.502822911452089,7.1856378441189488,5.298590137312396,6.6518303223562567,6.2605364110194026,5.8138302526557393,9.8209711788338794,6.9423779164688897,7.8194514427383801,7.0309294587304576,11.934834823517411,9.54910509679363,11.211464402296926,11.039944162251347,9.3617967026697002,25.618737696601737,9.8091420925311699,8.090279865160408,10.374895209464448,0.84400772986455397,3.9803405117553115,0,0.048388911842485574,0,1
5,1.1657369052970736,1.1786297111096611,0,0,5.5971784355649374,12,7.2724521888722053,5.0390179358061564,7.0015389796122882,6.1768139301449683,5.8677108147144343,8.2863591081709611,7.2206938339494622,6.2797610240794777,7.6257176787821033,10.924825465725938,9.9929016808539064,11.277465665154569,11.547017764953839,9.0990544823529564,25.424968093360629,10.152913974716272,8.7613881593484546,10.205185311301392,0.86406842747669765,3.9532589460755054,0,0.047178070409023637,0,1
6,0.90754308175831244,1.7686584317180525,0.12967881375022142,0.22048507434282388,5.0095005295336055,11.615236865740043,6.5750716680622707,5.1163202657144407,6.1678314810745825,6.5367074246867736,5.8313134482052691,8.47747947219381,6.5489026446806093,8.022489246010867,7.8256576965868634,11.869419201641085,8.6534061914717668,11.862788658060795,13.596700671413231,9.5377016391162073,24.251138819398374,10.087146530135726,9.2729666871752592,10.799338351395836,0.90807962587520663,3.9103689331610489,0,0.046963959389197951,0,1
7,0.14717676300638086,0.042786253718792383,0.030479272440591766,0,7.3973475247086453,12,6.0847167179663009,7.0688874464647817,4.4321115405553204,5.5992591436490455,4.4784250410582658,19.759091239777053,5.1194119120264103,18.81120888799224,7.9375431924483317,19.91324352932067,8.9170240068664341,8.2444327996467237,8.8497820498722071,13.313942370578518,25.59141134567049,9.5828827082151768,5.0368484548311674,13.322095373344911,0.39057941096309162,4.3179439956929073,0,0.046624928296391366,0,1
8,1.1519470887030105,0.75957607571550445,0.01230935858502619,0,5.7324667506989693,12,7.7553323974736141,4.975355955686303,7.0136368954510999,6.3001418860042389,5.7125790504005476,8.9868831849420818,7.1046297058178212,6.3246611438115785,6.9617187474285211,11.426263639851776,9.9266607287385984,11.590490042186472,9.6293539934814021,8.8148108344947111,26.057291509351121,8.5606382207888121,8.2925774912490979,10.027271459518689,0.79642276039625548,4.0218961647087754,0,0.045356700447646218,0,1
9,1.7162720372775124,3.9718256422262348,6,7.9910012051773167,0,0.012013785902890407,0,4.8133954287416083,7.6379510561546935,10.220846441568348,7.2617244471481879,8.2738408451490422,9.2553347028799919,1.6375629354589436,23.312785823664708,8.7973011339239164,14.525721590405194,32.439099237661466,18.391006462422059,5.9670096379498316,5.0898629644448201,18.629224888313622,33.713609364460311,20.358332472498056,2.5255307609244717,0.76453509145376364,0,0.043776817890967851,0,1
