parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_7500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0,0,0.58340367497030943,9.6889969567195742,9.460946793443183,6.1519211565823939,9.5216250226178758,9.7040665112644735,9.8179328604399405,12.016252792688007,11.417611224371301,10.677705823670129,10.609212088692182,16.238056506848306,9.8370397223087611,15.963853099218175,15.216278247259888,13.100556511593222,13.720610117240529,2.2954841587693098,0.29548415876930978,0,inf,0,1
1,0,0,0,0,10,1.1427523354564275,1.2843571613413307,1.3968618517916038,0.82454525543557544,14.868435202428513,2.1865395675162556,2.3718946542269124,1.833185624173713,1.5633269439619666,1.9251937412128202,1.4415798183658981,1.4326386239799087,1.5759378097560328,1.2037322919236864,0.938968239462179,1.067314048740752,0.93195365675945008,0.92484828072882619,0.5912516474891194,0.1245408423842617,4.1245408423842616,0,inf,0,1
2,0.71918357554379608,2.4342525619002879,6,6.5605244962329499,0.42964651326323056,1.2899922548407003,4.8652248896045815,5.6009024096321989,5.7943253532182268,8.7532179032800794,6.7992826279452236,7.2014178038544054,8.2657877264525137,8.182125275695892,9.2461930188267889,8.4461200571956354,8.3231172883370395,9.4352642630063208,9.6929131322523663,9.4403914659698884,10.83455608678063,12.060777464412991,9.5327252008935055,10.535931153476588,1.9115217193040246,1.9661568551729807,0,0.057555260533629193,0,1
3,0.42582906251259162,3.4314909338621522,6,6.2694227799346471,0,1.0789478318560097,5.3491815152748732,5.8499077072960315,6.232524397965566,9.4924205997290212,7.0253691088334582,7.584359924170256,8.193701682218455,8.8432341578957931,8.6501149677415405,8.6806228682131206,9.0441058775291641,9.3162526245611694,9.9942439365464608,10.366109051950056,10.265297164422067,10.415168534689188,10.46911777702535,10.828106008824662,1.9307441623687083,1.8690435659676394,0,0.053502485464383791,0,1
4,0.64737268807308757,1.5977518764637015,3.5692639337029171,2.7993050270217235,4.35713040875748,3.7366450311965744,4.2410480071774304,4.1519149905283594,4.8143293714312216,11.788448123497332,5.8861319625112465,6.6863462160601319,6.3135675307917332,7.2174134392464397,6.6453985142394147,7.4570551023674136,8.2562640737354052,7.8228090694318455,8.3031402533077134,7.788985701266423,8.8911292582912189,8.112454795301236,8.4341258534492081,8.6773018739640246,1.277773447139237,3.2316925475968596,0,0.047076431406313499,0,1
5,1.6110248528212203,2.4767323465836322,6,7.0138746277614343,0,0.40378167661814796,1.8344604430883491,5.9427600047066225,6.2827155273934316,9.2244925062277972,6.9952625941920497,8.1021781200043783,8.3322202435239614,8.3613700173282854,9.0270733515911417,9.2678277457656204,10.202812336353386,9.9896226838321738,10.945122984996109,10.408532228470367,11.364056067329699,11.793970748122126,10.676032937243502,11.849524573617849,2.1033260273764407,1.2617109954374979,0,0.046587633260644815,0,1
6,0.54926127080211118,2.1398028541598446,4.7861574756723444,2.5335211146490519,3.7094761091562689,3.8502549944344358,4.4354900772110293,4.9529621778395772,5.2267293320586319,10.572524393838313,6.1870767005588512,6.7126639535529229,7.1661287922053862,7.7916236160030952,7.2975157541122844,8.2262360807199055,8.4645227900552307,8.334127188330692,9.5232205566567707,9.358329817228622,9.983982087406515,9.3800268242532514,9.4481994340331887,9.5851875968073852,1.4153662258236843,2.9556120537862385,0,0.045538727566268547,0,1
7,0.06387832876153765,3.7789384870349432,5.4771245369935331,2.399884300980522,2.5298245731341797,4.0821858988788096,4.7319269699306572,6.1764387747957743,5.4695990895380335,9.0574265094927995,6.3658837168702291,6.4056599537265493,6.944550667912706,7.3494607838580404,7.5538431651593809,7.6610620119748152,8.5593267252753673,8.625210224751898,9.9190314572282947,9.5880771514523371,9.7657168964312611,9.1599572634443351,9.3759192030437131,10.740926168665384,1.6007069356445114,2.695552593232335,0,0.044329453978807526,0,1
8,0.50116343825099641,2.6135277502489349,5.9910612653936814,3.3834423989006424,0.74870960111224305,4.1157120436504995,5.8855765416327941,5.7046749458542862,6.2101044988685912,8.8711989546811143,6.4995747525717835,7.0360008700837255,8.1830949585643644,8.7012795425824994,8.7170224878871299,8.7636527684792114,8.7096637318668346,9.6017954170650359,10.857038380763649,10.057010961287256,10.514798041258752,10.155070970208353,10.339860403125819,10.551358186355678,1.6771326056337656,2.5391398989421496,0,0.044246139088056205,0,1
9,0.29209304021596694,3.2076496727806192,4.0331931852651843,2.0029580161597522,3.1874906397808602,4.3382539256197559,4.3634399460851663,4.8939743466834154,4.7785295841823165,10.481503068510223,5.3895170667613606,5.973558378360825,6.5052321071749812,6.7307313480721565,6.9588010489180858,7.4205452658985553,7.9354078313952323,7.9644208394752978,8.1488422718810476,8.5416398808632241,8.4776952743666758,7.8284687391890007,8.6405888926999364,9.3180344222642955,1.3858583660838326,3.01386306044231,0,0.044235041165048589,0,1
10,0.19466019112240177,3.5334611008156243,4.0502975682101914,3.8083866050132884,2.2235937609229559,4.7659845474592508,5.076685191216308,5.369559070535793,5.2790799840488605,9.6041868315317149,6.0169070670389457,6.91198668345519,7.225964732374857,7.3960212672423626,7.9719905229022459,8.0431213033362638,8.4140486101866596,8.5804781398541472,8.4029805203912193,9.2933872692516033,10.321820352733958,9.280587841680159,10.039131297994814,10.285246036168127,1.574324445519329,2.7671640828748219,0,0.044017847714102776,0,1
11,0.38698373579181744,2.5487664587794887,3.2916990027806134,1.8853229064905612,2.7209457456576955,3.2334697257704543,3.4224564286984465,3.7926438530266835,3.859835298115073,11.732803204678518,4.9110278469974622,5.2096804086843997,5.0937324356100273,5.3434262328754096,5.4027512773034188,5.4262257965651957,5.9414457217641727,5.5196378679555389,5.7386126762458129,6.0506642573057805,6.9325132375324685,6.0159964803355637,6.182849417142215,6.5530740840528567,1.2275059941680571,3.2646416627136712,0,0.043725674192431098,0,1
