parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_10200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0,0,0.10564831913160547,9.4556553313133946,9.1035562350703643,6.1833360369049641,8.2829695883651109,8.1758504338188551,8.8157864216202331,11.456965686216417,10.129394482832021,10.362641706807389,10.342411620032873,15.109898932858895,11.497646772983291,15.350768572142059,16.691413949823687,12.810418231810381,14.867205673819047,2.2582747142299335,0.2582747142299337,0,inf,0,1
1,0,0,0,0,10,1.2074946831824931,0.95276878365408624,1.0058012276181099,0.94630956898830543,15.069333215361583,1.8594045025819046,2.4780456978289989,1.9038511219535985,1.4558900103164953,1.4802305478058215,1.4825058729348213,1.5549837846180863,1.6364489436974914,0.93475804768903037,1.0263984505861372,1.082767202446909,0.77327301812421878,0.85800977494215003,0.76056075279895574,0.12240242634942988,4.1224024263494297,0,inf,0,1
2,0.0056930685093113387,1.2060746309312431,0.96652673431549607,2.057667158996217,9.449458363727306,2.7975446694056156,3.2251830731870532,3.1829807962284211,2.9768863546926019,4.3701943877678087,3.6511545565779198,3.4746743214709217,3.8288833732818244,3.5737843084048899,4.4741978574668471,3.6351069048562383,3.9713144011655164,3.5980167951227249,3.666727372544639,2.3909881041896592,4.1971249561609323,3.2909561181403548,2.8134853589026667,3.2986331055048654,0.64700198873140713,3.927019166221958,0,0.053885729242864749,0,1
3,1.1086675111898456,0.82047690827188602,4.9902055828193461,2.4293514464956782,3.8955629007616315,3.6442776346475743,4.2644630143129127,4.4261614122202051,4.9976836030443206,6.6326987177395225,5.5135225427834129,6.1657517001356803,6.8667035290009037,6.398730702536148,8.0972776700390536,6.7368292421565892,7.766477993155525,7.1611173017452643,7.5579597647170402,7.2975676355901209,7.5193274292783761,7.9712776983452001,8.3293302959921895,7.9413117764358496,1.3836358675936993,2.9718271762543202,0,0.052650451424552047,0,1
4,0.036831902453331566,1.4394208916705935,0.19632476319363679,4.9741608820467142,3.8703333578784411,2.1005748429723821,1.8840862892890506,2.0064987298180244,2.1304664549669021,6.5703337644080531,2.2724374481943648,2.3428002919146778,2.1759598324661988,2.0844306332427345,2.1814215703081241,1.7338713208290437,1.9105528506880138,1.8031307341443912,2.2148346644498735,1.5908406130459412,1.9608026424166061,1.4808571779470181,1.5795543157341434,1.1744732958350506,0.84657112706880866,3.7330146232805252,0,0.052492161567907231,0,1
5,0.31226652199374799,1.1286531961187138,4.9045156129412284,5.6168792140305221,3.3451200663338994,4.135526975759956,4.7914055214827425,4.5678671996718521,5.3882360151077409,6.1190218015913347,5.7745164922838805,6.3393727125182178,6.9463082791539126,6.4395127244666712,6.7058197223276022,6.6859520748612731,7.3209076409658209,7.6508194778981844,8.0261882427179199,7.9662806737247296,7.2015352029100885,7.6079748364873643,8.7471698145993422,8.6685885833297789,1.4176796315873048,2.9019617849039507,0,0.048082761254315307,0,1
6,0.1521601733444822,0.018331605830683804,0,0.020290041123987398,10,1.1233446062910386,1.1588529861142287,1.0650953538821339,0.85784563581118933,14.941475254881775,2.0423518664336049,2.4019465489794101,1.9531353476381874,1.7525976461259418,1.5924349141432244,1.3278058439561389,1.4113229219205272,1.6143738469053401,1.0313342950298918,1.1446899948112559,1.0805354299794219,0.8638756366374476,0.92108094852904632,1.0140829078394147,0.17703546940692211,4.1095677974804214,0,0.047614908959163801,0,1
7,0.42293128132167562,0.85755845656222585,1.9499162585763086,2.74809020951604,3.3352737702683553,2.1454203067916646,2.3168094103179486,2.1177141852975048,2.0929372652094358,7.1339881582727767,2.7851807286690455,2.775396404244284,2.7806345522112115,2.4348626977799328,2.8517254556226774,2.5277521917611225,2.3529337756715258,1.654739909939914,2.4999621322764192,2.283591077014008,1.963984442449201,1.9146625146040706,1.6127228655080683,1.8421478609774582,0.89175158107386188,3.6947398819908011,0,0.046182319184107888,0,1
8,1.3874821189499436,2.2712775862771863,4.5900355601184906,2.6123948360140066,1.1257428714786168,4.5592961858786065,5.2275976744249126,5.1222133720673151,6.175851187745744,7.5523509533879283,6.0072436530373254,6.2996970998183022,6.8290390603518949,7.3908033718661734,7.3016212569769348,8.2212648832722852,8.1036912144439377,8.316179767508034,8.7999825455428002,9.0707773985817113,8.6340785930362305,8.4599976361496552,9.884522835233124,10.467461316914381,1.6789018705251981,2.493104522691644,0,0.044157577490541486,0,1
9,0.14320532753607201,1.0082690614891221,0.24811909023218126,0.85589774391066564,9.8663447181500068,1.9495355235470349,2.0013669888291394,2.0639509828651237,1.9516952019399312,9.0638438440378675,2.6146732630167691,2.8042455586892578,3.6830954265216027,2.6003002805465951,3.1677898001146838,2.3268170815889389,2.5747269398730221,2.4731573911552585,2.5733775926006985,2.2845212741426986,2.7270823525898971,2.3513822982493822,2.0631853200869279,2.1755532981345622,0.46808515675419626,4.0309696087517199,0,0.044102778176972245,0,1
