parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,9.9775362460016694,12,5.6577730895654907,4.0912297186391298,3.5554720214191868,7.331312976612514,5.0474838602988319,7.7100354870050563,3.3460019928351175,7.5121256744996403,6.9932955755714303,12.726368958733094,5.3155469166935205,5.7811269263584402,12.634145036195966,9.5606309868760935,24.588307492468786,6.7263526119014703,6.9505412517446912,8.6720937825642181,0.25203772581239814,4.2520377258123983,0,inf,0,1
1,2,4,6,8,0,0,0,3.798345794366631,8.9151046496753814,9.0053924230705249,6.9970985854763876,8.1390512789662832,10.545097982326617,2.1724201398235339,7.7285835704832921,5.4582964167503327,10.607313606470932,24.889632668792743,11.676554117262427,4.4297481639875453,14.739411149506649,19.338075699809814,16.69897022275072,17.326774505463234,2.4908777422488653,0.49087774224886566,0,inf,0,1
2,0.89228236658529747,3.7510025118518664,4.2489195726547004,8,0.090506618917574319,0,4.5749382155106515,5.5999865593850062,6.2240747108960672,6.4381175549210203,6.7728375911470406,7.1750562926158894,8.1641464475076813,8.2608051113530898,8.6630781742913001,9.9795763677315463,8.7200632354830994,8.7265100019597686,20.405317641934612,10.572186229529176,21.666425783832352,11.938281018216399,11.529997472841249,11.417168211216405,2.0740712073136076,1.5960448413720354,0,0.087087532363160358,0,1
3,0.88688073620279517,3.8264947016790991,4.8702496625952127,8,0.017401607898308843,0,3.0804774707268736,5.4822656107863894,6.2617946141637759,6.5669721575064708,6.7526480875899768,7.4250512970536038,8.0396094125586366,8.2716473677796181,8.5899352255815806,10.008570999897776,8.8045797107877828,8.6376294804092435,19.673491207068526,10.383750251322478,21.879505695145379,11.634479424593428,11.337344540011014,11.216052350444528,2.1118788243085387,1.4253969418038452,0,0.075586346012459338,0,1
4,0.84193357829654625,3.827941462202594,5.1651171782037517,8,0.3857475449492912,0.10007402900518747,3.0070454064311862,5.489041881270178,6.3189541811044192,6.6094725375527013,6.8225726602803602,7.5310782166017178,7.8896851802237418,8.1174964322685579,8.2629437060836306,10.091342027184867,8.6238825386278304,9.5038948287265335,19.621950465784707,10.490893437427827,21.999940691012473,12.178419102943064,11.56710972650253,11.334295483606835,2.1166680540911211,1.383313467995543,0,0.068565193249525896,0,1
5,1.0175775337542234,3.6816582751745277,5.5172350316409906,8,0.21706908968712196,0,1.9074562411599167,5.605665482094536,6.4978047029888852,6.5697634392006519,6.9617242339316929,7.555694996323397,8.7535496721483241,8.0906234376677428,8.4462070351726553,9.5409468228293441,9.0923615517711962,8.7008910459721207,20.443965688409293,10.620532400302165,21.152931325744849,12.242309179445096,12.039951035143714,11.850222842083056,2.1431974845402073,1.2201263534838869,0,0.068402430882610457,0,1
6,0.95118613865535229,0.089610914090226521,0,0.9062635880186023,10,8.5005347226821915,4.0736087473710416,3.9460927147228633,5.6758014934015026,7.2132385980508573,5.4873925179708714,7.6473573377924264,5.2940982659735214,5.6273170917971562,5.3752279568908845,10.221435486228414,7.4349635568141892,6.6068304556438022,7.0649264414736574,8.5290200748148131,26.70325380058781,8.023132455822072,7.0737638887084824,9.0257979216805087,0.65166164451001385,4.0614676567817218,0,0.054040454365435669,0,1
7,1.1748609183114918,0.043701488434576885,0,0.75246429322306552,9.9316484481532754,6.6944747079197127,3.8925371770156882,3.9789258325167767,5.8809294915636183,7.2302861457744516,5.5731925885359201,6.8827472637441858,5.5033717345338697,5.4545286578120455,5.7860278416281536,9.8826482530458861,7.594340737776311,6.6071079940417681,7.0513070743998369,8.3394303010076456,26.546451042393748,7.9443254788156636,7.8593923618756873,9.1368653783722742,0.6977458878019499,4.0136402410707399,0,0.050459468761595801,0,1
8,1.4284514970228359,4,6,8,0,0.053747904844898303,0,5.1133495554612107,7.760700883224894,7.7051816123301249,7.5751542551212179,8.1762703091871121,9.6072952632617437,5.4946341247225474,8.1872234986438066,7.0876886113479127,10.200176481905311,13.145658671329027,16.129666050394746,9.2893655131385717,19.453707463510014,16.227365545088979,15.826910879296658,13.462005141213242,2.2901264184978918,0.75065877848922069,0,0.049312606822711443,0,1
9,0.22643729499081866,0,0,0,10,12,5.2768624049946373,3.9998490800314679,4.0549863172279474,7.2147484754959263,4.9653119422572507,8.2672086752944676,3.8767108894397233,6.5933580173594475,5.9988858409686419,12.385308311013587,5.8920409669121145,6.2289085510317337,10.020133837637614,9.3854636376440119,25.472135771088045,6.5339817604779196,6.515201198740292,9.0175749349893923,0.3177795516237068,4.2249342424673149,0,0.045843320443361611,0,1
