parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0.12683726949209406,0,0,0.98394516357165207,8.8721793117947492,11.165866094917645,6.819719224671652,8.920883859146139,8.7982052831230231,8.9066320742566027,11.61813245142169,10.430322461349441,11.174112980450355,9.952202903195781,19.549115107922049,4.029781745409954,12.025268905017034,12.816217700608,13.033256698643759,13.06353514906581,2.3172755193998094,0.31727551939980947,0,inf,0,1
1,0,0,0,0.00030160514654632709,10,1.0600561932446175,1.2704238325107107,1.4730988592301246,0.75825113753138274,15.054008664318436,2.077608120538085,1.6813196664824446,3.0616788438422007,2.0028300279601612,1.5797686851134227,1.5195459371370474,1.3073824963051628,1.9570890418548403,1.2685739384324688,0.96539011890902093,0.75487295996186676,0.68355238040997224,1.2087192864214182,0.77069668197519214,0.13546772009140406,4.1354381096370076,0,inf,0,1
2,0.75026912800835244,0.17636118754155602,1.936967355862748,0,4.2956488289145529,1.5176541453514738,1.2309332085593745,1.7279118778940479,1.1700340710644943,14.554071588252798,2.3206202252907975,2.868110760348932,2.6434605113579246,2.5789957458717891,2.1247768667280655,2.1226964455514028,1.9162314567727694,1.8491272866886974,1.4639019776871349,1.6840391840017335,1.169557182667941,1.4365216725293746,1.1303986781425011,1.2645438363018493,0.6702040248207034,3.9269769394436826,0,0.059502531682390516,0,1
3,2,3.6699099769640582,4.9053364721198678,8,0.105607321624134,0.35993428738466937,0,3.7874134180497361,8.808796538658715,8.844634553879926,6.689773801841044,8.262658326134444,8.4816837969660615,9.2607958297544748,9.8918493798807017,10.802493953262484,11.485079872090614,10.48251985627142,12.621299936651397,12.312090675371177,15.800095606945868,14.764268903584842,11.999239213271363,13.849273651496672,2.2393032904653127,0.66557801993980903,0,0.053544400443300888,0,1
4,0.85470750710017407,0.93280092471285281,3.05355864275981,2.0738934259578548,2.6013937025857827,2.7431422433609232,3.0090416429121603,3.2224972426049798,3.1331196772740468,12.862284859540786,4.1544604660400273,4.8335466296625738,4.3395996883532755,4.8905083434383512,4.905595905578827,4.6481355313308068,5.5858283341479007,4.9787808338750574,5.0612595110900545,4.7196200595840079,6.0736688240687666,5.0200427101596841,5.0379318603862258,4.9860474740928646,1.1188431532603254,3.4414571747562492,0,0.05340364955821103,0,1
5,0.40896432936425819,0.38916167040540683,1.6663241508628421,0.86891789844699985,5.9170695706725285,1.7221737844762286,1.8681545016745713,2.0018905942599972,1.6544068519304242,14.255870684139479,2.7359771559663617,3.1167804827341659,3.2071719738702438,2.9249297407485946,2.6865276349090297,2.6662447465979091,2.7665325243963537,2.8469372884917918,2.5388906591185263,2.3208808861345993,2.0401822511805254,1.9028938142380003,1.9922608066282126,2.0592585712947789,0.62939206599709108,3.9503557593300229,0,0.05249301038997408,0,1
6,0.36351499084888983,3.1354507565663008,1.4338736252409485,5.9606757510560495,3.8486749425528997,3.8808678943678485,4.4959615537047153,5.2247424639488722,5.7582580186712846,9.8929836975557031,5.9544694589170177,8.0882167774995413,6.0126625145068795,7.8479375715830164,7.6575482157140495,7.7858029956217152,8.7969901284047616,8.3148276494633553,9.9590708110300064,8.5275238332695888,10.799498641781554,9.6805031595556112,9.8553161720050149,9.7069211402719198,1.4400064823769951,2.9377697439449197,0,0.051333105610624222,0,1
7,0.92837987937263033,0.30111100659796142,2.2829311308383673,1.621406244860198,1.5974613937581597,1.9459480172808532,1.7838281380607142,2.0518961621868019,1.7176713345032444,14.335371075800229,2.770035768297098,3.0227329779655405,3.1765265687669371,2.8975499301430783,2.2269526782477702,2.592426298709904,2.4873578698754528,2.6439226706410324,2.1250798967505458,2.1336607828384646,2.2522069960632773,2.1048680442646575,2.3477747446305361,1.6682614016269395,0.91789338535548892,3.6820107988553632,0,0.051303288891553861,0,1
8,1.2789570922905076,3.754911047193072,4.3481924296765149,7.4905235467945799,0.1479529781318894,0.56543772038943763,1.2441836792716219,6.2141794012822382,6.0878132869861021,8.7465402864794264,6.7795657872496449,7.6146746063449875,7.8071794716758047,8.4902927941851853,8.5761227519016572,8.6488433917551131,10.611814601040409,9.5241823535168191,11.087087533231118,10.266346613843146,16.222024870281786,11.205022696913447,11.728403257973399,11.993427784230821,2.0992695935214232,1.3651952412187303,0,0.050910960503316977,0,1
9,0.39076721257885871,1.5175573520358132,3.6258769664721049,2.5416230918909353,3.4050370652099642,3.1048797064325631,3.2629003621178923,3.6677409484923862,3.5281643863252397,12.644766668451151,4.6478792611704227,4.9488931684177908,5.3948534797831389,6.5123194280525629,5.3708802898298114,5.3705722628604669,5.8562276538897953,6.0631212930658149,6.4255023560147047,5.7305565956296185,6.3797755187246583,6.0802626750967068,6.197087580289125,6.0269756200947366,1.1644824129177569,3.3841182492611335,0,0.050732926131824528,0,1
