parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,3.9816501584106043,6,8,0,0.011748626557629722,0,3.9023487297056887,8.4610861595132327,11.536451947726283,7.2857513316018441,8.4434839673971354,10.062529496803782,0,21.129797843667383,7.0383733282360694,14.039320908013304,36,15.223703314482986,1.8559833933806407,1.8556745393927279,21.124931880189653,34.415648203941963,23.245611199367371,2.6538078776083478,0.6610170850228424,0,inf,0,1
1,0,0,0,0,7.6718700061598311,12,5.3906662796268412,7.3561073557621972,3.9736607680853169,5.6223001254168965,4.4342430276730935,21.524803281783552,4.6577887352443907,20.684883033035113,7.7700293010846684,21.099640184280897,8.699475424904314,7.690890997458129,9.0335091294477312,13.61717566971417,25.561330872549153,9.9705788746527979,4.0252779088403008,13.542842838523194,0.33995300504878712,4.3399530050487876,0,inf,0,1
2,0.82572136528099771,3.9898242822146659,5.1916911289170242,8,0.53898844558752546,0,2.4583812175021986,6.2304838253080268,6.0748391211346862,7.4478169850989708,7.6925533154661334,7.5436635964810987,8.4918331850179989,7.8872461810857315,19.213886583189094,9.9049450828895491,12.524594620381993,10.415807820840866,26.363066863922132,11.467104713313102,13.833233239951632,14.843467791804395,23.268102314207315,13.761442414014011,2.1684138571947615,1.371395710357876,0,0.066237969825177656,0,1
3,0.27536726952437224,0,0,0,7.7144839602725543,12,6.0805248911430496,7.0459816102386235,4.804339786921008,5.6396360382142783,4.6623323866517401,19.833012909601369,5.2104506108579383,17.861902223349322,7.4542749397692951,19.443460360038962,9.5982136493464161,8.7449025929690638,7.5794165810651553,12.786106966000066,26.327342832129784,9.9496492366343539,4.5173565816564514,12.69528381510168,0.42750943261573093,4.3135803139966802,0,0.064873743479792356,0,1
4,0.94691159307675044,3.0203396156499394,0.29880924741876846,3.7671444194232118,4.4574723440122535,6.6655949234499436,6.0638903678958318,5.2397844629241437,6.1038281296631096,6.3818725984722064,6.2838720163023165,7.0316718914324845,7.3225020651666739,7.2907284973954409,9.1689964797709695,9.8120985064991313,8.6385992401056342,10.820317585368267,18.303569150789716,9.8284562836271601,21.89691527703722,13.725809841413803,10.716623648679999,11.072134717285607,1.3772251252756789,3.2017065885981189,0,0.061055506468374467,0,1
5,0.7962474868270577,3.4604482319362555,0.21846036372201424,2.8502357187082108,3.8234294510803308,7.8781165680264378,6.1245701080466386,5.0410803239810962,5.574664744330657,6.7449027339356213,6.1704924808577202,6.9806757028891155,6.8574665500485752,7.8250862488292112,8.9699463165352817,10.35855247368429,7.8232180195391301,11.25976933186128,19.116630623278709,9.7393429925261525,21.364058877007988,12.68073170863855,10.559581681353791,11.023829602020269,1.3298835623753662,3.3027208263770862,0,0.060422202008118681,0,1
6,1.0619830377838995,0.61735353506984214,0,0,5.9676899167392063,12,7.6611507444761635,5.544882264120659,6.8683179065312574,6.1027464104081206,5.7434054390679155,11.206664282853538,7.2607608704291478,8.3028082808817718,7.6836705108742649,12.555722500204949,10.654526028421929,10.693498234934991,9.8210351086567744,9.8628448068771082,25.697783806457831,9.6397564024278406,8.4675738802267535,10.729219604813965,0.74498587992188581,4.0692152377819628,0,0.059613846376466065,0,1
7,0.85242920964141078,3.9928605712208434,5.5588800680894588,8,0.21618016921200583,0.010910190972904892,1.5115886857650569,6.5511600651084354,6.2057429986078718,7.4662559024645825,7.7429062166508675,8.0878948814980713,8.3248457714047568,7.8901253170471604,22.09398031397987,9.9962831992134333,14.053756312558113,10.752811629914213,24.523296433135936,12.008345809209739,13.224336522929406,16.140042027441133,26.698809729202775,14.333067552583312,2.1986563021895904,1.2718613298976529,0,0.056256881576140491,0,1
8,0.39528751027691755,0.2007815102525051,0,0.011817354782387024,7.2218186214972624,12,6.2350279363257464,6.7456325539055939,5.053344157102976,5.7245815748095197,4.8602189575505426,17.493762611770077,5.5810587846913933,16.05791024103636,7.4711294068996468,17.967183047239764,9.2702769364545201,9.2877359494047962,9.1158106660454532,12.342627734207611,25.821887614864497,10.15793395553481,5.565847140527354,12.463150059709593,0.4839219347740088,4.2692660793478323,0,0.054446907347281796,0,1
9,0.97471941192435996,1.9056150543475647,0.0093391213667001899,0.078801096716141161,4.6740832672227146,11.942136001801652,7.2987405672885179,5.0941838094926135,6.3889612776391678,6.4806825393266108,5.821405524076142,8.4939084551740596,7.0846904744731161,7.4041075419392621,8.2510169432736902,11.476116251792234,9.180242358375466,11.439035561250767,13.504417453680318,9.6240771697331606,23.980745930404051,9.6548079872368344,9.9404232801021806,10.739976465571171,0.9264540400719995,3.8894080544972822,0,0.051482060005223249,0,1
