parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_8700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0,0,0,9.9042442020167272,9.4892141478766554,6.3824653165380258,8.0146893504336081,8.8212542850370301,9.0661518981448062,10.649787253046455,9.8736038391094816,9.4567832986057283,10.201372592305473,13.932127666560865,11.9640184570722,14.435944690482605,16.619581615305535,12.756678607796479,15.859304010363418,2.2742020810768033,0.27420208107680366,0,inf,0,1
1,0,0,0,0,10,1.2074946831824931,0.95276878365408624,1.0058012276181099,0.94630956898830543,15.069333215361583,1.8594045025819046,2.4780456978289989,1.9038511219535985,1.4558900103164953,1.4802305478058215,1.4825058729348213,1.5549837846180863,1.6364489436974914,0.93475804768903037,1.0263984505861372,1.082767202446909,0.77327301812421878,0.85800977494215003,0.76056075279895574,0.12240242634942988,4.1224024263494297,0,inf,0,1
2,1.4311282094822053,2.0921788972485933,3.4585223647143346,2.1138850518869385,3.0890210509414802,4.1364807487622235,4.4521849541646574,5.5800932549520317,6.162430386453198,6.6132594729336116,6.7098555779278364,7.1191038100642192,7.7095334003096418,6.9501241967731877,8.224003027695721,7.8655935628586793,8.0668753453260393,8.1510775143314049,7.8915004375724322,9.1500400511604578,8.8170085257959059,8.6137288340765892,8.8943690628553362,9.9651071948922318,1.5332039870750926,2.8146921340596958,0,0.066048253350902808,0,1
3,1.1108263207440447,3.0155813010590822,3.1004399400306184,1.4555771108932332,3.4703107992026778,3.8773555098323738,4.5425461778551108,5.4177699481815926,5.7434266820539275,6.511122284481643,6.6149859677456249,6.381909101708386,7.5684831246752404,7.5225096389302184,8.3494075077351813,7.5483546376592878,7.7881051134504728,8.2057181012854574,7.3641650888639765,10.40159105634287,8.0485486210235475,7.8349641320642158,8.4782592684462195,8.7131671739088628,1.4666781833642246,2.8675634541951798,0,0.05617898978752129,0,1
4,0.30811553558552257,3.9752779905981463,5.2377951389999335,6.3152807961282535,0.24034743443690681,2.1711491705949286,6.0125052732439457,6.540594267236048,6.128461040868987,7.2984216386065519,6.635828248081034,7.4571208344526596,7.941548415058393,7.5061871546954464,8.8643898452869685,8.8501180790287197,8.5977387028860797,8.6423360360990138,9.4453865219095992,9.8682789757562208,10.067224166809382,10.805755359532686,10.502032836412168,12.007365075940722,1.9109374686204936,1.9268799662185336,0,0.053138979184869137,0,1
5,1.2511709018528121,1.7166133670136901,1.3031774214680325,2.2555815124380438,3.4601811362275119,2.7384350488701341,3.2187402413904334,3.2732041923392989,3.6736275226278026,10.379943935286953,4.549051230353494,5.0526388396480204,4.7045712677053979,4.579740359449838,5.1522313570223641,4.9878614014289946,4.6724650581412384,4.9766364248795636,5.2947203089400254,5.2628346735867417,4.9589184875113475,5.2628641602846651,4.4363566492693725,5.0698587170461078,1.1975818559131455,3.3296201167251964,0,0.052600611641367853,0,1
6,1.091421035663525,1.8627432370694543,0.48159573736823458,1.4418080198875565,2.3087791397488742,2.3817034922735569,2.5159396938274998,2.8253462594228709,2.3944276701368747,12.840857819928155,3.8043282971355188,3.4672713304481797,3.3925347080668367,3.6738678395587807,3.6085120515482005,3.2537993119432431,3.1253911989617715,3.6893154047164418,3.8908263025972052,3.483471698522524,3.465594694933277,3.0885929430828791,2.9308099345046954,3.2745000842613945,1.0186179743376353,3.5720457488335424,0,0.051979461793783148,0,1
7,0.21397295343308684,4,4.9638275960920275,7.5598851211677776,0,0.91359555339194798,4.9378759467189086,6.1021201041922124,5.8650609114663705,8.5025508910814604,6.6493339863063881,7.6174386181983467,7.9152221941375762,8.0063717158139323,8.1549260584755388,8.2852809334427118,8.711194817593972,9.2022425614292214,9.3899641154982199,10.565669213513111,10.160211537200935,10.320571262451788,10.986178019275574,11.614815301415852,1.9351059098269687,1.8298388486054176,0,0.050626407976893301,0,1
8,1.2634612557156966,1.252521878231879,1.1362531444766022,0.57930705782815062,1.9790031176150582,2.3087413937396208,2.4145528322702785,2.4267261711214685,1.9976253438534952,13.528274832291169,3.3890218646635635,2.7632754664999366,3.3427175557655877,3.3196712552572016,3.7241826169709515,3.0246293858735744,3.0945864815911834,3.5640415795526503,2.7889775545534992,3.1489821423375162,3.029830115766079,2.8843910200502871,3.0892845706990206,2.8112135766147359,0.97780067513824342,3.6244407932009648,0,0.048326306358874201,0,1
9,1.7929791078986976,0.10933247085281134,1.5353230261921333,2.4103636611391543,3.6448202284322773,3.2782469075419534,3.7242051145434636,4.9829535888698526,4.6340820222738479,6.8818037450295435,5.5057031730505583,5.6304190134422143,5.9859143004794415,5.3813024721920195,6.7285785009666723,5.9054347838225674,5.1568067166293643,6.4847036485074305,5.7198250167038864,7.4905778053285532,6.2230975771231627,5.8651775824947796,6.5198451323436588,6.9272478107652073,1.16436614186053,3.4080228814386486,0,0.048187126031479011,0,1
