parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,7.6718700061598311,12,5.3906662796268412,7.3561073557621972,3.9736607680853169,5.6223001254168965,4.4342430276730935,21.524803281783552,4.6577887352443907,20.684883033035113,7.7700293010846684,21.099640184280897,8.699475424904314,7.690890997458129,9.0335091294477312,13.61717566971417,25.561330872549153,9.9705788746527979,4.0252779088403008,13.542842838523194,0.33995300504878712,4.3399530050487876,0,inf,0,1
1,2,4,6,8,0.12701388957481644,0,0,1.8941615752025434,7.895632181790071,12.579667220385561,6.6222351427934285,7.7837169737406837,10.202804475049536,0,11.561761501198283,5.8912003316515964,9.2083793386509303,36,15.191764584864057,0,1.6303289134657408,18.488531712241535,24.705318547444559,23.144683729099214,2.5644852890441685,0.56448528904416895,0,inf,0,1
2,1.0626917732709005,1.9883858347387184,0.57963278418686637,2.2692859265595313,4.3936378340195503,8.9105289673001078,7.1264949565200189,5.2113096106614387,6.7811518918481477,6.5414970121494509,6.4407222745334511,7.3012427892999856,7.1487732158475001,7.1013614467844093,7.4085602774764556,10.548160057201191,8.7718423797797573,11.43923007192776,14.111660889486149,9.3700166847464725,24.696325364829296,10.609937590361856,10.839676942040963,10.892425981779928,1.1859547387658516,3.5385252285348869,0,0.078429640319747695,0,1
3,1.0563496199783924,2.0407385345316698,0.52173900854459465,3.2197038778109248,5.2768870294903838,7.8887408421191259,6.0881126889563841,5.1188764109483369,6.5326906799028821,6.5301956577433256,6.2913898857782904,7.5870169820359399,7.3762995105356692,7.1023886775310121,8.558252573484296,10.016950283722908,9.1359962676829323,11.313891055341509,15.475891092011398,9.3136548394469578,22.863635543861573,12.748325932416074,10.641223510491498,11.377529621943735,1.2580982171602697,3.4303223291021863,0,0.077526002801428379,0,1
4,1.0078925560358074,2.0459848017288707,1.2591682127616199,3.9768033429092284,4.4207364190681364,6.5503988745306732,6.1430379666763999,5.3175448716578195,6.5334485503622917,6.7199908271603883,6.456264461115361,8.2821063221171407,7.6219455463067014,7.7980853042753582,8.32505368922976,10.540046163758385,9.1133183005107341,11.296851423456577,15.629641860476557,9.636302611112102,22.706474261050065,11.496510681608228,11.465959793060618,11.66247008084531,1.362574634038676,3.2299751281372928,0,0.060460503396211354,0,1
5,1.0545409092063982,1.6275693242211497,0.44998343246561845,1.6624065090349589,5.8361358417290887,9.9978705090726621,5.9002896117450696,5.0774021577526334,6.6461220092061142,6.4402127939157765,6.0544267939278109,7.9415049635492263,6.7171893913158609,7.3899553520764147,7.9195812125367997,10.905789498287628,9.0365155792260552,11.781875521051472,13.037071288056401,9.1881817503526904,24.591881799931091,11.725922502861854,9.6335914559056182,10.847665304526666,1.0748416683319422,3.7068636961659709,0,0.057610166911132396,0,1
6,1.0091151535041731,1.5947073547803703,0.32750572872163214,1.6134627922723472,4.6937660667982506,10.021939442409382,7.1396498133891537,4.9621204876746514,6.3994854503187675,6.7909926271357106,6.1079837782655089,7.6542298385144774,6.8884177238219779,6.9347224780796175,7.4325587616528237,10.811886276180616,8.5179987784835554,12.211924103104284,13.444109310505956,8.956536592145893,23.999368152104271,10.037650219024314,10.255289292860033,10.942204635109796,1.0356126962176162,3.7485406216089197,0,0.056908319784232025,0,1
7,0.95903155353055491,2.1538933018481266,1.0280506885932443,3.5386823511418086,4.8205914096431135,7.2563907246727819,5.4530178940852485,5.2217672046291304,6.272535695969867,6.6478383579061777,6.1727843564586289,8.4174668359483356,7.2146222137463258,7.8781367785091376,9.5870776715990811,10.874716491048463,9.4176703431789157,11.294924092996141,15.960276651103166,9.6026054357250725,21.932072542689724,12.272382231706475,11.215970742306315,11.688699217264377,1.3175472413178295,3.3285288767643557,0,0.05655673435997996,0,1
8,1.0553258225169988,1.5595504754333767,0.4249457567565027,2.2962721615132642,5.4020823548753043,8.7585988929588314,7.0615486570957078,5.181788504808531,6.6643056768220958,6.512767530702078,6.2031165395960075,8.5414172479927135,7.2515805300917648,7.190858786090276,8.4176314274665618,10.628129151104584,9.6920813304886284,10.780008670113107,13.529020443563017,9.1903165492791388,23.645548549628082,11.515433881206212,10.277987826055929,11.109699333949722,1.1115264748858964,3.6598758722150664,0,0.055743134490324683,0,1
9,1.0694559828669594,0.68096682861364,0,0,5.671769371110746,12,7.8369217571095451,4.4930629988499131,6.5636974967064372,6.723250375885403,5.5320823557311032,7.6076671547795085,6.1157047264062259,5.8550865164531753,7.0123387490440967,11.353279458167057,8.8358151517235601,12.774559666818769,9.6000678626682863,7.9967727780904507,25.481952346696428,8.5472992720379057,8.3938495496435852,10.227590924012766,0.74845255485354056,4.0495106908744569,0,0.052371964306718984,0,1
