parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_3800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,5.2466819251005603,1.6573168327335872,1.2572705282702075,2.5302418017265982,10.893212539371529,3.7455839054669733,2.1633294575428561,2.5912751196983628,2.4346436729468226,2.5682079705029972,7.5295375195824441,2.2021796760657439,2.5099878381058658,2.3491742246231486,2.8252214610963913,21.702746015284468,2.4605168239292503,2.2178669937497957,2.6074031325221263,0.19799689978517973,4.1979968997851795,0,inf,0,1
1,2,4,6,8,0,0,0,3.5927894913554357,6.2981102045146828,10.507625000227408,6.4576698862082376,8.798489349939782,8.3540491868163631,9.0748396220753254,9.9675205981726176,8.4677814971189811,8.4407383555876496,10.831450784124421,15.065576438034793,4.5574768606252061,12.16106928004082,13.192128815946619,15.102261150370198,13.645766082085739,2.3563376911727341,0.35633769117273417,0,inf,0,1
2,0.60917835797757258,0,0,1.0190383415794291,10,2.929429944689895,2.1101422451285798,2.2200918961146625,2.6160962730542088,11.00167489325756,2.9675334572405916,3.4704581838513535,4.8584868679688675,3.4893808959113453,3.5732758276411247,9.561355777381948,3.668268887546311,4.0958771656709452,3.6410791806680733,3.8350495464310708,16.241999738861534,3.7593760719642337,3.9830814516249147,3.9903512976033899,0.48692620896858241,4.0918699484174583,0,0.072879249137628208,0,1
3,1.4084614032493217,2.224860728537446,0.7765970063353449,1.1189167158267617,4.0438766653405596,3.0950331815383039,3.7955107564408537,3.8444205816585999,3.8871911067480838,9.4307213063844539,4.7776946477496205,5.3453790091415181,6.4180398247727162,6.3238296268355878,5.9892566289125595,6.9246241821927024,5.8399228613879668,6.4725184549454955,5.4370274045852378,5.7176213171798951,19.771033464584278,7.3827099441142821,6.6382589125597615,6.8287313057088914,1.2125568518953103,3.381764763962011,0,0.065334866022234428,0,1
4,0.8169221374075023,0,0,1.0650880066408408,10,2.4044278721234718,2.2375571282930791,2.4043431315253589,2.687883298093106,10.697262700587961,3.1523828979512309,3.417309619086871,4.901388586395691,3.6406689650383601,4.1513984585379067,8.8856688824756453,3.9268731398779906,4.1346581396811786,3.5983564948844151,3.7060586202631742,16.919849908421295,4.3157356205103357,4.0721609437840041,4.1843877006742352,0.56006988810560043,4.0477711906897706,0,0.061218419787626738,0,1
5,0.98958549767596393,0,0,1.0415714334137316,10,2.3798093438791845,2.4329458966318702,2.41931131081027,2.7095750103970166,10.789477315525343,3.4782185934123717,4.2794219997043497,5.6129542564573462,3.8294655645839182,4.3343105442599956,7.8803522595093627,4.3729971572913264,4.5052296662020659,4.3166404617050693,4.2742384939802811,16.636287564508724,4.4133801881891452,4.2172907754282054,4.5804026097214665,0.62231634141616066,4.0164933696559784,0,0.050894415376091261,0,1
6,1.435973515356497,2.3483603025610154,1.2661201410274707,0.49708899820712599,3.8057802694413176,3.4781800660040165,3.8703256467070357,3.924273666147625,3.8642905738652167,9.3496877604054465,5.0531384179265038,5.8908412473296705,7.3294523592936365,6.3516666308952576,5.9647936933534966,5.2683782735877296,5.9086171981240296,6.6540001605987396,5.8303507444717146,6.181058751375927,19.768909537057603,8.1850099261867211,6.963559750254336,7.135937142430147,1.2442407401443907,3.3385905876745867,0,0.050205656620137568,0,1
7,0.58102984096360311,4,5.7999636158062335,8,0,0,1.4811122317345291,5.5473496506479476,6.2283560020702033,6.8227176908264848,6.4822376663062986,7.7055868631429769,7.7836144191624017,7.7523798988056694,8.7398606894276547,8.5006102928184735,9.2726864743194639,9.5115018857788378,11.179169321875575,10.092115462535375,23.499908873696157,11.582483789544264,11.706089513906244,11.675917158710293,2.110603691800792,1.3454428459143497,0,0.048908727588938973,0,1
8,1.4169988423704205,2.9987380524027847,3.4517781630488753,0.71617315171120866,2.6823291819146826,4.3576777212165672,4.7481100243388799,4.9737957782771893,5.5486417181232186,7.4649381466365439,6.0132675128701498,6.6145481447286096,7.1258355126777699,7.3007303099431811,7.5722475453194438,7.61207394627389,7.913402678580189,8.0714934742337459,8.4791783671348266,8.5940046723197092,23.726486793371393,9.7578919668903676,9.8108501460695212,9.9027328242511619,1.5746108842059183,2.782323451693193,0,0.047394426364600964,0,1
9,0.59500038592326354,2.047608695290954,2.5940560196704876,1.6829853209684151,4.076105468563668,2.8848157391325406,3.8147531611534928,3.1390967966543042,3.4893192492470826,9.8218717202522168,4.8257064585705436,5.1862792691873452,5.1276761702264455,5.250955895519847,5.0846746014199704,7.4406262801385141,4.9463435117620849,5.2630683396090996,5.912200431780704,6.0681921734279483,20.510116262870174,6.5588795800207773,6.0783160656893545,6.130176415376507,1.1699406296065484,3.4573371317950201,0,0.046717882762239676,0,1
