parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9851156894554509,4,6,7.9955012220636572,0,0,0,4.4557196027213219,8.9486147878606435,8.2605277090037248,7.2196861876921545,8.1195803634482573,11.174767400698833,2.8526095985487441,8.8478708385252229,5.380025394532173,11.43347624690303,22.752498495819161,13.841673896720385,5.8857880947972934,15.277053033297147,19.83161370991246,17.131705564926762,17.001485626736521,2.490199083568188,0.50278238671863618,0,inf,0,1
1,0,0,0,0,9.8076680323105752,12,5.5700399367203994,4.2110026286604239,3.4980847606290806,7.911603774293483,3.4346158356167829,16.691833653078717,4.4467974539639208,13.136108695248199,14.629411750142024,17.108393114141315,10.837585428319722,9.6503613108368675,10.168649799939917,8.9644374082827216,16.496048299683991,7.2495805727686164,6.9769960626393086,12.967962453414666,0.2995270040761312,4.2995270040761309,0,inf,0,1
2,1.1624408383094547,0.38564704458098198,0,3.4494058850783511,9.5619546357453054,4.5590824429761865,3.9234025646519028,4.1953404151014748,6.2948259573027885,7.3633021157927923,6.1593007409971499,6.268233297311447,5.9300801010727309,6.0030099367152685,6.3653840088866707,9.3804283546293892,7.7435605689401319,7.066904925817707,9.5326590926374433,8.3225618298965554,26.025920257912272,8.784494270772214,9.4862715239603101,9.1830801312567569,0.97206995672594898,3.7552318566180936,0,0.098864405993216109,0,1
3,1.0254792124707099,0.9242765708106413,0.28343558992264611,3.6532504474836114,9.3408589082859717,5.0270845929518648,4.2432131066059702,4.4796189968138691,6.0535812960231645,7.0681387927824328,6.1639424641322202,6.1461712115214748,6.112658289279052,6.2866803369082138,6.6793543935979836,9.8366850874333736,7.4599286631418709,8.1199951050376455,12.683239869613473,8.7846744692217396,24.831436375381507,9.7641994080992909,9.6583831131769653,9.8645421789525134,1.065746444329011,3.653926979802153,0,0.078847106216672264,0,1
4,0.86684732547333776,3.9277734024910247,4.3521610537738287,7.6949016922924223,0.057199368216250976,0.45843892242929946,4.4250299718423687,5.4912046196746278,6.2716519010860248,6.6508541269775794,6.8382278917209831,7.4057457934867008,8.6002986763795359,7.9488700910159666,8.3947264543332842,9.8115109965210934,8.7096313728632193,9.2526024745550526,20.89736987827316,10.409002815259324,20.759352671786562,11.641818699446617,12.002975954153662,12.044979872957576,2.0761296166000642,1.5796946346378755,0,0.076289612799060186,0,1
5,0.87003267930453632,3.93769513634936,4.8531810943038494,7.9516247874899584,0.11634740085859463,0.047243265929964202,3.4393672675801454,5.4716989563211262,6.3208710071992646,6.6564511736791445,6.8289058139228986,7.5039903335813731,8.8412105485012873,7.7389201896077111,8.5267374351795855,9.6038731892072455,8.950744922719549,9.3924841003852837,20.956342638396308,10.376749392091329,20.419346683767166,11.718671944380016,12.02818108553749,12.160472480679571,2.1103800901512928,1.4057095272831712,0,0.074284979496574047,0,1
6,1.0413879860736797,0.335050723385797,0.050993936943374202,3.4699059488052431,10,5.0596571018492957,4.2212060610029507,4.2507882246273079,5.8900434781174642,7.3223119725338721,6.046462937888661,6.369402579936164,5.6758789871407487,6.275763549552372,6.6330390364716889,9.7457935411802197,7.3582700083787591,7.1318630950807025,10.913817154730076,8.5117531275705325,25.148181496531794,9.4618024135867138,9.3436653103478733,9.4802442267792362,0.93503286173403044,3.8027447510608141,0,0.064818091951961171,0,1
7,0.34694899178898742,0,0,0,10,12,4.9167552184774648,3.836813578656316,4.1932016104728858,8.0009490247654487,4.0728292479162649,13.301460192308078,4.5454612101433201,10.626889118557994,11.903896512322451,14.539805802610838,9.70646072187116,8.1395723176431503,8.4322314389789064,8.2894188501046049,19.766838416730678,6.6354275528668865,6.9984872114576504,11.238631558712639,0.3920718045555231,4.2466526390202661,0,0.06264856641638758,0,1
8,1.0921245178424575,0.52103852309714016,0.4393656920772317,1.0690383416386444,9.1680409749321807,9.803373937301652,4.7486659824090065,4.3361783763360267,6.1426145058293979,7.1847433011996999,6.0987913939305374,6.4736238031503923,6.2261121537612931,6.2295328862145922,6.4785972199223991,9.5062529062313779,7.7491465785576592,7.1394460468631031,10.969863356345634,8.6231180997033849,25.237898072016876,9.1989028219275273,9.2075391755098455,9.6185562828883793,0.83868864104096896,3.9206924120981177,0,0.06232895154180864,0,1
9,1.0010519646605851,0.56616628360184396,0,1.25370593968491,9.5878971141443952,9.3133801185513398,4.5223647057979077,4.3249236843345216,5.8666331009396613,7.1798200480767553,5.8058823635583003,7.2979052762306171,5.825340148295429,6.7704383509970665,7.3952524731300713,10.262170480650912,7.9825468244961639,7.7664582013710506,10.751511759689581,8.5651497785940887,24.593849960146354,9.5684141534595977,8.9457240063146521,9.8895298068078201,0.77954137970225057,3.9672355904872871,0,0.057304948571650347,0,1
