parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,1.9931625753404854,1.4026481382462923,1.0867547146017469,1.2415628421386427,12.033245931413935,1.9839278894263701,1.6301237699254221,3.9370349407578935,1.6445077387709885,1.9781792362287658,8.2337162290236865,1.3436026948778761,1.6777848753613942,1.2896137436504449,1.6982442993302982,15.033508704370147,1.5432276956205535,1.3751709840618789,1.0395626855902349,0.18958303973926358,4.1895830397392633,0,inf,0,1
1,2,4,6,8,0.043282751206398649,0,0,1.1831343892270492,9.5207615206414626,10.808224577510835,6.7146033928130144,7.9806011611820482,8.237850973802697,9.4388553836557829,12.097395040755064,10.649575972195693,10.861374475152953,10.56961019333267,21.391259152115268,1.1504053026802727,11.81718780362362,12.839965389184824,14.474178027696176,13.438073461362061,2.3477565337263067,0.34775653372630699,0,inf,0,1
2,0.80604384029753695,1.3398960670862299,1.6203889104434748,1.4177661561606711,6.8955863995337419,3.4411592135702702,3.3430559593545426,3.3997286794970241,3.9351908846765635,9.4379524553854068,4.6235328329348979,4.4530795994051218,7.5804652485663926,5.2579376390488521,5.3622021648135352,4.8715374433203253,5.4525707722828685,5.3404889441221872,5.5203041163221007,5.7694438940192576,19.390464946483274,6.0997222927774883,6.3915830838154415,6.4124873293490223,1.0000543456378002,3.6768510111319506,0,0.067968528372174347,0,1
3,0.31510400512429926,1.4058555974660598,1.6367100963969889,2.4137002018962828,6.1009545489904573,2.9920622172204578,2.7853544450317846,2.772738120295414,3.178692176146551,10.610513536572537,4.1830778688894226,4.1741316309446672,7.2878970048589196,4.4036255964127742,4.466814274536226,4.7282960240514953,4.5129163435350099,4.5474533174430318,4.6568308975559729,4.9384860185212114,16.978417535043665,4.881193109182723,5.8079447293555626,5.1072733208958407,0.93102087577697534,3.7488164984359713,0,0.065813067747780937,0,1
4,0.44639585066294607,0,0.87399923607328989,1.7692696481181727,10,2.934000403644812,3.0116732244462581,2.6922046304661857,2.9142962982144964,10.364999281088888,3.8843582149661442,3.525639846163946,7.1547568247378637,4.0598499464881579,4.4612227360910142,4.3773338075900146,3.9852044895757466,3.9131704268242586,4.2713237847358769,4.3534106587749131,17.114868906930887,4.1702804538711273,5.2964780524971431,5.0185552531843767,0.59424815600619041,4.0280885476262895,0,0.063284447567163588,0,1
5,0.95698638461039198,1.9065536108531178,1.1914403566533309,1.1681553713830266,4.6736950341312919,2.8213128217140326,3.1534151099161898,3.00834413877759,3.3799912875640685,9.7937580067969865,4.4546004450365837,4.5146175866786207,6.86540459004702,4.716597203130557,4.6469768830137381,4.8805263518996354,4.5420297166371375,4.5581630036637195,4.9550575844511648,4.5437150493688021,19.555518983515082,5.3722165541417786,5.6205447068930585,5.792788914261541,1.0685197112551084,3.5816616149484912,0,0.058227335343669369,0,1
6,0.87076924118457988,1.5884469040213742,0.6802665994739433,2.1938343478206619,4.7418579147738527,3.3931299703920339,2.8603587351230746,3.0464031334833819,2.9003679295259399,11.380379940965538,4.3207525273499128,4.5262293963432061,7.1901208445723279,5.5011728200243244,4.5226232935186168,5.5932769437636889,4.8402199608282181,5.0300162188975248,4.7939849788241569,5.0452025533511131,15.208604590227971,5.4112507973579964,5.6307882653657222,5.1716059248033339,1.0218850666520929,3.6494431555840148,0,0.056500874234605994,0,1
7,1.2558757450675417,0,0.397403136074931,0,10,3.261364761237457,3.4085470313658139,3.2111511462235249,3.2024236360333123,9.972719043026256,4.3690945615282404,4.5463868424713327,6.9789187491666533,5.049848984625954,4.9940554584025492,5.5661610180641627,4.9259154347544873,4.7223423578209349,5.062562301191643,5.1913873585516308,18.610672313722489,5.7894009196372096,5.5753156614077968,5.8575117004282813,0.66491439499683991,3.978736470298359,0,0.054706479458949631,0,1
8,0.21200278097569264,3.8768518781348602,6,8,0,0,3.7219879940735372,5.9488313172092946,5.8841439156478526,7.0717121417702318,6.1125244441325579,7.771669379141021,8.1831954626318488,8.1039385895539269,8.584771157150044,8.9804708242385836,9.4602836366128074,9.4382204961041367,9.698683086821573,10.547401569759554,22.11618499828862,11.464245125617422,11.471887946755489,11.447035356993856,2.059373857850026,1.6107465368751044,0,0.051875966647256598,0,1
9,0.35493101286745665,4,5.5719692936245364,6.8745414798705422,0,0.26497344583790394,4.8766198386661692,5.2374614799171875,5.7076238481020978,7.7062904437564326,6.0301917892356753,7.1273266472555115,7.3883930146192398,7.7732889158639376,8.2344679246203878,8.7130622396477087,8.6902434111366915,8.7342755038629889,9.1909802710337427,10.017952630705858,22.004520846103823,9.6305795474751346,11.044852288902863,10.513639244581391,1.9800369881635207,1.7235723836767305,0,0.049378538652930452,0,1
