parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0.019379310313536652,0,7.6156819694588593,11.102082051380361,5.3665063600560119,6.9263254451014502,4.1401651970156568,5.9761950450754968,4.7158477791027114,20.888716979016156,4.5632087871811429,21.596434574545405,8.4480262703904447,20.782260575487957,8.2468003387467999,7.5045979902125817,10.418001211500378,14.150085193454354,27.185691850403831,9.4853545871874054,4.2854115430614952,12.457024430648428,0.35536079535946563,4.3528208327124469,0,inf,0,1
1,2,4,6,7.9852881857347349,0,0,0.34007898686314497,3.3919976925341762,7.8074620248207589,11.45319242180037,8.5754413710952999,9.0761142054710326,11.070464217149885,0,20.758231968492684,3.652425643202406,12.798020031881622,36,18.047371085259652,0.82932187730863127,0.05022269047745076,22.907741796034415,36.073428469987185,28.035721819525207,2.688991981951725,0.69188116119822185,0,inf,0,1
2,0.79048182032731629,2.6623048901924062,1.2851509121256059,4.0572827284927495,3.5039314851689047,5.6316587320968576,5.6331978045533369,5.5471885215259702,5.539891395159648,7.0705232775186593,5.8207456051651691,9.5614573869051558,7.0623654698853251,7.8498741925672499,11.120541352224899,12.861492036910118,10.705346211297096,12.316886325966422,17.760902260291321,10.684347426483667,17.582802291988344,12.764778959228986,12.474390187725545,12.893786207944153,1.4127545025567108,3.184278198470623,0,0.14394870822275654,0,1
3,0.87331404957540204,2.3358482471234128,1.0913553014669579,3.3322680174129227,4.9223447713808239,7.3365885042148831,5.0808770053525798,6.2570520231762075,5.5939528095790596,6.5937843173997743,6.3131357248449982,9.5681656350791879,7.7718861335386444,8.8358847372683957,12.456154984969261,11.965229976071738,10.980513601853231,11.765399996159383,16.267780386586072,10.67299900273013,20.559967552621245,15.068682426867944,12.444492429593215,12.96846410652398,1.3310726865967222,3.3618273150625719,0,0.097217713495181254,0,1
4,1.1278075310615256,1.1700622356338339,0.25083113219286512,0.36967977451720135,6.7674794717602245,11.250524861037313,5.7893097310543506,6.7084139938521439,7.2823718002501527,5.8630059701303949,6.4826588236024358,14.131959697321951,7.8917753301020328,10.69074874778063,10.390649605129809,12.21687466990991,12.431365190095658,10.667465728266627,10.895641197504139,11.720867460408607,24.950072655597889,13.299055291334264,12.196022581370771,12.918877562501898,0.9283493759371142,3.9315177369000951,0,0.079677476128121622,0,1
5,0.29458571159321134,0,0,0,8.079833752052604,12,5.8145801711188509,6.7567696721746362,5.449692999603192,5.0483779531212214,4.7105473584650142,19.33850482631297,5.4613110142828933,19.017679451365591,8.1064952713291536,19.882306127198113,9.291334488426557,7.8106969250677381,9.5682695235698692,13.008175644871264,25.964638089286272,12.200281276636751,4.9459631162687465,13.651582120993647,0.43067627897821353,4.3083677611054734,0,0.078861312324343319,0,1
6,0.49479913011072751,0.0049561240640232929,0,0,7.7346233130409843,12,5.9260389574798866,6.9503595045011357,5.6825218466267335,5.3550019351986657,5.2490469120369054,18.789067044200703,5.9107374707982014,17.338963336740008,8.5364619684943399,17.249073667749609,10.143102995796104,9.2362324358454142,8.4740665488589126,13.262838707766075,26.60740825692654,11.792419796773105,7.1719744646481818,14.694918559300977,0.4911340086768744,4.2771117977215276,0,0.071831726165460075,0,1
7,0.81670219693036761,2.9142301163094264,1.1720130782557394,4.5380255335961861,3.3536242239176355,5.0200666894968817,5.4722764942702335,5.0933268834699206,5.5743908917615714,7.2522851088197733,6.0681799615427181,8.2187886317355314,7.3001005588376593,7.1799277225961387,11.764236372154292,11.400096199894744,10.046733662300133,12.839524027907078,19.519948803158474,10.11499710329527,17.519033763977028,13.213038305658552,13.175345317533399,11.98745820752565,1.4660073332360459,3.0465217288030382,0,0.069692960441055885,0,1
8,1.109965950944547,0.96734857602563684,0.10479755681483029,0.026071805787376147,6.4628217293504457,11.215756326649213,6.1560014023214,6.7800989441822557,7.3612753690725574,5.5654362948537539,6.2359932095047865,13.897391449667415,7.6809175209389124,9.4248284972636789,9.811811241890922,12.556109663903801,13.232191836241286,10.104821179729248,10.454648373892347,11.76423369950351,23.439012029696823,12.967478647188173,11.509755606661018,13.493405432060099,0.84390026954806552,4.0083946814258908,0,0.066391389740315568,0,1
9,0.76375617244187044,0.79691974248419017,0.13286077799929696,0.1312674852003283,6.8492994989747586,11.006545329623279,5.9164396307036595,6.6327206463013662,6.1552414257656709,5.6935799086033976,5.3933606517892745,16.324914450737527,6.7407217474637102,13.508544467227217,9.480836502851389,14.879966084146233,11.089726538642589,10.092317669505546,10.086491489838462,12.70406529675623,25.201194964806941,12.144996962021029,9.4012469618892496,14.04191586196842,0.72856487930142932,4.1288286226007642,0,0.049581345694357778,0,1
