parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0,0,0.10564831913160547,9.4556553313133946,9.1035562350703643,6.1833360369049641,8.2829695883651109,8.1758504338188551,8.8157864216202331,11.456965686216417,10.129394482832021,10.362641706807389,10.342411620032873,15.109898932858895,11.497646772983291,15.350768572142059,16.691413949823687,12.810418231810381,14.867205673819047,2.2582747142299335,0.2582747142299337,0,inf,0,1
1,0,0,0,0,10,1.2074946831824931,0.95276878365408624,1.0058012276181099,0.94630956898830543,15.069333215361583,1.8594045025819046,2.4780456978289989,1.9038511219535985,1.4558900103164953,1.4802305478058215,1.4825058729348213,1.5549837846180863,1.6364489436974914,0.93475804768903037,1.0263984505861372,1.082767202446909,0.77327301812421878,0.85800977494215003,0.76056075279895574,0.12240242634942988,4.1224024263494297,0,inf,0,1
2,1.1830723102194725,1.0922294236976853,3.3250392931352901,3.5469725236785949,2.9222424318608362,3.9823791250992118,4.2214114787805181,4.2453430665985472,4.2830270084697037,5.7206963100631816,5.5291051906800757,5.3929811535501306,5.2318035630516668,5.0058365467038577,6.6509075750782332,5.9562396929281318,5.9366234513122311,7.2731628527702643,6.5392526555551358,7.0346755606058826,6.1095816959285161,7.1145617215520467,6.455212539804112,6.7417825345084195,1.3713498010941665,3.0130679833954597,0,0.055928037152196013,0,1
3,1.9178428380696027,0.54352273230331694,2.7169471593548331,0.28851126300432062,2.3844383274377643,3.7442150286897808,3.647052944541465,3.5432300856590953,3.9011488976054713,9.4744224933707279,4.596802133046296,4.7611310933787534,5.0736846257314721,4.9097238066282332,6.1837246204655045,6.1502571229516843,5.3222685949095894,6.004938115190253,5.5150761746937054,4.9526881829109888,4.9680367413963218,5.64617492253194,4.1118804582809254,5.4185793476365651,1.2217055981698743,3.3075820563370093,0,0.050063883782814053,0,1
4,2,3.8945267562920214,6,7.8580894210188141,0.1041072011142342,0,0,0.99447168883836856,9.1688019214718892,8.7547181114477564,6.488142739780848,8.293373435736493,9.1893553909201184,9.8499371320000311,11.507242961471464,10.019815798689942,8.7136649320010093,9.9638206011651498,14.563547580810409,11.77754892244093,14.222978770122459,13.934448581996545,12.764531965839135,14.004077930413629,2.2550504100674211,0.32463027247384829,0,0.05003564632213129,0,1
5,0.1521601733444822,0.018331605830683804,0,0.020290041123987398,10,1.1233446062910386,1.1588529861142287,1.0650953538821339,0.85784563581118933,14.941475254881775,2.0423518664336049,2.4019465489794101,1.9531353476381874,1.7525976461259418,1.5924349141432244,1.3278058439561389,1.4113229219205272,1.6143738469053401,1.0313342950298918,1.1446899948112559,1.0805354299794219,0.8638756366374476,0.92108094852904632,1.0140829078394147,0.17703546940692211,4.1095677974804214,0,0.047614908959163801,0,1
6,1.1033784481210831,0.68252407825455741,4.1304971914561692,3.2199482958593175,3.3467992395863422,3.637393266014278,4.1944849697778626,4.3374461808002716,4.7654819088514788,4.7990925320731588,5.3579310806081564,5.642157250531044,6.3852041439012623,5.0516468858922563,6.9451666138895352,6.2131089423332977,5.692837391496913,6.9408566152850408,6.7942960017978811,7.063319645224321,6.2643547664443995,6.8081324173551634,7.0280968991685109,7.3036206260494181,1.3356918568187126,3.0569984002032364,0,0.04754241773421404,0,1
7,1.1306099133695109,3.6810052845953356,3.6296530151327038,4.7302963891380543,0,3.9592191376078465,6.1698987503260829,5.5690055149211819,6.0484705387502711,6.0417729793036452,6.2186556076807058,6.9369383946870249,7.1735991971959692,7.5550110588718971,9.0014894942323345,8.2836933490920401,8.2258827511664325,9.0727544597394623,9.1656948152089797,11.017252036844827,11.315804093347289,11.644499051084821,10.434326607322214,10.990786700517402,1.8651009084031764,2.1065414919043812,0,0.047329628795460196,0,1
8,0.59816917299997352,3.4973845516068875,4.9991643024404384,7.4228017912842681,0,0.38961889800043886,6.0035764967250875,5.2700420258784,6.1763695599576227,9.235553135194829,7.0318851302056782,7.4465531870472033,7.8600566800972729,8.2386756950459095,8.7942398631513843,8.9096735038289427,9.2807642453385988,9.4823007917926905,9.5153182480577367,11.802643043795333,10.884781437102022,11.325657660015708,11.130745067025968,11.386754347325168,1.9597466365676479,1.7575993257110367,0,0.045421005036084885,0,1
9,1.2562129927945849,1.0415468352460546,3.094729897689477,4.087850974473521,3.2870136287079563,5.0472151888441381,4.7494965518471934,4.6246191894462081,5.2789024008172536,6.3649742780463043,5.9115953556729677,6.6064940380334987,6.7377036005470448,6.5185300414925944,7.4101837488132736,7.4055430244248601,6.8949248701184214,7.4909188383740615,7.9627715156157031,7.9186696523792692,8.0606029372608106,8.0803361251668004,8.352146438742114,7.5009323785195265,1.3967307438407195,2.9513142348659107,0,0.045077241445614688,0,1
