parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,9.9775362460016694,12,5.6577730895654907,4.0912297186391298,3.5554720214191868,7.331312976612514,5.0474838602988319,7.7100354870050563,3.3460019928351175,7.5121256744996403,6.9932955755714303,12.726368958733094,5.3155469166935205,5.7811269263584402,12.634145036195966,9.5606309868760935,24.588307492468786,6.7263526119014703,6.9505412517446912,8.6720937825642181,0.25203772581239814,4.2520377258123983,0,inf,0,1
1,2,4,6,8,0,0,0,3.798345794366631,8.9151046496753814,9.0053924230705249,6.9970985854763876,8.1390512789662832,10.545097982326617,2.1724201398235339,7.7285835704832921,5.4582964167503327,10.607313606470932,24.889632668792743,11.676554117262427,4.4297481639875453,14.739411149506649,19.338075699809814,16.69897022275072,17.326774505463234,2.4908777422488653,0.49087774224886566,0,inf,0,1
2,1.0364755225148206,2.0523371575825387,1.0902085605385117,4.7369820695603631,6.1933654327644678,4.2410388976120323,4.5027704589035178,4.81204622504079,6.1453220046218382,6.8060765779764107,6.3037179421784053,6.3363756102930715,6.6154975109796643,6.797057949700565,7.3562651642385779,9.7272229305347491,7.9348486216042895,7.9593060308227281,14.057534136399877,9.3328612133427562,24.401809376688263,10.55074708814713,10.122345884688578,10.158078579728073,1.3860179268487132,3.1204187610178273,0,0.08786618701683413,0,1
3,0.84233618110031805,3.8592985500620456,4.3097567895864142,8,0.049061718684789438,0,5.4932665180815725,5.4763804237587674,6.1971609608230978,6.6439152972179034,6.8054921703831628,7.2648560092703134,7.9965958787250306,7.9670667184715978,8.3795329087058121,9.9894187932365401,8.5294259552339611,9.2014512238862203,19.999348823409807,10.485092373782752,21.682522868219383,11.720247945670744,11.785739469053437,11.361974818990214,2.0712928964547621,1.5718985645490129,0,0.071447967199427309,0,1
4,1.0221922478565755,3.8392622992074807,4.4374307616803144,8,0.066902431205504681,0,3.6911806204068376,5.6471199386022617,6.4597582288734117,6.5592705625810801,6.9301712498723411,7.5807161070439246,8.9122649198144508,7.9380982381483527,8.6690003925603207,9.4995740728101996,9.137200612832272,9.1756584165984556,20.815444570983114,10.602200290261059,20.49040271249125,12.712794639787164,12.418385553118815,12.296834451416341,2.1080064937487224,1.4237613184467619,0,0.067789111828474052,0,1
5,1.034911596346247,2.256012298957927,1.7743723747025759,4.1826265344207787,3.919235534857112,4.8081411451207261,4.5705359337849085,4.778689597735525,6.1624131919550802,6.9461037924482198,6.2370063374920992,6.9687056515699037,6.7082732436487493,6.8886468990498049,7.4245432374505294,10.051640782915927,8.160606200129056,8.3295174219682622,13.613899503113768,9.2804466612814753,23.9594105337132,10.123634783653062,10.30520130159673,10.468020875827632,1.4319900481118424,3.0116524402235343,0,0.06576679403390033,0,1
6,0.92067983310041257,3.8878585021507219,3.3266054966655654,5.6939852088401715,0.081724034866373779,3.4380233074477129,4.86720414267017,5.2310232561426462,6.2320226423346501,6.7630366744088528,6.5622080465567567,7.4450547501843234,7.6512752115493399,7.638389483248968,8.0888485682219997,10.193591575722595,8.508489999967054,9.2424442586986597,17.699524450034353,9.9412083256171755,22.121794504554526,11.194814838691707,11.380065612931482,11.468900280445011,1.8977450136313185,2.1098922481751408,0,0.059633397051140347,0,1
7,1.0687066011248292,1.478814705508992,1.0385660028047357,4.2106586546523763,6.1085877244273972,4.5354241942695497,5.203992153674518,4.8053373382744997,6.1313220680318068,6.8508404414111634,6.1881479369433556,6.5424608659956807,6.2650703331568058,6.6688624034230326,7.3445329547987921,10.042503770821899,7.9612092643971897,8.3031405489382486,12.468015110955999,9.3868472965492096,24.959639813453606,10.254525234008675,10.292090532141955,9.9831087542673362,1.2805363973558987,3.3356020202302235,0,0.057855796341287555,0,1
8,1.0774480025081059,1.6509980821945023,0.82784033529005929,4.5727179058055505,7.3022156683706942,3.672007787560033,4.3950678569504351,4.6868356414044889,6.0960340888486897,6.9566985331208064,6.1969377919119282,6.470556557625387,6.6131283406024419,6.5267212643587129,7.2086122401449089,9.7125343810846054,7.9135549323248258,7.9890523720751929,13.176911628947236,9.1340108033028571,24.172097275302804,10.136817690777082,10.140036730729852,10.309981570237261,1.3124448206062707,3.2772222393468859,0,0.057589773052818503,0,1
9,0.93359068875470985,4,5.9402535786614905,7.4948653221961834,0,0.68401537614435548,0.57013600209779314,5.538490089120705,6.4254995463691857,6.8134323421478582,6.9874112197105482,7.7148497463287011,8.5916325118158365,7.9211383620581417,8.4874028402779551,9.733977153663103,8.9212013048571315,9.3695543116841371,20.260737431958695,10.540250672759829,20.747723200884288,12.053120775584157,12.831374814444645,12.069074323952345,2.1469616983314248,1.1467913104492928,0,0.054116674629350166,0,1
