parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,1.2074946831824931,0.95276878365408624,1.0058012276181099,0.94630956898830543,15.069333215361583,1.8594045025819046,2.4780456978289989,1.9038511219535985,1.4558900103164953,1.4802305478058215,1.4825058729348213,1.5549837846180863,1.6364489436974914,0.93475804768903037,1.0263984505861372,1.082767202446909,0.77327301812421878,0.85800977494215003,0.76056075279895574,0.12240242634942988,4.1224024263494297,0,inf,0,1
1,2,4,6,8,0,0,0,0.10564831913160547,9.4556553313133946,9.1035562350703643,6.1833360369049641,8.2829695883651109,8.1758504338188551,8.8157864216202331,11.456965686216417,10.129394482832021,10.362641706807389,10.342411620032873,15.109898932858895,11.497646772983291,15.350768572142059,16.691413949823687,12.810418231810381,14.867205673819047,2.2582747142299335,0.2582747142299337,0,inf,0,1
2,1.1048164028038872,2.553153336810059,4.3356485025987235,3.5032751562597366,1.1425790370585351,4.4760307275116684,5.1600418139485242,5.1094997447515951,5.5334780859051511,6.0714820119664807,6.4663520180723806,6.5426869114399313,7.1854943128935052,7.5720570600284693,8.8046677801116697,8.1583202030835409,8.0341621267070913,9.0942106681841395,8.3624730563633261,10.119567847713832,9.3696806773384225,9.6315637211601608,9.1495689803253679,9.7255254464130676,1.6673920193404972,2.4848784400063204,0,0.062871813540699442,0,1
3,1.3528474667217627,2.576808504960507,4.4420788183332753,1.775715459807484,1.3664397283907079,4.3168503632824029,5.1650857679900337,5.5298282940915469,5.7033300089668089,6.0776527989684102,6.1398601569925928,6.2393918322155493,8.711719870997964,7.1995349263845556,8.5206385539396976,7.9543880473420563,8.5134908357255732,8.17763117693341,7.9708564539340951,8.6592429897003793,8.3710446096202276,8.9278346955338801,9.0655548924680751,9.4524960903373927,1.6401036010754584,2.5751704802907112,0,0.051679999441737706,0,1
4,2,3.2785201399009538,4.2328435998162046,7.1962376410572597,0.45016809017860709,0,0.73679447005267751,7.1200381071430572,6.4473661954630463,7.3279091845049997,6.9544642888546493,7.8991182921595238,8.2281891343309894,8.3803041872939747,9.781182293117908,9.2454516592003291,10.064867044498087,10.041174447311358,10.664457320759441,9.5444271978765887,10.617020495182656,12.199117994563689,11.487227858067088,13.097305373788846,2.1208862228884549,1.0678339206608671,0,0.049355321085608493,0,1
5,1.4509971939561261,2.0104565360726898,4.9234629125370049,1.0676565656454413,1.4333150016076952,4.0464749850189712,4.7452058147076812,4.7946280995845649,4.852056883014126,6.0748182786032068,6.041872565466476,5.9716055175764486,6.8470876654360175,6.6457924179576775,8.5255157439486631,7.6298175446001109,7.2023177768406796,7.5458710423919051,7.5309476290378603,9.2278694900435934,7.7961793971020299,8.119391837073243,7.8739776675760673,9.0441893873601735,1.5879512448197781,2.6953356319180517,0,0.047292552179210856,0,1
6,1.0730508817258135,0.22107721615819192,0.10611296562852909,1.8350663657743174,4.5329521989155186,1.5893909973091185,2.0931230899474604,1.4853624588623673,1.7299108750712435,14.01697410495872,3.3298516858415494,3.0131184652511895,2.2045311055182673,3.117183590533815,2.8995815974336092,2.3650194028474409,2.5959984475760742,2.6450943552152713,2.361146472474549,2.557753154981476,2.2670606814112064,2.546923885013491,2.3970502049768978,2.1420955018166605,0.74556223368182573,3.8834912176652256,0,0.04663054169223213,0,1
7,0.79146324519964328,3.4923231324011548,3.9098539463522695,6.5854674753516891,0.11814977572065108,2.7836930496162693,4.2765264881064669,5.2490707002388755,6.1691705423705656,9.5889265212630193,6.6902745048382721,7.5268900861971586,7.98139255706693,8.2470091146542632,7.7932886745331968,8.3130389626023984,8.7596135865953926,9.7585010544553175,9.2780037010653356,10.887171486768118,9.8673112586892273,10.154605748029496,10.372927695808213,12.223679582506248,1.8983012934607073,2.0312138587141799,0,0.046617564040234427,0,1
8,0.56019756595426362,2.385115129998423,4.9090298453442545,7.9753523607175438,0.58426978528900242,2.6189499105426024,5.6166434406827515,5.1525171438523962,5.6306444374019771,7.7056161486526022,6.5582868385744524,6.9429926701516127,7.4903856889476259,7.7121777867481915,8.3655274248914839,8.4909272741396986,8.0650083065249767,9.324648434193243,8.8371066199195099,9.8162622746323756,10.186132727595426,11.196277921219682,9.9765168269837652,10.325469789232203,1.868009254060216,2.0924680416600854,0,0.04591556563873829,0,1
9,0.83258209039465358,1.5427129774876918,0.5824256394560301,0.020032392469419256,4.2957510117196911,1.7932646481257155,1.7683861754382024,1.6839115211083977,1.6715192262950609,13.62867692450839,2.4523115325322409,2.6236825978145752,2.8428227562830708,2.570202039130475,2.9743367155188065,2.2993134443903518,2.640888260458607,2.6053906282845194,2.2170379335470476,2.3548520740308301,2.0907418603166139,1.9930556039355398,1.9836094966048636,1.6227943933310365,0.77292469545812803,3.8314778624692805,0,0.045827631455228252,0,1
10,1.7845619227757719,3.4488454164258817,5.1641573123530771,6.9230504815564045,0,0.63251353205055971,0,7.5579196735107228,6.6317986541562881,6.4165561219013796,7.0239356968780333,7.8647287873950393,8.3189178151114298,8.3780286207608654,8.9468627023743359,9.0012029362656527,9.2995882614754652,10.097867497869874,10.731769410189239,11.566084348748554,10.923352130006483,11.57783077305039,11.978893802988122,11.767361386168238,2.1264173887329356,0.97815936533728665,0,0.045039051989783072,0,1
11,1.4029167849100805,0.11159046186250746,5.8721518795132397,3.1783974464532774,3.2447696009732372,3.9060949460952754,4.4413680377632074,4.7905738747226323,5.5803718437385603,7.883911708284586,5.8512186612029442,6.246994109856101,7.7453267436214279,6.5474353046570917,7.358383456403133,7.5432085259815791,7.2291308180696365,8.0169059253249788,7.0253981379060395,7.5574988625051951,7.8192578446940599,8.5204512361635825,9.3587945376947133,8.4754706957837538,1.5557997564142134,2.7933355998590517,0,0.044267064102475634,0,1
12,0.09420502996336777,0.76931926448781196,1.8129778910120744,0,10,2.330094420553726,2.4597347117641659,2.4767397728206286,2.5337038866042878,11.967027304760936,3.2346036914052569,3.7353765034983955,4.0155104055979907,3.4701187231194703,3.9504279186824682,3.4611947254647766,4.0994881932091118,3.5392042620924018,3.9213319438955412,3.4371199350339925,3.3710796243102674,3.3980066877494486,3.0364064465913012,3.2046410079596761,0.52027479175627445,4.0079780253163326,0,0.043582894720419617,0,1
13,0.12943434709003487,0.13560959360949457,0.52836491728062196,0,10,1.3854699183324641,1.2960405026302528,1.4673690432887279,1.197375621667109,14.230604599365941,2.0478643918164328,2.54108363052188,2.5908127765513704,2.0245699799506611,2.2959692322879719,1.7244769658547434,2.0821729502841468,1.8781523101525035,1.556102362062957,1.7168080645957973,1.6111126069612891,1.276651196087726,1.4498455231656822,1.3389525291631525,0.25923451295221284,4.1020036980975307,0,0.042883131606099585,0,1
14,1.0922227771509003,0.17422454582222427,0,0.91184186179986304,7.1365936944990427,2.0807549557291876,2.0140213232606796,1.9784808772483355,2.1362112376369731,12.130725415570069,3.3699684034032433,3.5374161213149877,2.9892223835713945,2.8091151089826116,3.3579777933126316,2.9721651918802614,2.8531512216340196,2.8271971803852458,2.5780183744282756,2.8809737234876995,2.350593640390704,2.5186103508831761,2.0360570061317569,2.1294987965151368,0.63861037641798124,3.9412343300161639,0,0.042289417739338982,0,1
15,1.3922952282357848,0.83738150348333296,2.0488333121185547,2.4735077094019546,2.9726070921023728,3.0669369619982598,3.4200241247930139,2.997023608212475,3.5427408177984647,11.591688611087877,4.76259918766777,4.7436194637446985,4.4901604710288776,5.3587930915059241,5.4142569162014489,4.884341593466818,5.4931252742993903,5.5270169994861602,5.7367573923095998,4.9600286303360228,5.149669188408045,5.2784087297063449,4.9818086350622579,4.7385205842701117,1.2032006287142116,3.3317321833692826,0,0.041805593358380862,0,1
16,0.27722368115885304,0.054168442521813576,0.58044634209366819,1.3515000944497628,10,2.1289676143603384,2.0794342556455008,2.1371719211886089,2.1090256549115245,12.383899911227715,3.3963254285230273,3.7989421577406,3.4135703834077349,3.0611884148470208,3.3824579052809667,3.0101075516151421,3.2363606837638121,3.085769013535526,3.1970038381429378,2.685391273669985,2.8546592927149894,2.6054461794263171,2.4577601069734669,2.8190881308640492,0.42876072792619313,4.0483409876665313,0,0.041539234126718561,0,1
17,1.3494749189759383,0.20084220561945554,6,2.758368305866763,3.8305437939966809,3.8907743964411772,4.7252243925802748,4.5385675217677051,6.2376702847546852,6.8756927762696547,6.2018643302193954,6.9502336707144137,6.8617023902370136,6.6493646577626837,8.1564562226810704,8.2373225614822694,7.657130767513471,7.6492523693278347,7.65979679876164,8.3923634997365006,8.0250297224791733,8.4945558631551794,8.7621219376630126,9.1963946624109916,1.5255096628714042,2.8230081239638896,0,0.040986189067661757,0,1
18,0.93660745520617428,2.2246486655299464,6,2.9776360125869257,0.67417574182227669,4.4535745754866101,4.4523648672181269,5.8521714233550881,5.2248814228161882,6.5045079535420953,6.2953568101897082,6.6556233256905841,7.5251014979159905,6.5331857708671288,8.2347029365324538,7.4986506281106244,7.3848755112485698,8.4639632363771735,8.4175264761749435,8.3644892864209659,8.5958714185567473,7.9889812573609982,9.4830692065791684,9.0706775589532231,1.6978830023361566,2.4367577556005884,0,0.040984884504163849,0,1
19,1.2423614833541217,0.15982362312264226,1.5196630567990508,1.5620682624886781,4.4973578164626353,1.9976384863101586,2.7423438263406927,2.5599863231209712,2.9547499325944,11.432629192196254,4.1684271087816622,4.2476098977668038,3.5912744556761336,3.5704214432820729,4.2121820878273244,4.0466360780608941,3.8207226251862179,4.1808155763100618,4.139073239019198,3.7122023363667549,3.5665671457380919,3.8454534132381415,3.2028691360794208,3.6129932436475967,0.92434456586400326,3.7063179835550719,0,0.040884551023567146,0,1
20,1.5069071611048739,0.77208191049479613,1.7968026172392317,2.155175453658293,2.9477489790994169,3.1588308988832496,3.586010652131264,3.4094241666884102,3.9324206409473161,9.3793219764318696,4.6443038343692269,4.9805134646516347,4.6479108419218997,4.6671874907713526,5.5393623588041221,5.4414596373867781,5.2925393991484793,5.6795616923413643,5.9138854922713735,5.4373551405697116,5.1569293458328662,5.7242500197517616,4.8229213402798221,4.8458980899703707,1.1699959877139063,3.3612922660986597,0,0.040537564691012502,0,1
21,0.14405544125343347,0,0.32434229097784983,0.07824247005862911,10,1.2431623201921531,1.3326118940592431,1.2341307575877076,1.066942179182349,14.986342828654134,2.1709542596036449,2.4635441884265159,2.0795738593011071,2.1623086780122533,1.9436789609268184,1.4055628278026739,1.9420326828879382,1.5414017135595708,1.4829129332430782,1.5830870493325722,1.4127152054061181,1.3031081043631569,1.4576626717122649,1.1861961980746976,0.21818426990484627,4.1058347393604873,0,0.040442517275899509,0,1
22,0.29456565117463018,2.570379136227972,5.757699542144997,3.2108877413499872,3.1828972847244268,4.7903582659897364,4.42605629521303,5.0564867039969448,5.7201334106936752,6.234030307527032,6.0088963379700404,6.7019374789195547,6.8982549121387864,6.5623297203309452,7.9323036531547899,7.8843248244485782,7.8583029374632423,7.9342951120981828,8.3211637484166197,8.5875861667044049,8.3738067689108213,8.4236793064000572,8.8816763336894233,10.251840595604545,1.5676496990014295,2.7281924645632438,0,0.040414567277423832,0,1
