parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0,0,0.82618823661577223,9.6382205195741673,8.4982157407082219,6.2021512673548704,9.7908648852436944,9.1187579645560746,9.4704590873012897,11.369626015046782,11.099631389304051,9.873095393122826,10.566022745201703,15.980299523578026,9.2189167665622342,18.999001468399559,15.579008201354606,12.781152015079028,13.708353231071222,2.2965642163440352,0.29656421634403551,0,inf,0,1
1,0,0,0,0,10,1.1776474395623904,1.2144541308096819,1.4731192780468829,0.72616497086341159,15.106327885120665,2.3394008989683344,2.0946909464628227,2.1056371903605586,1.9619266182891062,2.2108539654578849,1.5961101769516626,1.7778151428757691,1.7515694506624777,1.3296415210519588,1.2124978376281665,1.1881023073822381,1.2387119640462558,1.0819786647327192,0.88530784605133594,0.12848599699211671,4.1284859969921168,0,inf,0,1
2,1.0947424116429347,0.50284768736198993,0.65504507424210479,0.94245916193530488,2.7727745124530805,1.5480418188371063,1.3962539218319399,1.4662744655851359,1.1222777240344295,14.798072889074906,2.344509008754859,2.4194718569355507,2.1696758577907125,2.5378888992406554,2.0926667582295431,2.0703790611195196,1.7326128740584499,1.7590233407469547,1.6140051652459186,2.045598796490276,1.7597755564269852,1.3354410654777131,1.2297963713644786,1.1203177971803748,0.76842844745054828,3.8288768230128731,0,0.062510554213072944,0,1
3,1.1083306428541464,0.73884641088467773,2.1040170866412722,1.7956640296939381,2.1254597947016172,2.34898972840594,2.3498030685289217,2.4207613108619279,2.3849579957060643,14.129566121275115,3.6419989027898785,3.694597963476983,3.6991701254899612,4.6033984718933523,3.8970408582054383,3.7823726396219759,4.0481695635631354,4.2855918945814224,3.6227622735245877,3.8944463764801154,3.4772355644006376,3.1705368651055217,3.6253061987748776,3.414333386420823,1.0391872896391232,3.5315455481756119,0,0.059274013078607676,0,1
4,0.90670480613807813,1.0844238719567592,1.9488778509293874,1.5126745570067066,2.0367712598621641,2.1027243377914422,2.2872881873874515,2.1711910984540661,1.868045397406306,14.332766475484707,3.2625805619882389,2.9784415429434654,3.3395330101231853,4.0006174263810141,3.2013987706316436,3.4184189542445269,3.3342918638313366,3.321150401518763,3.3192767350466221,3.5769216175746079,3.6190570380447342,3.251692051168523,3.1668294589139148,3.2753678204823995,0.99751431861864892,3.5990666362326178,0,0.052775740577811023,0,1
5,0.1008759526261564,3.640892146605776,5.7920593680108654,7.40837265410984,0.37940733762854745,1.310155436012594,4.8098807310874347,5.3968534737588207,5.67795350155804,9.9224931638903549,6.5083949411268804,7.5051642014309587,7.2453494504627294,8.1295955774870272,8.2144681693481125,8.7305831686442872,9.7145600131610479,9.4947349328039028,9.4840459520208888,10.430133812756102,12.779088367532264,11.035504516132388,11.514867088011661,11.424615251931542,1.9357161285693474,1.8782551397901628,0,0.050999239550185982,0,1
6,1.0958136072376687,0.16194039498987661,0.76028095879970747,2.1824843545752985,4.1718377602235392,2.0193695172885437,2.0827748891433342,2.1594601522243075,2.1587145068696381,14.143869826575056,3.0094714242440617,3.4774689698336863,3.6737526661895452,3.32263868424192,2.903927593923787,3.0622979413046054,3.3633997474158281,2.9461690770749867,3.0956782426703975,2.8648076477335773,2.6483342552319913,3.0512535552677194,2.8810554260595427,2.4759026376753877,0.83640942087450976,3.7825599317743692,0,0.049887263343898092,0,1
7,1.1960969742268284,0.13933328050762686,1.3910015226312455,1.5412172735677874,1.6012554928099261,1.44229114838676,1.3546398686709347,1.6076021997403467,1.2684257381326502,14.796393033562781,2.7417887047954426,2.8857025782223777,2.3417542307778652,3.1129967672441374,2.7322750476853943,2.4385879561563821,2.2725233467139012,2.2792565517634791,1.8567412905995742,2.2734326836447725,1.9572309637711913,1.7195316021330218,1.6010410652036076,1.7050288512469827,0.87054675700422102,3.7238496249541533,0,0.048196696562796779,0,1
8,0.38919897066740727,3.0804243473078969,6,7.5984927114352532,0.21711585620540136,0.70393187996934869,5.2547297242467952,5.619231478309084,5.9499245019680878,11.134084724541808,7.3164447572664919,7.3850554197652931,7.8029321562380733,8.6397464540238946,8.7277255597131234,8.7495716455989818,11.143167740342816,10.691198282720789,10.345680918251528,10.610536243987649,10.370199557823701,11.493146408174455,11.355337590963508,11.578676445856239,1.9578483250958203,1.79072106715504,0,0.047670849517206536,0,1
9,0.45899454148766927,0.54584424046646296,0.043197579719650436,0.4704256607450063,7.5239924192767287,1.7433945317281914,1.6287206278304969,1.5569970454535209,1.3349710038396543,14.271077959034097,2.0821006387239773,2.5248266094307024,2.7936521098873004,1.6315957692597234,2.1819859179666943,2.1007742502952453,2.075531167081202,1.983971409560755,1.9705870739480043,1.699291767356319,2.0656454119928074,1.6230610439884923,1.4396175075227955,1.1267424818286382,0.45286919763411049,4.0578210817292772,0,0.045623839883099704,0,1
