parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.0107101407775734,1.963668749894411,2.9505155884834013,4.00690585049764,5.3792562584703161,5.9974129836803725,6.5295588350456573,7.7922635750243918,8.8691672849651173,9.5311311261995666,10.11538388921946,10.904436487647118,12.809577353925164,13.802721625705916,15.029973499827662,14.776149927127534,16.148318344861256,16.791634748043428,19.386948006771686,19.725339292637024,20.164929921425905,20.414676937745764,20.371319578182089,23.321221543533913,0.7347328174595591,3.8743742371989316,0,inf,0,1
1,2,0,6,3.1071938952583542,4.6800652660186151,6.238334060772873,7.3824005996526436,8.2026443578062569,9.7246014194674277,9.0766586675142342,10.814263102841869,6.4569549234484214,12.618484993219337,14.221495208800651,17.513315066074849,15.782197812008885,14.424311972451129,19.696599266399712,19.983023769703152,19.521732709587248,22.516339141558564,19.457129601525843,23.848308488631407,20.947447773795343,2.1485907399277897,0.3961988318178391,0,inf,0,1
2,1.367666488974965,1.2377418992312317,3.2529938958626898,4.9070295825340855,5.1250240676397611,5.8357730389003661,6.7293756799326383,7.6827585506910312,8.6605067113998953,9.4911036070571111,10.579096276035999,11.708339635604897,12.482795617750611,13.487781600528839,14.562948155961044,15.472902220288653,15.917208347625749,17.939555832409539,18.784166252374948,19.204656126636369,20.430068510361604,21.334871632540004,22.033472336869952,23.848726111765579,1.3557374311021253,3.0740929459820219,0,0.072942876968014769,0,1
3,1.3729518471524329,1.2916172136147783,3.5722551229913981,4.7035901636228035,5.0757919231913693,5.8737645542104167,6.7467675064576555,7.784684311506985,8.657449340072823,9.3866903618795092,10.590575985618136,11.561495724770598,12.55815174444222,13.330472295897135,14.909343331414043,15.260170355954338,15.984643784486829,17.773842864510375,18.824434876992616,19.171797726164861,20.109039654326089,20.968183654558175,22.342529858147849,23.764436447113848,1.3222549760387283,3.1365327577388147,0,0.061606667493781631,0,1
4,1.4844068159447985,1.0344499957815785,3.5056393852167118,4.88977688623301,5.1125384225252732,5.7830122111985993,6.7414704500345168,7.724663395167104,8.584808071636381,9.4671356325745748,10.591390325109622,11.506421915317025,12.402766613385859,13.32717891396512,14.654646436624203,15.499455016072515,15.850405331576097,17.897272559861147,18.831603764423605,19.400558045676739,20.263159435253577,21.184560290176922,22.231591298060568,23.631086533955468,1.4959271272072439,2.8086143914069894,0,0.059166692281732665,0,1
5,1.9710217545871302,0.020713864225503566,4.6391996063499157,4.9388964813312262,4.8506460053149221,5.8316909322004307,7.0147519427095215,7.8779969304184716,8.4681001677540397,9.4916692593970851,10.900811305147023,11.768079670279471,12.543932950079197,13.726966870096874,15.066849204851319,15.760946858343944,15.912405473437714,18.706976029268247,18.662128389384307,18.937308076193325,20.803947823615928,21.149204512070234,23.40430575864567,23.668207743520863,2.0113479837818709,0.94919219122992537,0,0.05810242961417203,0,1
6,1.8547804790458471,0.21694894032186623,4.2465808930749374,4.6208728645437036,4.9990023670111761,5.9137941583887086,6.8805338763010804,7.9027126013445184,8.5145274145945216,9.6029287871522016,10.882761226798596,11.600892638588302,12.766090322537245,13.89664839029524,15.23493663953699,15.470820635258869,16.054251789330298,18.077596340699287,18.90820260903282,19.052383525381366,20.391118801214496,21.272883835846933,22.642686274553835,23.717263303349384,1.9296378639874379,1.4263951447900407,0,0.054204296626855823,0,1
7,1.4491365564267509,1.0635477905707338,3.7706172112228149,4.7021309018030646,5.1012026467765796,5.8026800153774118,6.7973699682290203,7.7668706869480442,8.5670521474292407,9.5566637108179187,10.662148254581027,11.564538507284126,12.448299797663491,13.632704116844698,14.957766382496601,15.512877513279944,15.896053309004463,18.012835044820743,18.809515636391517,19.24589545553987,20.406038336734522,21.122093500692529,22.044284989081675,23.520572119580237,1.4720285479716808,2.8595000063808822,0,0.050872189089350664,0,1
8,1.9356731517486507,0.1128643144138257,4.7812793243194402,4.9038909055207807,4.7939407132383458,5.7542264642337004,7.0449997013205978,7.9352454690848342,8.3829778343372432,9.4318095468838337,10.783102459369687,11.554911006202284,12.481826251963135,13.517780718567916,15.129023759424433,15.494278322711263,15.846765029310301,18.430746334006031,18.676492761191007,18.654216228288849,20.675316115690666,20.7911780874398,23.260877398862434,23.591185295018761,2.0029927493926349,1.0527391677952578,0,0.050385477128883173,0,1
9,1.8318421863967582,0.31560802805013471,4.4744415613345447,4.7989386756808114,4.8958845623893632,5.7942276720736325,6.9533657280243588,7.8695908884159484,8.4970903811810459,9.529549912507747,10.848988964548846,11.486044735886303,12.530424107239599,13.83796104963665,15.255509713705489,15.561641516311083,15.868673122162619,18.433567693678505,18.721604657827108,19.111367660699688,20.789671831450864,21.198134484771536,22.906108003738602,23.509773053000629,1.9224412819137622,1.497405697649776,0,0.048415355217092684,0,1
