parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,3.738569916381842,5.2313932241514136,6.063514141243914,6.9377412452825107,8.0666262679917704,8.7146928882159553,9.5411239507156385,10.541031009382584,10.601311258857152,13.205564752792956,14.631727999141827,15.532854190113738,15.706805797151278,15.810498716631407,18.174184548247194,19.681363475504011,19.827894561990544,21.235272080904043,21.187799338486698,21.640017499932693,22.789904590943948,2.0842290554345388,0.38297813497155075,0,inf,0,1
1,1.0162900812679174,1.9803263905223147,2.9824173399512728,3.9609471580028912,5.2681337321805533,5.9822571394143225,6.7359955182482549,7.8610350197735626,8.8497545427509063,9.4734912808387399,10.360082941611282,10.85359509512644,12.930167712269865,13.952671926768776,15.335874498517995,15.230079185422479,15.922673138926308,17.412359990356354,19.309747339238857,19.707790085524667,20.423415615920639,20.791495350004656,21.228079393993742,23.294759722297119,0.71845333872276751,3.8661084929752803,0,inf,0,1
2,1.0237317629949838,1.9945528296468285,3.0031940650287798,5.0111947938260926,5.0300155439868997,5.7766931171533811,6.7859811207018987,7.7519214340020604,8.4958407497631825,9.6059993632584906,10.683716668426285,11.767139255465919,12.541560389628641,13.562026283155207,14.779840628013716,15.364705674597507,16.122267212646452,17.809193028385593,18.5794098048008,19.257524428394017,20.238225344945914,21.256644538148226,22.444171757041882,24.073819558577352,0.93164004620928986,3.6289520049443236,0,0.055769374649992112,0,1
3,2,0,6,4.7762391830511257,5.1054702467232227,5.8757413685846105,6.8409721075257579,7.8731485727591641,8.4775401152173444,9.6853467728361942,10.668116239101328,11.279155714093761,12.699856970035873,14.05975401991048,14.769640377695996,15.631501313621653,16.065952912724658,18.233614494389794,18.994584357283394,19.509383995622034,20.910920208860315,21.408776058675745,22.219556850577305,23.530076679957112,2.0454536246973505,0.42881742542943635,0,0.049003823231498343,0,1
4,0.98500137202938109,2.057450717743587,2.7460260819266726,4.6111024031146757,5.1376265783071764,5.8651243743607724,6.7024973777220742,7.7630043015928347,8.6894535683857175,9.5425411761622083,10.486349387150424,11.353385726172604,12.656652799893584,13.59378379559519,14.950204435678572,15.146391085874733,16.070491162904244,17.431967944651678,18.880677751663544,19.393764365447964,20.1795909760279,20.952226018378081,21.744545657276355,23.825881077421315,0.90271154728631742,3.6721455172163067,0,0.047454350692466202,0,1
5,1.0272825463361426,1.9767872353704321,3.2160132100142049,4.4554091410706702,5.1257344885347997,5.8841654555513401,6.7766772976716387,7.8060957457541642,8.700125631939736,9.5098837576948032,10.543043066657086,11.324096653179446,12.780544542138081,13.75000424797064,15.136341613349789,15.308897479700729,15.975359875501509,17.623638251719363,18.940960322097535,19.428898435887042,20.327676788430473,21.056966214547682,21.903834653774418,23.71643187293969,0.82573905001815961,3.7442698464981365,0,0.043885331158939181,0,1
6,1.6463112188462625,0.71641163634496485,4.300676452079415,5.3909650326099401,4.9980388968226563,5.7370194583872172,6.7155866471495473,7.7032912247938556,8.4022070426461646,9.6997325318527068,10.687789063516554,11.884896203817073,12.36282738331311,13.44158548657051,14.421779240267602,15.247188252208606,16.251381786340854,17.773529549159825,18.472209079368501,19.135630776969123,20.252150026199342,21.305177424817771,22.446084561980566,24.234550487275019,1.7261698927061231,2.2206069052915018,0,0.043754148599309609,0,1
7,1.8874378566487824,0.22537683514197482,4.9829428318990709,5.2287843719078158,5.0107797454497511,5.7937540955208569,6.7405972309291906,7.7617809388294585,8.4427353014548689,9.6965319523738867,10.680676316833118,11.619793648151221,12.45549134300547,13.592494584356116,14.521592707521828,15.296194342809249,16.201063156201553,17.875912843333641,18.668611529299451,19.175329255297232,20.444887864580302,21.298969944593111,22.361935387729854,24.032893582789601,1.9606188728102218,1.1821409327319243,0,0.043077428755089339,0,1
8,1.8097169150028134,0.3723164004386102,4.5334318470964048,5.2159890055022089,5.0157626421973669,5.797794475312414,6.7108618375406568,7.7541997689957745,8.4763911319445473,9.7017566089751615,10.632632923611553,11.461699776130478,12.394285519894686,13.571991801877504,14.52885070274211,15.179784921121456,16.19869341407588,17.77881743960706,18.707735627160076,19.190504890553409,20.463066652091921,21.13603083033988,22.246265125451576,23.933510677933711,1.8899321602735286,1.5845881028286366,0,0.042856723397788746,0,1
9,1.9039662842089349,0.18941487642902857,5.0323751392779039,5.4764111678336347,4.9948067139809496,5.7593008412831281,6.659808468475644,7.6878107267859912,8.4556597122144392,9.7225322831399907,10.633289748984328,11.595817300536376,12.267603531625586,13.357045007546269,14.307636109797553,15.120402554205205,16.261513520877294,17.716612408823778,18.544644852684243,19.095074967558968,20.31613982514347,21.183333475428128,22.28702914658605,24.173569771729255,1.9716479762386436,1.1264628570330371,0,0.042538145982779711,0,1
10,1.0025137440452077,2.0363393080784444,3.0773438908936606,4.1899722117866256,5.1718402150105955,5.9379843034501452,6.7942777489582049,7.8707240222071233,8.7329656482994604,9.4895965409377663,10.508187779394817,11.208935062129354,12.935814798284055,13.91547965325535,15.286815491467644,15.318633816469085,15.954886654880708,17.562493019383513,19.150177255641687,19.515205129344924,20.369069869727081,21.05076242771133,21.696143149996793,23.56802017283141,0.73725559270040331,3.8286226175741107,0,0.042149406915833292,0,1
11,1.0194631358295076,2.0016118494761805,2.9484349628854121,4.6185410706423884,5.0773352705407753,5.8545498994514418,6.7880759220967057,7.7853259526948051,8.6814857524188387,9.5245139026568673,10.592808201836096,11.292088676038992,12.666405632175055,13.652733933261421,15.086759381459965,15.316396480662938,15.968228755479707,17.72403456003914,18.827378799476001,19.361019810232062,20.334177233061379,21.040913916576784,22.139845324855003,23.763993141796863,0.8482127199407522,3.7179448339748422,0,0.041874781668975881,0,1
12,1.104995314513644,1.8302281198759383,3.2178130859099783,4.7644742459511722,5.0709844314740682,5.8368729135201463,6.7872066604441432,7.7822955091585673,8.5940259964332828,9.5665929657546407,10.639838715072766,11.525604699640169,12.652875802801381,13.629829937363565,14.937828436743763,15.37519582198864,16.055724198279673,17.786769183430629,18.74381237042104,19.306977994535629,20.280671165686247,21.179700597477616,22.234453330681628,23.917993352532942,0.95402529241329159,3.6087586795309932,0,0.041571769772873621,0,1
13,2,0,6,4.0458846959820365,5.1733319872953931,6.0352927840158426,6.8880693919141942,7.9959622651245201,8.7543362489514482,9.5600893056192238,10.551293404495976,10.40727201897867,12.964988129161284,14.325325177560774,15.350883382890499,15.603587297325083,15.823336671605599,18.202198127606817,19.514331897491822,19.681039360886668,21.158102098469609,21.057574930435642,21.797381148368942,22.916908577937818,2.0760253332758078,0.39976177088793718,0,0.041551146530320215,0,1
14,1.6437503808462144,0.72842599069019542,4.5362543684403898,5.0356399191495944,5.0529209797786958,5.8147192290634875,6.7587581324695902,7.7896318444403008,8.4641145487357559,9.6699507183998392,10.655044737551389,11.615786094429003,12.556196535459982,13.688925585008507,14.640052715142113,15.339505444274756,16.178438252274244,17.83996135131104,18.751575400143157,19.275027363603151,20.431517029088397,21.297147459089242,22.245645662713912,23.952680230272801,1.7456677701632684,2.1434914912618654,0,0.040876124770592048,0,1
15,1.8181186094679129,0.37497502493851154,4.7188521020381611,5.3916505525585174,4.9873554927384367,5.7655770918832392,6.7371216007529702,7.7408339627653024,8.3832018092211662,9.7195165723648298,10.729912890528142,11.823346433927904,12.403834933226522,13.492693116703938,14.410315872585219,15.316741700275754,16.264179392307437,17.904816163745682,18.535505493164173,19.089012122421742,20.330251947336908,21.377212504442781,22.51100185479228,24.214364753690774,1.9043231462682728,1.5311509188269288,0,0.039981848856356209,0,1
16,1.415071425755321,1.1871922285012564,3.6225834155161518,5.1022790972325556,5.0558174438456103,5.8045222364264184,6.6969493057517857,7.7380827034377893,8.5140817125661847,9.6535298175146949,10.608016097726876,11.625366219543373,12.475445280306097,13.478755441118178,14.585584469540381,15.18422198334251,16.21309879698811,17.628551490343902,18.669493840485043,19.20015657335038,20.20295878880297,21.160450878283743,22.123929232732351,24.089995334803461,1.4071369195937145,2.9681780157209916,0,0.039592658206350731,0,1
17,1.8505607542256408,0.3001309057377774,4.7747847989271301,5.2976670328483584,4.9918011988314941,5.7494975358171825,6.7557805064605221,7.7192508244985936,8.4518758757621928,9.6794618975139102,10.695957128289246,11.640877805097087,12.372376067151343,13.529911618243714,14.54020085901203,15.333491526936546,16.144610324614003,17.93119528533207,18.533584268415467,19.213129224700186,20.446758440943434,21.281629729080869,22.526321062886531,24.043147495355615,1.928903893579375,1.3832757216101603,0,0.038970101180200542,0,1
18,1.4286340322589184,1.175379336723811,3.6605746105679704,5.1753036993829715,5.0143832759782345,5.7863481971378707,6.6899517045406727,7.6948693971178015,8.5954062449368731,9.6200216648821346,10.598470601934094,11.393510808917348,12.352202159244923,13.329296998900817,14.626218402217493,15.122394926277954,16.127982255922021,17.639877349950542,18.594241774493884,19.167349789018392,20.21006967543239,21.019535504575721,22.243980509646274,24.063183346159658,1.4268274644879524,2.9329086568016334,0,0.038947669325657075,0,1
19,1.7538780635541955,0.50543086669122461,4.702987863705089,5.1213329991798977,5.0405192108009524,5.8035507809073543,6.7498098174783161,7.7646406190534911,8.4652900331732113,9.6745429564757828,10.670378169196223,11.639095113286158,12.507966116214147,13.610061339790921,14.587871196049525,15.349899936394253,16.184228703387131,17.876670770648651,18.674977197366683,19.231124035239919,20.400985611106865,21.298395322554349,22.310631789020331,24.016057627138803,1.8548702685828498,1.7356140824917672,0,0.038559096525694482,0,1
20,1.0996842636054296,1.8296944645354913,2.8953197091964977,4.8580764334476401,5.1118626960178428,5.8027529988307585,6.7102079467891347,7.7228475899660465,8.5879873133622464,9.5825439502989429,10.547766097849982,11.640493010750076,12.558568236280893,13.520921384205378,14.773435104585916,15.226861288472755,16.129285031925171,17.534541246335731,18.675982528761605,19.366829395164405,20.133592855551687,21.098855951330258,21.98261924924752,24.008314888623932,0.98928958113709997,3.5709287115736386,0,0.038544785657720078,0,1
