parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.97850359291088107,1.9321651147039762,2.9986001695996491,3.8975001484550305,5.2729279534081597,5.9162008735043985,6.8949577704366307,7.8816625972166303,8.6939118215550248,9.4460325875786495,10.522770300792066,11.496746473840298,13.119663993977642,14.199564084982425,15.453715081418157,15.744825759905311,15.866901976012405,17.855681497606511,19.089278545658203,19.883224147285102,20.507470090397366,21.273707450324828,21.76154634329772,23.41847176346408,0.7052939199871523,3.85991235627744,0,inf,0,1
1,2,0,6,2.4163300464978419,5.4274556227736719,6.1722624590005433,7.2054799050409457,8.2709663816747714,8.8234679144181669,9.2292604710495461,10.532764558277428,11.054270122910651,14.000510987301556,15.117374907613081,16.581262038072992,16.324238125153194,15.625806602487737,18.251546589301832,19.926599871655874,20.385699846586132,20.834557911135445,21.325257504806437,21.604739888835308,22.616442510536405,2.1158939179285237,0.30785140728012061,0,inf,0,1
2,2,0,6,4.1005974349379501,5.1504658657433362,5.9200236021645045,6.9767821373761594,7.937697219714634,8.6595508275974389,9.4000124164639391,10.626018304732485,11.456097789914191,13.065583316526084,14.000556966856259,15.438196542351356,15.851920033699187,15.917375772398682,18.132215550733513,18.99285140989776,19.733665917066933,20.407815773994219,21.301970326524692,22.3702170098443,23.658336436189639,2.0552823316529047,0.3834738161532853,0,0.069762718935059892,0,1
3,2,0,6,2.987412435137955,5.3036780724441952,6.0871538828450582,7.2221862392166161,8.1967791663224148,8.7602205410582403,9.2353615189637619,10.606992259921997,11.120370609903079,13.694896799412694,14.745587097326263,16.242509365899313,16.432939270025905,15.691686873760251,18.576440039825552,19.555264132455427,20.29414698510671,20.793420129662827,21.375826008875443,22.261117575662773,22.961293186943713,2.096419097012149,0.33435513409937018,0,0.064258383425570775,0,1
4,1.9215790837716253,0.60877530850156414,5.7191957624658887,4.9081858228849589,5.0747203560628265,5.790853649168719,6.7434305234212699,7.6959154330232495,8.6445301290059788,9.533924188863157,10.579908367563943,11.575585780435691,12.549225690178282,13.439663796728299,14.810512553868923,15.347706542312933,16.036429771806276,17.699829174585602,18.587786298154768,19.374616767503607,20.179933099027384,21.177211510066538,22.215044571010324,24.07449528668467,1.9650574329820996,1.1530884935627761,0,0.062547790849375701,0,1
5,1.868485625057555,0.57027853067907375,5.6204103480061178,4.9814620956491451,5.02158234008352,5.7899966684660216,6.7870045333306273,7.7502701277786148,8.5775290341287036,9.5439874015395478,10.623135283774991,11.578010537447115,12.536454873862965,13.477318748780387,14.803261343016446,15.359021185292411,16.082960217947242,17.79889151012609,18.615253070264284,19.33704082924525,20.230041645939362,21.189027294731307,22.449033648702816,24.08642595797183,1.9477824743980259,1.2648325949277339,0,0.0607010672244283,0,1
6,1.8729631182445021,0.661362852153624,5.6581763092281587,5.0363835748880499,5.0324877326201216,5.7939470424187816,6.7482730527563817,7.7101668736686237,8.6083731717602792,9.5715285041498568,10.625153477633871,11.525368973487947,12.513917148420925,13.452277510443139,14.732231914854596,15.341679142178178,16.052620641390043,17.795419972384686,18.605030219776786,19.278144360410391,20.287990584399612,21.235644414278582,22.33043502601781,24.082089096913158,1.9400287925267974,1.3056772482570544,0,0.0414404011241871,0,1
7,1.0208547867767435,2.0682390056250197,3.019398369804013,4.146522391673594,5.2111736802538564,5.8871249636388656,6.8777347258565964,7.8728430341095512,8.6362127627311764,9.4907991583244247,10.545687988315128,11.486615598945962,12.983957844883653,14.121788680785089,15.298339452997521,15.639958844661512,15.924859760192328,17.856128439169275,19.034667082264416,19.780512368100155,20.541741658291048,21.252614182566159,21.913997175923161,23.489749266372243,0.72486661314465384,3.8348295226338069,0,0.040116333760328304,0,1
8,1.6334347658482642,1.1621763398967508,4.916492686314661,5.1227126203693487,5.0325285018547987,5.7551961453827465,6.7187207293165114,7.6667819756947617,8.5992121298845934,9.5721393432345518,10.599020518748882,11.633427226297583,12.433845101290553,13.358851902887716,14.673347236788366,15.258666897330411,16.076117202525086,17.666179350949143,18.502352419865375,19.287363362554689,20.175648611114962,21.183066395143346,22.31090627037473,24.164346541781057,1.6779477939187915,2.3465313359769939,0,0.039259514983124758,0,1
9,1.9014889819419019,0.80304303599546778,5.6747219450785087,5.0879649478757658,5.0151854388220105,5.7697884565069382,6.7038988257238943,7.6907736172946946,8.6118540124912908,9.5833870841565982,10.586442694305063,11.50853537398158,12.434860508987819,13.395566633276358,14.725527845212302,15.111404719464776,16.070612405631323,17.53093538535995,18.610184753946559,19.228196458236706,20.196332830868773,21.106079752028041,22.22292270182761,24.091629472507734,1.9294346401799509,1.3658293656958937,0,0.038375433454348545,0,1
