parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.0107101407775734,1.963668749894411,2.9505155884834013,4.00690585049764,5.3792562584703161,5.9974129836803725,6.5295588350456573,7.7922635750243918,8.8691672849651173,9.5311311261995666,10.11538388921946,10.904436487647118,12.809577353925164,13.802721625705916,15.029973499827662,14.776149927127534,16.148318344861256,16.791634748043428,19.386948006771686,19.725339292637024,20.164929921425905,20.414676937745764,20.371319578182089,23.321221543533913,0.7347328174595591,3.8743742371989316,0,inf,0,1
1,2,0,6,3.1071938952583542,4.6800652660186151,6.238334060772873,7.3824005996526436,8.2026443578062569,9.7246014194674277,9.0766586675142342,10.814263102841869,6.4569549234484214,12.618484993219337,14.221495208800651,17.513315066074849,15.782197812008885,14.424311972451129,19.696599266399712,19.983023769703152,19.521732709587248,22.516339141558564,19.457129601525843,23.848308488631407,20.947447773795343,2.1485907399277897,0.3961988318178391,0,inf,0,1
2,2,0,6,4.0542432695266708,4.8848636594397892,6.042397579831893,7.1221131082858182,8.1617802175034111,8.6369601446447408,9.5380095592092662,10.894410849635051,10.542721702355273,13.138782639834726,14.614407206265973,15.898834105053538,15.65765670101224,15.678710222194345,18.609857859554932,19.543089259093978,19.234271343285251,21.468267207387758,21.197740493007096,22.926170975620014,22.887442129909999,2.084744738691215,0.40916165757532597,0,0.053008520149123148,0,1
3,1.9780727410105414,0.053581297178121524,2.9547128026769203,5.0336576939091362,5.0221311938879918,5.7987640974716914,6.7995378155908206,7.7527295603547355,8.5678031378019082,9.6068527741139125,10.72700418223935,11.440227987094312,12.463089851640722,13.440475643312052,14.798827395357304,15.468184471104326,16.065964530778587,18.029768685314139,18.574540929664138,19.288097044534339,20.282029592551616,21.278430386829079,22.548122349601403,24.025847261656192,1.9708373144403133,1.130689900198121,0,0.046687279340406333,0,1
4,1.5137392154846827,0.97845142461009948,3.3526535777149062,4.930036433710681,5.0980504944306926,5.8331063112383443,6.7558642561709199,7.7494564149813616,8.5555767965106693,9.6311221791631993,10.672012285624763,11.581833067156227,12.576761104747632,13.594087763357507,14.709868635676584,15.47936501439316,16.097436328321308,17.933689661960656,18.683508184116189,19.292728797977702,20.336411551046169,21.304383811640093,22.220420703307283,23.955649728472242,1.5364703881982753,2.7052381079758123,0,0.046381190702455999,0,1
5,1.1029659799667737,1.8225128944331672,3.1161229908127552,4.9183109085509118,5.09100583444775,5.8572233590223206,6.7258442815210895,7.7275384104666927,8.6114015128246031,9.6107338816096757,10.643711780654495,11.522173473864891,12.58193024664109,13.425771764533303,14.749900155328749,15.371091844946729,16.147963877737038,17.808095967517609,18.637349421585537,19.187273597538155,20.139425956078217,21.212256322091335,22.110022190151007,24.111657680128982,0.99706475823700702,3.5615796211000119,0,0.046020692640739491,0,1
6,1.3940082300180399,1.2347004826770431,2.9077893653757529,5.016775580347562,5.1274051383439954,5.7978205454215566,6.6930609408622601,7.6842685278078164,8.564837675846185,9.6254429603659535,10.584971594348122,11.683625606824448,12.514427274190865,13.443810283224469,14.587978856252022,15.391765772720406,16.158068335315843,17.775319573776642,18.556835705726648,19.367844493160661,20.206730664802762,21.244582660552695,22.022173921689305,24.087611238531132,1.3978650087490483,2.9891716317390644,0,0.044823907100227121,0,1
7,2,0,4.2340173903825971,5.0877866251690689,5.0289595451851614,5.8120258057195491,6.8292123904021764,7.8426656997732973,8.4105843705185883,9.7004257871384088,10.763391480925078,11.524841262707668,12.446275421885355,13.736474094722233,14.63402643650155,15.512625429632466,16.14667787109822,18.143738140806867,18.756316638223744,19.277068402320619,20.527764214448258,21.240106736815644,22.661034650703638,23.777163815293637,1.9906950733614601,0.99271859715520316,0,0.04478098839804711,0,1
8,1.0441749971278975,1.951718173036574,3.1792456193758749,4.1706852268235153,5.2992874859451238,5.9906067885625536,6.6100610847102912,7.797131868309414,8.8216651539433091,9.5273032857739537,10.320744555121514,11.0799584729047,12.827511631378476,13.662186532727352,15.036255019996236,15.061983344002563,16.124924770841705,17.200845600588544,19.183505307658816,19.454377667829821,20.077056837829272,20.672822857748404,20.91333184915138,23.57667648365646,0.78431994684909856,3.8117091202456708,0,0.044518301706602759,0,1
9,1.0424553903103455,1.9560948083878493,2.8428066685685662,4.949576547834889,5.1425004227918931,5.836776147922782,6.6426076432736263,7.6656605725721008,8.5906125807205012,9.6090528991153672,10.547342640113854,11.928359225611366,12.638056508140865,13.481169512862536,14.582241679103195,15.303248668106567,16.211801014538679,17.614943629864694,18.569303568005626,19.190981880310179,20.132040696929341,21.134939980453712,21.825500819377876,24.162748144040517,0.96682778135928693,3.6021817805564402,0,0.044130739105752124,0,1
