parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.99733322348314946,2.0344752049843069,3.0194322909532247,4.0369890216925883,5.253574891941498,5.962796132061837,6.7984662920127281,7.9082116540161262,8.6900178303740976,9.5260900332740768,10.455978002618039,11.184194254517349,12.989355082092393,14.124742240550047,15.268286261132104,15.409721357868511,16.00023390464375,17.635396553479843,19.266770185193849,19.703839856437504,20.524080638221307,21.014170417965008,21.468517968057224,23.338458306904357,0.71067317742942548,3.8583616924668549,0,inf,0,1
1,2,0,6,3.738569916381842,5.2313932241514136,6.063514141243914,6.9377412452825107,8.0666262679917704,8.7146928882159553,9.5411239507156385,10.541031009382584,10.601311258857152,13.205564752792956,14.631727999141827,15.532854190113738,15.706805797151278,15.810498716631407,18.174184548247194,19.681363475504011,19.827894561990544,21.235272080904043,21.187799338486698,21.640017499932693,22.789904590943948,2.0842290554345388,0.38297813497155075,0,inf,0,1
2,1.3058293005421386,1.4261635162720514,4.0662812052360913,5.5707804954178028,4.9895131429082626,5.7108301554611591,6.5963508079100936,7.5928384544683087,8.5233154696144542,9.6732334950393,10.567251916284377,11.722930485189424,12.172930889982046,13.114538106383758,14.270327581718606,14.959328897905561,16.248862449525404,17.445899914333054,18.371445080744078,19.071329251788555,20.064086309050762,21.076033116262732,22.20457664596875,24.373340098938797,1.3410129134178095,3.1018677189900408,0,0.070107210836303627,0,1
3,1.3997442012301642,1.2694083240549419,4.0296288355469772,5.4639146504785234,4.9779668289770589,5.7280382989155401,6.6371339697378424,7.6202085202931,8.5466360051140313,9.6410961863878324,10.608227634068063,11.707942413240469,12.257648993919124,13.14815051877231,14.407509738452449,15.028513041760185,16.197128618921543,17.505383881086647,18.402084525738221,19.050357475554641,20.050216390233008,21.131178700078355,22.304622524049488,24.372896977290701,1.3902402763348287,3.0094814634245326,0,0.068285072451184745,0,1
4,1.3066648434063719,1.4306280260965585,3.9431286847393587,5.1319817230348397,5.0146123330613088,5.7830238760650792,6.714882358990387,7.7013670487003481,8.5747173880084357,9.5996874901390719,10.62927147926186,11.615580210481159,12.470398183558462,13.393053711568395,14.662716413529138,15.209759118027575,16.113119030740332,17.655273585354003,18.584167239440067,19.169083170948365,20.189829154507446,21.208790156964994,22.288802141626153,24.171273100681486,1.2509115267481514,3.2295983793792482,0,0.06545384084736193,0,1
5,1.2987497479450343,1.4415492881389353,3.788593623064918,5.0549462428810044,5.06152929250218,5.7873203417880239,6.6988907314884214,7.7109422728589978,8.5502515658721663,9.6150992904400496,10.578305705316948,11.661811812654712,12.489694757097631,13.478816216927935,14.644926315054143,15.189127921021992,16.156748556323546,17.585245829374479,18.63481919888423,19.264312650712878,20.204968343559948,21.152454344459919,22.104445423542,24.0840068966491,1.2200852310327439,3.2756805602547208,0,0.060171491219743127,0,1
6,1.3293338648333779,1.3692592147072729,3.8610750699403371,5.1070039871066228,5.0319130155041423,5.791777988031602,6.7152568532010068,7.7172646594768066,8.5498586966929402,9.6177802062505808,10.619800473056218,11.624755723590679,12.489203036001902,13.464393834751506,14.640367174168185,15.228091171018976,16.137707633064167,17.679196966726092,18.627238652773997,19.202563228214476,20.248585663379647,21.212998174662332,22.228269345973601,24.113164936144543,1.2760246223710758,3.1897417140182167,0,0.051207025464198072,0,1
7,1.4465289647244373,1.1600218866400243,4.3897836102153702,5.0016906681070843,5.0802983579030716,5.7895238464116519,6.7135985158567593,7.7118062433236814,8.5641918543406454,9.609387565645882,10.56588634555996,11.598802972606794,12.506277966522106,13.547442813113994,14.667676547449544,15.265409724453557,16.117052886519772,17.668767817492888,18.656801627022826,19.357734091029776,20.312884462445201,21.170208075670718,22.09103353716327,23.990080990948314,1.504225134045021,2.7737238730754825,0,0.050459145242426659,0,1
8,1.6180304679386845,0.76351847220303859,4.8734859127689827,5.3419257914481566,4.9874307644129416,5.7527294691559421,6.6809156266245777,7.6691076966051197,8.5491809116609137,9.6468151258052206,10.610140657796864,11.521538685512077,12.320700085825566,13.352114945336789,14.492248702685913,15.125468809686804,16.134717163206098,17.662967807918847,18.543903717562461,19.163018709850419,20.312946051027659,21.162770257226502,22.311934023785522,24.141934326177132,1.7467088835196822,2.1379729310446431,0,0.045014033383227736,0,1
9,1.9220186721330283,0.12397476860602269,6,5.3397402736890989,4.9584301637708652,5.7277059476347905,6.7389401243464748,7.6853318266953963,8.5171817247273687,9.6344329798797688,10.657780544375271,11.578562350172433,12.346326369987334,13.447025165358401,14.564723458525652,15.228201998749368,16.077878381279085,17.789595130772081,18.518686865413944,19.220453361333245,20.421579435019407,21.272039042918635,22.536824026518268,24.112853458155858,2.0219167864077909,0.63175952672841562,0,0.044306502393684437,0,1
10,1.4464559689353276,1.1468381811977646,4.2034776308376705,5.1280289585137977,5.0135319035204429,5.7879739119861622,6.7318018554598247,7.7169326108971852,8.5555285947321948,9.6113893603482996,10.645082180156045,11.602314678235286,12.48776792750658,13.458671225891996,14.658790064696836,15.264527589762531,16.10827517084909,17.742160344815154,18.60965481469691,19.187852369079131,20.279521018053583,21.252406889431199,22.326795018199437,24.123391289255451,1.4761213018629842,2.8303616635877602,0,0.04289484239338489,0,1
11,1.7630106602004623,0.48811661262820188,5.3124467870321288,5.2023122299782045,4.9667537348515021,5.7828872758008369,6.7476121044255448,7.7267386330210179,8.5520286927563074,9.6185290318312688,10.681481547919969,11.515121269502783,12.455967462821658,13.454960237432061,14.665232823687397,15.242767033307828,16.08006840642037,17.79290243880979,18.618834525042264,19.125573641151441,20.352268130571826,21.275767822794023,22.471573902730466,24.118789464521967,1.9004894749416157,1.5260784183833487,0,0.042622640189996376,0,1
12,1.0709196450569196,1.8971255190497185,3.2251525732072901,4.3969724233004612,5.1790630505049835,5.879479222125938,6.8040560970228512,7.8274006124708748,8.6263190920595925,9.5311331140370079,10.545042584466435,11.515597029480885,12.853412809862606,13.895852728706709,15.086489878204938,15.477002153589487,16.020459217230439,17.737144630381575,18.944847801517341,19.579155233274431,20.38744663944231,21.195587456706523,21.873954111833076,23.689165653038035,0.83492986390882695,3.7368209104376588,0,0.040004398741716039,0,1
13,1.579926027770282,0.84952829184027245,4.8855045127396481,4.9030017877463612,5.03282992091916,5.8206732729236457,6.8281367356481928,7.7837494047974891,8.5434054423980914,9.5818283816965533,10.707595350631527,11.625246001987859,12.681085777468578,13.698394660778476,14.842862356671681,15.544655125304363,16.026897353464683,18.025213666662854,18.704817144937614,19.300779233414517,20.465370046030557,21.446366058844937,22.468367176917273,23.992049205791126,1.732463001250139,2.1907071242759404,0,0.039249229468635599,0,1
14,1.9591516289616755,0.065153445987599728,6,5.4572736592952413,4.9518947698231806,5.7240723610699114,6.7077262235236645,7.659611179641022,8.5224986435935168,9.6593149298530445,10.645022647169357,11.50583073642189,12.269783100696964,13.384114833148301,14.447560518024236,15.194042226999985,16.095208774268279,17.806648440739874,18.493482605958121,19.188675079710027,20.463610746270856,21.249030369391011,22.506958537929879,24.124278373058583,2.0278238079776583,0.56142329347532927,0,0.039017709668544585,0,1
15,1.508825816661012,1.0037314289482857,4.5718441016480211,5.1905172208498298,4.9997876312114542,5.7723493965992763,6.7240722893603593,7.7034918038795555,8.542881807465232,9.6129527201908704,10.651570601955129,11.668008833615991,12.456030401630663,13.404192730730777,14.628540718945343,15.230040534388239,16.125913455037416,17.701020518060812,18.558711645594713,19.152919803510002,20.217099501845222,21.251427645835246,22.368234055583752,24.194543289445086,1.6024372114225829,2.5469571394737547,0,0.038693401447067385,0,1
16,1.7945716638232683,0.40456899291353138,5.2363375052530632,5.3069689880199098,4.9665283894795431,5.7792577796333893,6.7080190178139825,7.7114831030541842,8.5414422766053111,9.6561166769869331,10.649212986070673,11.431424910036707,12.36973928289474,13.428189832717006,14.542390741978041,15.155169894006249,16.119993517751162,17.752220832714897,18.63064461044722,19.111858612072787,20.407189602216476,21.204809591960345,22.378611246396957,24.082975073712483,1.9176708180386379,1.4396622432276682,0,0.038088977258939102,0,1
17,1.8328680430478708,0.3312766580082202,5.3381523528267572,5.3759230292608207,4.9447838657384455,5.7434163068920467,6.7208941899105206,7.6864220400742154,8.5237503629146403,9.6388867964892757,10.675414720505373,11.588500640767947,12.345085487979835,13.361150965036039,14.542792903861091,15.175233561990634,16.112817079693233,17.743632976197194,18.513182200485875,19.100025346167449,20.315737466803579,21.256658592416802,22.527305052074816,24.205119908505495,1.9456943032839737,1.2810190365106906,0,0.037766180826728467,0,1
18,1.7685694940454737,0.45764885762808366,5.3262473308109621,5.1479385497301795,5.0292745679859268,5.7831698928895614,6.723618689294784,7.7137163173822136,8.5502583151906837,9.636349018278267,10.606575549836293,11.477593562113443,12.441621834200081,13.54353648446352,14.598033412160287,15.271491278906089,16.095648942781409,17.794758078253224,18.65575026414707,19.292984119073104,20.462873371222155,21.219831659632149,22.254601674893326,23.974611901757456,1.9081478403772483,1.4852346804552019,0,0.037373879272908438,0,1
19,1.9341977053837482,0.094667039215128881,5.8589700616913394,5.2182735840824135,4.9952175603339057,5.7743393883365179,6.7091182430684082,7.7317839467230742,8.525991794218438,9.6689585943660834,10.591734861147035,11.352034228550108,12.367507529799454,13.580195637070899,14.573597257333482,15.112128509437303,16.112869706263087,17.695913732116413,18.726862088422124,19.261504397608885,20.545413665607565,21.123525667438553,22.244935729423716,23.886445258558403,2.0183304300330409,0.69138515228784059,0,0.037275587490257299,0,1
20,0.90109339756944729,2.2249327691111276,2.7940018678994387,4.6642249139631078,5.1019287020785553,5.8415485297822709,6.7493961129512163,7.7746606165835228,8.6343353878113671,9.5383923597377347,10.562241501869934,11.54331749838126,12.690624996142242,13.613071920180536,14.974996704568523,15.239209587891219,16.064806883376257,17.527970060753603,18.806748385617013,19.353480351973698,20.157114363271148,21.107638485543529,21.991208573249736,23.93753115276979,0.96451513919581222,3.6027273076153099,0,0.036668557723878108,0,1
