generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0020896003975399,109,120
2,1.0016676336929837,218,120
3,1.0014296201928281,327,120
4,1.0021460579589161,436,120
5,1.0032249237190405,545,120
6,1.0015187154253617,654,120
7,1.0008915343111453,763,120
8,1.000598215090754,872,120
9,1.0023217246257055,981,120
10,1.0026510546810068,1090,120
11,1.0027562298370147,1199,120
12,1.0058836752124805,1308,120
13,1.0065854305731339,1417,120
14,1.0105155903375418,1526,120
15,1.0138700868202233,1635,120
16,1.0166666830159692,1744,120
17,1.0160825623771983,1853,120
18,1.0215760977072843,1962,120
19,1.0223197539578028,2071,120
20,1.0211894443387399,2180,120
21,1.0200004797917437,2289,120
22,1.0204704841825913,2398,120
23,1.0200816104493933,2507,120
24,1.0194393598482756,2616,120
25,1.0216313571800619,2725,120
26,1.0224821596019955,2834,120
27,1.0235054552329048,2943,120
28,1.0275966600967461,3052,120
29,1.0309468392716616,3161,120
30,1.0325490413407752,3270,120
31,1.0336584094766696,3379,120
32,1.0338787761567974,3488,120
33,1.0341697511806187,3597,120
34,1.0353260432893068,3706,120
35,1.0349470663770759,3815,120
36,1.035215658102097,3924,120
37,1.0353755740266601,4033,120
38,1.0362398926466752,4142,120
39,1.03443027972972,4251,120
40,1.0343899040057822,4360,120
41,1.0378223976895062,4469,120
42,1.0384833272879304,4578,120
43,1.038951199163022,4687,120
44,1.0400670902038935,4796,120
45,1.0388723623319291,4905,120
46,1.0392838541133302,5014,120
47,1.0390291497621835,5123,120
48,1.0396687579357533,5232,120
49,1.0399370461159267,5341,120
50,1.043417625196702,5450,120
51,1.0425348107289001,5559,120
52,1.0413993287290642,5668,120
53,1.0422182043384951,5777,120
54,1.0407048782322454,5886,120
55,1.0421173788073463,5995,120
56,1.0429150331953214,6104,120
57,1.0437956837477982,6213,120
58,1.0458391307878574,6322,120
59,1.0472461055564579,6431,120
60,1.0491181116324255,6540,120
61,1.0496821116571615,6649,120
62,1.0507435519233679,6758,120
63,1.0552501339549043,6867,120
64,1.0558300849372069,6976,120
65,1.0575266468689826,7085,120
66,1.0578254118092723,7194,120
67,1.0594829212702115,7303,120
