parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,0,0,4.7399093309086302,5.5734949725018916,6.9169132687922419,7.5867336468006119,8.4144398669967675,9.6215107137190063,10.299801582884049,10.740503618528599,12.621743714457827,13.143463288853825,8.4970167600185231,9.1642455789089201,15.916890242417473,16.360719711190672,17.76326625330498,11.441232650306597,20.034862306321056,21.048854173083214,22.116429466336683,22.852916054759138,2.0492177556453095,0.049217755645309634,0,inf,0,1
1,0,0,0,0,4.824535723965222,5.5812369654000964,6.7260898027131359,7.5910437116804621,8.6048688755900482,9.1478211760120089,10.459383012172236,11.042487253983943,12.660287080529764,13.261968412928402,8.6555904453453305,8.9956568896577256,15.807074958781042,16.404665348280542,17.731346215675973,11.451810088986718,20.08665273297369,20.728215302359242,21.852947465904908,23.065246376914775,0.046102485228821752,4.0461024852288219,0,inf,0,1
2,1.4056606867442225,4,0,0,4.7649073108567528,5.5626549196103756,7.0002201199739638,7.5205807216080576,8.5731019007930804,9.4473390905587458,10.350559811227875,11.203291019655504,12.418482435163106,13.196315116494194,8.3236569266637748,8.8611017037261579,15.928498048057406,16.995402018833811,17.733559864557115,11.21699595927824,20.049646254920422,20.359893560412342,21.855202941258288,22.958086916691098,2.0248355101670032,0.602736677897169,0,0.058151904032260227,0,1
3,2,4,0.6981417684972131,0.93524697903122911,4.6935421394889021,5.7155661902662152,6.9756475486691274,7.7165789931101152,8.5801843140488803,9.3716530626691181,10.204352028199033,11.197333094713681,12.462511857610826,13.397948051945828,8.2657204633951888,8.9987722864457673,16.516923398612551,16.989707126378949,17.872278237527382,11.26814576470092,19.901074950428765,20.826157575002174,22.417738231606513,23.580240179282455,2.035075401499586,0.48522792792232378,0,0.055469617485467755,0,1
4,0.99899098004970932,0.55637439061527361,1.5969521599729317,2.9404648772140223,4.8737497556943019,5.6257063465646446,6.666938404536821,7.6331743109897543,8.6851445154013867,9.1039065055268029,10.507779491147284,10.85059119798154,12.549838459721361,13.527213213946757,8.3221023764132749,9.1960897029079263,16.16401991556754,16.105054276373131,18.312455000854634,11.374906196522701,20.713667261454052,20.904882676834333,21.734754602557945,23.006664945979431,1.1361070032752156,3.4191434082802838,0,0.050919360967840541,0,1
5,0.71563131256518264,1.7063440519227615,0.52029067472008739,1.0199364034978822,4.6902333659563809,5.4968928356631093,6.8114948302984599,7.5570135568841819,8.6762273103527452,9.3182364995730858,10.637121493911154,11.162330080624452,12.557212169872535,13.41007831243915,8.3421384614208733,9.1872470974300064,15.675590245396222,16.567525822510213,18.40494892700675,11.394254938576243,19.900981396760599,20.5837279063885,22.084341479671707,23.159398847827301,1.0925752406671523,3.4590440024095184,0,0.047520248393930854,0,1
6,0.25368461545147014,1.1161924635743399,1.1196211863897361,0,4.6737623427216137,5.5799941919716156,6.4183575223428297,7.5558995121004981,8.6026279824037086,9.2984007910715825,10.491512354432171,11.044858581637211,12.79168479565404,12.736873484362592,8.1857947703901957,9.1240101782275911,15.633919084855268,15.968726119265307,17.47977793382217,11.76544355225397,18.113411630934806,20.8320680569513,22.684339148780762,23.244689276094359,0.80101700887798832,3.7910348162085317,0,0.046749551956072721,0,1
7,0,0,0.21625227180101969,0.077372707939548327,4.7930730265785773,5.5115377769770753,6.8210915329350854,7.6110461560410405,8.5306001042277604,9.2462815986443481,10.350892547678377,11.131575757958064,12.550134329709341,13.160396775241233,8.5217178018972177,8.9888994656487835,15.522784148890624,16.72798579576542,17.812230962397287,11.48255309862539,19.850099491209853,20.707532534097748,21.662901280520586,23.17031340175263,0.13212205576457109,4.03987044781866,0,0.046690297589368851,0,1
8,2,3.5541266518539305,0.1851275757691635,0.67425329395614453,4.7261076098420007,5.5946963595682657,6.8536188157171196,7.5181729760173281,8.6441036147414003,9.3951816084499189,10.309106610930334,11.269915033291149,12.615142090109963,13.15418524582905,8.4382048747953693,8.9882890253078962,16.379848955216769,16.677668118351857,17.626209012876721,11.253458078450667,19.613046383490239,20.60177817667282,22.283375281843838,23.377151759354255,2.0363034604430652,0.40391340605819004,0,0.04574511546914059,0,1
9,0,0.77630359909118507,1.0631285895467526,0.18638742203196332,4.8041556533322165,5.5182542025343384,6.7650233332146161,7.5807011311810317,8.5863318999531071,9.2495941406285898,10.562012911740162,11.13927780323753,12.50742617573218,12.896176271420467,8.3270978325872296,9.0851868775703739,15.81999272430798,16.417332127520314,17.787627979133809,11.256222500929336,19.632912204356678,20.505440999559632,21.655404663964863,23.012175097650346,0.62415031443575941,3.8753017632844933,0,0.045307946465779368,0,1
10,0.13629595781762655,0.71452189736022786,0.77843859255851733,0.13604984157121514,4.7645547789482574,5.6624633288346491,6.8189220134028652,7.6994786675566536,8.6756410598150282,9.021953943812278,10.877090544339733,11.369801091119518,12.52838531817282,13.142576982770665,8.5842879479627623,9.0532514410599809,15.943000432677175,16.569746046941003,18.106288834612059,11.205695032659467,20.362340958777242,20.25787887571067,21.94284134221294,23.260331925909128,0.51350188329218716,3.9422082357199595,0,0.044902836725791706,0,1
11,0,0.063312295390435161,0,0,4.7011455781558809,5.604910581349503,6.8653934581789393,7.5111468392613103,8.4663004864997013,9.5402966588761835,10.272214969726495,11.200721192429677,12.664977238836562,13.316736700872882,8.461816079065148,9.0276957966708995,15.515953374632643,16.591197399440091,17.838871479266924,11.379340136087094,19.95103338800612,20.92194422971567,22.052747625925786,23.517837979354884,0.080341961169399012,4.0449301914389277,0,0.044502119604684344,0,1
12,1.7910823685547399,1.0981215456688314,0.59251801914390179,1.138984507932238,4.6499162200539432,5.5780857889422268,6.8030691954267324,7.6203381379741213,8.4171717566794975,9.3006586754932723,10.34694725121328,11.433387319349805,12.545218812599821,13.329366808448999,8.264380397878762,9.1553585080719717,15.931319922798888,17.198182452427996,18.581400987337492,11.795734030881615,19.177524324250335,20.125872735978657,22.788958106815958,23.644598833595531,1.7562905470701682,2.1716208234785697,0,0.043221564509423924,0,1
13,0.71306464251486812,0.90873522460963085,1.0643167653015477,0.34716668797016464,4.6705581063843882,5.6051897095029553,6.8308162368051439,7.553942969056556,8.5142688949435748,9.3641521727876516,10.637542374335391,11.193370231321369,12.623177069241901,13.404401885489566,8.4521333934276335,9.2080845109294192,15.912456716886984,16.544048657188846,18.074678932493093,11.426130993244046,19.703591866003997,20.529257939706724,22.449631009514018,23.313236435143821,0.89199831413976827,3.6691666599583392,0,0.041005385144375309,0,1
14,0.67652671691975774,0.15354199313852454,0,0.50305158895877766,4.8096925279127811,5.6463390344790048,6.6621226070625816,7.5038165927438918,8.3871650483126441,9.4906804516664796,10.11756580241088,11.107090159478483,12.910914893896217,12.534421313829517,8.6535743689192817,9.052960745112637,15.722361599521099,16.324514979521439,17.249958807873728,11.444241039403314,19.489505553211618,20.077611560109514,22.014182851581538,22.874871958885592,0.82372810134982477,3.7442607503623977,0,0.040986845246047912,0,1
