generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.000216584649007,95,120
2,1.0002497650367781,190,120
3,1.0000906554158493,285,120
4,1.0000607864573892,380,120
5,1.0004850922268953,475,120
6,1.0006142947079373,570,120
7,1.0003289531942585,665,120
8,1.0001619770450052,760,120
9,1,855,120
10,1.0000916618397537,950,120
11,1.0001851594886682,1045,120
12,1.0000780105825597,1140,120
13,1.0005828077355998,1235,120
14,1.0001645475629621,1330,120
15,1.0004735679224976,1425,120
16,1.000419033096263,1520,120
17,1.0015475069234465,1615,120
18,1.0021673882243294,1710,120
19,1.0022837319237949,1805,120
20,1.002254786280397,1900,120
21,1.0021205073381694,1995,120
22,1.0019876693065071,2090,120
23,1.0022775041436889,2185,120
24,1.0027202526451111,2280,120
25,1.0031971495111818,2375,120
26,1.002818572461736,2470,120
27,1.0027820445998432,2565,120
28,1.0025843022274625,2660,120
29,1.0026412259306601,2755,120
30,1.0026119748160449,2850,120
31,1.0028765248084379,2945,120
32,1.0028279370923388,3040,120
33,1.0030478913865946,3135,120
34,1.0030726511443284,3230,120
35,1.0033003237207248,3325,120
36,1.0029325589016373,3420,120
37,1.0025419785582812,3515,120
38,1.0032966592171231,3610,120
39,1.0031335553256282,3705,120
40,1.0036403791236346,3800,120
41,1.0039235669924806,3895,120
42,1.0039548047195219,3990,120
43,1.0041447119254614,4085,120
44,1.0045816992481342,4180,120
45,1.0050308117401483,4275,120
46,1.0047503758449079,4370,120
47,1.0050175231213387,4465,120
48,1.0055021140879774,4560,120
49,1.0052646096553428,4655,120
50,1.0052293205972,4750,120
51,1.0052360379649867,4845,120
52,1.0052235866761328,4940,120
53,1.0056369633360573,5035,120
54,1.0053206077967261,5130,120
55,1.0057321097943972,5225,120
56,1.0052925284451157,5320,120
57,1.0058821660799415,5415,120
58,1.0062841441775612,5510,120
59,1.0066377666487085,5605,120
60,1.0078067324866717,5700,120
61,1.0079079835171689,5795,120
62,1.0081591838447901,5890,120
63,1.0083238129575931,5985,120
64,1.008708771505233,6080,120
65,1.0087599022131364,6175,120
66,1.0091513635961751,6270,120
67,1.0090327071792715,6365,120
68,1.0094349660663264,6460,120
69,1.0088814917326352,6555,120
70,1.0085662602037873,6650,120
71,1.0087144162409771,6745,120
72,1.0083995500345868,6840,120
73,1.0088286288990569,6935,120
74,1.0095248966021277,7030,120
75,1.0094915873601458,7125,120
76,1.0097965959594841,7220,120
77,1.0101982354560577,7315,120
78,1.0100121100858024,7410,120
79,1.0098215631480056,7505,120
80,1.0096843031136482,7600,120
81,1.0098480769195586,7695,120
82,1.0095297097320151,7790,120
83,1.0096533526729132,7885,120
84,1.0095124656849506,7980,120
85,1.0091759344443649,8075,120
86,1.0095429868188037,8170,120
87,1.0090264464080785,8265,120
88,1.0087926670367053,8360,120
89,1.0089959280927705,8455,120
90,1.0092426748652576,8550,120
91,1.0092413559603091,8645,120
92,1.0090839414703425,8740,120
93,1.010758759103543,8835,120
94,1.0107813673717587,8930,120
95,1.011075483301574,9025,120
96,1.0110207504080753,9120,120
97,1.0109911117335497,9215,120
98,1.0111553463857073,9310,120
99,1.0109557462232484,9405,120
100,1.0110033132298928,9500,120
101,1.0103644753057914,9595,120
102,1.0110305678412148,9690,120
103,1.0116311238193783,9785,120
104,1.011828950622448,9880,120
105,1.0113690602091585,9975,120
106,1.0113057657319553,10070,120
107,1.0112750298234781,10165,120
108,1.0112418186044925,10260,120
109,1.0110151295668404,10355,120
110,1.0113377876831986,10450,120
111,1.0110798530235476,10545,120
112,1.011363892247136,10640,120
113,1.0118625344809837,10735,120
114,1.0119676357960203,10830,120
115,1.0119821089503545,10925,120
116,1.0119952324256047,11020,120
117,1.0124263296812017,11115,120
118,1.0121231678665565,11210,120
119,1.0117107554699798,11305,120
120,1.011858761687001,11400,120
121,1.0121713214796733,11495,120
122,1.0121291293980774,11590,120
123,1.0124672194581459,11685,120
124,1.0120698523888527,11780,120
125,1.0126394345827396,11875,120
126,1.0123904816831468,11970,120
127,1.0124670302905527,12065,120
128,1.0125930947981954,12160,120
129,1.0133758005409232,12255,120
130,1.0131481241532789,12350,120
131,1.0130836085145585,12445,120
132,1.0131182853886911,12540,120
133,1.0129106400458741,12635,120
134,1.0130758803484203,12730,120
135,1.0128202086348308,12825,120
136,1.0126411980672654,12920,120
137,1.0126237847017405,13015,120
138,1.0137308840858485,13110,120
139,1.0141270451172031,13205,120
140,1.014124155449625,13300,120
141,1.0142187385832706,13395,120
142,1.0143410346166779,13490,120
143,1.0142906744956028,13585,120
144,1.0148432440599451,13680,120
145,1.0150429592532058,13775,120
146,1.0150418877696163,13870,120
147,1.0154216863437091,13965,120
148,1.015559205596984,14060,120
149,1.0157630526537134,14155,120
150,1.015510035452728,14250,120
151,1.0155471672893546,14345,120
152,1.015904906219157,14440,120
153,1.0158216355621701,14535,120
154,1.0161395410887304,14630,120
155,1.0158715757031982,14725,120
156,1.0154747390775023,14820,120
157,1.0154354290795349,14915,120
158,1.0160323795745498,15010,120
159,1.0158273140182772,15105,120
160,1.0161025926797622,15200,120
161,1.0164597736827452,15295,120
162,1.0164717488367931,15390,120
163,1.0169216676867772,15485,120
164,1.0172334472110196,15580,120
165,1.0174208066685,15675,120
166,1.0171014658484503,15770,120
167,1.0174371865794303,15865,120
168,1.0175269467571659,15960,120
169,1.0174262541561712,16055,120
170,1.0172209354959523,16150,120
171,1.0172470013465593,16245,120
172,1.0170392100280816,16340,120
173,1.0166779150707366,16435,120
174,1.0165549367503854,16530,120
175,1.0164074303038002,16625,120
176,1.0162909034298411,16720,120
177,1.01661588996854,16815,120
178,1.0167580571032147,16910,120
179,1.0168858172135269,17005,120
180,1.0166690311308388,17100,120
181,1.01654071486199,17195,120
182,1.0165469547079018,17290,120
183,1.0166630837675186,17385,120
184,1.0163884978530657,17480,120
185,1.0163447591896593,17575,120
186,1.0163097560684795,17670,120
187,1.0161977159967943,17765,120
188,1.0158772550746578,17860,120
189,1.0157968615046022,17955,120
190,1.0157514385027189,18050,120
191,1.0159746382997987,18145,120
192,1.0163998268852013,18240,120
193,1.0167759362740121,18335,120
194,1.0172460826079706,18430,120
195,1.0183437309715284,18525,120
196,1.0186441682009131,18620,120
197,1.0183983352361252,18715,120
198,1.0186956862517882,18810,120
199,1.0185549880420861,18905,120
200,1.0190504203288426,19000,120
201,1.0184527159558088,19095,120
202,1.0181785514984529,19190,120
203,1.0183913295274214,19285,120
