parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,0,0,4.7399093309086302,5.5734949725018916,6.9169132687922419,7.5867336468006119,8.4144398669967675,9.6215107137190063,10.299801582884049,10.740503618528599,12.621743714457827,13.143463288853825,8.4970167600185231,9.1642455789089201,15.916890242417473,16.360719711190672,17.76326625330498,11.441232650306597,20.034862306321056,21.048854173083214,22.116429466336683,22.852916054759138,2.0492177556453095,0.049217755645309634,0,inf,0,1
1,0,0,0,0,4.824535723965222,5.5812369654000964,6.7260898027131359,7.5910437116804621,8.6048688755900482,9.1478211760120089,10.459383012172236,11.042487253983943,12.660287080529764,13.261968412928402,8.6555904453453305,8.9956568896577256,15.807074958781042,16.404665348280542,17.731346215675973,11.451810088986718,20.08665273297369,20.728215302359242,21.852947465904908,23.065246376914775,0.046102485228821752,4.0461024852288219,0,inf,0,1
2,0,0,0.21625227180101969,0.077372707939548327,4.7930730265785773,5.5115377769770753,6.8210915329350854,7.6110461560410405,8.5306001042277604,9.2462815986443481,10.350892547678377,11.131575757958064,12.550134329709341,13.160396775241233,8.5217178018972177,8.9888994656487835,15.522784148890624,16.72798579576542,17.812230962397287,11.48255309862539,19.850099491209853,20.707532534097748,21.662901280520586,23.17031340175263,0.13212205576457109,4.03987044781866,0,0.046690297589368851,0,1
3,1.494578780789487,0.096024979264897475,0,0.80033888823105181,4.8849200828488533,5.6400386740393547,6.9639196247625961,7.6107703448370732,8.1911742663765299,9.4255783756755971,10.256857989068422,11.326679670878967,12.434646438588794,12.580689212290929,8.4356197407274749,8.8205316565665441,16.248784644883006,16.831007109912811,18.190631178387793,10.935528392897355,20.061201681757915,20.368631325658509,21.860481203770888,23.449579377104605,1.5789491119251104,2.651056112307161,0,0.045892643424643526,0,1
4,2,3.5541266518539305,0.1851275757691635,0.67425329395614453,4.7261076098420007,5.5946963595682657,6.8536188157171196,7.5181729760173281,8.6441036147414003,9.3951816084499189,10.309106610930334,11.269915033291149,12.615142090109963,13.15418524582905,8.4382048747953693,8.9882890253078962,16.379848955216769,16.677668118351857,17.626209012876721,11.253458078450667,19.613046383490239,20.60177817667282,22.283375281843838,23.377151759354255,2.0363034604430652,0.40391340605819004,0,0.044988581551622386,0,1
5,2,3.0522792561441023,0.40002675489071243,2.1088042973742915,4.6598262580139567,5.5823053893762911,6.9092090570844382,7.5422271177019145,8.6302052827017057,9.5053806506982781,10.673718120031268,11.095398577411801,12.499273346558272,13.216637130307316,8.3245133429980172,8.9720880206780507,15.886275991834053,16.507554360074739,18.105676382586701,11.362945987954571,19.878269984970082,20.89505195189999,22.484266622501544,23.133738849136673,2.0056252242757444,0.86358943628925533,0,0.044726462903419986,0,1
6,0,0.063312295390435161,0,0,4.7011455781558809,5.604910581349503,6.8653934581789393,7.5111468392613103,8.4663004864997013,9.5402966588761835,10.272214969726495,11.200721192429677,12.664977238836562,13.316736700872882,8.461816079065148,9.0276957966708995,15.515953374632643,16.591197399440091,17.838871479266924,11.379340136087094,19.95103338800612,20.92194422971567,22.052747625925786,23.517837979354884,0.080341961169399012,4.0449301914389277,0,0.044502119604684344,0,1
7,1.8642851503148601,0.59256710299236448,1.1885355243743221,0.26405217018818272,4.7471631821816427,5.6208759823040371,6.6105470487156852,7.5760813340506843,8.8846570293268652,9.1149022520669511,10.338294168295343,11.143690355312987,12.743834250169922,13.315011664667153,8.4715603091220206,9.2406582996494748,16.247334897778622,16.343953162998353,16.987169628614833,11.773594672483537,19.614256738710786,20.574648563558448,21.990508781401001,23.14031827091808,1.8091125875096847,1.9792379997110698,0,0.043934362866601538,0,1
8,1.4343024311098118,3.4959967268942167,1.9957748823905244,0.46143505384205835,4.7281448572774716,5.5205808231392925,6.8835625472962638,7.5549245044500566,8.6952562746438584,9.5285264342249629,10.106730147733515,11.125322320174343,12.550632595533422,13.144423717615492,8.4018995337223679,9.0087478323482948,16.207249037096183,16.655906239659075,17.911243211849115,11.681761907412328,20.163843080713992,21.282691138865847,22.123865532225061,23.500810535053404,1.9156976748204313,1.4947666119319996,0,0.043834522527442785,0,1
9,1.5787006426605781,0,0.51657040309500679,0.13547114129770788,4.8084029948791525,5.6466463590855414,6.7975900712758142,7.6881212389538911,8.7460879158554068,8.9989924878058289,10.390288537489246,11.082020553404961,12.594528910687302,13.364092856982779,8.5440788604630171,8.9589753620285553,15.950020104836646,16.959212582016768,17.350168576452159,11.364012001908673,19.938498894610017,19.846271372496989,21.776474989067456,22.548053411142082,1.6243634481741287,2.5185426830714741,0,0.043330863726008348,0,1
10,2,0.29835061848376543,1.493015353210728,0.71108212267776638,4.7354456192211281,5.5323784795290214,6.8359795708947759,7.5851763129276737,8.6449949452690174,9.2002125023276662,10.448926963511557,10.901066271743742,12.642305694805625,13.719943795731778,8.6136807326081399,9.1627576676840228,15.886718064674612,16.694929502259058,17.581205053693559,11.488837705145368,19.755500239724384,20.543025084123688,22.042519640548907,22.765785441319462,1.8697100470928198,1.7037121323437574,0,0.042995792255418636,0,1
11,0,0,0.48754373943820889,1.6453388141390941,4.8123513770725621,5.5041182994434346,6.9230174868211032,7.5938250816564921,8.3336879121520138,9.1209922123512026,10.59882496670444,11.236742838626482,12.277330571779,13.524490093918192,8.2497047895579243,9.0009243772238392,15.763999864824816,16.979382378888985,18.156478568698777,11.156370626313427,19.427940817926149,20.545174238729238,21.738050890305072,23.368627205715047,0.5753853077706137,3.913619722923408,0,0.042859949045507079,0,1
12,0.64961774037180864,0.14091068420631747,0,0.96266042216787873,4.7848835385629105,5.5794750619188473,6.8280844813251385,7.5241947436721821,8.5792101412241379,9.1028374981707767,10.431679169952439,11.190160649421623,12.641751012519972,13.842331154239719,8.6336553420093214,9.1304893888850529,16.042575722761164,16.838880085352223,17.791033365418286,11.329078814191597,19.989187350561409,20.208763020031078,21.973342912560469,23.126376763185476,0.84275097409602751,3.7197791443506434,0,0.041938007223478319,0,1
13,0.98291471880104309,2.8529118611415272,0.83120319964281464,0.71556545779389824,4.6918296061323153,5.6827653451319522,6.8949735842264444,7.5878802697365044,8.6701025413799417,9.3504075798330515,10.417824444805484,11.70545687646921,12.520357760091226,13.143173407870473,8.3017736052832554,9.0408276786341357,16.204316163429965,16.840090118590059,18.183611369507826,11.227041494093102,20.290281923652724,20.530554144326633,22.113946906518365,24.083486412183653,1.6429776262324491,2.4582742389032504,0,0.041766230173623312,0,1
14,2,2.2544520255336851,1.0548718804358428,2.3524051847284757,4.8524325140757805,5.5906053919389889,6.645726513221776,7.3603110001241445,8.4485291466547086,9.3704056388135228,10.576708612726136,10.894752283167856,12.627274810851008,13.547024172736558,8.3253322501960696,9.1716419895381289,16.269558794209079,15.964520048257768,18.460953226342731,11.508574536453777,20.234405943226307,20.742930658400798,22.418724000007288,23.01636956372246,1.9052791324849623,1.5758324515026521,0,0.041326845306817135,0,1
