parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,4,0.75859026730616097,8,4.7430294560826658,5.5409880360478745,6.9277377077212767,7.5980244420498444,8.5923246990427575,9.3709756029652063,10.304984148117223,10.666676552783105,12.553028638771945,13.366301145293111,8.6437357036819122,8.7382333088924167,15.917870645461216,16.523955274701773,16.624635019368274,11.350850491694311,19.107246964534436,21.606040172355598,22.104486384405234,22.8099085960873,2.0642537761202147,0.14408234180691698,0,inf,0,1
1,0.18043211056639066,0.31287904748965994,0.76412672717240671,0.71238853729484108,4.6450155247922877,5.5356971791314322,6.9069575682579352,7.5827480736501389,8.9573627660566668,9.4317666350206295,10.554984280349835,10.673357168497743,12.62853832807264,13.51638764205536,8.686173346820258,8.883161846412472,15.871635833166735,16.297888620468406,17.043381488162936,11.638199997800662,20.021911948712994,21.671666667872802,22.307880808791495,22.665779497600159,0.28125286261647586,4.0444816634888197,0,inf,0,1
2,0.052508957058541646,2.9516793744436631,0.91565683330677472,5.0809676306739613,4.7459822771992242,5.3642539037795816,6.8175734624835016,7.4053697114903363,8.6210805770351371,9.4668522638051673,10.422581408982158,10.636229927439201,12.640225924645732,13.371687959975004,8.672631691907748,8.9824471834283166,15.856540351372278,16.255880933374812,17.072665678428471,11.671187956835146,19.133421793595851,21.420828654628924,22.160826578787081,22.601107058627317,1.8131304372387318,1.9967129359817517,0,0.0865763408187014,0,1
3,0.11706925349843843,3.901286439431332,0.96690561433548516,7.7196798959832318,4.7703417458107955,5.4989165426296012,6.840374232049137,7.6561506676945479,8.5346861224825119,9.3055758119414023,10.41118439105689,10.530781600496569,12.625813275253883,13.259554834284913,8.801907792600554,8.8933863016840249,15.905594976451656,16.366897350343361,17.311043306194495,11.638719633608142,19.445833426316021,21.488974021784248,22.296999597460999,22.623541531485049,2.047885019651777,0.5198049835903652,0,0.074625504605709048,0,1
4,0.3916710430656859,3.138226648968887,0.96801312417873975,5.5469852532610178,4.8113634646201593,5.5391584796390703,6.8051398168982535,7.6678572155143447,8.5928994438910493,9.3089619063723337,10.389178455591132,10.460389823838259,12.556273179747159,13.062209707081248,8.6564669083786594,8.6844009909459086,15.990535753152438,16.364510714637166,17.471431594607811,11.655022640169056,19.598746831901462,21.426063445724829,22.423636807169085,22.384935205700113,1.7786444775738983,2.1146928828462777,0,0.061416699258140403,0,1
5,0.029412018550080781,3.9176722876999417,0.89414157296186703,7.8069027036409508,4.7735203430646482,5.4352532902051349,6.8325541663869762,7.4852972761730143,8.5979339778860542,9.4319272455068983,10.370920381415319,10.58385654584791,12.602654105373047,13.268633287326113,8.6448824282300674,8.83467959777769,15.932196764308562,16.315574143132764,17.117289608551744,11.557102336662487,19.230594087359162,21.443292762389738,22.218633940749235,22.551889419035536,2.0564173406377209,0.33680898466263981,0,0.057624115153494221,0,1
6,0.11254813962784252,3.4828983754287544,1.0636242907886619,6.272724500822453,4.7822852082935672,5.4482579519447372,6.7677649102119242,7.5281749326125418,8.5351571902097039,9.3553764934577845,10.525607115240096,10.515494996322818,12.648941332633402,13.191012140200149,8.7219321277342257,8.9126876068096212,15.9090971083545,16.180493890202168,17.373007003566624,11.624323377313262,19.208680256003664,21.270875045987712,22.393484971433036,22.407785546069846,1.9617189176530876,1.3035224865445911,0,0.055171520430823615,0,1
7,0.27045162063964912,3.2381909576485395,1.0878868053692934,4.2216683983658099,4.7684063089300617,5.4256616395940718,6.7918794272287579,7.405629675462599,8.5181585788013265,9.4299136629277278,10.605121302789268,10.624488201956977,12.649060189370443,13.276100657446978,8.7628449969436577,9.0685692203408497,15.900460494580331,16.141525836179333,16.985471000044377,11.884700166014786,19.325209336095003,21.137992780317941,22.285736752299709,22.429258986868287,1.7502876035091939,2.2101685354399869,0,0.053550970385358096,0,1
8,0.28970792772818216,1.6689469977168794,0.99229167390280626,1.9135051720708178,4.7342032307270463,5.5460531087480458,6.7825973585731409,7.5441596630700047,8.8072731407034244,9.3759041575205782,10.622110394754673,10.592911647207353,12.592307398555436,13.115673120088131,8.5733427947184033,8.7727137378440574,15.941818943011642,16.180376443760572,17.029460473567006,11.70171575236485,19.557832739685757,21.23484452540611,22.453077192339844,22.272534442648315,0.90066322005859312,3.6967005584790238,0,0.052095996138258625,0,1
9,0.11801207685463698,3.5922877236853927,0.88150935958533472,7.2173126804664527,4.7605907398183156,5.4654511528429737,6.8754796608180673,7.6099896691237454,8.4662550903946681,9.3255336848901322,10.456671530009718,10.488525878628851,12.608444069610954,13.563417334507147,8.7857650142358157,8.8889597550906085,15.817342260015815,16.364998326188868,17.580093494008743,11.445582842429971,19.379817455240691,21.659926211017442,22.343557286442586,22.72372859912554,2.0126046298338065,0.95557124128009641,0,0.049363948189042259,0,1
10,0,3.8297617361511045,0.80145871544784664,4.1869737303874297,4.7629622295728709,5.5725002141265767,6.8924820973944403,7.6837659114110961,8.5873997999905729,9.2801196149323246,10.381534409849253,10.567090278264264,12.48994917059402,13.350782316722249,8.5989171131699305,8.6453548532618925,15.861725799598208,16.552206440548357,17.035231905304663,11.488866894328062,19.300146018309174,21.633151772117483,22.29478933834849,22.683494270616023,1.9788453289442656,1.2166726045798832,0,0.047085029173475478,0,1
11,0.20471384683143878,1.4601894247442924,1.0357215351893052,2.0076561730950457,4.7272457393450678,5.5223090301124351,6.7688901421128964,7.698402762650332,8.7583619966796284,9.2769033244486323,10.517160910191718,10.534378734167644,12.677137246066977,13.081468776481369,8.7435350256385895,8.8700944482233428,15.908446516294513,16.23200487257413,17.360880983680939,11.637788299270344,19.47567020011785,21.384309901851225,22.431720121064561,22.448513095653485,0.86345502464290247,3.7273579371532386,0,0.04574115579726909,0,1
12,0,3.8420744252011456,0.96905885121397362,4.4061780705107827,4.7903383146324163,5.6026318085679669,6.8538300251338624,7.6751989370340956,8.509880613465322,9.2758417891793403,10.449386568963103,10.563338730434051,12.550304168542475,13.128939466934897,8.6975011873295447,8.7327964092410522,15.965656665987764,16.417815525926873,16.882977954966453,11.565499374172271,19.31463349192537,21.338897745254741,22.325200336539982,22.523004869368243,1.9846650338280925,1.1700677914522828,0,0.045135238076199506,0,1
13,0.13354994341852922,3.1984913802663391,0.84713551984106383,4.876493556011301,4.735417482661644,5.5040966066195969,6.8447472230444584,7.5522534315372702,8.7307463810647494,9.3742941410404441,10.491171910845527,10.592826456867749,12.543854627393126,13.346532574347803,8.5630485226117798,8.7472524648661043,15.853018103421658,16.357178340033222,17.090079694308081,11.596962920475587,19.418781528748436,21.50277283116036,22.318261065688905,22.512378885539889,1.8376025586363949,1.9059841890031317,0,0.045027546910135371,0,1
14,0,3.8127683713334486,1.1163046898948501,5.0077381798145408,4.8036781201390975,5.5085276374627723,6.7548896279290371,7.6102271021157897,8.5340086443851284,9.2940559854130562,10.483622666191231,10.53004854992748,12.618463562044184,12.966072279215156,8.7166762062597929,8.8527568281977409,15.959605314521951,16.256930827278339,17.142673591516001,11.751571149849507,19.217727988815202,21.163378694045448,22.369904730504196,22.347849523492723,1.9960347457973528,1.0782298197284321,0,0.044581822894608256,0,1
15,0.19208330824870662,2.9396921326143959,0.91982884380727037,4.7340147579204768,4.791457866409667,5.5436012201891929,6.871204262463686,7.5610507621935179,8.482329548514274,9.3884005685965732,10.462470336360122,10.513313920395596,12.59884939675432,13.310762990387891,8.7193066865480251,8.769883645045514,16.006262417650536,16.283277656860601,17.21819579452243,11.365156564000385,19.439801022049505,21.41823565174024,22.374591691221116,22.518557304027642,1.7306897524426472,2.2647898367005652,0,0.043948393021779691,0,1
