parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,0,0,4.7399093309086302,5.5734949725018916,6.9169132687922419,7.5867336468006119,8.4144398669967675,9.6215107137190063,10.299801582884049,10.740503618528599,12.621743714457827,13.143463288853825,8.4970167600185231,9.1642455789089201,15.916890242417473,16.360719711190672,17.76326625330498,11.441232650306597,20.034862306321056,21.048854173083214,22.116429466336683,22.852916054759138,2.0492177556453095,0.049217755645309634,0,inf,0,1
1,0,0,0,0,4.824535723965222,5.5812369654000964,6.7260898027131359,7.5910437116804621,8.6048688755900482,9.1478211760120089,10.459383012172236,11.042487253983943,12.660287080529764,13.261968412928402,8.6555904453453305,8.9956568896577256,15.807074958781042,16.404665348280542,17.731346215675973,11.451810088986718,20.08665273297369,20.728215302359242,21.852947465904908,23.065246376914775,0.046102485228821752,4.0461024852288219,0,inf,0,1
2,1.984821514590339,3.9804234534953777,0,1.2481426223318766,4.7341674679162766,5.5794281165555617,6.9009059094076362,7.561825037646007,8.5510515619377969,9.4565839188410195,10.300921361830808,11.25266774749563,12.47426820194274,13.151855859520355,8.2650989066192562,8.9361982827022111,15.991323605242233,16.804498479480369,18.136790799733863,11.347898490042763,19.932261582635569,20.772851425572071,22.13862144867603,23.456536647844015,2.0412318760555093,0.17618650600636526,0,0.052241758923958319,0,1
3,1.4056606867442225,4,0,0,4.7649073108567528,5.5626549196103756,7.0002201199739638,7.5205807216080576,8.5731019007930804,9.4473390905587458,10.350559811227875,11.203291019655504,12.418482435163106,13.196315116494194,8.3236569266637748,8.8611017037261579,15.928498048057406,16.995402018833811,17.733559864557115,11.21699595927824,20.049646254920422,20.359893560412342,21.855202941258288,22.958086916691098,2.0248355101670032,0.602736677897169,0,0.046749774360737496,0,1
4,0,0,0.21625227180101969,0.077372707939548327,4.7930730265785773,5.5115377769770753,6.8210915329350854,7.6110461560410405,8.5306001042277604,9.2462815986443481,10.350892547678377,11.131575757958064,12.550134329709341,13.160396775241233,8.5217178018972177,8.9888994656487835,15.522784148890624,16.72798579576542,17.812230962397287,11.48255309862539,19.850099491209853,20.707532534097748,21.662901280520586,23.17031340175263,0.13212205576457109,4.03987044781866,0,0.046690297589368851,0,1
5,1.3878443762648187,2.5971515311564533,0.47208820883311076,1.5777281558623637,4.7154777924139593,5.5735818095122269,7.0471790592838053,7.6453304181820947,8.4809880159274496,9.4201525792599945,10.429204604508552,11.092910897951249,12.349760133914602,13.573630938707232,8.3118915161718601,9.0903770795977827,15.792086348638721,16.923492200506022,18.079571773251576,11.413964592031313,20.30685178571872,21.004495168241814,21.875980576045134,23.358694862909829,1.7037433565230751,2.2876819269725726,0,0.04520914336859029,0,1
6,2,3.5541266518539305,0.1851275757691635,0.67425329395614453,4.7261076098420007,5.5946963595682657,6.8536188157171196,7.5181729760173281,8.6441036147414003,9.3951816084499189,10.309106610930334,11.269915033291149,12.615142090109963,13.15418524582905,8.4382048747953693,8.9882890253078962,16.379848955216769,16.677668118351857,17.626209012876721,11.253458078450667,19.613046383490239,20.60177817667282,22.283375281843838,23.377151759354255,2.0363034604430652,0.40391340605819004,0,0.044988581551622386,0,1
7,0,0.063312295390435161,0,0,4.7011455781558809,5.604910581349503,6.8653934581789393,7.5111468392613103,8.4663004864997013,9.5402966588761835,10.272214969726495,11.200721192429677,12.664977238836562,13.316736700872882,8.461816079065148,9.0276957966708995,15.515953374632643,16.591197399440091,17.838871479266924,11.379340136087094,19.95103338800612,20.92194422971567,22.052747625925786,23.517837979354884,0.080341961169399012,4.0449301914389277,0,0.044502119604684344,0,1
8,1.3961236933043171,2.982932020674518,0.76908050220592916,2.6818003366698608,4.7600583930687943,5.5323752943109357,6.6220834423887123,7.4684198588724291,8.8060119574210489,9.2446758404445575,10.426608428161598,11.247834529879475,12.60205496698115,13.255487630938593,8.1770019269535918,8.9938963493413571,15.814975856689831,16.295024251832835,17.836003358695525,11.325412282213101,19.554927481551598,20.867492384264231,21.878043824058413,23.428601116146989,1.7284773937582789,2.2263012499771957,0,0.043989939019905305,0,1
9,1.4711489831752309,0.66812442478426193,1.5639722127496807,0.45543377706712118,4.8688927850784971,5.6555875762849492,6.738849540010265,7.670302382818182,8.501894252055056,8.9860329148517781,10.721230719982694,11.262711068338991,12.399801496346306,13.158709013090052,8.4637624652944581,8.8873485005066151,16.169721594563384,16.570010912923337,18.534972969527754,11.578639705479116,20.438050971478699,20.648371748799327,22.199460779584204,23.448629345727532,1.5682945083721032,2.6593618002581962,0,0.043962077326346258,0,1
10,0.92427614569955452,1.3923801500110415,1.011846014917676,0.47711513930870053,4.681867865907213,5.5663691599183993,6.8860769008525482,7.6542866902496129,8.533957932288585,9.3551854441396376,10.447280689787959,11.259549056062504,12.648599296583127,12.933117860692647,8.6140971643579078,9.0777457002235717,15.990794547191483,16.787953655257304,17.876159624606409,11.329761775060167,19.463843465892651,20.43593798814284,22.315503527196373,23.292897431320618,1.1723775606941123,3.3489193521409315,0,0.043892914519452042,0,1
11,1.536648478203587,0,0.49245444294559837,0.1827808551566702,4.5956049343916785,5.7978283676424898,6.8433258552534291,7.6470994253890243,8.6661130892682774,9.4956514124304174,10.540436268209298,11.301619338360011,12.482829283795066,13.187355509784899,8.0900791574551629,8.87544170266324,16.066741701315944,16.520801359224951,17.862295932377119,11.541065083677205,19.756890225575486,21.268026263084888,22.901957247555096,23.843315627650604,1.5977643405974367,2.6053050396220758,0,0.043577265065651308,0,1
12,1.4327515312659957,0.96498583251692083,0.73383738689979383,0.91304818104018881,4.7295316783413455,5.6408347198262874,6.8939435349319238,7.6857118708466121,8.8596630646718104,9.0517308062056241,10.562902174184231,11.381936138084003,12.476954528718412,13.240168402687326,8.3596282368704564,8.8704271162627961,16.246158398004425,17.238067472440626,17.974753885313103,11.105280597116408,19.899185834815839,19.550220551769776,22.162389541326185,22.784573707468404,1.4755803810639627,2.8594966016492593,0,0.042433601934075721,0,1
13,0,0.17115991026844507,0,0.25275999021190021,4.8218608494927278,5.6383355545507978,6.6720512734853417,7.6604025096513304,8.5664255677471317,9.0761726333674257,10.43599453089649,11.441018561638094,12.629426296437858,12.846570991849545,8.4297127979172934,9.1406359398170629,15.928323352425686,16.525049096515328,17.84820125191937,11.278800538821015,19.800520359112774,20.187961783396151,21.652922055984824,23.515153631397251,0.17132511050392299,4.0398562581905573,0,0.040643530806573076,0,1
14,1.0189469042354382,0.31389816113545854,0.15681421228547973,1.5341792396896825,4.8264047333903557,5.6232406941556787,6.7642931215043527,7.6239370979130063,8.4597825965267859,9.1398023385205747,10.116784656608431,11.126640029017285,12.68264358136584,13.53509141580243,8.5709398966414465,9.0762450323956472,15.505295206017911,16.773055261600817,17.393050882688829,11.328481129823752,19.882732122831165,20.511350896549075,21.426647798072064,23.290451277432194,1.2080780766429915,3.3105570438380383,0,0.040381426120514527,0,1
