parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,4,0,8,4.6088295889296012,6.0360608299301157,7.1972736377272968,6.4879812041852887,10.268419413080093,10.690803326060188,10.320924746016159,11.605973129820747,12.355710275468669,12.192942835434691,7.306488040738909,7.6235584278408703,17.34788955575975,15.861741622192707,11.624489170221954,10.609792784078273,20.762061198244005,20.322767248960965,21.54456282457668,21.379587078596906,2.1657092109784264,0.1657092109784267,0,inf,0,1
1,0.96170376510551792,1.9237150367453046,2.8737229564683457,3.834343265871869,4.8503466145639766,3.625185189030474,6.3722288738203359,7.3397733132327616,7.3236708810041335,8.6324341679099916,9.9691703203621156,10.570206443196888,12.049751293603281,14.111198544279512,9.6106714563999862,14.185605929492933,14.313351253082015,16.631156558598171,17.607889983076273,18.972589515888025,19.448044408427617,19.633071440969417,21.117261539792182,23.145465070192856,0.69270791351897654,3.9107772153574865,0,inf,0,1
2,0.85107818256261913,2.0004777886883716,2.9222847503421314,4.3124285974298004,5.0036330694766917,3.590193090240847,6.2131395726557059,7.3600662526797862,7.4028810790394992,8.6696585187081681,9.8034851068008049,10.627168592597103,12.050876344227117,13.321068497646003,9.2552347527034655,14.056535776355828,14.448245084029468,16.174906254627771,17.218165789483681,19.011398013199305,18.870532609812404,19.486043687242002,20.881107170393403,22.734423530903491,0.88995884496985955,3.7348301235916792,0,0.086768087983694578,0,1
3,0.052690334440207647,2.6697962014497714,1.6002541412647311,6.9084312933452487,4.9948629273472172,5.0763445845805926,6.5188967631523713,7.1013613041537766,8.2251854974095853,9.1888306133127298,10.756935994415961,10.928924029818264,11.859208069710913,12.954438204804296,8.3890147909548745,9.5151052549660218,15.173552425930794,17.007217065171361,16.467835859392117,16.573898517448356,20.241365061067683,20.445910760884313,21.964186717892176,21.990754750340031,1.9492172280134377,1.5280289331007286,0,0.066892724835469167,0,1
4,0.071100768359171465,2.7575000435670844,1.7704598222286103,6.4764501270378094,4.9884543044152059,5.1129701753891972,6.4298017672692209,7.4166724743454395,8.2310980587506481,8.9834267399287224,10.665375217086851,10.768269464806121,12.046038282387221,12.608861201611379,8.6045846991275816,9.5397283565484319,15.215810754067357,16.932016591247717,17.031944707496894,16.174387763925758,19.941473789342009,20.476885320875958,22.098125562331543,22.004860330561751,1.8962811006363092,1.7460747794530802,0,0.066800067482461922,0,1
5,0.90871487877686608,2.0029072243768988,2.8807508724252693,4.2428626539102083,4.9061914888053995,3.5817192512422134,6.234530144471881,7.3901884175412853,7.4710495104726142,8.666536638806221,9.9835654156579849,10.714108694752753,12.024000460897033,13.58956680430993,9.2807310725686438,14.228364509630049,14.266700609492849,16.296185367312841,17.374422128702143,19.182396988431258,19.172999606127124,19.443543510303346,20.891504715510763,22.988153150228435,0.83550837009581991,3.7853655655225062,0,0.065981404126797927,0,1
6,0.01046172131992776,3.4504663700107763,1.2276346432794512,7.8309885190439852,4.6751486596717946,5.6122036298938234,6.7078070760102895,7.8347391931943191,8.924611555623283,9.2323593069730965,10.476503066878758,10.630978981001402,12.937723828055708,12.491154447898762,8.9199040419638091,8.9836915506888211,16.118357324065681,16.002233789396737,16.591954954105507,11.146476629097686,18.938206388525455,20.983803452990777,22.280697887361494,22.356914905587736,2.0616223774618132,0.57262718095572174,0,0.060605671339801624,0,1
7,0,3.0690217428588191,1.5664280635944723,8,4.9291976232456598,5.2724653637374574,6.5400094731072755,7.3604047025728079,8.4346530824119217,9.1734060937633046,10.539717539262057,10.907079423506934,12.190641684006199,12.412341218436199,8.5204123755109862,9.3015765244325053,15.567895446613274,16.760494775079007,15.950683324442297,14.969521173671923,19.490331187899862,20.376039331606584,21.909652251228014,22.028917571282239,2.0598627240071155,0.68299709763933913,0,0.054888332296687617,0,1
8,0.052945938002238568,2.9690865363781964,1.6013911218777892,6.8717342231200593,4.9351371833099824,5.2008407851746101,6.5006309331083667,7.3538397337866641,8.4471472450053628,9.1316559267235533,10.589463506533896,10.881731647937755,12.120277464449758,12.511299311183986,8.5001406630685015,9.3763188853382591,15.421130318598838,16.830658372136792,16.32886145186642,15.487839497774068,19.756191225600009,20.4507031430254,21.96872219849023,22.009808939709139,1.9662219314226721,1.4112966897261545,0,0.053011595312154977,0,1
9,0,2.9530664833552707,1.7386851466705859,8,4.9822232426583382,5.2168941324148799,6.4774705423221191,7.4207226226673644,8.2580408897912925,9.0367060329201365,10.56662501843568,10.874318867952613,12.106207013349307,12.356047950283294,8.6017103274585125,9.4486573799369182,15.418625840243958,16.906959133123269,16.20064015470102,15.719684871983667,19.603747605851183,20.293985689720358,21.924748290678014,22.01667683896947,2.0513176204130703,0.75198813765780936,0,0.047987768969815991,0,1
10,0.3508528951262046,2.5599345075185322,2.3869241653420752,6.5254240237582124,4.8867234803160162,3.5824687903143468,5.9643685407766842,7.1796145508670097,8.6911582329469841,9.1124016572005218,10.492296000155374,10.705100005215632,11.779365407092198,12.480186098427446,8.2577247717390527,13.054181049243779,14.540183845351955,16.405842245675242,17.417522997314585,18.152972255336593,19.04235111251365,19.579094695242109,21.582808297784947,20.911053704115197,1.7617726679420977,2.2480390500392362,0,0.045809818719518877,0,1
11,0.34831391315194216,2.5453112338761943,2.4415833290941129,6.3938927707565592,4.9143850429434082,3.5991544556990451,5.9780784583046902,7.1382842762842369,8.6378036074024127,9.1089815228422335,10.4349461269431,10.716665020155309,11.831635020866806,12.501908815508122,8.3734174783998743,13.034749820153177,14.672174915525602,16.442981677776125,17.261839112760104,18.235928007151415,18.940071401338983,19.604716877608414,21.616972779458123,20.968298668345074,1.7364722802270045,2.3125899017630132,0,0.044068616690974859,0,1
