parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,4.824535723965222,5.5812369654000964,6.7260898027131359,7.5910437116804621,8.6048688755900482,9.1478211760120089,10.459383012172236,11.042487253983943,12.660287080529764,13.261968412928402,8.6555904453453305,8.9956568896577256,15.807074958781042,16.404665348280542,17.731346215675973,11.451810088986718,20.08665273297369,20.728215302359242,21.852947465904908,23.065246376914775,0.046102485228821752,4.0461024852288219,0,inf,0,1
1,2,4,0,0,4.7399093309086302,5.5734949725018916,6.9169132687922419,7.5867336468006119,8.4144398669967675,9.6215107137190063,10.299801582884049,10.740503618528599,12.621743714457827,13.143463288853825,8.4970167600185231,9.1642455789089201,15.916890242417473,16.360719711190672,17.76326625330498,11.441232650306597,20.034862306321056,21.048854173083214,22.116429466336683,22.852916054759138,2.0492177556453095,0.049217755645309634,0,inf,0,1
2,0.899935618975505,0.6998807154373643,1.2803480090433157,0,4.6548037437235203,5.5743685672330656,6.9687731568703475,7.7328154425591453,8.4519093889145722,9.4717973528827972,10.622197147373866,10.809600142721314,12.546349573937917,13.185725623852742,8.4887629059683523,9.3239539775194551,15.595937428789535,16.601608354414321,17.858508828854216,11.510730208299195,19.884249376471374,20.625734145315331,22.105169478177174,22.682577768754346,1.1271238805633974,3.4237597151101249,0,0.052625015478178272,0,1
3,1.984821514590339,3.9804234534953777,0,1.2481426223318766,4.7341674679162766,5.5794281165555617,6.9009059094076362,7.561825037646007,8.5510515619377969,9.4565839188410195,10.300921361830808,11.25266774749563,12.47426820194274,13.151855859520355,8.2650989066192562,8.9361982827022111,15.991323605242233,16.804498479480369,18.136790799733863,11.347898490042763,19.932261582635569,20.772851425572071,22.13862144867603,23.456536647844015,2.0412318760555093,0.17618650600636526,0,0.052241758923958319,0,1
4,1.2978186773798244,3.0512427368636335,1.1826594748292685,0.53595952887423437,4.7880272146909189,5.4482546990460525,6.9670128160119456,7.4907770102495528,8.4800566398472039,9.3951150713704958,10.369171117010024,11.367310603317739,12.379867049150727,13.025331905264785,8.607194774533145,8.9365513079956909,16.033006923947752,16.749721316523111,17.349141159931531,11.79724598658701,19.899910217633479,21.415134562549028,21.738659313873342,23.822805124767331,1.8007646734846083,2.007227460678199,0,0.047215570298299037,0,1
5,0,0,0.21625227180101969,0.077372707939548327,4.7930730265785773,5.5115377769770753,6.8210915329350854,7.6110461560410405,8.5306001042277604,9.2462815986443481,10.350892547678377,11.131575757958064,12.550134329709341,13.160396775241233,8.5217178018972177,8.9888994656487835,15.522784148890624,16.72798579576542,17.812230962397287,11.48255309862539,19.850099491209853,20.707532534097748,21.662901280520586,23.17031340175263,0.13212205576457109,4.03987044781866,0,0.046690297589368851,0,1
6,0,0.75238659599594404,2.0886337530264196,0.23902059949177468,4.8008067506396133,5.44424081471211,7.1088359013482663,7.4179428221793096,8.6151361340901875,9.2859015856555622,10.443157427765714,11.51638621659232,12.205169778272236,13.437598991023849,8.5933451448839513,8.5222095291395679,16.188357082213106,17.309155009174741,17.594490989855352,11.588222388116341,20.193015861327158,21.16272295334009,21.937707169148062,23.719455378092899,0.96053792415686134,3.6328598204392351,0,0.045532785786784657,0,1
7,0,1.5903802418057882,0,0.87091462029725764,4.778764156626794,5.5083831393175222,6.8984312264094516,7.3733980424211838,8.5246493713515186,9.2254290794955498,10.360414297147811,11.523829979274801,12.507860945231677,13.846849195749018,8.4388370443090004,9.2583100138135102,16.494531980647931,16.967425334655644,17.752277546916385,11.37407845863512,19.795882383266491,20.27401479217659,21.911422811714331,23.729283342695627,0.99271430395057814,3.5863357309123018,0,0.045050123761057603,0,1
8,2,3.5541266518539305,0.1851275757691635,0.67425329395614453,4.7261076098420007,5.5946963595682657,6.8536188157171196,7.5181729760173281,8.6441036147414003,9.3951816084499189,10.309106610930334,11.269915033291149,12.615142090109963,13.15418524582905,8.4382048747953693,8.9882890253078962,16.379848955216769,16.677668118351857,17.626209012876721,11.253458078450667,19.613046383490239,20.60177817667282,22.283375281843838,23.377151759354255,2.0363034604430652,0.40391340605819004,0,0.044988581551622386,0,1
9,2,3.0522792561441023,0.40002675489071243,2.1088042973742915,4.6598262580139567,5.5823053893762911,6.9092090570844382,7.5422271177019145,8.6302052827017057,9.5053806506982781,10.673718120031268,11.095398577411801,12.499273346558272,13.216637130307316,8.3245133429980172,8.9720880206780507,15.886275991834053,16.507554360074739,18.105676382586701,11.362945987954571,19.878269984970082,20.89505195189999,22.484266622501544,23.133738849136673,2.0056252242757444,0.86358943628925533,0,0.044726462903419986,0,1
